rup_mag,rup_dip,rup_rake,rup_ztor,dist_rrup,dist_rjb,dist_rx,site_vs30,site_vs30measured,site_z1pt0,result_type,damping,0.01,0.02,0.03,0.04,0.05,0.075,0.1,0.15,0.2,0.25,0.3,0.4,0.5,0.75,1.0,1.5,2.0,3.0,4.0,5.0,7.5,10.0,pga,pgv
8.5,30.0,0.0,0.0,100.0,100.0,100.0,3.600E+02,0,1.000E+03,MEAN,5.0,1.489E-01,1.500E-01,1.549E-01,1.620E-01,1.727E-01,2.064E-01,2.450E-01,3.129E-01,3.468E-01,3.622E-01,3.677E-01,3.605E-01,3.437E-01,2.913E-01,2.473E-01,1.806E-01,1.330E-01,8.319E-02,5.717E-02,4.140E-02,2.049E-02,1.134E-02,1.489E-01,2.044E+01
8.5,30.0,0.0,0.0,100.0,100.0,100.0,3.600E+02,0,7.000E+02,MEAN,5.0,1.384E-01,1.394E-01,1.440E-01,1.507E-01,1.606E-01,1.919E-01,2.279E-01,2.914E-01,3.234E-01,3.383E-01,3.437E-01,3.362E-01,3.156E-01,2.563E-01,2.182E-01,1.623E-01,1.203E-01,7.560E-02,5.201E-02,3.768E-02,1.865E-02,1.033E-02,1.384E-01,1.858E+01
8.5,30.0,0.0,0.0,100.0,100.0,100.0,5.250E+02,0,0.000E+00,MEAN,5.0,1.136E-01,1.145E-01,1.189E-01,1.258E-01,1.353E-01,1.626E-01,1.909E-01,2.348E-01,2.415E-01,2.344E-01,2.239E-01,2.004E-01,1.779E-01,1.404E-01,1.183E-01,8.750E-02,6.531E-02,4.255E-02,3.078E-02,2.328E-02,1.235E-02,7.120E-03,1.136E-01,1.349E+01
8.5,30.0,0.0,0.0,100.0,100.0,100.0,5.250E+02,0,1.000E+02,MEAN,5.0,1.060E-01,1.068E-01,1.109E-01,1.172E-01,1.261E-01,1.519E-01,1.789E-01,2.235E-01,2.419E-01,2.459E-01,2.415E-01,2.206E-01,1.965E-01,1.516E-01,1.233E-01,8.628E-02,6.185E-02,3.762E-02,2.556E-02,1.851E-02,9.464E-03,5.445E-03,1.060E-01,1.204E+01
8.5,30.0,0.0,0.0,100.0,100.0,100.0,5.250E+02,0,1.000E+03,MEAN,5.0,1.331E-01,1.341E-01,1.393E-01,1.473E-01,1.584E-01,1.908E-01,2.249E-01,2.818E-01,3.069E-01,3.155E-01,3.153E-01,3.010E-01,2.811E-01,2.296E-01,1.904E-01,1.353E-01,9.744E-02,5.938E-02,4.037E-02,2.924E-02,1.495E-02,8.603E-03,1.331E-01,1.585E+01
8.5,30.0,0.0,0.0,100.0,100.0,100.0,5.250E+02,0,7.000E+02,MEAN,5.0,1.238E-01,1.247E-01,1.295E-01,1.369E-01,1.473E-01,1.775E-01,2.092E-01,2.624E-01,2.862E-01,2.946E-01,2.948E-01,2.807E-01,2.581E-01,2.020E-01,1.681E-01,1.216E-01,8.819E-02,5.397E-02,3.673E-02,2.661E-02,1.361E-02,7.833E-03,1.238E-01,1.441E+01
8.5,30.0,0.0,0.0,100.0,100.0,100.0,7.600E+02,0,0.000E+00,MEAN,5.0,9.850E-02,9.931E-02,1.038E-01,1.107E-01,1.201E-01,1.450E-01,1.685E-01,2.022E-01,2.037E-01,1.943E-01,1.827E-01,1.597E-01,1.394E-01,1.073E-01,8.905E-02,6.475E-02,4.783E-02,3.057E-02,2.189E-02,1.655E-02,9.068E-03,5.428E-03,9.850E-02,1.021E+01
8.5,30.0,0.0,0.0,100.0,100.0,100.0,7.600E+02,0,1.000E+02,MEAN,5.0,9.184E-02,9.260E-02,9.673E-02,1.032E-01,1.119E-01,1.354E-01,1.580E-01,1.925E-01,2.040E-01,2.038E-01,1.971E-01,1.758E-01,1.541E-01,1.158E-01,9.280E-02,6.385E-02,4.530E-02,2.703E-02,1.817E-02,1.316E-02,6.950E-03,4.151E-03,9.184E-02,9.114E+00
8.5,30.0,0.0,0.0,100.0,100.0,100.0,7.600E+02,0,1.000E+03,MEAN,5.0,1.154E-01,1.163E-01,1.215E-01,1.297E-01,1.406E-01,1.701E-01,1.986E-01,2.427E-01,2.588E-01,2.614E-01,2.573E-01,2.399E-01,2.204E-01,1.754E-01,1.433E-01,1.001E-01,7.136E-02,4.267E-02,2.871E-02,2.079E-02,1.098E-02,6.560E-03,1.154E-01,1.199E+01
8.5,30.0,0.0,0.0,100.0,100.0,100.0,7.600E+02,0,7.000E+02,MEAN,5.0,1.073E-01,1.081E-01,1.130E-01,1.206E-01,1.307E-01,1.582E-01,1.848E-01,2.260E-01,2.414E-01,2.441E-01,2.405E-01,2.237E-01,2.023E-01,1.543E-01,1.265E-01,8.998E-02,6.459E-02,3.878E-02,2.612E-02,1.892E-02,9.997E-03,5.973E-03,1.073E-01,1.090E+01
8.5,30.0,0.0,0.0,10.0,10.0,10.0,1.070E+03,0,0.000E+00,MEAN,5.0,3.826E-01,3.893E-01,4.204E-01,4.678E-01,5.291E-01,6.828E-01,7.988E-01,8.976E-01,8.485E-01,7.717E-01,6.983E-01,5.754E-01,4.811E-01,3.437E-01,2.712E-01,1.853E-01,1.322E-01,8.139E-02,5.723E-02,4.312E-02,2.421E-02,1.498E-02,3.826E-01,3.506E+01
8.5,30.0,0.0,0.0,10.0,10.0,10.0,1.070E+03,0,1.000E+02,MEAN,5.0,3.567E-01,3.631E-01,3.919E-01,4.361E-01,4.933E-01,6.375E-01,7.488E-01,8.543E-01,8.502E-01,8.095E-01,7.531E-01,6.333E-01,5.316E-01,3.710E-01,2.827E-01,1.827E-01,1.252E-01,7.196E-02,4.752E-02,3.428E-02,1.856E-02,1.145E-02,3.567E-01,3.129E+01
8.5,30.0,0.0,0.0,10.0,10.0,10.0,1.070E+03,0,1.000E+03,MEAN,5.0,4.481E-01,4.561E-01,4.923E-01,5.478E-01,6.197E-01,8.010E-01,9.414E-01,1.077E+00,1.078E+00,1.038E+00,9.831E-01,8.641E-01,7.602E-01,5.619E-01,4.366E-01,2.866E-01,1.973E-01,1.136E-01,7.506E-02,5.415E-02,2.932E-02,1.810E-02,4.481E-01,4.117E+01
8.5,30.0,0.0,0.0,10.0,10.0,10.0,1.070E+03,0,7.000E+02,MEAN,5.0,4.166E-01,4.240E-01,4.577E-01,5.093E-01,5.762E-01,7.450E-01,8.757E-01,1.003E+00,1.006E+00,9.697E-01,9.191E-01,8.058E-01,6.980E-01,4.944E-01,3.853E-01,2.575E-01,1.785E-01,1.032E-01,6.829E-02,4.928E-02,2.669E-02,1.648E-02,4.166E-01,3.743E+01
8.5,30.0,0.0,0.0,10.0,10.0,10.0,1.500E+02,0,0.000E+00,MEAN,5.0,3.649E-01,3.668E-01,3.725E-01,3.831E-01,4.010E-01,4.443E-01,4.904E-01,5.533E-01,5.636E-01,5.620E-01,5.650E-01,5.761E-01,5.883E-01,6.168E-01,6.407E-01,6.442E-01,6.183E-01,4.648E-01,3.497E-01,2.640E-01,1.248E-01,6.325E-02,3.649E-01,7.584E+01
8.5,30.0,0.0,0.0,10.0,10.0,10.0,1.500E+02,0,1.000E+02,MEAN,5.0,3.403E-01,3.420E-01,3.473E-01,3.571E-01,3.738E-01,4.148E-01,4.598E-01,5.266E-01,5.647E-01,5.895E-01,6.094E-01,6.342E-01,6.500E-01,6.658E-01,6.676E-01,6.353E-01,5.856E-01,4.109E-01,2.904E-01,2.098E-01,9.564E-02,4.837E-02,3.403E-01,6.768E+01
8.5,30.0,0.0,0.0,10.0,10.0,10.0,1.500E+02,0,1.000E+03,MEAN,5.0,4.274E-01,4.296E-01,4.362E-01,4.486E-01,4.696E-01,5.212E-01,5.780E-01,6.640E-01,7.162E-01,7.562E-01,7.955E-01,8.653E-01,9.296E-01,1.008E+00,1.031E+00,9.963E-01,9.225E-01,6.487E-01,4.587E-01,3.315E-01,1.511E-01,7.643E-02,4.274E-01,8.907E+01
8.5,30.0,0.0,0.0,10.0,10.0,10.0,1.500E+02,0,7.000E+02,MEAN,5.0,3.974E-01,3.994E-01,4.056E-01,4.171E-01,4.367E-01,4.847E-01,5.377E-01,6.184E-01,6.679E-01,7.062E-01,7.437E-01,8.069E-01,8.535E-01,8.871E-01,9.102E-01,8.953E-01,8.350E-01,5.895E-01,4.173E-01,3.017E-01,1.376E-01,6.959E-02,3.974E-01,8.098E+01
8.5,30.0,0.0,0.0,10.0,10.0,10.0,1.500E+03,0,0.000E+00,MEAN,5.0,3.736E-01,3.804E-01,4.111E-01,4.579E-01,5.184E-01,6.691E-01,7.815E-01,8.744E-01,8.239E-01,7.473E-01,6.748E-01,5.544E-01,4.626E-01,3.296E-01,2.597E-01,1.770E-01,1.262E-01,7.754E-02,5.442E-02,4.100E-02,2.313E-02,1.439E-02,3.736E-01,3.359E+01
8.5,30.0,0.0,0.0,10.0,10.0,10.0,1.500E+03,0,1.000E+02,MEAN,5.0,3.484E-01,3.547E-01,3.832E-01,4.269E-01,4.833E-01,6.247E-01,7.326E-01,8.323E-01,8.255E-01,7.840E-01,7.278E-01,6.102E-01,5.112E-01,3.558E-01,2.706E-01,1.746E-01,1.195E-01,6.855E-02,4.519E-02,3.259E-02,1.773E-02,1.101E-02,3.484E-01,2.998E+01
8.5,30.0,0.0,0.0,10.0,10.0,10.0,1.500E+03,0,1.000E+03,MEAN,5.0,4.376E-01,4.456E-01,4.814E-01,5.362E-01,6.072E-01,7.850E-01,9.210E-01,1.049E+00,1.047E+00,1.006E+00,9.501E-01,8.326E-01,7.311E-01,5.389E-01,4.181E-01,2.738E-01,1.882E-01,1.082E-01,7.138E-02,5.149E-02,2.801E-02,1.739E-02,4.376E-01,3.945E+01
8.5,30.0,0.0,0.0,10.0,10.0,10.0,1.500E+03,0,7.000E+02,MEAN,5.0,4.069E-01,4.143E-01,4.476E-01,4.986E-01,5.646E-01,7.301E-01,8.568E-01,9.773E-01,9.764E-01,9.391E-01,8.882E-01,7.765E-01,6.713E-01,4.741E-01,3.690E-01,2.460E-01,1.704E-01,9.834E-02,6.495E-02,4.686E-02,2.551E-02,1.583E-02,4.069E-01,3.587E+01
8.5,30.0,0.0,0.0,10.0,10.0,10.0,1.800E+02,0,0.000E+00,MEAN,5.0,4.006E-01,4.054E-01,4.160E-01,4.291E-01,4.491E-01,5.012E-01,5.588E-01,6.415E-01,6.576E-01,6.568E-01,6.580E-01,6.599E-01,6.583E-01,6.553E-01,6.493E-01,6.007E-01,5.395E-01,3.951E-01,2.956E-01,2.231E-01,1.072E-01,5.534E-02,4.006E-01,7.812E+01
8.5,30.0,0.0,0.0,10.0,10.0,10.0,1.800E+02,0,1.000E+02,MEAN,5.0,3.735E-01,3.780E-01,3.878E-01,4.000E-01,4.187E-01,4.680E-01,5.239E-01,6.106E-01,6.588E-01,6.890E-01,7.097E-01,7.264E-01,7.274E-01,7.074E-01,6.766E-01,5.923E-01,5.109E-01,3.493E-01,2.454E-01,1.774E-01,8.214E-02,4.232E-02,3.735E-01,6.972E+01
8.5,30.0,0.0,0.0,10.0,10.0,10.0,1.800E+02,0,1.000E+03,MEAN,5.0,4.692E-01,4.748E-01,4.872E-01,5.025E-01,5.261E-01,5.881E-01,6.586E-01,7.699E-01,8.357E-01,8.837E-01,9.264E-01,9.911E-01,1.040E+00,1.071E+00,1.045E+00,9.289E-01,8.049E-01,5.514E-01,3.877E-01,2.802E-01,1.298E-01,6.687E-02,4.692E-01,9.175E+01
8.5,30.0,0.0,0.0,10.0,10.0,10.0,1.800E+02,0,7.000E+02,MEAN,5.0,4.362E-01,4.415E-01,4.530E-01,4.672E-01,4.891E-01,5.469E-01,6.127E-01,7.169E-01,7.793E-01,8.253E-01,8.661E-01,9.243E-01,9.552E-01,9.426E-01,9.224E-01,8.347E-01,7.286E-01,5.011E-01,3.527E-01,2.550E-01,1.182E-01,6.089E-02,4.362E-01,8.342E+01
8.5,30.0,0.0,0.0,10.0,10.0,10.0,2.550E+02,0,0.000E+00,MEAN,5.0,4.654E-01,4.747E-01,4.956E-01,5.173E-01,5.461E-01,6.253E-01,7.117E-01,8.390E-01,8.635E-01,8.583E-01,8.484E-01,8.174E-01,7.773E-01,6.987E-01,6.368E-01,5.158E-01,4.162E-01,2.898E-01,2.144E-01,1.618E-01,8.014E-02,4.287E-02,4.654E-01,7.873E+01
8.5,30.0,0.0,0.0,10.0,10.0,10.0,2.550E+02,0,1.000E+02,MEAN,5.0,4.339E-01,4.426E-01,4.620E-01,4.823E-01,5.091E-01,5.839E-01,6.671E-01,7.986E-01,8.651E-01,9.004E-01,9.150E-01,8.998E-01,8.589E-01,7.542E-01,6.635E-01,5.087E-01,3.942E-01,2.562E-01,1.780E-01,1.286E-01,6.142E-02,3.278E-02,4.339E-01,7.027E+01
8.5,30.0,0.0,0.0,10.0,10.0,10.0,2.550E+02,0,1.000E+03,MEAN,5.0,5.451E-01,5.560E-01,5.804E-01,6.058E-01,6.396E-01,7.337E-01,8.387E-01,1.007E+00,1.097E+00,1.155E+00,1.194E+00,1.228E+00,1.228E+00,1.142E+00,1.025E+00,7.978E-01,6.210E-01,4.045E-01,2.812E-01,2.032E-01,9.705E-02,5.180E-02,5.451E-01,9.247E+01
8.5,30.0,0.0,0.0,10.0,10.0,10.0,2.550E+02,0,7.000E+02,MEAN,5.0,5.068E-01,5.169E-01,5.396E-01,5.633E-01,5.947E-01,6.823E-01,7.802E-01,9.377E-01,1.023E+00,1.079E+00,1.117E+00,1.145E+00,1.128E+00,1.005E+00,9.046E-01,7.169E-01,5.620E-01,3.676E-01,2.559E-01,1.850E-01,8.836E-02,4.716E-02,5.068E-01,8.407E+01
8.5,30.0,0.0,0.0,10.0,10.0,10.0,3.600E+02,0,0.000E+00,MEAN,5.0,5.023E-01,5.130E-01,5.424E-01,5.766E-01,6.201E-01,7.378E-01,8.558E-01,1.020E+00,1.040E+00,1.017E+00,9.837E-01,9.040E-01,8.204E-01,6.724E-01,5.742E-01,4.266E-01,3.209E-01,2.135E-01,1.561E-01,1.177E-01,6.010E-02,3.329E-02,5.023E-01,7.241E+01
8.5,30.0,0.0,0.0,10.0,10.0,10.0,3.600E+02,0,1.000E+02,MEAN,5.0,4.684E-01,4.784E-01,5.057E-01,5.376E-01,5.781E-01,6.889E-01,8.023E-01,9.712E-01,1.042E+00,1.067E+00,1.061E+00,9.950E-01,9.065E-01,7.259E-01,5.984E-01,4.207E-01,3.039E-01,1.887E-01,1.296E-01,9.360E-02,4.606E-02,2.546E-02,4.684E-01,6.462E+01
8.5,30.0,0.0,0.0,10.0,10.0,10.0,3.600E+02,0,1.000E+03,MEAN,5.0,5.883E-01,6.009E-01,6.352E-01,6.753E-01,7.263E-01,8.656E-01,1.009E+00,1.225E+00,1.322E+00,1.368E+00,1.385E+00,1.358E+00,1.296E+00,1.099E+00,9.244E-01,6.597E-01,4.787E-01,2.979E-01,2.047E-01,1.479E-01,7.278E-02,4.023E-02,5.883E-01,8.504E+01
8.5,30.0,0.0,0.0,10.0,10.0,10.0,3.600E+02,0,7.000E+02,MEAN,5.0,5.470E-01,5.587E-01,5.906E-01,6.279E-01,6.753E-01,8.050E-01,9.383E-01,1.140E+00,1.233E+00,1.278E+00,1.295E+00,1.266E+00,1.190E+00,9.672E-01,8.158E-01,5.928E-01,4.333E-01,2.707E-01,1.862E-01,1.346E-01,6.626E-02,3.663E-02,5.470E-01,7.732E+01
8.5,30.0,0.0,0.0,10.0,10.0,10.0,5.250E+02,0,0.000E+00,MEAN,5.0,4.911E-01,5.002E-01,5.337E-01,5.796E-01,6.386E-01,7.938E-01,9.336E-01,1.103E+00,1.098E+00,1.045E+00,9.830E-01,8.594E-01,7.484E-01,5.696E-01,4.651E-01,3.292E-01,2.390E-01,1.529E-01,1.103E-01,8.314E-02,4.386E-02,2.525E-02,4.911E-01,5.941E+01
8.5,30.0,0.0,0.0,10.0,10.0,10.0,5.250E+02,0,1.000E+02,MEAN,5.0,4.579E-01,4.664E-01,4.976E-01,5.403E-01,5.953E-01,7.412E-01,8.752E-01,1.050E+00,1.100E+00,1.096E+00,1.060E+00,9.460E-01,8.269E-01,6.149E-01,4.847E-01,3.247E-01,2.263E-01,1.352E-01,9.155E-02,6.609E-02,3.362E-02,1.931E-02,4.579E-01,5.302E+01
8.5,30.0,0.0,0.0,10.0,10.0,10.0,5.250E+02,0,1.000E+03,MEAN,5.0,5.752E-01,5.859E-01,6.250E-01,6.787E-01,7.479E-01,9.314E-01,1.100E+00,1.324E+00,1.395E+00,1.406E+00,1.384E+00,1.291E+00,1.183E+00,9.312E-01,7.487E-01,5.092E-01,3.566E-01,2.134E-01,1.446E-01,1.044E-01,5.312E-02,3.050E-02,5.752E-01,6.977E+01
8.5,30.0,0.0,0.0,10.0,10.0,10.0,5.250E+02,0,7.000E+02,MEAN,5.0,5.348E-01,5.447E-01,5.811E-01,6.311E-01,6.954E-01,8.662E-01,1.024E+00,1.233E+00,1.301E+00,1.313E+00,1.294E+00,1.204E+00,1.086E+00,8.192E-01,6.608E-01,4.575E-01,3.227E-01,1.939E-01,1.316E-01,9.503E-02,4.836E-02,2.778E-02,5.348E-01,6.343E+01
8.5,30.0,0.0,0.0,10.0,10.0,10.0,7.600E+02,0,0.000E+00,MEAN,5.0,4.400E-01,4.473E-01,4.804E-01,5.298E-01,5.942E-01,7.601E-01,8.956E-01,1.033E+00,9.998E-01,9.267E-01,8.518E-01,7.179E-01,6.092E-01,4.447E-01,3.552E-01,2.460E-01,1.766E-01,1.102E-01,7.842E-02,5.911E-02,3.221E-02,1.925E-02,4.400E-01,4.568E+01
8.5,30.0,0.0,0.0,10.0,10.0,10.0,7.600E+02,0,1.000E+02,MEAN,5.0,4.102E-01,4.171E-01,4.478E-01,4.939E-01,5.540E-01,7.097E-01,8.396E-01,9.836E-01,1.002E+00,9.722E-01,9.187E-01,7.903E-01,6.731E-01,4.801E-01,3.701E-01,2.426E-01,1.673E-01,9.746E-02,6.512E-02,4.699E-02,2.469E-02,1.472E-02,4.102E-01,4.077E+01
8.5,30.0,0.0,0.0,10.0,10.0,10.0,7.600E+02,0,1.000E+03,MEAN,5.0,5.153E-01,5.240E-01,5.625E-01,6.204E-01,6.959E-01,8.918E-01,1.056E+00,1.240E+00,1.271E+00,1.247E+00,1.199E+00,1.078E+00,9.626E-01,7.271E-01,5.717E-01,3.805E-01,2.635E-01,1.538E-01,1.029E-01,7.423E-02,3.901E-02,2.326E-02,5.153E-01,5.365E+01
8.5,30.0,0.0,0.0,10.0,10.0,10.0,7.600E+02,0,7.000E+02,MEAN,5.0,4.791E-01,4.872E-01,5.230E-01,5.768E-01,6.471E-01,8.294E-01,9.819E-01,1.155E+00,1.185E+00,1.165E+00,1.121E+00,1.006E+00,8.839E-01,6.397E-01,5.045E-01,3.419E-01,2.385E-01,1.398E-01,9.358E-02,6.756E-02,3.551E-02,2.118E-02,4.791E-01,4.878E+01
8.5,30.0,0.0,0.0,1.0,1.0,1.0,1.070E+03,0,0.000E+00,MEAN,5.0,5.786E-01,5.894E-01,6.383E-01,7.131E-01,8.101E-01,1.055E+00,1.241E+00,1.402E+00,1.336E+00,1.226E+00,1.119E+00,9.343E-01,7.878E-01,5.674E-01,4.483E-01,3.058E-01,2.179E-01,1.339E-01,9.409E-02,7.088E-02,3.978E-02,2.461E-02,5.786E-01,6.012E+01
8.5,30.0,0.0,0.0,1.0,1.0,1.0,1.070E+03,0,1.000E+02,MEAN,5.0,5.394E-01,5.496E-01,5.951E-01,6.647E-01,7.553E-01,9.848E-01,1.163E+00,1.335E+00,1.339E+00,1.286E+00,1.207E+00,1.028E+00,8.704E-01,6.125E-01,4.671E-01,3.016E-01,2.063E-01,1.184E-01,7.813E-02,5.635E-02,3.049E-02,1.882E-02,5.394E-01,5.365E+01
8.5,30.0,0.0,0.0,1.0,1.0,1.0,1.070E+03,0,1.000E+03,MEAN,5.0,6.776E-01,6.904E-01,7.476E-01,8.350E-01,9.488E-01,1.237E+00,1.462E+00,1.683E+00,1.698E+00,1.650E+00,1.576E+00,1.403E+00,1.245E+00,9.276E-01,7.216E-01,4.730E-01,3.250E-01,1.869E-01,1.234E-01,8.901E-02,4.818E-02,2.973E-02,6.776E-01,7.061E+01
8.5,30.0,0.0,0.0,1.0,1.0,1.0,1.070E+03,0,7.000E+02,MEAN,5.0,6.300E-01,6.419E-01,6.950E-01,7.764E-01,8.822E-01,1.151E+00,1.360E+00,1.567E+00,1.583E+00,1.541E+00,1.473E+00,1.309E+00,1.143E+00,8.161E-01,6.368E-01,4.250E-01,2.942E-01,1.698E-01,1.123E-01,8.102E-02,4.386E-02,2.707E-02,6.300E-01,6.419E+01
8.5,30.0,0.0,0.0,1.0,1.0,1.0,1.500E+02,0,0.000E+00,MEAN,5.0,4.492E-01,4.507E-01,4.546E-01,4.635E-01,4.799E-01,5.115E-01,5.456E-01,5.937E-01,6.034E-01,6.076E-01,6.208E-01,6.581E-01,7.009E-01,8.020E-01,8.873E-01,9.679E-01,9.828E-01,7.594E-01,5.745E-01,4.340E-01,2.051E-01,1.039E-01,4.492E-01,1.070E+02
8.5,30.0,0.0,0.0,1.0,1.0,1.0,1.500E+02,0,1.000E+02,MEAN,5.0,4.189E-01,4.203E-01,4.238E-01,4.320E-01,4.475E-01,4.776E-01,5.114E-01,5.651E-01,6.045E-01,6.375E-01,6.696E-01,7.244E-01,7.745E-01,8.658E-01,9.246E-01,9.545E-01,9.307E-01,6.714E-01,4.770E-01,3.450E-01,1.572E-01,7.947E-02,4.189E-01,9.551E+01
8.5,30.0,0.0,0.0,1.0,1.0,1.0,1.500E+02,0,1.000E+03,MEAN,5.0,5.261E-01,5.279E-01,5.323E-01,5.427E-01,5.621E-01,6.001E-01,6.430E-01,7.125E-01,7.668E-01,8.176E-01,8.741E-01,9.884E-01,1.108E+00,1.311E+00,1.428E+00,1.497E+00,1.466E+00,1.060E+00,7.535E-01,5.450E-01,2.483E-01,1.256E-01,5.261E-01,1.257E+02
8.5,30.0,0.0,0.0,1.0,1.0,1.0,1.500E+02,0,7.000E+02,MEAN,5.0,4.892E-01,4.908E-01,4.949E-01,5.046E-01,5.227E-01,5.581E-01,5.981E-01,6.635E-01,7.150E-01,7.636E-01,8.171E-01,9.217E-01,1.017E+00,1.154E+00,1.261E+00,1.345E+00,1.327E+00,9.631E-01,6.856E-01,4.960E-01,2.261E-01,1.143E-01,4.892E-01,1.143E+02
8.5,30.0,0.0,0.0,1.0,1.0,1.0,1.500E+03,0,0.000E+00,MEAN,5.0,5.651E-01,5.759E-01,6.242E-01,6.981E-01,7.939E-01,1.034E+00,1.214E+00,1.367E+00,1.298E+00,1.188E+00,1.082E+00,9.004E-01,7.577E-01,5.442E-01,4.292E-01,2.922E-01,2.079E-01,1.276E-01,8.948E-02,6.740E-02,3.801E-02,2.364E-02,5.651E-01,5.760E+01
8.5,30.0,0.0,0.0,1.0,1.0,1.0,1.500E+03,0,1.000E+02,MEAN,5.0,5.269E-01,5.370E-01,5.820E-01,6.508E-01,7.402E-01,9.655E-01,1.138E+00,1.301E+00,1.300E+00,1.246E+00,1.167E+00,9.911E-01,8.372E-01,5.874E-01,4.473E-01,2.881E-01,1.969E-01,1.128E-01,7.430E-02,5.358E-02,2.913E-02,1.808E-02,5.269E-01,5.141E+01
8.5,30.0,0.0,0.0,1.0,1.0,1.0,1.500E+03,0,1.000E+03,MEAN,5.0,6.619E-01,6.745E-01,7.311E-01,8.175E-01,9.299E-01,1.213E+00,1.431E+00,1.640E+00,1.649E+00,1.598E+00,1.523E+00,1.352E+00,1.197E+00,8.896E-01,6.909E-01,4.519E-01,3.102E-01,1.781E-01,1.174E-01,8.464E-02,4.603E-02,2.857E-02,6.619E-01,6.765E+01
8.5,30.0,0.0,0.0,1.0,1.0,1.0,1.500E+03,0,7.000E+02,MEAN,5.0,6.154E-01,6.271E-01,6.797E-01,7.602E-01,8.646E-01,1.128E+00,1.331E+00,1.527E+00,1.538E+00,1.493E+00,1.424E+00,1.261E+00,1.099E+00,7.827E-01,6.098E-01,4.061E-01,2.808E-01,1.618E-01,1.068E-01,7.704E-02,4.191E-02,2.601E-02,6.154E-01,6.151E+01
8.5,30.0,0.0,0.0,1.0,1.0,1.0,1.800E+02,0,0.000E+00,MEAN,5.0,5.128E-01,5.190E-01,5.301E-01,5.424E-01,5.615E-01,6.047E-01,6.548E-01,7.314E-01,7.514E-01,7.600E-01,7.745E-01,8.067E-01,8.359E-01,8.973E-01,9.355E-01,9.202E-01,8.617E-01,6.457E-01,4.856E-01,3.668E-01,1.761E-01,9.091E-02,5.128E-01,1.152E+02
8.5,30.0,0.0,0.0,1.0,1.0,1.0,1.800E+02,0,1.000E+02,MEAN,5.0,4.781E-01,4.839E-01,4.942E-01,5.056E-01,5.235E-01,5.646E-01,6.138E-01,6.962E-01,7.528E-01,7.972E-01,8.354E-01,8.880E-01,9.237E-01,9.686E-01,9.748E-01,9.074E-01,8.161E-01,5.709E-01,4.032E-01,2.916E-01,1.350E-01,6.953E-02,4.781E-01,1.028E+02
8.5,30.0,0.0,0.0,1.0,1.0,1.0,1.800E+02,0,1.000E+03,MEAN,5.0,6.006E-01,6.079E-01,6.208E-01,6.351E-01,6.577E-01,7.094E-01,7.717E-01,8.778E-01,9.549E-01,1.023E+00,1.091E+00,1.212E+00,1.321E+00,1.467E+00,1.506E+00,1.423E+00,1.286E+00,9.012E-01,6.370E-01,4.606E-01,2.133E-01,1.099E-01,6.006E-01,1.353E+02
8.5,30.0,0.0,0.0,1.0,1.0,1.0,1.800E+02,0,7.000E+02,MEAN,5.0,5.584E-01,5.652E-01,5.772E-01,5.906E-01,6.115E-01,6.598E-01,7.179E-01,8.175E-01,8.904E-01,9.550E-01,1.019E+00,1.130E+00,1.213E+00,1.291E+00,1.329E+00,1.279E+00,1.164E+00,8.190E-01,5.795E-01,4.192E-01,1.942E-01,1.000E-01,5.584E-01,1.230E+02
8.5,30.0,0.0,0.0,1.0,1.0,1.0,2.550E+02,0,0.000E+00,MEAN,5.0,6.378E-01,6.521E-01,6.803E-01,7.058E-01,7.382E-01,8.229E-01,9.191E-01,1.070E+00,1.111E+00,1.122E+00,1.129E+00,1.124E+00,1.101E+00,1.042E+00,9.784E-01,8.166E-01,6.711E-01,4.742E-01,3.523E-01,2.660E-01,1.317E-01,7.042E-02,6.378E-01,1.246E+02
8.5,30.0,0.0,0.0,1.0,1.0,1.0,2.550E+02,0,1.000E+02,MEAN,5.0,5.947E-01,6.081E-01,6.343E-01,6.580E-01,6.882E-01,7.684E-01,8.616E-01,1.019E+00,1.113E+00,1.177E+00,1.217E+00,1.237E+00,1.216E+00,1.125E+00,1.020E+00,8.052E-01,6.356E-01,4.192E-01,2.926E-01,2.115E-01,1.009E-01,5.386E-02,5.947E-01,1.112E+02
8.5,30.0,0.0,0.0,1.0,1.0,1.0,2.550E+02,0,1.000E+03,MEAN,5.0,7.470E-01,7.638E-01,7.968E-01,8.265E-01,8.646E-01,9.655E-01,1.083E+00,1.285E+00,1.412E+00,1.510E+00,1.589E+00,1.688E+00,1.739E+00,1.703E+00,1.575E+00,1.263E+00,1.001E+00,6.618E-01,4.621E-01,3.341E-01,1.595E-01,8.510E-02,7.470E-01,1.463E+02
8.5,30.0,0.0,0.0,1.0,1.0,1.0,2.550E+02,0,7.000E+02,MEAN,5.0,6.945E-01,7.102E-01,7.408E-01,7.686E-01,8.039E-01,8.979E-01,1.008E+00,1.196E+00,1.317E+00,1.410E+00,1.485E+00,1.574E+00,1.597E+00,1.499E+00,1.390E+00,1.135E+00,9.063E-01,6.014E-01,4.204E-01,3.041E-01,1.452E-01,7.748E-02,6.945E-01,1.331E+02
