custom_site_id,lon,lat,unit,gwd,vs30,cti,z1pt0,z2pt5,dr,dc,precip,dw
1219,-76.48163867,3.449863769,Q4,0.3,210,6.13974,506.4493998,2.642985065,1.105367954,75,150,1.105367954
1220,-76.47942377,3.450912067,Q4,0.3,210,6.8328876,506.4493998,2.642985065,1.165729958,76,204,1.165729958
1221,-76.48448501,3.458461355,Q4,0.3,210,7.9314947,506.4493998,2.642985065,0.882215143,75,172,0.882215143
1222,-76.50115885,3.472588955,Q4,0.3,330,5.446574,433.016623,1.575918069,0.968535066,72,169,0.968535066
1223,-76.49018016,3.448613377,Q4,0.3,270,6.8328876,479.4455959,1.982592395,0.350543569,74,202,0.350543569
1224,-76.48883444,3.475162413,Q4,0.3,270,9.7232485,479.4455959,1.982592395,0.445303786,74,172,0.445303786
1225,-76.47922012,3.459960071,Q4,0.3,210,6.139735,506.4493998,2.642985065,0.471994532,76,205,0.471994532
1226,-76.48666223,3.459869128,Q4,0.3,210,6.832883,506.4493998,2.642985065,0.600339022,75,172,0.600339022
1227,-76.49102465,3.491654923,Q4,0.3,270,7.813677,479.4455959,1.982592395,0.278054917,72,212,0.278054917
1228,-76.49339379,3.466453436,Q4,0.3,270,8.7300005,479.4455959,1.982592395,0.42370345,73,170,0.42370345
1229,-76.48714798,3.471705575,Q4,0.3,270,6.139722,479.4455959,1.982592395,0.040903306,74,166,0.040903306
1230,-76.48553915,3.463734383,Q4,0.3,270,5.4465837,479.4455959,1.982592395,0.45949392,74,172,0.45949392
1231,-76.48783509,3.465785721,Q4,0.3,270,7.526023,479.4455959,1.982592395,0.194395789,74,172,0.194395789
1232,-76.48971069,3.459337415,Q4,0.3,270,5.73427,479.4455959,1.982592395,0.402455544,75,172,0.402455544
1233,-76.4955277,3.470281976,Q4,0.3,270,5.9165783,479.4455959,1.982592395,0.682581499,73,166,0.682581499
1234,-76.48265,3.466569189,Q4,0.3,270,7.931487,479.4455959,1.982592395,0.609158499,74,205,0.609158499
1235,-76.48860601,3.455480512,Q4,0.3,270,7.238348,479.4455959,1.982592395,0.792568376,75,208,0.792568376
1236,-76.48486827,3.47006454,Q4,0.3,270,5.7342567,479.4455959,1.982592395,0.267371883,74,166,0.267371883
1237,-76.49407666,3.448374356,Q4,0.3,270,5.4465933,479.4455959,1.982592395,0.389418287,74,174,0.389418287
1238,-76.49303541,3.465455662,Q4,0.3,270,8.7300005,479.4455959,1.982592395,0.340013663,73,170,0.340013663
1239,-76.48323789,3.466111971,Q4,0.3,270,7.931487,479.4455959,1.982592395,0.691331878,74,205,0.691331878
1240,-76.48298059,3.445579639,Q4,0.3,210,7.3028927,506.4493998,2.642985065,0.663010284,75,150,0.663010284
1241,-76.48757501,3.489989142,Q4,0.3,270,17.57059,479.4455959,1.982592395,0.137795994,74,212,0.137795994
1242,-76.48973539,3.473892618,Q4,0.3,270,6.4273987,479.4455959,1.982592395,0.416302726,74,166,0.416302726
1243,-76.48004455,3.460386673,Q4,0.3,210,6.139735,506.4493998,2.642985065,0.560938282,74,205,0.560938282
1244,-76.48579181,3.457852387,Q4,0.3,210,6.832883,506.4493998,2.642985065,0.827346925,75,208,0.827346925
1245,-76.48734502,3.458251017,Q4,0.3,210,6.832883,506.4493998,2.642985065,0.673880213,75,208,0.673880213
1246,-76.4843256,3.460260194,Q4,0.3,210,7.9314947,506.4493998,2.642985065,0.756887894,74,172,0.756887894
1247,-76.48799459,3.486589544,Q4,0.3,270,6.8328505,479.4455959,1.982592395,0.439303887,74,212,0.439303887
1248,-76.4782463,3.45322928,Q4,0.3,210,7.5260296,506.4493998,2.642985065,0.876939554,76,204,0.876939554
1249,-76.48910017,3.473450673,Q4,0.3,270,9.7232485,479.4455959,1.982592395,0.331608811,74,166,0.331608811
1250,-76.49879317,3.464448802,Q4,0.3,270,6.322052,479.4455959,1.982592395,0.713561189,73,170,0.713561189
1251,-76.48060959,3.479168613,Q4,0.3,270,5.734247,479.4455959,1.982592395,0.541617074,74,178,0.541617074
1252,-76.49084056,3.487961779,Q4,0.3,270,6.139703,479.4455959,1.982592395,0.553960206,73,212,0.553960206
1253,-76.48687948,3.476943206,Q4,0.3,270,9.7232485,479.4455959,1.982592395,0.476361478,74,172,0.476361478
1254,-76.49518041,3.467979769,Q4,0.3,270,5.7342606,479.4455959,1.982592395,0.622366529,73,166,0.622366529
1255,-76.49436331,3.470657714,Q4,0.3,270,5.9165783,479.4455959,1.982592395,0.572276437,73,166,0.572276437
1256,-76.50051731,3.482972721,Q4,0.3,270,6.1397076,479.4455959,1.982592395,0.012320618,71,170,0.012320618
1257,-76.48694592,3.460926909,Q4,0.3,210,5.4465837,506.4493998,2.642985065,0.494863602,74,172,0.494863602
1258,-76.49393311,3.473526587,Q4,0.3,270,5.9165735,479.4455959,1.982592395,0.717575736,73,166,0.717575736
1259,-76.49234612,3.466546952,Q4,0.3,270,8.7300005,479.4455959,1.982592395,0.307207861,73,170,0.307207861
1260,-76.48841968,3.483910931,Q4,0.3,270,13.636386,479.4455959,1.982592395,0.295882027,74,212,0.295882027
1261,-76.48505773,3.447301867,Q4,0.3,210,7.3028927,506.4493998,2.642985065,0.635104729,75,202,0.635104729
1262,-76.48477021,3.454057302,Q4,0.3,210,6.832883,506.4493998,2.642985065,1.193442126,75,208,1.193442126
1263,-76.4887051,3.48621199,Q4,0.3,270,6.8328505,479.4455959,1.982592395,0.52367675,74,212,0.52367675
1264,-76.4833268,3.45336866,Q4,0.3,210,6.832883,506.4493998,2.642985065,1.213044389,75,204,1.213044389
1265,-76.48092416,3.477823052,Q4,0.3,270,5.734247,479.4455959,1.982592395,0.546766935,74,178,0.546766935
1266,-76.48069592,3.449487214,Q4,0.3,210,6.8328876,506.4493998,2.642985065,1.149885991,75,150,1.149885991
1267,-76.48513786,3.458400549,Q4,0.3,210,7.9314947,506.4493998,2.642985065,0.835664685,75,172,0.835664685
1268,-76.49504685,3.47441342,Q4,0.3,270,5.9165735,479.4455959,1.982592395,0.773749288,73,166,0.773749288
1269,-76.48954488,3.466249232,Q4,0.3,270,7.526023,479.4455959,1.982592395,0.004275816,74,172,0.004275816
1270,-76.49571969,3.464615746,Q4,0.3,270,5.7342606,479.4455959,1.982592395,0.485029894,73,170,0.485029894
1271,-76.47946485,3.458516018,Q4,0.3,210,6.139735,506.4493998,2.642985065,0.539580194,76,205,0.539580194
1272,-76.48430347,3.463652413,Q4,0.3,270,6.832878,479.4455959,1.982592395,0.59614969,74,172,0.59614969
1273,-76.49895557,3.442199896,Q4,0.3,270,7.931509,479.4455959,1.982592395,0.905607272,74,174,0.905607272
1274,-76.50583146,3.477630677,Q4,0.3,270,5.4465656,479.4455959,1.982592395,0.317483789,72,170,0.317483789
1275,-76.49177799,3.488888352,Q4,0.3,270,6.139703,479.4455959,1.982592395,0.554813856,73,168,0.554813856
1276,-76.47901383,3.456992328,Q4,0.3,270,6.139735,479.4455959,1.982592395,0.586672342,76,204,0.586672342
1277,-76.4785715,3.464000138,Q4,0.3,210,7.9314938,506.4493998,2.642985065,0.553476353,75,205,0.553476353
1278,-76.49018568,3.473375988,Q4,0.3,270,6.4273987,479.4455959,1.982592395,0.411086632,73,166,0.411086632
1279,-76.49351845,3.451297307,Q4,0.3,270,6.8328876,479.4455959,1.982592395,0.641510022,74,173,0.641510022
1280,-76.48075973,3.449222247,Q4,0.3,210,6.8328876,506.4493998,2.642985065,1.124035345,75,150,1.124035345
1281,-76.48738479,3.458552852,Q4,0.3,210,6.832883,506.4493998,2.642985065,0.647020944,75,172,0.647020944
1282,-76.50104298,3.474369143,Q4,0.3,330,8.219163,433.016623,1.575918069,0.773812262,72,169,0.773812262
1283,-76.4875386,3.472760312,Q4,0.3,270,6.139722,479.4455959,1.982592395,0.154546938,74,166,0.154546938
1284,-76.49072541,3.478372703,Q4,0.3,270,6.83286,479.4455959,1.982592395,0.319940829,73,172,0.319940829
1285,-76.50605383,3.477049029,Q4,0.3,270,5.223426,479.4455959,1.982592395,0.345732628,72,170,0.345732628
1286,-76.48162091,3.47979984,Q4,0.3,270,6.832859,479.4455959,1.982592395,0.412469046,74,178,0.412469046
1287,-76.49973849,3.485005552,Q4,0.3,270,6.1397076,479.4455959,1.982592395,0.110919348,73,168,0.110919348
1288,-76.4980151,3.441871599,Q4,0.3,270,7.931509,479.4455959,1.982592395,0.832091367,74,174,0.832091367
1289,-76.49086751,3.447437826,Q4,0.3,270,9.230785,479.4455959,1.982592395,0.199316653,74,202,0.199316653
1290,-76.49768931,3.44270002,Q4,0.3,270,8.219192,479.4455959,1.982592395,0.75489715,74,174,0.75489715
1291,-76.49344809,3.469385619,Q4,0.3,270,10.70408,479.4455959,1.982592395,0.435514567,73,166,0.435514567
1292,-76.48463551,3.461028653,Q4,0.3,210,6.832878,506.4493998,2.642985065,0.677438224,74,172,0.677438224
1293,-76.48886653,3.453453929,Q4,0.3,270,7.238348,479.4455959,1.982592395,0.902764784,75,208,0.902764784
1294,-76.48863414,3.483699071,Q4,0.3,270,13.636386,479.4455959,1.982592395,0.27232427,74,212,0.27232427
1295,-76.48755335,3.467983132,Q4,0.3,270,7.526023,479.4455959,1.982592395,0.219907153,74,166,0.219907153
1296,-76.48965673,3.459024588,Q4,0.3,270,5.73427,479.4455959,1.982592395,0.431294791,75,172,0.431294791
1297,-76.50796091,3.478249573,Q4,0.3,270,7.238328,479.4455959,1.982592395,0.101390449,72,170,0.101390449
1298,-76.4835226,3.472201915,Q4,0.3,270,5.7342567,479.4455959,1.982592395,0.079476759,74,166,0.079476759
1299,-76.48506136,3.463932924,Q4,0.3,270,6.832878,479.4455959,1.982592395,0.507995031,74,172,0.507995031
1300,-76.49681492,3.475595186,Q4,0.3,330,5.9165735,433.016623,1.575918069,0.715206045,73,168,0.715206045
1301,-76.49201341,3.472131227,Q4,0.3,270,10.70408,479.4455959,1.982592395,0.456923553,73,166,0.456923553
1302,-76.48065885,3.457316413,Q4,0.3,210,6.139735,506.4493998,2.642985065,0.717480093,75,204,0.717480093
1303,-76.48866269,3.454888437,Q4,0.3,270,7.238348,479.4455959,1.982592395,0.834664711,75,208,0.834664711
1304,-76.49006756,3.486323124,Q4,0.3,270,6.139703,479.4455959,1.982592395,0.564105651,73,212,0.564105651
1305,-76.48919078,3.460399351,Q4,0.3,270,6.832883,479.4455959,1.982592395,0.359837836,74,172,0.359837836
1306,-76.47621974,3.464145563,Q4,0.3,210,9.54093,506.4493998,2.642985065,0.436253191,75,205,0.436253191
1307,-76.47977624,3.451626402,Q4,0.3,210,6.8328876,506.4493998,2.642985065,1.112400745,76,204,1.112400745
1308,-76.48097266,3.448449269,Q4,0.3,210,6.8328876,506.4493998,2.642985065,1.046516665,75,150,1.046516665
1309,-76.49539652,3.443898371,Q4,0.3,210,9.135475,506.4493998,2.642985065,0.467228924,74,174,0.467228924
1310,-76.48474067,3.448801205,Q4,0.3,210,6.13974,506.4493998,2.642985065,0.777922085,75,202,0.777922085
1311,-76.482658,3.483036189,Q4,0.3,270,6.427389,479.4455959,1.982592395,0.076462697,74,178,0.076462697
1312,-76.49602411,3.445323698,Q4,0.3,270,9.135475,479.4455959,1.982592395,0.487828258,74,174,0.487828258
1313,-76.48579682,3.485938455,Q4,0.3,270,6.8328505,479.4455959,1.982592395,0.398527879,74,212,0.398527879
1314,-76.49896372,3.477647743,Q4,0.3,330,5.734247,433.016623,1.575918069,0.529879036,73,168,0.529879036
1315,-76.48746153,3.448843165,Q4,0.3,210,7.5260344,506.4493998,2.642985065,0.567289055,75,202,0.567289055
1316,-76.49392989,3.471978256,Q4,0.3,270,5.9165783,479.4455959,1.982592395,0.602038041,73,166,0.602038041
1317,-76.48418026,3.475188583,Q4,0.3,270,9.794706,479.4455959,1.982592395,0.25262557,74,172,0.25262557
1318,-76.48909409,3.466580431,Q4,0.3,270,7.526023,479.4455959,1.982592395,0.054401377,74,172,0.054401377
1319,-76.48345708,3.480737857,Q4,0.3,270,6.832859,479.4455959,1.982592395,0.194343914,74,172,0.194343914
1320,-76.50892931,3.477264807,Q4,0.3,270,7.238328,479.4455959,1.982592395,0.102677253,72,172,0.102677253
1321,-76.48658266,3.490984765,Q4,0.3,210,17.57059,506.4493998,2.642985065,0.018511736,73,212,0.018511736
1322,-76.4957553,3.447764627,Q4,0.3,270,9.135475,479.4455959,1.982592395,0.502802972,74,174,0.502802972
1323,-76.49311873,3.465427775,Q4,0.3,270,8.7300005,479.4455959,1.982592395,0.344372176,73,170,0.344372176
1324,-76.49801494,3.476160521,Q4,0.3,330,8.219163,433.016623,1.575918069,0.724515124,73,168,0.724515124
1325,-76.4865478,3.475157068,Q4,0.3,270,9.7232485,479.4455959,1.982592395,0.279071815,74,172,0.279071815
1326,-76.48363855,3.461132376,Q4,0.3,210,6.832878,506.4493998,2.642985065,0.764335156,74,172,0.764335156
1327,-76.48258382,3.478404099,Q4,0.3,270,6.832859,479.4455959,1.982592395,0.446502293,74,178,0.446502293
1328,-76.48669538,3.449873344,Q4,0.3,210,7.5260344,506.4493998,2.642985065,0.708528452,75,202,0.708528452
1329,-76.48441631,3.457277337,Q4,0.3,210,7.9314947,506.4493998,2.642985065,0.980712209,75,208,0.980712209
1330,-76.48176513,3.467321137,Q4,0.3,270,7.931487,479.4455959,1.982592395,0.480460923,74,202,0.480460923
1331,-76.4958458,3.471127763,Q4,0.3,330,5.9165783,433.016623,1.575918069,0.744858666,73,166,0.744858666
1332,-76.50793831,3.479139656,Q4,0.3,270,7.238328,479.4455959,1.982592395,0.033183135,72,170,0.033183135
1333,-76.48957289,3.470472865,Q4,0.3,270,6.139722,479.4455959,1.982592395,0.134642042,74,166,0.134642042
1334,-76.48406819,3.484651997,Q4,0.3,270,6.427389,479.4455959,1.982592395,0.1614615,74,212,0.1614615
1335,-76.48912818,3.478115639,Q4,0.3,270,6.83286,479.4455959,1.982592395,0.348525041,74,172,0.348525041
1336,-76.48599013,3.473009461,Q4,0.3,270,9.7232485,479.4455959,1.982592395,0.052385633,74,166,0.052385633
1337,-76.48277888,3.455815567,Q4,0.3,210,6.832883,506.4493998,2.642985065,1.004952976,75,204,1.004952976
1338,-76.48920812,3.448799765,Q4,0.3,270,7.5260344,479.4455959,1.982592395,0.428413267,75,202,0.428413267
1339,-76.48932197,3.45800872,Q4,0.3,270,6.832883,479.4455959,1.982592395,0.537490195,75,208,0.537490195
1340,-76.48764691,3.453879458,Q4,0.3,270,7.238348,479.4455959,1.982592395,0.993864803,75,208,0.993864803
1341,-76.50749778,3.477306491,Q4,0.3,270,7.238328,479.4455959,1.982592395,0.211956239,72,170,0.211956239
1342,-76.48134883,3.460687202,Q4,0.3,210,6.832878,506.4493998,2.642985065,0.706598323,74,205,0.706598323
1343,-76.4948149,3.466670188,Q4,0.3,270,5.7342606,479.4455959,1.982592395,0.575423221,73,166,0.575423221
1344,-76.4954458,3.445763815,Q4,0.3,210,9.135475,506.4493998,2.642985065,0.420291546,74,174,0.420291546
1345,-76.487572,3.473388585,Q4,0.3,270,9.7232485,479.4455959,1.982592395,0.206572094,74,166,0.206572094
1346,-76.49612902,3.478839432,Q4,0.3,330,8.442305,433.016623,1.575918069,0.376597604,73,168,0.376597604
1347,-76.49070611,3.448860348,Q4,0.3,270,6.8328876,479.4455959,1.982592395,0.353129019,74,202,0.353129019
1348,-76.48349236,3.464768653,Q4,0.3,270,7.931487,479.4455959,1.982592395,0.677285333,74,172,0.677285333
1349,-76.49679696,3.440610546,Q4,0.3,270,8.219192,479.4455959,1.982592395,0.814028429,74,209,0.814028429
1350,-76.48908503,3.469897374,Q4,0.3,270,6.139722,479.4455959,1.982592395,0.051034276,74,166,0.051034276
1351,-76.49583629,3.475907955,Q4,0.3,330,5.9165735,433.016623,1.575918069,0.637701215,73,168,0.637701215
1352,-76.48068017,3.478107262,Q4,0.3,270,5.734247,479.4455959,1.982592395,0.580635442,74,178,0.580635442
1353,-76.48627208,3.487609303,Q4,0.3,210,6.8328505,506.4493998,2.642985065,0.239224914,74,212,0.239224914
1354,-76.48908805,3.448969818,Q4,0.3,270,7.5260344,479.4455959,1.982592395,0.451495221,75,202,0.451495221
1355,-76.49662313,3.474808942,Q4,0.3,330,5.9165735,433.016623,1.575918069,0.784236495,73,166,0.784236495
1356,-76.50090693,3.47595992,Q4,0.3,330,8.219163,433.016623,1.575918069,0.602599268,72,170,0.602599268
1357,-76.48391188,3.47189443,Q4,0.3,270,5.7342567,479.4455959,1.982592395,0.113667531,74,166,0.113667531
1358,-76.49820214,3.45072246,Q4,0.3,270,6.8328876,479.4455959,1.982592395,0.43201569,74,173,0.43201569
1359,-76.49045591,3.470314342,Q4,0.3,270,10.70408,479.4455959,1.982592395,0.19160684,73,166,0.19160684
1360,-76.48367462,3.466227129,Q4,0.3,270,7.931487,479.4455959,1.982592395,0.657018946,74,172,0.657018946
1361,-76.4941787,3.472274862,Q4,0.3,270,5.9165783,479.4455959,1.982592395,0.643990934,73,166,0.643990934
1362,-76.49060122,3.468525027,Q4,0.3,270,8.7300005,479.4455959,1.982592395,0.113183833,73,166,0.113183833
1363,-76.49318922,3.467773134,Q4,0.3,270,8.7300005,479.4455959,1.982592395,0.400956303,73,166,0.400956303
1364,-76.48935929,3.474529483,Q4,0.3,270,9.7232485,479.4455959,1.982592395,0.436805814,74,166,0.436805814
1365,-76.4845573,3.473191514,Q4,0.3,270,9.794706,479.4455959,1.982592395,0.030561629,74,166,0.030561629
1366,-76.48490546,3.471328149,Q4,0.3,270,5.7342567,479.4455959,1.982592395,0.165094367,74,166,0.165094367
1367,-76.48639634,3.487912013,Q4,0.3,210,6.8328505,506.4493998,2.642985065,0.215416215,74,212,0.215416215
1368,-76.47863344,3.460906719,Q4,0.3,270,7.9314938,479.4455959,1.982592395,0.407678233,75,205,0.407678233
1369,-76.48345314,3.471281027,Q4,0.3,270,5.7342567,479.4455959,1.982592395,0.181874833,74,166,0.181874833
1370,-76.49064374,3.466546382,Q4,0.3,270,8.7300005,479.4455959,1.982592395,0.117911841,73,172,0.117911841
1371,-76.48337826,3.470007227,Q4,0.3,270,5.7342567,479.4455959,1.982592395,0.32351493,74,166,0.32351493
1372,-76.48567157,3.48547996,Q4,0.3,270,6.8328505,479.4455959,1.982592395,0.352629944,74,212,0.352629944
1373,-76.50236337,3.483044891,Q4,0.3,270,12.520986,479.4455959,1.982592395,0.163144688,71,170,0.163144688
1374,-76.48308956,3.484640999,Q4,0.3,270,6.427389,479.4455959,1.982592395,0.083650329,74,139,0.083650329
1375,-76.49006708,3.482040606,Q4,0.3,270,14.326198,479.4455959,1.982592395,0.087911376,73,172,0.087911376
1376,-76.48646345,3.45577276,Q4,0.3,210,7.238348,506.4493998,2.642985065,0.938052278,75,208,0.938052278
1377,-76.48211446,3.453118028,Q4,0.3,210,6.832883,506.4493998,2.642985065,1.133346714,75,204,1.133346714
1378,-76.49347256,3.466643759,Q4,0.3,270,8.7300005,479.4455959,1.982592395,0.432462274,73,170,0.432462274
1379,-76.47746553,3.451765906,Q4,0.3,210,6.8328876,506.4493998,2.642985065,1.000226014,76,204,1.000226014
1380,-76.49921453,3.464369037,Q4,0.3,270,6.322052,479.4455959,1.982592395,0.740419672,73,170,0.740419672
1381,-76.50281464,3.473781745,Q4,0.3,330,5.223426,433.016623,1.575918069,0.830432067,72,169,0.830432067
1382,-76.49316107,3.469230172,Q4,0.3,270,10.70408,479.4455959,1.982592395,0.401393121,73,166,0.401393121
1383,-76.49588094,3.467603123,Q4,0.3,270,5.7342606,479.4455959,1.982592395,0.700261911,73,166,0.700261911
1384,-76.48396523,3.477674903,Q4,0.3,270,6.832859,479.4455959,1.982592395,0.429045116,74,172,0.429045116
1385,-76.48622161,3.45614206,Q4,0.3,210,7.238348,506.4493998,2.642985065,0.928030521,75,208,0.928030521
1386,-76.49338297,3.473511822,Q4,0.3,270,6.4273987,479.4455959,1.982592395,0.673159128,73,166,0.673159128
1387,-76.48263853,3.482594894,Q4,0.3,270,6.427389,479.4455959,1.982592395,0.112691122,74,178,0.112691122
1388,-76.48910247,3.468195545,Q4,0.3,270,7.526023,479.4455959,1.982592395,0.053469563,74,166,0.053469563
1389,-76.50773077,3.479454027,Q4,0.3,270,7.238328,479.4455959,1.982592395,0.024783367,72,170,0.024783367
1390,-76.47799896,3.453859058,Q4,0.3,210,7.5260296,506.4493998,2.642985065,0.801807121,76,204,0.801807121
1391,-76.48202499,3.473391522,Q4,0.3,270,9.794706,479.4455959,1.982592395,0.052801504,74,202,0.052801504
1392,-76.49776721,3.485143861,Q4,0.3,270,12.9376745,479.4455959,1.982592395,0.009698523,73,168,0.009698523
1393,-76.4982152,3.482869329,Q4,0.3,270,6.1397076,479.4455959,1.982592395,0.176816034,73,168,0.176816034
1394,-76.48821927,3.460658332,Q4,0.3,270,5.4465837,479.4455959,1.982592395,0.41586163,74,172,0.41586163
1395,-76.48462117,3.486353154,Q4,0.3,270,12.9454565,479.4455959,1.982592395,0.338696823,74,212,0.338696823
1396,-76.48937334,3.455548743,Q4,0.3,270,7.238348,479.4455959,1.982592395,0.726870983,75,208,0.726870983
1397,-76.47810355,3.464917642,Q4,0.3,210,7.8137035,506.4493998,2.642985065,0.440980208,75,205,0.440980208
1398,-76.47647448,3.464039182,Q4,0.3,210,9.54093,506.4493998,2.642985065,0.434894554,75,205,0.434894554
1399,-76.48974247,3.459753017,Q4,0.3,270,5.73427,479.4455959,1.982592395,0.36727938,75,172,0.36727938
1400,-76.48979118,3.489820674,Q4,0.3,270,7.813677,479.4455959,1.982592395,0.325292179,74,212,0.325292179
1401,-76.48593225,3.477110595,Q4,0.3,270,6.83286,479.4455959,1.982592395,0.460280835,74,172,0.460280835
1402,-76.48931584,3.472348281,Q4,0.3,270,6.139722,479.4455959,1.982592395,0.261888798,74,166,0.261888798
1403,-76.49714605,3.439504836,Q4,0.3,270,6.427436,479.4455959,1.982592395,0.928414533,74,209,0.928414533
1404,-76.4911659,3.470748908,Q4,0.3,270,10.70408,479.4455959,1.982592395,0.281599486,73,166,0.281599486
1405,-76.49620185,3.440691102,Q4,0.3,270,8.219192,479.4455959,1.982592395,0.760903051,74,209,0.760903051
1406,-76.49129119,3.467378346,Q4,0.3,270,8.7300005,479.4455959,1.982592395,0.189904997,73,166,0.189904997
1407,-76.50025957,3.472587622,Q4,0.3,330,5.446574,433.016623,1.575918069,0.984328902,72,169,0.984328902
1408,-76.48461726,3.462774604,Q4,0.3,270,6.832878,479.4455959,1.982592395,0.587687922,74,172,0.587687922
1409,-76.48425421,3.46806586,Q4,0.3,270,7.931487,479.4455959,1.982592395,0.472802972,74,166,0.472802972
1410,-76.50248538,3.48252928,Q4,0.3,270,12.520986,479.4455959,1.982592395,0.132197145,71,170,0.132197145
1411,-76.50038555,3.488818125,Q4,0.3,270,13.2186365,479.4455959,1.982592395,0.46735353,71,168,0.46735353
1412,-76.49633924,3.451301954,Q4,0.3,270,5.4465933,479.4455959,1.982592395,0.513076295,74,173,0.513076295
