rup_mag,dist_rrup,dist_repi,damping,site_vs30,result_type,5.000,2.000,1.000,0.500,0.300,0.200,0.100,0.050,pga,rup_hypo_depth
7.5,50.01,3.16,5.0,760.0,MEAN,0.015479292113004951,0.10299133751077076,0.19089087506946817,0.3792324596064915,0.4465337296630348,0.4214487108237778,0.3355886056910362,0.22076856010972148,0.16825317514135818,50.0
7.5,50.01,3.98,5.0,760.0,MEAN,0.015479292113004951,0.10299133751077076,0.19089087506946817,0.3792324596064915,0.4465337296630348,0.4214487108237778,0.3355886056910362,0.22076856010972148,0.16825317514135818,50.0
7.5,50.01,5.01,5.0,760.0,MEAN,0.015479292113004951,0.10299133751077076,0.19089087506946817,0.3792324596064915,0.4465337296630348,0.4214487108237778,0.3355886056910362,0.22076856010972148,0.16825317514135818,50.0
7.5,50.01,6.31,5.0,760.0,MEAN,0.015479292113004951,0.10299133751077076,0.19089087506946817,0.3792324596064915,0.4465337296630348,0.4214487108237778,0.3355886056910362,0.22076856010972148,0.16825317514135818,50.0
7.5,50.01,7.94,5.0,760.0,MEAN,0.015479292113004951,0.10299133751077076,0.19089087506946817,0.3792324596064915,0.4465337296630348,0.4214487108237778,0.3355886056910362,0.22076856010972148,0.16825317514135818,50.0
7.5,50.01,10.0,5.0,760.0,MEAN,0.015479292113004951,0.10299133751077076,0.19089087506946817,0.3792324596064915,0.4465337296630348,0.4214487108237778,0.3355886056910362,0.22076856010972148,0.16825317514135818,50.0
7.5,50.01,12.59,5.0,760.0,MEAN,0.015479292113004951,0.10299133751077076,0.19089087506946817,0.3792324596064915,0.4465337296630348,0.4214487108237778,0.3355886056910362,0.22076856010972148,0.16825317514135818,50.0
7.5,50.01,15.85,5.0,760.0,MEAN,0.015479292113004951,0.10299133751077076,0.19089087506946817,0.3792324596064915,0.4465337296630348,0.4214487108237778,0.3355886056910362,0.22076856010972148,0.16825317514135818,50.0
7.5,50.01,19.95,5.0,760.0,MEAN,0.015479292113004951,0.10299133751077076,0.19089087506946817,0.3792324596064915,0.4465337296630348,0.4214487108237778,0.3355886056910362,0.22076856010972148,0.16825317514135818,50.0
7.5,50.01,25.12,5.0,760.0,MEAN,0.015479292113004951,0.10299133751077076,0.19089087506946817,0.3792324596064915,0.4465337296630348,0.4214487108237778,0.3355886056910362,0.22076856010972148,0.16825317514135818,50.0
7.5,50.03,31.62,5.0,760.0,MEAN,0.015479292113004951,0.10288936588947296,0.19078890344817037,0.37902851636389595,0.4462278147991414,0.4212447675811822,0.33538466244844056,0.2206665884884237,0.16815120352006038,50.0
7.5,50.96,39.81,5.0,760.0,MEAN,0.015173377249111573,0.10054401859962372,0.18558835076198293,0.3681175528850321,0.4339912202434063,0.41012986085972275,0.32620721653163925,0.21403843310406714,0.1632565656977663,50.0
7.5,53.91,50.12,5.0,760.0,MEAN,0.014316815630210112,0.0936609341620227,0.1705985224312074,0.3368122651466097,0.3984031244104766,0.378008800150918,0.2993886801303198,0.1950717115426777,0.1490825103373731,50.0
7.5,59.99,63.1,5.0,760.0,MEAN,0.01278724131074322,0.08187301473999786,0.14530956034935477,0.284500823420842,0.3387497259512678,0.32375989762049223,0.2546231383805887,0.1635624805616597,0.12552706581758297,50.0
7.5,70.34,79.43,5.0,760.0,MEAN,0.010747808884787362,0.06668944032875651,0.113698357747039,0.21954490065414797,0.2626788964631144,0.2533994789250152,0.1966012858621446,0.1236915766342227,0.09599608428974217,50.0
7.5,86.06,100.0,5.0,760.0,MEAN,0.008539103567477172,0.05110817659445376,0.08261740757547174,0.15632249544951643,0.18711792508144984,0.18181540077396463,0.13817154685850927,0.08496275486532098,0.06704634100329879,50.0
7.5,108.19,125.89,5.0,760.0,MEAN,0.00646296135785411,0.037321613394992174,0.05671661576583237,0.10411302534504648,0.1237935482555205,0.12002059826750217,0.0884501843137055,0.053494312532822115,0.043195178781745044,50.0
7.5,137.92,158.49,5.0,760.0,MEAN,0.00471006918774505,0.026267889646311434,0.03739299352990063,0.06588386452050395,0.07667246205381043,0.07342976449654062,0.05192394956483611,0.031162527468605487,0.02599256626880739,50.0
7.5,176.79,199.53,5.0,760.0,MEAN,0.0033201959894561344,0.017987793996930655,0.023912345194332416,0.03993208690021567,0.0446431758041737,0.04174718175931638,0.027940224235595234,0.016794726027746478,0.01464312481836305,50.0
7.5,226.82,251.19,5.0,760.0,MEAN,0.0022668291414499344,0.012012256988879994,0.014857265223088416,0.02317814952098831,0.024401808976561825,0.02187291276837656,0.0136336057675149,0.008339239189733498,0.007691719394492513,50.0
7.5,290.61,316.23,5.0,760.0,MEAN,0.0014949039682256428,0.007800829029281152,0.00894393090402941,0.012828029959262337,0.012399749149811607,0.010421499696634428,0.005948004670300256,0.0037627528258885553,0.0037301219070732614,50.0
7.5,371.54,398.11,5.0,760.0,MEAN,0.0009473163618564954,0.004905854700636813,0.005194434388909567,0.006715850978672636,0.005767514900603162,0.0044357655264539875,0.0022627502765980227,0.0015132588600592456,0.0016417431028944646,50.0
7.5,473.88,501.19,5.0,760.0,MEAN,0.0005704292495398531,0.0029551375852100363,0.002882737734088603,0.003276348192298084,0.0023973528167111095,0.0016386839542555307,0.0007264458301254761,0.0005284169415651624,0.0006412995263418191,50.0
7.5,603.08,630.96,5.0,760.0,MEAN,0.0003225362381649187,0.001690689481117405,0.0015132588600592456,0.0014622730494103491,0.0008686962418358971,0.0005064930429861369,0.00018854552777961895,0.00015397714815966717,0.00021546603580223624,50.0
7.5,766.01,794.33,5.0,760.0,MEAN,0.00016855909000525155,0.000906629684958676,0.0007390903111664024,0.0005828697873381838,0.0002644124140251768,0.00012562903743888076,3.7596936772496214e-05,3.5853222048303956e-05,6.001029913375108e-05,50.0
7.75,50.01,1.0,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27471154777625384,0.5417752239551733,0.6386482641880764,0.5959221548643012,0.46692805392259334,0.30897401253231227,0.23188346683118088,50.0
7.75,50.01,1.26,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27471154777625384,0.5417752239551733,0.6386482641880764,0.5959221548643012,0.46692805392259334,0.30897401253231227,0.23188346683118088,50.0
7.75,50.01,1.58,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27471154777625384,0.5417752239551733,0.6386482641880764,0.5959221548643012,0.46692805392259334,0.30897401253231227,0.23188346683118088,50.0
7.75,50.01,2.0,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27471154777625384,0.5417752239551733,0.6386482641880764,0.5959221548643012,0.46692805392259334,0.30897401253231227,0.23188346683118088,50.0
7.75,50.01,2.51,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27471154777625384,0.5417752239551733,0.6386482641880764,0.5959221548643012,0.46692805392259334,0.30897401253231227,0.23188346683118088,50.0
7.75,50.01,3.16,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27471154777625384,0.5417752239551733,0.6386482641880764,0.5959221548643012,0.46692805392259334,0.30897401253231227,0.23188346683118088,50.0
7.75,50.01,3.98,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27471154777625384,0.5417752239551733,0.6386482641880764,0.5959221548643012,0.46692805392259334,0.30897401253231227,0.23188346683118088,50.0
7.75,50.01,5.01,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27471154777625384,0.5417752239551733,0.6386482641880764,0.5959221548643012,0.46692805392259334,0.30897401253231227,0.23188346683118088,50.0
7.75,50.01,6.31,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27471154777625384,0.5417752239551733,0.6386482641880764,0.5959221548643012,0.46692805392259334,0.30897401253231227,0.23188346683118088,50.0
7.75,50.01,7.94,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27471154777625384,0.5417752239551733,0.6386482641880764,0.5959221548643012,0.46692805392259334,0.30897401253231227,0.23188346683118088,50.0
7.75,50.01,10.0,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27471154777625384,0.5417752239551733,0.6386482641880764,0.5959221548643012,0.46692805392259334,0.30897401253231227,0.23188346683118088,50.0
7.75,50.01,12.59,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27471154777625384,0.5417752239551733,0.6386482641880764,0.5959221548643012,0.46692805392259334,0.30897401253231227,0.23188346683118088,50.0
7.75,50.01,15.85,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27471154777625384,0.5417752239551733,0.6386482641880764,0.5959221548643012,0.46692805392259334,0.30897401253231227,0.23188346683118088,50.0
7.75,50.01,19.95,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27471154777625384,0.5417752239551733,0.6386482641880764,0.5959221548643012,0.46692805392259334,0.30897401253231227,0.23188346683118088,50.0
7.75,50.01,25.12,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27471154777625384,0.5417752239551733,0.6386482641880764,0.5959221548643012,0.46692805392259334,0.30897401253231227,0.23188346683118088,50.0
7.75,50.01,31.62,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27471154777625384,0.5417752239551733,0.6386482641880764,0.5959221548643012,0.46692805392259334,0.30897401253231227,0.23188346683118088,50.0
7.75,50.01,39.81,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27460957615495607,0.5417752239551733,0.6386482641880764,0.5958201832430035,0.4668260823012956,0.30887204091101444,0.23188346683118088,50.0
7.75,51.29,50.12,5.0,760.0,MEAN,0.022403165199125084,0.1466351914262261,0.2647183288890702,0.521278928074317,0.6155007061534775,0.5755278306047427,0.4502047080297553,0.2968393895978749,0.2231139073995707,50.0
7.75,55.64,63.1,5.0,760.0,MEAN,0.020649253312803047,0.13266507930842847,0.23514655871271026,0.46009595529564123,0.5461600036709784,0.5139369713408759,0.400136641972539,0.26074143565845626,0.1966012858621446,50.0
7.75,64.49,79.43,5.0,760.0,MEAN,0.01779404791646485,0.11063920910810522,0.1892593291287035,0.36607812045907623,0.43837599995921134,0.4172678743505682,0.32182243681583417,0.20526887367245697,0.15601658058562304,50.0
7.75,79.11,100.0,5.0,760.0,MEAN,0.014306618468080333,0.08525847256708459,0.13857943334370046,0.2629848113270077,0.3168258273722423,0.3053030341655917,0.23137360872469193,0.14388195765118567,0.1109451239719986,50.0
7.75,100.51,125.89,5.0,760.0,MEAN,0.010849780506085158,0.06192736561414958,0.09468065037500063,0.1745754156618213,0.20955168176696426,0.2031274696252033,0.14989828330775545,0.09094848903550141,0.07170644409660791,50.0
7.75,129.81,158.49,5.0,760.0,MEAN,0.007892603488449165,0.043195178781745044,0.06169283088516466,0.1094155496525317,0.1290960725630057,0.12420143474071166,0.0881544666119419,0.05278051118373757,0.042899461079981445,50.0
7.75,168.42,199.53,5.0,760.0,MEAN,0.005542157617535039,0.02929644679885588,0.03895315933575686,0.06549637235957234,0.0745718466550759,0.07035022153334727,0.04735562093069499,0.02828692774800773,0.02398372532924087,50.0
7.75,218.3,251.19,5.0,760.0,MEAN,0.003767851406953445,0.019374608046580637,0.023942936680721755,0.03763772542101533,0.04043174784457485,0.03667919218081608,0.023065980737560738,0.013949717793538059,0.01251191793323918,50.0
7.75,282.0,316.23,5.0,760.0,MEAN,0.00247587096511041,0.012481326446849843,0.014286224143820775,0.020649253312803047,0.020394324259558564,0.017416752917663012,0.01003094838706388,0.006256978682832568,0.006028562251125512,50.0
7.75,362.87,398.11,5.0,760.0,MEAN,0.0015622052382821862,0.007795730448216262,0.00823420841979677,0.010727414560527806,0.009427276388980946,0.007383765098173178,0.0038066006230466063,0.002503403302860814,0.0026380058429739004,50.0
7.75,465.19,501.19,5.0,760.0,MEAN,0.0009378330010758006,0.004676418552716779,0.004543855445029649,0.005202592118613391,0.003903473663279509,0.002717543707586179,0.0012195805907216021,0.0008696139864275772,0.001025834510255796,50.0
7.75,594.37,630.96,5.0,760.0,MEAN,0.0005292327145355448,0.0026655381807243043,0.0023749190600255952,0.0023116966548209633,0.001408228090122519,0.000838716585174346,0.00031641794088705115,0.00025268567757593064,0.000343542392152264,50.0
7.75,757.28,794.33,5.0,760.0,MEAN,0.0002760371788531252,0.0014245435495301658,0.0011553384693039927,0.0009185603646505178,0.00042756700810164534,0.00020771619258360397,6.302865912416575e-05,5.868466805687977e-05,9.537405739982563e-05,50.0
8.0,50.01,1.0,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27471154777625384,0.5417752239551733,0.6386482641880764,0.5959221548643012,0.46692805392259334,0.30897401253231227,0.23188346683118088,50.0
8.0,50.01,1.26,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27471154777625384,0.5417752239551733,0.6386482641880764,0.5959221548643012,0.46692805392259334,0.30897401253231227,0.23188346683118088,50.0
8.0,50.01,1.58,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27471154777625384,0.5417752239551733,0.6386482641880764,0.5959221548643012,0.46692805392259334,0.30897401253231227,0.23188346683118088,50.0
8.0,50.01,2.0,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27471154777625384,0.5417752239551733,0.6386482641880764,0.5959221548643012,0.46692805392259334,0.30897401253231227,0.23188346683118088,50.0
8.0,50.01,2.51,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27471154777625384,0.5417752239551733,0.6386482641880764,0.5959221548643012,0.46692805392259334,0.30897401253231227,0.23188346683118088,50.0
8.0,50.01,3.16,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27471154777625384,0.5417752239551733,0.6386482641880764,0.5959221548643012,0.46692805392259334,0.30897401253231227,0.23188346683118088,50.0
8.0,50.01,3.98,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27471154777625384,0.5417752239551733,0.6386482641880764,0.5959221548643012,0.46692805392259334,0.30897401253231227,0.23188346683118088,50.0
8.0,50.01,5.01,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27471154777625384,0.5417752239551733,0.6386482641880764,0.5959221548643012,0.46692805392259334,0.30897401253231227,0.23188346683118088,50.0
8.0,50.01,6.31,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27471154777625384,0.5417752239551733,0.6386482641880764,0.5959221548643012,0.46692805392259334,0.30897401253231227,0.23188346683118088,50.0
8.0,50.01,7.94,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27471154777625384,0.5417752239551733,0.6386482641880764,0.5959221548643012,0.46692805392259334,0.30897401253231227,0.23188346683118088,50.0
8.0,50.01,10.0,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27471154777625384,0.5417752239551733,0.6386482641880764,0.5959221548643012,0.46692805392259334,0.30897401253231227,0.23188346683118088,50.0
8.0,50.01,12.59,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27471154777625384,0.5417752239551733,0.6386482641880764,0.5959221548643012,0.46692805392259334,0.30897401253231227,0.23188346683118088,50.0
8.0,50.01,15.85,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27471154777625384,0.5417752239551733,0.6386482641880764,0.5959221548643012,0.46692805392259334,0.30897401253231227,0.23188346683118088,50.0
8.0,50.01,19.95,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27471154777625384,0.5417752239551733,0.6386482641880764,0.5959221548643012,0.46692805392259334,0.30897401253231227,0.23188346683118088,50.0
8.0,50.01,25.12,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27471154777625384,0.5417752239551733,0.6386482641880764,0.5959221548643012,0.46692805392259334,0.30897401253231227,0.23188346683118088,50.0
8.0,50.01,31.62,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27471154777625384,0.5417752239551733,0.6386482641880764,0.5959221548643012,0.46692805392259334,0.30897401253231227,0.23188346683118088,50.0
8.0,50.01,39.81,5.0,760.0,MEAN,0.022974206278392726,0.15122391438462676,0.27460957615495607,0.5417752239551733,0.6386482641880764,0.5958201832430035,0.4668260823012956,0.30887204091101444,0.23188346683118088,50.0
8.0,50.01,50.12,5.0,760.0,MEAN,0.022403165199125084,0.1466351914262261,0.2647183288890702,0.521278928074317,0.6155007061534775,0.5755278306047427,0.4502047080297553,0.2968393895978749,0.2231139073995707,50.0
8.0,51.69,63.1,5.0,760.0,MEAN,0.020649253312803047,0.13266507930842847,0.23514655871271026,0.46009595529564123,0.5461600036709784,0.5139369713408759,0.400136641972539,0.26074143565845626,0.1966012858621446,50.0
8.0,58.02,79.43,5.0,760.0,MEAN,0.01779404791646485,0.11063920910810522,0.1892593291287035,0.36607812045907623,0.43837599995921134,0.4172678743505682,0.32182243681583417,0.20526887367245697,0.15601658058562304,50.0
8.0,70.71,100.0,5.0,760.0,MEAN,0.014306618468080333,0.08525847256708459,0.13857943334370046,0.2629848113270077,0.3168258273722423,0.3053030341655917,0.23137360872469193,0.14388195765118567,0.1109451239719986,50.0
8.0,90.89,125.89,5.0,760.0,MEAN,0.010849780506085158,0.06192736561414958,0.09468065037500063,0.1745754156618213,0.20955168176696426,0.2031274696252033,0.14989828330775545,0.09094848903550141,0.07170644409660791,50.0
8.0,119.46,158.49,5.0,760.0,MEAN,0.007892603488449165,0.043195178781745044,0.06169283088516466,0.1094155496525317,0.1290960725630057,0.12420143474071166,0.0881544666119419,0.05278051118373757,0.042899461079981445,50.0
8.0,157.67,199.53,5.0,760.0,MEAN,0.005542157617535039,0.02929644679885588,0.03895315933575686,0.06549637235957234,0.0745718466550759,0.07035022153334727,0.04735562093069499,0.02828692774800773,0.02398372532924087,50.0
8.0,207.31,251.19,5.0,760.0,MEAN,0.003767851406953445,0.019374608046580637,0.023942936680721755,0.03763772542101533,0.04043174784457485,0.03667919218081608,0.023065980737560738,0.013949717793538059,0.01251191793323918,50.0
8.0,270.89,316.23,5.0,760.0,MEAN,0.00247587096511041,0.012481326446849843,0.014286224143820775,0.020649253312803047,0.020394324259558564,0.017416752917663012,0.01003094838706388,0.006256978682832568,0.006028562251125512,50.0
8.0,351.68,398.11,5.0,760.0,MEAN,0.0015622052382821862,0.007795730448216262,0.00823420841979677,0.010727414560527806,0.009427276388980946,0.007383765098173178,0.0038066006230466063,0.002503403302860814,0.0026380058429739004,50.0
8.0,453.95,501.19,5.0,760.0,MEAN,0.0009378330010758006,0.004676418552716779,0.004543855445029649,0.005202592118613391,0.003903473663279509,0.002717543707586179,0.0012195805907216021,0.0008696139864275772,0.001025834510255796,50.0
8.0,583.11,630.96,5.0,760.0,MEAN,0.0005292327145355448,0.0026655381807243043,0.0023749190600255952,0.0023116966548209633,0.001408228090122519,0.000838716585174346,0.00031641794088705115,0.00025268567757593064,0.000343542392152264,50.0
8.0,746.01,794.33,5.0,760.0,MEAN,0.0002760371788531252,0.0014245435495301658,0.0011553384693039927,0.0009185603646505178,0.00042756700810164534,0.00020771619258360397,6.302865912416575e-05,5.868466805687977e-05,9.537405739982563e-05,50.0
