rup_mag,rup_hypo_depth,dist_rjb,site_vs30,site_vs30measured,site_region,result_type,damping,pgv,pga,0.1,0.073,0.2,0.5,1.0,2.0,5.0
7.0,5.0,120.0,600.0,1.0,4,MEAN,5,1.79941160e+00,1.08101812e-02,1.49082539e-02,1.32625617e-02,1.99049960e-02,1.78752536e-02,1.41970939e-02,7.95843917e-03,4.27702626e-03
7.0,5.0,20.0,900.0,1.0,0,MEAN,5,9.96207692e+00,1.05620848e-01,2.05241682e-01,1.65212113e-01,2.76080805e-01,1.82285819e-01,1.01175390e-01,4.40319421e-02,1.65109341e-02
7.0,5.0,60.0,900.0,1.0,0,MEAN,5,3.49809249e+00,2.94734853e-02,4.98153058e-02,4.13509214e-02,6.57760014e-02,4.65116299e-02,2.95921314e-02,1.45226173e-02,7.02349410e-03
7.0,5.0,120.0,900.0,1.0,0,MEAN,5,1.44953030e+00,9.06947684e-03,1.28508976e-02,1.14353091e-02,1.68013495e-02,1.40726379e-02,1.09010873e-02,6.20300687e-03,3.58453578e-03
7.0,5.0,20.0,900.0,1.0,2,MEAN,5,9.96207692e+00,1.05620848e-01,2.05241682e-01,1.65212113e-01,2.76080805e-01,1.82285819e-01,1.01175390e-01,4.40319421e-02,1.65109341e-02
7.0,5.0,60.0,900.0,1.0,2,MEAN,5,3.49809249e+00,2.94734853e-02,4.98153058e-02,4.13509214e-02,6.57760014e-02,4.65116299e-02,2.95921314e-02,1.45226173e-02,7.02349410e-03
7.0,5.0,120.0,900.0,1.0,2,MEAN,5,1.44953030e+00,9.06947684e-03,1.28508976e-02,1.14353091e-02,1.68013495e-02,1.40726379e-02,1.09010873e-02,6.20300687e-03,3.58453578e-03
7.0,5.0,20.0,900.0,1.0,4,MEAN,5,9.96207692e+00,1.05620848e-01,2.05241682e-01,1.65212113e-01,2.76080805e-01,1.82285819e-01,1.01175390e-01,4.40319421e-02,1.65109341e-02
7.0,5.0,60.0,900.0,1.0,4,MEAN,5,3.49809249e+00,2.94734853e-02,4.98153058e-02,4.13509214e-02,6.57760014e-02,4.65116299e-02,2.95921314e-02,1.45226173e-02,7.02349410e-03
7.0,5.0,120.0,900.0,1.0,4,MEAN,5,1.44953030e+00,9.06947684e-03,1.28508976e-02,1.14353091e-02,1.68013495e-02,1.40726379e-02,1.09010873e-02,6.20300687e-03,3.58453578e-03
7.0,5.0,20.0,300.0,0.0,0,MEAN,5,1.82248070e+01,1.71375208e-01,3.13901439e-01,2.52721454e-01,4.41500977e-01,3.56890678e-01,2.06838198e-01,9.06180061e-02,2.96719105e-02
7.0,5.0,60.0,300.0,0.0,0,MEAN,5,6.39947482e+00,4.78222318e-02,7.61886963e-02,6.32536246e-02,1.05187207e-01,9.10634036e-02,6.04967586e-02,2.98876351e-02,1.26219684e-02
7.0,5.0,120.0,300.0,0.0,0,MEAN,5,2.65179742e+00,1.47156883e-02,1.96544641e-02,1.74923491e-02,2.68682649e-02,2.75522984e-02,2.22856690e-02,1.27658261e-02,6.44179331e-03
7.0,5.0,20.0,300.0,0.0,2,MEAN,5,1.82248070e+01,1.71375208e-01,3.13901439e-01,2.52721454e-01,4.41500977e-01,3.56890678e-01,2.06838198e-01,9.06180061e-02,2.96719105e-02
7.0,5.0,60.0,300.0,0.0,2,MEAN,5,6.39947482e+00,4.78222318e-02,7.61886963e-02,6.32536246e-02,1.05187207e-01,9.10634036e-02,6.04967586e-02,2.98876351e-02,1.26219684e-02
7.0,5.0,120.0,300.0,0.0,2,MEAN,5,2.65179742e+00,1.47156883e-02,1.96544641e-02,1.74923491e-02,2.68682649e-02,2.75522984e-02,2.22856690e-02,1.27658261e-02,6.44179331e-03
7.0,5.0,20.0,300.0,0.0,4,MEAN,5,1.82248070e+01,1.71375208e-01,3.13901439e-01,2.52721454e-01,4.41500977e-01,3.56890678e-01,2.06838198e-01,9.06180061e-02,2.96719105e-02
7.0,5.0,60.0,300.0,0.0,4,MEAN,5,6.39947482e+00,4.78222318e-02,7.61886963e-02,6.32536246e-02,1.05187207e-01,9.10634036e-02,6.04967586e-02,2.98876351e-02,1.26219684e-02
7.0,5.0,120.0,300.0,0.0,4,MEAN,5,2.65179742e+00,1.47156883e-02,1.96544641e-02,1.74923491e-02,2.68682649e-02,2.75522984e-02,2.22856690e-02,1.27658261e-02,6.44179331e-03
7.0,5.0,20.0,600.0,0.0,0,MEAN,5,1.34536161e+01,1.39531963e-01,2.65300868e-01,2.12959515e-01,3.64539263e-01,2.55367866e-01,1.41258991e-01,6.04157947e-02,2.13903589e-02
7.0,5.0,60.0,600.0,0.0,0,MEAN,5,4.72411464e+00,3.89363781e-02,6.43925918e-02,5.33016133e-02,8.68511488e-02,6.51590767e-02,4.13159229e-02,1.99263403e-02,9.09912540e-03
7.0,5.0,120.0,600.0,0.0,0,MEAN,5,1.95756611e+00,1.19813648e-02,1.66114127e-02,1.47401897e-02,2.21846338e-02,1.97146412e-02,1.52198730e-02,8.51108471e-03,4.64386245e-03
7.0,5.0,20.0,600.0,0.0,2,MEAN,5,1.34536161e+01,1.39531963e-01,2.65300868e-01,2.12959515e-01,3.64539263e-01,2.55367866e-01,1.41258991e-01,6.04157947e-02,2.13903589e-02
7.0,5.0,60.0,600.0,0.0,2,MEAN,5,4.72411464e+00,3.89363781e-02,6.43925918e-02,5.33016133e-02,8.68511488e-02,6.51590767e-02,4.13159229e-02,1.99263403e-02,9.09912540e-03
7.0,5.0,120.0,600.0,0.0,2,MEAN,5,1.95756611e+00,1.19813648e-02,1.66114127e-02,1.47401897e-02,2.21846338e-02,1.97146412e-02,1.52198730e-02,8.51108471e-03,4.64386245e-03
7.0,5.0,20.0,600.0,0.0,4,MEAN,5,1.34536161e+01,1.39531963e-01,2.65300868e-01,2.12959515e-01,3.64539263e-01,2.55367866e-01,1.41258991e-01,6.04157947e-02,2.13903589e-02
7.0,5.0,60.0,600.0,0.0,4,MEAN,5,4.72411464e+00,3.89363781e-02,6.43925918e-02,5.33016133e-02,8.68511488e-02,6.51590767e-02,4.13159229e-02,1.99263403e-02,9.09912540e-03
7.0,5.0,120.0,600.0,0.0,4,MEAN,5,1.95756611e+00,1.19813648e-02,1.66114127e-02,1.47401897e-02,2.21846338e-02,1.97146412e-02,1.52198730e-02,8.51108471e-03,4.64386245e-03
7.0,5.0,20.0,900.0,0.0,0,MEAN,5,1.12648908e+01,1.23723328e-01,2.40438742e-01,1.92667284e-01,3.25898849e-01,2.09957242e-01,1.13015430e-01,4.76606157e-02,1.76635849e-02
7.0,5.0,60.0,900.0,0.0,0,MEAN,5,3.95556373e+00,3.45249803e-02,5.83581724e-02,4.82226731e-02,7.76451051e-02,5.35722065e-02,3.30551476e-02,1.57194266e-02,7.51381380e-03
7.0,5.0,120.0,900.0,0.0,0,MEAN,5,1.63909602e+00,1.06239050e-02,1.50547083e-02,1.33356442e-02,1.98331081e-02,1.62088980e-02,1.21767859e-02,6.71419685e-03,3.83477711e-03
7.0,5.0,20.0,900.0,0.0,2,MEAN,5,1.12648908e+01,1.23723328e-01,2.40438742e-01,1.92667284e-01,3.25898849e-01,2.09957242e-01,1.13015430e-01,4.76606157e-02,1.76635849e-02
7.0,5.0,60.0,900.0,0.0,2,MEAN,5,3.95556373e+00,3.45249803e-02,5.83581724e-02,4.82226731e-02,7.76451051e-02,5.35722065e-02,3.30551476e-02,1.57194266e-02,7.51381380e-03
7.0,5.0,120.0,900.0,0.0,2,MEAN,5,1.63909602e+00,1.06239050e-02,1.50547083e-02,1.33356442e-02,1.98331081e-02,1.62088980e-02,1.21767859e-02,6.71419685e-03,3.83477711e-03
7.0,5.0,20.0,900.0,0.0,4,MEAN,5,1.12648908e+01,1.23723328e-01,2.40438742e-01,1.92667284e-01,3.25898849e-01,2.09957242e-01,1.13015430e-01,4.76606157e-02,1.76635849e-02
7.0,5.0,60.0,900.0,0.0,4,MEAN,5,3.95556373e+00,3.45249803e-02,5.83581724e-02,4.82226731e-02,7.76451051e-02,5.35722065e-02,3.30551476e-02,1.57194266e-02,7.51381380e-03
7.0,5.0,120.0,900.0,0.0,4,MEAN,5,1.63909602e+00,1.06239050e-02,1.50547083e-02,1.33356442e-02,1.98331081e-02,1.62088980e-02,1.21767859e-02,6.71419685e-03,3.83477711e-03
7.0,15.0,20.0,300.0,1.0,0,MEAN,5,1.74761444e+01,1.65451965e-01,2.98178755e-01,2.39806101e-01,4.24361609e-01,3.38161792e-01,2.01128325e-01,8.42003250e-02,2.61070053e-02
7.0,15.0,60.0,300.0,1.0,0,MEAN,5,6.38848845e+00,4.83423326e-02,7.60540755e-02,6.30809030e-02,1.06340701e-01,9.08133237e-02,6.17390968e-02,2.90516359e-02,1.14923285e-02
7.0,15.0,120.0,300.0,1.0,0,MEAN,5,2.66018605e+00,1.49652274e-02,1.97511738e-02,1.75585619e-02,2.73471667e-02,2.76526821e-02,2.28735698e-02,1.24725436e-02,5.88853879e-03
7.0,15.0,20.0,300.0,1.0,2,MEAN,5,1.74761444e+01,1.65451965e-01,2.98178755e-01,2.39806101e-01,4.24361609e-01,3.38161792e-01,2.01128325e-01,8.42003250e-02,2.61070053e-02
7.0,15.0,60.0,300.0,1.0,2,MEAN,5,6.38848845e+00,4.83423326e-02,7.60540755e-02,6.30809030e-02,1.06340701e-01,9.08133237e-02,6.17390968e-02,2.90516359e-02,1.14923285e-02
7.0,15.0,120.0,300.0,1.0,2,MEAN,5,2.66018605e+00,1.49652274e-02,1.97511738e-02,1.75585619e-02,2.73471667e-02,2.76526821e-02,2.28735698e-02,1.24725436e-02,5.88853879e-03
7.0,15.0,20.0,300.0,1.0,4,MEAN,5,1.74761444e+01,1.65451965e-01,2.98178755e-01,2.39806101e-01,4.24361609e-01,3.38161792e-01,2.01128325e-01,8.42003250e-02,2.61070053e-02
7.0,15.0,60.0,300.0,1.0,4,MEAN,5,6.38848845e+00,4.83423326e-02,7.60540755e-02,6.30809030e-02,1.06340701e-01,9.08133237e-02,6.17390968e-02,2.90516359e-02,1.14923285e-02
7.0,15.0,120.0,300.0,1.0,4,MEAN,5,2.66018605e+00,1.49652274e-02,1.97511738e-02,1.75585619e-02,2.73471667e-02,2.76526821e-02,2.28735698e-02,1.24725436e-02,5.88853879e-03
7.0,15.0,20.0,600.0,1.0,0,MEAN,5,1.20758305e+01,1.22552007e-01,2.31326104e-01,1.86124152e-01,3.17603593e-01,2.24670551e-01,1.28038810e-01,5.49921648e-02,1.93028822e-02
7.0,15.0,60.0,600.0,1.0,0,MEAN,5,4.41437782e+00,3.58076733e-02,5.90025035e-02,4.89598868e-02,7.95882283e-02,6.03352595e-02,3.93032681e-02,1.89739452e-02,8.49714706e-03
7.0,15.0,120.0,600.0,1.0,0,MEAN,5,1.83816037e+00,1.10849011e-02,1.53228962e-02,1.36279787e-02,2.04673519e-02,1.83721031e-02,1.45613735e-02,8.14595635e-03,4.35384179e-03
7.0,15.0,20.0,600.0,1.0,2,MEAN,5,1.20758305e+01,1.22552007e-01,2.31326104e-01,1.86124152e-01,3.17603593e-01,2.24670551e-01,1.28038810e-01,5.49921648e-02,1.93028822e-02
7.0,15.0,60.0,600.0,1.0,2,MEAN,5,4.41437782e+00,3.58076733e-02,5.90025035e-02,4.89598868e-02,7.95882283e-02,6.03352595e-02,3.93032681e-02,1.89739452e-02,8.49714706e-03
7.0,15.0,120.0,600.0,1.0,2,MEAN,5,1.83816037e+00,1.10849011e-02,1.53228962e-02,1.36279787e-02,2.04673519e-02,1.83721031e-02,1.45613735e-02,8.14595635e-03,4.35384179e-03
7.0,15.0,20.0,600.0,1.0,4,MEAN,5,1.20758305e+01,1.22552007e-01,2.31326104e-01,1.86124152e-01,3.17603593e-01,2.24670551e-01,1.28038810e-01,5.49921648e-02,1.93028822e-02
7.0,15.0,60.0,600.0,1.0,4,MEAN,5,4.41437782e+00,3.58076733e-02,5.90025035e-02,4.89598868e-02,7.95882283e-02,6.03352595e-02,3.93032681e-02,1.89739452e-02,8.49714706e-03
7.0,15.0,120.0,600.0,1.0,4,MEAN,5,1.83816037e+00,1.10849011e-02,1.53228962e-02,1.36279787e-02,2.04673519e-02,1.83721031e-02,1.45613735e-02,8.14595635e-03,4.35384179e-03
7.0,15.0,20.0,900.0,1.0,0,MEAN,5,9.72778114e+00,1.02818127e-01,1.99402835e-01,1.60480853e-01,2.68081891e-01,1.76876222e-01,9.83132361e-02,4.28622710e-02,1.61775653e-02
7.0,15.0,60.0,900.0,1.0,0,MEAN,5,3.55603709e+00,3.00417593e-02,5.08600899e-02,4.22144268e-02,6.71785938e-02,4.75000960e-02,3.01785957e-02,1.47887683e-02,7.12137962e-03
7.0,15.0,120.0,900.0,1.0,0,MEAN,5,1.48074468e+00,9.29996003e-03,1.32083188e-02,1.17503808e-02,1.72760212e-02,1.44637923e-02,1.11807955e-02,6.34916247e-03,3.64891415e-03
7.0,15.0,20.0,900.0,1.0,2,MEAN,5,9.72778114e+00,1.02818127e-01,1.99402835e-01,1.60480853e-01,2.68081891e-01,1.76876222e-01,9.83132361e-02,4.28622710e-02,1.61775653e-02
7.0,15.0,60.0,900.0,1.0,2,MEAN,5,3.55603709e+00,3.00417593e-02,5.08600899e-02,4.22144268e-02,6.71785938e-02,4.75000960e-02,3.01785957e-02,1.47887683e-02,7.12137962e-03
7.0,15.0,120.0,900.0,1.0,2,MEAN,5,1.48074468e+00,9.29996003e-03,1.32083188e-02,1.17503808e-02,1.72760212e-02,1.44637923e-02,1.11807955e-02,6.34916247e-03,3.64891415e-03
7.0,15.0,20.0,900.0,1.0,4,MEAN,5,9.72778114e+00,1.02818127e-01,1.99402835e-01,1.60480853e-01,2.68081891e-01,1.76876222e-01,9.83132361e-02,4.28622710e-02,1.61775653e-02
7.0,15.0,60.0,900.0,1.0,4,MEAN,5,3.55603709e+00,3.00417593e-02,5.08600899e-02,4.22144268e-02,6.71785938e-02,4.75000960e-02,3.01785957e-02,1.47887683e-02,7.12137962e-03
7.0,15.0,120.0,900.0,1.0,4,MEAN,5,1.48074468e+00,9.29996003e-03,1.32083188e-02,1.17503808e-02,1.72760212e-02,1.44637923e-02,1.11807955e-02,6.34916247e-03,3.64891415e-03
7.0,15.0,20.0,300.0,0.0,0,MEAN,5,1.77961820e+01,1.66827651e-01,3.04971370e-01,2.45484146e-01,4.28709329e-01,3.46299428e-01,2.00986946e-01,8.82108158e-02,2.90728112e-02
7.0,15.0,60.0,300.0,0.0,0,MEAN,5,6.50547973e+00,4.87442853e-02,7.77866136e-02,6.45745106e-02,1.07430195e-01,9.29986850e-02,6.16956986e-02,3.04353755e-02,1.27978791e-02
7.0,15.0,120.0,300.0,0.0,0,MEAN,5,2.70890158e+00,1.50896590e-02,2.02011124e-02,1.79743074e-02,2.76273471e-02,2.83181252e-02,2.28574913e-02,1.30666152e-02,6.55748812e-03
7.0,15.0,20.0,300.0,0.0,2,MEAN,5,1.77961820e+01,1.66827651e-01,3.04971370e-01,2.45484146e-01,4.28709329e-01,3.46299428e-01,2.00986946e-01,8.82108158e-02,2.90728112e-02
7.0,15.0,60.0,300.0,0.0,2,MEAN,5,6.50547973e+00,4.87442853e-02,7.77866136e-02,6.45745106e-02,1.07430195e-01,9.29986850e-02,6.16956986e-02,3.04353755e-02,1.27978791e-02
7.0,15.0,120.0,300.0,0.0,2,MEAN,5,2.70890158e+00,1.50896590e-02,2.02011124e-02,1.79743074e-02,2.76273471e-02,2.83181252e-02,2.28574913e-02,1.30666152e-02,6.55748812e-03
7.0,15.0,20.0,300.0,0.0,4,MEAN,5,1.77961820e+01,1.66827651e-01,3.04971370e-01,2.45484146e-01,4.28709329e-01,3.46299428e-01,2.00986946e-01,8.82108158e-02,2.90728112e-02
7.0,15.0,60.0,300.0,0.0,4,MEAN,5,6.50547973e+00,4.87442853e-02,7.77866136e-02,6.45745106e-02,1.07430195e-01,9.29986850e-02,6.16956986e-02,3.04353755e-02,1.27978791e-02
7.0,15.0,120.0,300.0,0.0,4,MEAN,5,2.70890158e+00,1.50896590e-02,2.02011124e-02,1.79743074e-02,2.76273471e-02,2.83181252e-02,2.28574913e-02,1.30666152e-02,6.55748812e-03
7.0,15.0,20.0,600.0,0.0,0,MEAN,5,1.31372036e+01,1.35829388e-01,2.57753418e-01,2.06860889e-01,3.53977434e-01,2.47789453e-01,1.37262910e-01,5.88109004e-02,2.09584707e-02
7.0,15.0,60.0,600.0,0.0,0,MEAN,5,4.80236783e+00,3.96871048e-02,6.57431076e-02,5.44146776e-02,8.87031427e-02,6.65438389e-02,4.21347323e-02,2.02915235e-02,9.22593872e-03
7.0,15.0,120.0,600.0,0.0,0,MEAN,5,1.99972060e+00,1.22858480e-02,1.70734249e-02,1.51463191e-02,2.28113941e-02,2.02626173e-02,1.56103958e-02,8.71162336e-03,4.72726637e-03
7.0,15.0,20.0,600.0,0.0,2,MEAN,5,1.31372036e+01,1.35829388e-01,2.57753418e-01,2.06860889e-01,3.53977434e-01,2.47789453e-01,1.37262910e-01,5.88109004e-02,2.09584707e-02
7.0,15.0,60.0,600.0,0.0,2,MEAN,5,4.80236783e+00,3.96871048e-02,6.57431076e-02,5.44146776e-02,8.87031427e-02,6.65438389e-02,4.21347323e-02,2.02915235e-02,9.22593872e-03
7.0,15.0,120.0,600.0,0.0,2,MEAN,5,1.99972060e+00,1.22858480e-02,1.70734249e-02,1.51463191e-02,2.28113941e-02,2.02626173e-02,1.56103958e-02,8.71162336e-03,4.72726637e-03
7.0,15.0,20.0,600.0,0.0,4,MEAN,5,1.31372036e+01,1.35829388e-01,2.57753418e-01,2.06860889e-01,3.53977434e-01,2.47789453e-01,1.37262910e-01,5.88109004e-02,2.09584707e-02
7.0,15.0,60.0,600.0,0.0,4,MEAN,5,4.80236783e+00,3.96871048e-02,6.57431076e-02,5.44146776e-02,8.87031427e-02,6.65438389e-02,4.21347323e-02,2.02915235e-02,9.22593872e-03
7.0,15.0,120.0,600.0,0.0,4,MEAN,5,1.99972060e+00,1.22858480e-02,1.70734249e-02,1.51463191e-02,2.28113941e-02,2.02626173e-02,1.56103958e-02,8.71162336e-03,4.72726637e-03
7.0,15.0,20.0,900.0,0.0,0,MEAN,5,1.09999545e+01,1.20440246e-01,2.33598586e-01,1.87149777e-01,3.16456552e-01,2.03726456e-01,1.09818332e-01,4.63945520e-02,1.73069432e-02
7.0,15.0,60.0,900.0,0.0,0,MEAN,5,4.02108616e+00,3.51906514e-02,5.95821274e-02,4.92296771e-02,7.93007915e-02,5.47107242e-02,3.37102428e-02,1.60075111e-02,7.61853284e-03
7.0,15.0,120.0,900.0,0.0,0,MEAN,5,1.67439253e+00,1.08938910e-02,1.54734240e-02,1.37030748e-02,2.03934331e-02,1.66594306e-02,1.24892270e-02,6.87239713e-03,3.90364983e-03
7.0,15.0,20.0,900.0,0.0,2,MEAN,5,1.09999545e+01,1.20440246e-01,2.33598586e-01,1.87149777e-01,3.16456552e-01,2.03726456e-01,1.09818332e-01,4.63945520e-02,1.73069432e-02
7.0,15.0,60.0,900.0,0.0,2,MEAN,5,4.02108616e+00,3.51906514e-02,5.95821274e-02,4.92296771e-02,7.93007915e-02,5.47107242e-02,3.37102428e-02,1.60075111e-02,7.61853284e-03
7.0,15.0,120.0,900.0,0.0,2,MEAN,5,1.67439253e+00,1.08938910e-02,1.54734240e-02,1.37030748e-02,2.03934331e-02,1.66594306e-02,1.24892270e-02,6.87239713e-03,3.90364983e-03
7.0,15.0,20.0,900.0,0.0,4,MEAN,5,1.09999545e+01,1.20440246e-01,2.33598586e-01,1.87149777e-01,3.16456552e-01,2.03726456e-01,1.09818332e-01,4.63945520e-02,1.73069432e-02
7.0,15.0,60.0,900.0,0.0,4,MEAN,5,4.02108616e+00,3.51906514e-02,5.95821274e-02,4.92296771e-02,7.93007915e-02,5.47107242e-02,3.37102428e-02,1.60075111e-02,7.61853284e-03
7.0,15.0,120.0,900.0,0.0,4,MEAN,5,1.67439253e+00,1.08938910e-02,1.54734240e-02,1.37030748e-02,2.03934331e-02,1.66594306e-02,1.24892270e-02,6.87239713e-03,3.90364983e-03
7.0,25.0,20.0,300.0,1.0,0,MEAN,5,1.69147415e+01,1.59443412e-01,2.86560233e-01,2.30409823e-01,4.07526531e-01,3.24456883e-01,1.93370218e-01,8.11531615e-02,2.53876566e-02
7.0,25.0,60.0,300.0,1.0,0,MEAN,5,6.55213821e+00,4.97872540e-02,7.85297827e-02,6.51240444e-02,1.09860056e-01,9.38036880e-02,6.36318240e-02,2.98742067e-02,1.17395837e-02
7.0,25.0,120.0,300.0,1.0,0,MEAN,5,2.75014889e+00,1.55643665e-02,2.06179452e-02,1.83212525e-02,2.85661987e-02,2.88628542e-02,2.37956731e-02,1.29335051e-02,6.05424570e-03
7.0,25.0,20.0,300.0,1.0,2,MEAN,5,1.69147415e+01,1.59443412e-01,2.86560233e-01,2.30409823e-01,4.07526531e-01,3.24456883e-01,1.93370218e-01,8.11531615e-02,2.53876566e-02
7.0,25.0,60.0,300.0,1.0,2,MEAN,5,6.55213821e+00,4.97872540e-02,7.85297827e-02,6.51240444e-02,1.09860056e-01,9.38036880e-02,6.36318240e-02,2.98742067e-02,1.17395837e-02
7.0,25.0,120.0,300.0,1.0,2,MEAN,5,2.75014889e+00,1.55643665e-02,2.06179452e-02,1.83212525e-02,2.85661987e-02,2.88628542e-02,2.37956731e-02,1.29335051e-02,6.05424570e-03
7.0,25.0,20.0,300.0,1.0,4,MEAN,5,1.69147415e+01,1.59443412e-01,2.86560233e-01,2.30409823e-01,4.07526531e-01,3.24456883e-01,1.93370218e-01,8.11531615e-02,2.53876566e-02
7.0,25.0,60.0,300.0,1.0,4,MEAN,5,6.55213821e+00,4.97872540e-02,7.85297827e-02,6.51240444e-02,1.09860056e-01,9.38036880e-02,6.36318240e-02,2.98742067e-02,1.17395837e-02
7.0,25.0,120.0,300.0,1.0,4,MEAN,5,2.75014889e+00,1.55643665e-02,2.06179452e-02,1.83212525e-02,2.85661987e-02,2.88628542e-02,2.37956731e-02,1.29335051e-02,6.05424570e-03
7.0,25.0,20.0,600.0,1.0,0,MEAN,5,1.16879071e+01,1.18101409e-01,2.22312493e-01,1.78831284e-01,3.05003770e-01,2.15565178e-01,1.23099979e-01,5.30020286e-02,1.87710133e-02
7.0,25.0,60.0,600.0,1.0,0,MEAN,5,4.52745807e+00,3.68779417e-02,6.09231490e-02,5.05456595e-02,8.22222081e-02,6.23220208e-02,4.05081831e-02,1.95111753e-02,8.67996154e-03
7.0,25.0,120.0,600.0,1.0,0,MEAN,5,1.90032374e+00,1.15286897e-02,1.59953345e-02,1.42199367e-02,2.13797082e-02,1.91761266e-02,1.51483868e-02,8.44701545e-03,4.47636143e-03
7.0,25.0,20.0,600.0,1.0,2,MEAN,5,1.16879071e+01,1.18101409e-01,2.22312493e-01,1.78831284e-01,3.05003770e-01,2.15565178e-01,1.23099979e-01,5.30020286e-02,1.87710133e-02
7.0,25.0,60.0,600.0,1.0,2,MEAN,5,4.52745807e+00,3.68779417e-02,6.09231490e-02,5.05456595e-02,8.22222081e-02,6.23220208e-02,4.05081831e-02,1.95111753e-02,8.67996154e-03
7.0,25.0,120.0,600.0,1.0,2,MEAN,5,1.90032374e+00,1.15286897e-02,1.59953345e-02,1.42199367e-02,2.13797082e-02,1.91761266e-02,1.51483868e-02,8.44701545e-03,4.47636143e-03
7.0,25.0,20.0,600.0,1.0,4,MEAN,5,1.16879071e+01,1.18101409e-01,2.22312493e-01,1.78831284e-01,3.05003770e-01,2.15565178e-01,1.23099979e-01,5.30020286e-02,1.87710133e-02
7.0,25.0,60.0,600.0,1.0,4,MEAN,5,4.52745807e+00,3.68779417e-02,6.09231490e-02,5.05456595e-02,8.22222081e-02,6.23220208e-02,4.05081831e-02,1.95111753e-02,8.67996154e-03
7.0,25.0,120.0,600.0,1.0,4,MEAN,5,1.90032374e+00,1.15286897e-02,1.59953345e-02,1.42199367e-02,2.13797082e-02,1.91761266e-02,1.51483868e-02,8.44701545e-03,4.47636143e-03
7.0,25.0,20.0,900.0,1.0,0,MEAN,5,9.41528634e+00,9.90841845e-02,1.91633112e-01,1.54192761e-01,2.57446670e-01,1.69707841e-01,9.45210076e-02,4.13111090e-02,1.57318110e-02
7.0,25.0,60.0,900.0,1.0,0,MEAN,5,3.64712978e+00,3.09396883e-02,5.25156841e-02,4.35817193e-02,6.94018756e-02,4.90642123e-02,3.11037769e-02,1.52074989e-02,7.27459472e-03
7.0,25.0,120.0,900.0,1.0,0,MEAN,5,1.53082087e+00,9.67228780e-03,1.37879599e-02,1.22607816e-02,1.80461201e-02,1.50967753e-02,1.16315274e-02,6.58381547e-03,3.75159672e-03
7.0,25.0,20.0,900.0,1.0,2,MEAN,5,9.41528634e+00,9.90841845e-02,1.91633112e-01,1.54192761e-01,2.57446670e-01,1.69707841e-01,9.45210076e-02,4.13111090e-02,1.57318110e-02
7.0,25.0,60.0,900.0,1.0,2,MEAN,5,3.64712978e+00,3.09396883e-02,5.25156841e-02,4.35817193e-02,6.94018756e-02,4.90642123e-02,3.11037769e-02,1.52074989e-02,7.27459472e-03
7.0,25.0,120.0,900.0,1.0,2,MEAN,5,1.53082087e+00,9.67228780e-03,1.37879599e-02,1.22607816e-02,1.80461201e-02,1.50967753e-02,1.16315274e-02,6.58381547e-03,3.75159672e-03
7.0,25.0,20.0,900.0,1.0,4,MEAN,5,9.41528634e+00,9.90841845e-02,1.91633112e-01,1.54192761e-01,2.57446670e-01,1.69707841e-01,9.45210076e-02,4.13111090e-02,1.57318110e-02
7.0,25.0,60.0,900.0,1.0,4,MEAN,5,3.64712978e+00,3.09396883e-02,5.25156841e-02,4.35817193e-02,6.94018756e-02,4.90642123e-02,3.11037769e-02,1.52074989e-02,7.27459472e-03
7.0,25.0,120.0,900.0,1.0,4,MEAN,5,1.53082087e+00,9.67228780e-03,1.37879599e-02,1.22607816e-02,1.80461201e-02,1.50967753e-02,1.16315274e-02,6.58381547e-03,3.75159672e-03
7.0,25.0,20.0,300.0,0.0,0,MEAN,5,1.72244982e+01,1.60769138e-01,2.93088174e-01,2.35865386e-01,4.11701770e-01,3.32264719e-01,1.93234293e-01,8.50185148e-02,2.82717432e-02
7.0,25.0,60.0,300.0,0.0,0,MEAN,5,6.67212639e+00,5.02012208e-02,8.03187182e-02,6.66660287e-02,1.10985607e-01,9.60610104e-02,6.35870954e-02,3.12971256e-02,1.30732230e-02
7.0,25.0,120.0,300.0,0.0,0,MEAN,5,2.80051189e+00,1.56937798e-02,2.10876291e-02,1.87550567e-02,2.88588685e-02,2.95574193e-02,2.37789464e-02,1.35495325e-02,6.74201965e-03
7.0,25.0,20.0,300.0,0.0,2,MEAN,5,1.72244982e+01,1.60769138e-01,2.93088174e-01,2.35865386e-01,4.11701770e-01,3.32264719e-01,1.93234293e-01,8.50185148e-02,2.82717432e-02
7.0,25.0,60.0,300.0,0.0,2,MEAN,5,6.67212639e+00,5.02012208e-02,8.03187182e-02,6.66660287e-02,1.10985607e-01,9.60610104e-02,6.35870954e-02,3.12971256e-02,1.30732230e-02
7.0,25.0,120.0,300.0,0.0,2,MEAN,5,2.80051189e+00,1.56937798e-02,2.10876291e-02,1.87550567e-02,2.88588685e-02,2.95574193e-02,2.37789464e-02,1.35495325e-02,6.74201965e-03
7.0,25.0,20.0,300.0,0.0,4,MEAN,5,1.72244982e+01,1.60769138e-01,2.93088174e-01,2.35865386e-01,4.11701770e-01,3.32264719e-01,1.93234293e-01,8.50185148e-02,2.82717432e-02
7.0,25.0,60.0,300.0,0.0,4,MEAN,5,6.67212639e+00,5.02012208e-02,8.03187182e-02,6.66660287e-02,1.10985607e-01,9.60610104e-02,6.35870954e-02,3.12971256e-02,1.30732230e-02
