zsed,magnitude,distance,psa_ratio_PGA,psa_ratio_PGV,psa_ratio_SA(0.01),psa_ratio_SA(0.02),psa_ratio_SA(0.03),psa_ratio_SA(0.05),psa_ratio_SA(0.075),psa_ratio_SA(0.1),psa_ratio_SA(0.15),psa_ratio_SA(0.2),psa_ratio_SA(0.25),psa_ratio_SA(0.3),psa_ratio_SA(0.4),psa_ratio_SA(0.5),psa_ratio_SA(0.6),psa_ratio_SA(0.75),psa_ratio_SA(1.0),psa_ratio_SA(1.5),psa_ratio_SA(2.0),psa_ratio_SA(3.0),psa_ratio_SA(4.0),psa_ratio_SA(5.0),psa_ratio_SA(7.5),psa_ratio_SA(10.0)
9.5,5,900,0.580791,1.30257,0.58079535,0.57935995,0.57713187,0.56648993,0.53780168,0.48370126,0.38250265,0.32404244,0.30715168,0.31426665,0.34960014,0.3932986,0.466824992,0.57711458,0.83414352,1.4913075,1.99083126,2.32757044,2.45506358,2.5105958,2.54061437,2.49732566
9.5,5,1000,0.63072,1.34631,0.63071907,0.62967086,0.62803018,0.62107897,0.59715629,0.55498666,0.45528334,0.37405872,0.34955606,0.33482769,0.36472756,0.40651837,0.478891774,0.58745188,0.83885336,1.48774731,2.02995324,2.33062935,2.47960472,2.52301764,2.61187887,2.54492331
9.5,5,1100,0.705324,1.453434,0.70532471,0.70428306,0.70265299,0.69614482,0.6763553,0.64588714,0.53359675,0.44054145,0.39739504,0.37275508,0.38219014,0.42708713,0.492838754,0.59146619,0.87112308,1.5193423,2.02610636,2.35239863,2.51529002,2.55035114,2.63900661,2.57804179
9.5,5,1200,0.748974,1.515186,0.74897408,0.74812621,0.74684113,0.74208122,0.72940415,0.70393717,0.61056399,0.50806749,0.44989038,0.40528134,0.40674931,0.43407881,0.502520918,0.60518408,0.87068158,1.5271225,2.03243136,2.35658813,2.51635981,2.59154916,2.67122006,2.60056376
9.5,5,1350,0.85085,1.649378,0.85085142,0.85010046,0.84897751,0.84493148,0.83491594,0.81290168,0.73761946,0.62820703,0.55440307,0.47908649,0.44544277,0.4607549,0.526954264,0.62625331,0.87213308,1.53165174,2.0582428,2.37339163,2.52735424,2.59825015,2.68890858,2.61242056
9.5,5,1500,0.935362,1.739099,0.93536025,0.93472636,0.93377405,0.93036604,0.92297125,0.90983576,0.84475356,0.73839903,0.6512689,0.56624264,0.50055617,0.49528235,0.552207314,0.63759476,0.89460504,1.55323792,2.06941795,2.38210988,2.55755067,2.61295724,2.70679331,2.65446401
9.5,5.5,0,0.082637,0.636276,0.0829225,0.04219807,0.03872894,0.04072975,0.05433278,0.06913964,0.10980128,0.15135345,0.18904394,0.23838845,0.30153209,0.38898385,0.475370098,0.60494947,0.86016786,1.431638,1.82008016,2.04712772,2.01686788,1.96510732,1.76081634,1.64858794
9.5,5.5,25,0.102819,0.732082,0.10318794,0.05686479,0.04916494,0.047648,0.05711438,0.06841749,0.11061509,0.15784661,0.19150694,0.23243739,0.30071789,0.3663173,0.453188628,0.58349562,0.84266222,1.39358068,1.8204335,2.12031364,2.17474055,2.11102366,1.99599957,1.92222202
9.5,5.5,50,0.125733,0.768412,0.12607297,0.07665795,0.06280376,0.05683652,0.06208027,0.07701316,0.11414781,0.16042314,0.19016206,0.23467129,0.29910001,0.36820796,0.451609532,0.57671189,0.82630754,1.40652418,1.85533202,2.16182947,2.2106452,2.2152822,2.11127901,2.03682351
9.5,5.5,75,0.154919,0.851774,0.15472455,0.10126632,0.07961107,0.07005279,0.07308096,0.08401655,0.11688311,0.16125223,0.19243664,0.24737787,0.30625668,0.37443635,0.460970242,0.59077108,0.83442736,1.43744159,1.88775778,2.15639091,2.27957511,2.21052742,2.12340093,2.02414751
9.5,5.5,100,0.176785,0.882594,0.17687483,0.12398819,0.09405743,0.08034807,0.08050939,0.08658437,0.12380228,0.16592631,0.20073511,0.24696577,0.30469933,0.3722721,0.451382496,0.57004809,0.83728004,1.41194034,1.88391507,2.22028947,2.26784062,2.324193,2.25342846,2.15013385
9.5,5.5,150,0.211858,0.979904,0.21200904,0.16964258,0.13681075,0.10468999,0.09888765,0.10087696,0.12914386,0.16859329,0.20007271,0.24489163,0.30831641,0.3699621,0.454039884,0.58015656,0.8307299,1.44407117,1.92394197,2.18535399,2.30780554,2.32882237,2.24939537,2.16671824
9.5,5.5,200,0.26012,1.062528,0.26027009,0.23101421,0.19330959,0.1405104,0.12280223,0.12592609,0.14404905,0.17949881,0.20709692,0.24693428,0.31122655,0.3748695,0.4529129,0.569978,0.86375326,1.47528517,1.94073689,2.26359868,2.35560846,2.35489726,2.37516093,2.27819037
9.5,5.5,300,0.344081,1.175104,0.34409964,0.32873762,0.3000719,0.22811046,0.18388014,0.17592525,0.17477745,0.19840601,0.2267563,0.26848963,0.32608047,0.38550761,0.468084874,0.59195077,0.84323424,1.48225892,1.96679211,2.29515553,2.41530919,2.44826579,2.40785623,2.32400155
9.5,5.5,400,0.430747,1.260458,0.4307442,0.42280588,0.40299514,0.33749545,0.27034819,0.23081246,0.21893553,0.23231913,0.24817365,0.28639546,0.3380028,0.39926493,0.47408273,0.58630943,0.85374445,1.50827527,1.9940269,2.31640482,2.4327805,2.48779488,2.5566442,2.46211052
9.5,5.5,500,0.515997,1.34263,0.51598585,0.51130342,0.50045526,0.45153689,0.37252009,0.31694889,0.26651061,0.26324785,0.28250703,0.30916709,0.35426629,0.39482012,0.479078784,0.60546678,0.87265724,1.51732373,1.99413204,2.34423757,2.50905561,2.54143262,2.57796121,2.49021149
9.5,5.5,600,0.615184,1.489446,0.61519527,0.61192036,0.60535443,0.56654477,0.50233567,0.42403328,0.34342724,0.32020396,0.32132024,0.33602935,0.37790084,0.41936931,0.499730306,0.6202718,0.88303274,1.52875173,2.03572989,2.34972596,2.49331093,2.54932976,2.62415123,2.51686072
9.5,5.5,700,0.681097,1.530795,0.68110961,0.67890006,0.67453933,0.65050232,0.59514183,0.52475065,0.4138974,0.37518901,0.36065918,0.35546464,0.39046469,0.43633771,0.508948706,0.6178652,0.89042658,1.5387224,2.04390478,2.35724449,2.50950122,2.5769062,2.62208366,2.51188326
9.5,5.5,800,0.740104,1.628486,0.74010825,0.73840797,0.73563683,0.72019333,0.68137842,0.61812341,0.49796215,0.42025557,0.40800399,0.38576257,0.40686172,0.45356998,0.529300648,0.64289665,0.8942225,1.55304444,2.05069494,2.3731885,2.51426458,2.57854247,2.65474558,2.62648296
9.5,5.5,900,0.806303,1.675042,0.80631548,0.8049311,0.80263937,0.7916339,0.76170647,0.71746671,0.59446669,0.50926512,0.47155434,0.45264035,0.44281161,0.46663329,0.536159426,0.64044863,0.90236747,1.55770457,2.07872629,2.39696693,2.52717614,2.6006608,2.66554785,2.62636685
9.5,5.5,1000,0.90803,1.704133,0.9080258,0.90670258,0.90469307,0.8957656,0.87049246,0.82684523,0.70212686,0.59725255,0.54399759,0.49937516,0.47561759,0.50395012,0.5672812,0.66227782,0.91031295,1.55640244,2.08742547,2.39662313,2.53153324,2.61247921,2.70353794,2.62714076
9.5,5.5,1100,0.980079,1.818665,0.98007727,0.97905779,0.97751063,0.97145414,0.95453364,0.92272985,0.80743712,0.6987192,0.62566924,0.56839007,0.51741427,0.53748357,0.590672634,0.67045623,0.92136514,1.56927061,2.08917761,2.4042716,2.54834652,2.6277833,2.73724651,2.66510344
9.5,5.5,1200,1.053753,1.856812,1.05375302,1.05285227,1.05148971,1.04643643,1.03314626,1.00721586,0.90991342,0.79382151,0.71106756,0.62294775,0.56272882,0.55525827,0.612540434,0.69846368,0.94935393,1.56673169,2.08084273,2.41332793,2.55317569,2.63661647,2.72946906,2.6580658
9.5,5.5,1350,1.126091,1.956488,1.12609029,1.1254189,1.12441051,1.12062311,1.11234462,1.095119,1.02418137,0.92342424,0.8377403,0.72165227,0.62833512,0.60235411,0.657847178,0.74108678,0.94461691,1.60058641,2.10241556,2.42514992,2.58003902,2.65053964,2.75753045,2.69621944
9.5,5.5,1500,1.25248,2.023875,1.25248373,1.25186706,1.25093532,1.24755049,1.24066961,1.22777808,1.17272496,1.07790112,0.9899022,0.86620086,0.72367018,0.66360509,0.694988894,0.7420646,0.95822543,1.58719039,2.10769081,2.43571663,2.58993173,2.65468025,2.74874806,2.71836233
9.5,6,0,0.111164,0.954907,0.11171426,0.05827704,0.05007625,0.05347344,0.0623797,0.07979695,0.11906863,0.1719832,0.20778938,0.25621492,0.33305916,0.40182874,0.495174464,0.63519305,0.91906786,1.5424403,1.98378372,2.3131597,2.4177084,2.42463493,2.34543228,2.21664619
9.5,6,25,0.142048,1.038084,0.14247613,0.07688788,0.06491305,0.06409505,0.07556324,0.08826794,0.12898897,0.17565176,0.20966764,0.26079971,0.34120524,0.40869698,0.503935844,0.64679414,0.9241156,1.52529418,1.97856832,2.33020711,2.43593192,2.49542332,2.43476129,2.31666017
9.5,6,50,0.171496,1.129006,0.17199959,0.10241739,0.08352851,0.07858016,0.08508624,0.10014381,0.13743457,0.1816234,0.22034477,0.26437661,0.33977771,0.42102322,0.506546408,0.63483119,0.88279825,1.52131271,1.99648929,2.31809902,2.4549582,2.52624035,2.42405033,2.33326674
9.5,6,75,0.202668,1.171781,0.20275797,0.13258451,0.10583679,0.09301918,0.09521157,0.1053267,0.14368066,0.18581888,0.21902151,0.26017749,0.33497167,0.40705818,0.488635768,0.61100215,0.90467834,1.54730427,2.0155921,2.32906795,2.43974662,2.50902486,2.46917582,2.3707695
9.5,6,100,0.235314,1.244298,0.23576872,0.16738737,0.13164252,0.11020108,0.10762246,0.11985365,0.14895383,0.19398507,0.21811773,0.27000991,0.34374601,0.41903839,0.504091414,0.63167095,0.90572524,1.55145061,2.01426983,2.32866907,2.46841741,2.5185461,2.51648355,2.41762948
9.5,6,150,0.298173,1.367682,0.2981315,0.24099825,0.19611092,0.14754151,0.13753293,0.14309038,0.1742816,0.21266352,0.2367361,0.28269908,0.35541987,0.42118111,0.502111738,0.62350768,0.92447555,1.54116118,2.03121758,2.36897492,2.49085546,2.54553795,2.55657148,2.4494791
9.5,6,200,0.361716,1.398787,0.36177388,0.31957591,0.26690486,0.20411469,0.17592545,0.16869509,0.18680532,0.21981663,0.25152808,0.29634187,0.35966492,0.42560765,0.509073094,0.63427126,0.92077947,1.55319095,2.04327798,2.3596828,2.48346114,2.56761932,2.60094261,2.52109313
9.5,6,300,0.470485,1.550351,0.47051483,0.4502939,0.41288564,0.32190791,0.26291028,0.23703642,0.24067312,0.26155409,0.27451739,0.32444161,0.37446129,0.44193414,0.521074528,0.63978511,0.90074992,1.57125616,2.08130383,2.38618994,2.53399849,2.58054471,2.63448668,2.56799221
9.5,6,400,0.581271,1.666297,0.58129019,0.57147223,0.54606462,0.46416375,0.3783327,0.3300156,0.29457876,0.30072761,0.31017095,0.34184471,0.38349968,0.44896182,0.534067588,0.66172624,0.94232088,1.57605922,2.05740595,2.40174246,2.54679322,2.61978912,2.65891075,2.58981657
9.5,6,500,0.709143,1.741259,0.70915747,0.70353997,0.68900198,0.62324584,0.52875173,0.45662063,0.38540313,0.36185181,0.36644158,0.38259393,0.4220289,0.4629055,0.5429128,0.66292375,0.95851797,1.60104156,2.09157252,2.39786315,2.54514003,2.62638664,2.70394588,2.63190603
9.5,6,600,0.855094,1.819917,0.85509378,0.85167313,0.8441397,0.80199218,0.71625274,0.62443388,0.50689882,0.46345958,0.43322062,0.44599128,0.47996342,0.51307684,0.587446964,0.69900215,0.95082337,1.60077381,2.09704304,2.40943885,2.5648582,2.63208532,2.72771215,2.67202425
9.5,6,700,0.94278,1.918217,0.94277048,0.94031793,0.93535888,0.90893507,0.83642352,0.75552064,0.60749745,0.53524035,0.50648415,0.49163955,0.49657586,0.52773958,0.600887404,0.71060914,0.9522512,1.6059581,2.11782622,2.42901564,2.57333565,2.64531422,2.75924206,2.67820001
9.5,6,800,1.013943,1.983106,1.01395357,1.01199675,1.00881612,0.99287307,0.94090879,0.87177134,0.7256639,0.63237101,0.58394432,0.54599708,0.53850234,0.56073195,0.62725667,0.72704375,0.97942871,1.61452007,2.12244868,2.42663789,2.59326863,2.65270162,2.75038004,2.73435545
9.5,6,900,1.089681,1.995591,1.08968139,1.0880723,1.08556128,1.07430804,1.04023457,0.98697931,0.84763694,0.73351455,0.67190957,0.59560716,0.57331645,0.58053082,0.641712844,0.73348588,0.96182215,1.63363433,2.12076616,2.43916678,2.58750677,2.67865062,2.76009226,2.72879934
9.5,6,1000,1.210711,2.117279,1.21071208,1.20943666,1.20748746,1.19891095,1.17396557,1.13017464,1.00482798,0.87438697,0.79610795,0.70762765,0.65681815,0.67119497,0.705075846,0.75589716,1.02306426,1.64251113,2.14357209,2.45333123,2.59700155,2.67139339,2.7604413,2.71160054
9.5,6,1100,1.276854,2.13356,1.27685618,1.27589846,1.27442205,1.26800847,1.25050938,1.21692002,1.10707629,0.99484766,0.89404863,0.79676491,0.72054362,0.68863958,0.723676216,0.77623117,1.01044834,1.66714656,2.13903069,2.45411873,2.58798003,2.67507696,2.76407814,2.73768258
9.5,6,1200,1.393507,2.187563,1.39350402,1.39262009,1.39129269,1.38592982,1.37280977,1.34433413,1.24844456,1.12149656,1.01445627,0.88994431,0.78419954,0.75476408,0.781051372,0.82048231,1.02825999,1.6857599,2.15010762,2.44767809,2.59875774,2.68360448,2.78488231,2.7686317
9.5,6,1350,1.448177,2.225754,1.44817746,1.44750774,1.44650233,1.44282186,1.43409169,1.4176501,1.34366572,1.24828291,1.1479944,1.02229106,0.89398026,0.825261,0.83975704,0.8615011,1.0509795,1.67914903,2.16876912,2.46163654,2.60663939,2.68854833,2.81195211,2.73685145
9.5,6,1500,1.561494,2.263247,1.56149733,1.56096041,1.56015623,1.55723798,1.55119503,1.53941798,1.49837923,1.41483259,1.34172392,1.21684134,1.02632511,0.92669886,0.923494872,0.91868889,1.09612119,1.67769682,2.16785097,2.45770454,2.61122036,2.68661189,2.81245399,2.72865772
9.5,6.5,0,0.148758,1.357963,0.14882489,0.07521421,0.0651507,0.0675424,0.08134382,0.09603255,0.14019556,0.18597107,0.22712971,0.27984479,0.36347997,0.44153434,0.534221996,0.67325348,0.95699656,1.58396029,2.05955815,2.39999437,2.54540682,2.62789845,2.69386721,2.58596921
9.5,6.5,25,0.179977,1.467576,0.18004894,0.09896313,0.08231091,0.07926954,0.09206472,0.10465635,0.14848197,0.19184195,0.23162889,0.28387007,0.36064255,0.43338218,0.529981628,0.6748808,0.9602083,1.59167624,2.0741148,2.40459156,2.56583309,2.62253046,2.68677807,2.5749588
9.5,6.5,50,0.21289,1.499557,0.21280059,0.12975031,0.10528199,0.09625911,0.10543749,0.11629019,0.15766437,0.20546478,0.24028493,0.29794431,0.35658538,0.44813603,0.541909394,0.68256944,0.95442653,1.58621264,2.06279397,2.39002371,2.55713582,2.60779428,2.64999866,2.57033539
9.5,6.5,75,0.247278,1.543381,0.24751614,0.16344485,0.1290246,0.11346667,0.1185814,0.12584086,0.16474268,0.21085799,0.24437597,0.30326062,0.36039296,0.45116398,0.540933592,0.67558801,0.95368123,1.58626056,2.06658077,2.41350365,2.56057453,2.61615205,2.68399286,2.57625818
9.5,6.5,100,0.285457,1.555144,0.28529936,0.20446247,0.16299248,0.13638683,0.13092902,0.14474894,0.17578065,0.21380685,0.24707045,0.29601878,0.37650514,0.44166759,0.53393311,0.67233139,0.94984347,1.5976491,2.05388021,2.40749025,2.57666159,2.66327953,2.69282126,2.58933568
9.5,6.5,150,0.360262,1.642334,0.36021557,0.29450494,0.23939057,0.18326563,0.16702184,0.17476594,0.19524089,0.23343588,0.26281163,0.30839345,0.3876065,0.45221946,0.539852484,0.67130202,0.95987284,1.61805332,2.09006143,2.42440915,2.5886569,2.66366053,2.71207094,2.60938621
9.5,6.5,200,0.433901,1.765414,0.43393826,0.38461524,0.32138419,0.24544343,0.20924795,0.2056357,0.2159473,0.25106794,0.28319776,0.32782012,0.38842013,0.44993228,0.54055692,0.67649388,0.96781993,1.61030734,2.10329628,2.43444395,2.58153772,2.64533663,2.74402952,2.59658051
9.5,6.5,300,0.588933,1.911203,0.58893836,0.56407666,0.51639187,0.41400677,0.3311078,0.30023837,0.2835426,0.30812281,0.32804418,0.36933339,0.41370091,0.476006,0.55985134,0.68561935,0.98875129,1.62432873,2.11947012,2.44173908,2.58633399,2.66829062,2.75178385,2.66954923
9.5,6.5,400,0.747435,2.038634,0.74746341,0.73688918,0.70736867,0.60450101,0.49764955,0.43255571,0.3791548,0.3711679,0.39034763,0.41428727,0.47045457,0.51162839,0.596744778,0.72441936,0.98784012,1.65606928,2.13093877,2.43793511,2.59942055,2.68434286,2.74897003,2.69084787
9.5,6.5,500,0.888045,2.10475,0.8880651,0.88155031,0.86457384,0.79230821,0.68415046,0.58801579,0.48301449,0.45771083,0.45996082,0.46723065,0.51096201,0.54564136,0.627268372,0.74970889,1.0072701,1.67794585,2.14167094,2.44886065,2.60055971,2.6905601,2.76769781,2.70708799
9.5,6.5,600,1.02305,2.186712,1.02306247,1.01872611,1.00824153,0.95906812,0.86331719,0.77051157,0.63416624,0.56294203,0.55169165,0.54180485,0.56296581,0.58834523,0.660396086,0.76847237,1.02485561,1.66403615,2.15119624,2.46167016,2.61161566,2.6923945,2.78541636,2.71523929
9.5,6.5,700,1.144325,2.229718,1.14432108,1.14129639,1.13560474,1.10282564,1.03491306,0.94318962,0.78333014,0.68169779,0.64802253,0.61226386,0.61973649,0.63564801,0.699199914,0.79452777,1.04079592,1.66699362,2.15357327,2.46561503,2.61252713,2.69259739,2.79967737,2.72205472
9.5,6.5,800,1.250643,2.192942,1.25064921,1.24857593,1.24516666,1.22500789,1.1799078,1.09838915,0.94014174,0.81642127,0.7563116,0.70098877,0.67127019,0.69070411,0.73860121,0.81044686,1.04810214,1.6953876,2.17174435,2.46544957,2.61416984,2.69625115,2.81587791,2.73919201
9.5,6.5,900,1.364048,2.242454,1.36404705,1.36237919,1.35970914,1.34756374,1.31316042,1.24879229,1.09444785,0.96662706,0.88985717,0.80526978,0.74221939,0.74473655,0.782220054,0.83844531,1.05764222,1.7073611,2.1740191,2.46885848,2.61310792,2.69471169,2.82018518,2.74723172
9.5,6.5,1000,1.472803,2.332236,1.47279596,1.47156537,1.46969235,1.46174777,1.43333232,1.38567448,1.27383542,1.12572992,1.02681482,0.90907317,0.81782097,0.79667366,0.82900596,0.87750441,1.10177863,1.7078737,2.18060231,2.4696331,2.61752129,2.70596242,2.83276772,2.72463298
9.5,6.5,1100,1.561572,2.363751,1.561571,1.5606699,1.55930448,1.55413663,1.53725326,1.49629331,1.40322256,1.26333141,1.15670812,1.0313133,0.90864921,0.86461854,0.883495452,0.91181082,1.12293541,1.71440721,2.18251467,2.47252679,2.6228919,2.71170998,2.83257818,2.72659183
9.5,6.5,1200,1.60617,2.347304,1.60617018,1.60532033,1.6040442,1.5991168,1.58763456,1.56401598,1.47112203,1.35774827,1.22966814,1.13587987,1.00603163,0.93782145,0.945748058,0.95763797,1.12484264,1.70077479,2.19177914,2.47791982,2.63033962,2.71647429,2.8023386,2.77129364
9.5,6.5,1350,1.71484,2.391343,1.7148416,1.71423709,1.71332216,1.7099402,1.70193708,1.6875968,1.62327969,1.53362858,1.41642427,1.31501782,1.15173709,1.05266428,1.042317248,1.0267967,1.16523409,1.72404087,2.19870758,2.47802329,2.6337626,2.72036099,2.80853724,2.77884865
9.5,6.5,1500,1.820056,2.438027,1.82005811,1.81953573,1.8187505,1.81591964,1.80976963,1.7994839,1.75445604,1.67726457,1.60289121,1.49317813,1.31582165,1.21405363,1.160391666,1.07989872,1.22172022,1.75166285,2.19932485,2.48863411,2.62182379,2.72187114,2.84004569,2.77683687
9.5,7,0,0.186017,1.674443,0.18655021,0.09412991,0.08191364,0.08160782,0.09705004,0.11268158,0.16284777,0.20934241,0.24573876,0.30072719,0.38679895,0.45385078,0.552712412,0.70100486,0.99730629,1.63332319,2.10211492,2.44281912,2.59668827,2.67479515,2.73757172,2.6342926
9.5,7,25,0.220853,1.725709,0.22054105,0.12174051,0.10018665,0.099839,0.10483961,0.12691608,0.16668995,0.21135849,0.24787024,0.30505171,0.38673642,0.47597229,0.562197326,0.69153488,1.00388217,1.62777436,2.10361171,2.45731306,2.59457636,2.66942716,2.76012754,2.64433169
9.5,7,50,0.25824,1.746725,0.25881296,0.1552019,0.12655836,0.11432873,0.12143136,0.13453373,0.18069661,0.21994695,0.25437036,0.30702251,0.37593102,0.45798475,0.553815998,0.69756287,0.99976039,1.61009061,2.11938739,2.4459362,2.59701991,2.68633747,2.73063898,2.64847803
9.5,7,75,0.311439,1.836256,0.31172341,0.20230959,0.16228828,0.13881648,0.14385551,0.1546977,0.19793183,0.24163531,0.2746419,0.32387528,0.39238578,0.4797698,0.574218876,0.71589249,1.00781941,1.63864446,2.12481189,2.4608078,2.59617162,2.67713714,2.72705317,2.65643191
9.5,7,100,0.339834,1.873596,0.34029359,0.24545193,0.19834647,0.15960015,0.15760502,0.16535196,0.19860531,0.24656869,0.28255594,0.33847278,0.41153836,0.47249562,0.568622556,0.71281296,0.99818128,1.64748418,2.12778711,2.45201302,2.59600425,2.69738984,2.74721813,2.67750573
9.5,7,150,0.423705,1.917776,0.42388904,0.34793529,0.28235793,0.2161987,0.19968766,0.20023321,0.23278256,0.2647602,0.29357755,0.33823818,0.41197678,0.49178433,0.580771038,0.7142511,1.01347351,1.63803339,2.14143848,2.45782113,2.60496855,2.70148659,2.75395393,2.68415093
9.5,7,200,0.524024,1.984111,0.52393627,0.46591961,0.38798964,0.29360738,0.24683797,0.2392686,0.25629109,0.29236934,0.32174218,0.36566368,0.42565185,0.4959991,0.583669904,0.71517611,0.99713778,1.66292179,2.13289094,2.46005392,2.60620975,2.69219613,2.78024054,2.6763742
9.5,7,300,0.706137,2.113539,0.70609766,0.67793185,0.62287664,0.49718678,0.4013049,0.36044779,0.33541772,0.36248618,0.37738103,0.43525341,0.46931621,0.53354198,0.6253997,0.76318628,1.03256631,1.67094731,2.15558386,2.46586108,2.61141825,2.71127176,2.77627254,2.72312808
9.5,7,400,0.870041,2.139996,0.87008554,0.8566671,0.82421309,0.70645928,0.58656907,0.50703716,0.4460327,0.42868066,0.4423295,0.45479313,0.51884848,0.57770252,0.649204492,0.75645745,1.03167009,1.67586637,2.17232537,2.4791007,2.61849785,2.70394707,2.80922079,2.72846842
9.5,7,500,1.016195,2.201406,1.01623189,1.00961471,0.99359512,0.91343135,0.78654742,0.68887579,0.57865453,0.53324306,0.5273596,0.53264326,0.56185293,0.58099991,0.659614742,0.77753699,1.04562235,1.69274998,2.16646409,2.47013688,2.61951542,2.71290374,2.81016302,2.72748661
9.5,7,600,1.155291,2.299503,1.15531182,1.15130436,1.14247453,1.08814168,0.99736696,0.88695168,0.72570366,0.65310174,0.63835609,0.61257976,0.62146956,0.65682894,0.718954696,0.81214333,1.06823695,1.69612134,2.16786671,2.49429679,2.63781071,2.71333528,2.80201173,2.75796795
9.5,7,700,1.330264,2.284904,1.33026552,1.3271904,1.3215524,1.28866911,1.21250761,1.11939669,0.94469607,0.81760716,0.76190186,0.7187925,0.71186411,0.72778684,0.780612864,0.8598519,1.11428428,1.72889113,2.19241858,2.49374485,2.63498235,2.71804285,2.82778835,2.76753449
9.5,7,800,1.410816,2.377602,1.41081905,1.40876818,1.40520322,1.38668489,1.33248699,1.25767028,1.10077679,0.96381247,0.90015596,0.85332435,0.81329912,0.82518715,0.86470317,0.9239772,1.12145102,1.70894897,2.20342493,2.4947257,2.63677979,2.7365675,2.82372379,2.73537564
9.5,7,900,1.555186,2.426531,1.55519247,1.55358219,1.5509932,1.53928828,1.50860965,1.43588603,1.26911318,1.1320436,1.05391741,0.9521327,0.86829299,0.85726088,0.892709336,0.94588202,1.13216066,1.74440944,2.20731974,2.49544382,2.64911413,2.7230854,2.80444026,2.76681733
9.5,7,1000,1.622848,2.385212,1.62285233,1.62153637,1.61955822,1.6108067,1.58371961,1.53772151,1.41051388,1.29214406,1.17519248,1.04839671,0.94312304,0.91273749,0.939212634,0.97892535,1.16175902,1.72003973,2.21581149,2.49904561,2.65112019,2.73005342,2.81592155,2.77051234
9.5,7,1100,1.722357,2.472864,1.72235668,1.72142422,1.7200073,1.71417606,1.69814682,1.66657257,1.55831587,1.42017019,1.37642777,1.23590302,1.112813,1.04965162,1.054242944,1.06112993,1.2099998,1.77653325,2.21671963,2.51078701,2.65007591,2.73610973,2.81812215,2.75705171
9.5,7,1200,1.815784,2.48738,1.81578434,1.81499577,1.81379473,1.80918837,1.79652441,1.77226841,1.67241395,1.57210994,1.46313787,1.36339235,1.17511749,1.09457755,1.082878542,1.06533003,1.23111606,1.77739513,2.2344892,2.50771093,2.65087008,2.72408986,2.83453226,2.73854399
9.5,7,1350,1.924559,2.458771,1.92456424,1.9239502,1.92302084,1.9195894,1.91150081,1.89463758,1.83823073,1.7513814,1.66047704,1.52622533,1.32506239,1.22640347,1.19873843,1.15724087,1.26866329,1.77181864,2.24026418,2.50075889,2.66308904,2.73741364,2.8316772,2.78053927
9.5,7,1500,2.008105,2.486151,2.00810337,2.00765324,2.00698018,2.00454307,1.99917841,1.98998904,1.95033503,1.88021863,1.78981543,1.72417164,1.52387166,1.41504991,1.34995525,1.25231326,1.33418119,1.80758321,2.25253987,2.51920056,2.63927245,2.7231729,2.84229565,2.76139069
9.5,7.5,0,0.212791,1.804403,0.21302895,0.10713445,0.09334323,0.09725003,0.10831498,0.12914775,0.17441325,0.21960171,0.26095057,0.31938323,0.40401223,0.47689748,0.570198848,0.7101509,0.98831671,1.64914143,2.15042353,2.4583292,2.61056757,2.68411589,2.74818134,2.63836741
9.5,7.5,25,0.246269,1.848575,0.24574356,0.13703996,0.11384583,0.10967388,0.12029403,0.13452353,0.17712744,0.22452885,0.25867483,0.3140471,0.39876321,0.47120512,0.570054392,0.7183283,0.98591751,1.65539122,2.14721227,2.45442367,2.61381197,2.68781829,2.76032329,2.63061714
9.5,7.5,50,0.295586,1.927545,0.29653654,0.17524064,0.14127797,0.12528834,0.13664006,0.15085463,0.19031368,0.2325611,0.27674314,0.31916147,0.39337993,0.48172784,0.56875906,0.69930589,0.98748469,1.65581667,2.15109706,2.47587872,2.63467288,2.73377681,2.77265501,2.6623373
9.5,7.5,75,0.330672,1.916912,0.33026481,0.21944374,0.1721641,0.14782995,0.14717844,0.16052568,0.19821303,0.24963486,0.28088987,0.32327411,0.40991664,0.48548198,0.569746616,0.69614357,1.0031265,1.66504776,2.15063167,2.45811224,2.60682893,2.69819784,2.73788118,2.65150809
9.5,7.5,100,0.392563,1.971266,0.39247772,0.28635877,0.22529203,0.18315743,0.1752132,0.18940236,0.22118062,0.26301041,0.28893459,0.32988191,0.41829708,0.48723233,0.579354622,0.71753806,1.01881528,1.67106616,2.15299892,2.4837842,2.61726093,2.7171545,2.77184272,2.67971325
9.5,7.5,150,0.494712,2.002352,0.49475846,0.40964845,0.32336593,0.2505379,0.22663607,0.22416878,0.2561985,0.29330653,0.31932589,0.3652266,0.44496086,0.52166462,0.60546112,0.73115587,1.00210476,1.68096697,2.15208411,2.47776699,2.6332972,2.69575357,2.78331017,2.66055846
9.5,7.5,200,0.57655,2.060966,0.57687193,0.51639521,0.43766919,0.33247849,0.28443953,0.2783393,0.28292134,0.31551334,0.34599388,0.37675506,0.4568814,0.53483152,0.61508572,0.73546702,1.00632787,1.68263209,2.16571641,2.47419,2.62590337,2.72870541,2.7725122,2.6650362
9.5,7.5,300,0.786156,2.172033,0.78618902,0.75621408,0.69848913,0.54919016,0.4550615,0.40729392,0.38773832,0.40530217,0.41112283,0.44346368,0.51036298,0.58085829,0.652957786,0.76110703,1.0341903,1.67525339,2.17275023,2.49173117,2.63922739,2.73361325,2.79548287,2.6677587
