id,lon,lat,number,structural,night,taxonomy,NAME_2,NAME_1,NAME_3,NAME_4
a7850,81.81382,28.56117,293.0,11340.0,1430.0,Unreinforced-Brick-Masonry,Bheri,Mid-Western,Surkhet,Neta
a7851,82.56382,28.26117,293.0,11340.0,1430.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Rolpa,Jedwang
a7852,81.28882,28.86117,294.0,11340.0,1435.0,Unreinforced-Brick-Masonry,Bheri,Mid-Western,Surkhet,Guthu
a7853,82.03882,29.01117,294.0,11340.0,1435.0,Unreinforced-Brick-Masonry,Bheri,Mid-Western,Jajarkot,Daha
a7854,81.28882,29.53617,294.0,11340.0,1435.0,Unreinforced-Brick-Masonry,Seti,Far-Western,Bajhang,Mashdev
a7855,82.56382,28.41117,295.0,11340.0,1440.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Rolpa,Jankot
a7856,82.56382,28.11117,295.0,11340.0,1440.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Dang,Saidha
a7857,84.51382,28.18617,295.0,11340.0,1440.0,Unreinforced-Brick-Masonry,Gandaki,West,Lamjung,Gauda
a7858,85.63882,27.96117,297.0,11340.0,1449.0,Unreinforced-Brick-Masonry,Bagmati,Central,Sindhupalchok,Baruwa
a7859,85.18882,27.28617,298.0,11340.0,1454.0,Unreinforced-Brick-Masonry,Narayani,Central,Makwanpur,ShreepurChhatiwan
a7860,81.88882,28.26117,298.0,11340.0,1454.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Salyan,KalimatiKalche
a7861,81.73882,28.41117,298.0,11340.0,1454.0,Unreinforced-Brick-Masonry,Bheri,Mid-Western,Surkhet,Chhinchu
a7862,84.66382,27.88617,299.0,11340.0,1459.0,Unreinforced-Brick-Masonry,Gandaki,West,Gorkha,Makaising
a7863,85.26382,28.11117,299.0,11340.0,1459.0,Unreinforced-Brick-Masonry,Bagmati,Central,Rasuwa,Haku
a7864,83.38882,28.11117,300.0,11340.0,1464.0,Unreinforced-Brick-Masonry,Lumbini,West,Gulmi,Bisukharka
a7865,82.03882,28.78617,300.0,11340.0,1464.0,Unreinforced-Brick-Masonry,Bheri,Mid-Western,Jajarkot,Pajaru
a7866,81.13882,29.61117,300.0,11340.0,1464.0,Unreinforced-Brick-Masonry,Seti,Far-Western,Bajhang,Daulichaur
a7867,81.43882,28.78617,301.0,11340.0,1469.0,Unreinforced-Brick-Masonry,Bheri,Mid-Western,Surkhet,Salkot
a7868,87.36382,27.43617,301.0,11340.0,1469.0,Unreinforced-Brick-Masonry,Koshi,East,Sankhuwasabha,Bahrabise
a7869,80.31382,29.08617,302.0,11340.0,1474.0,Unreinforced-Brick-Masonry,Mahakali,Far-Western,Dadeldhura,Jogbuda
a7870,81.81382,28.71117,303.0,11340.0,1479.0,Unreinforced-Brick-Masonry,Bheri,Mid-Western,Dailekh,Lalikanda
a7871,86.46382,27.43617,303.0,11340.0,1479.0,Unreinforced-Brick-Masonry,Sagarmatha,East,Okhaldhunga,Jantarkhani
a7872,84.36382,28.33617,303.0,11340.0,1479.0,Unreinforced-Brick-Masonry,Gandaki,West,Lamjung,Khudi
a7873,81.66382,29.08617,304.0,11340.0,1484.0,Unreinforced-Brick-Masonry,Karnali,Mid-Western,Kalikot,Mugraha
a7874,80.76382,29.53617,304.0,11340.0,1484.0,Unreinforced-Brick-Masonry,Seti,Far-Western,Bajhang,Deulek
a7875,86.38882,26.91117,304.0,11340.0,1484.0,Unreinforced-Brick-Masonry,Sagarmatha,East,Udayapur,Katari
a7876,87.81382,26.83617,306.0,11340.0,1493.0,Unreinforced-Brick-Masonry,Mechi,East,Ilam,Siddhithumka
a7877,81.06382,29.46117,306.0,11340.0,1493.0,Unreinforced-Brick-Masonry,Seti,Far-Western,Bajhang,Koiralakot
a7878,82.78882,29.01117,306.0,11340.0,1493.0,Unreinforced-Brick-Masonry,Karnali,Mid-Western,Dolpa,Suhun
a7879,81.73882,27.96117,307.0,11340.0,1498.0,Unreinforced-Brick-Masonry,Bheri,Mid-Western,Banke,Holiya
a7880,87.58882,27.21117,307.0,11340.0,1498.0,Unreinforced-Brick-Masonry,Koshi,East,Terhathum,Eseebu
a7881,82.18882,29.23617,307.0,11340.0,1498.0,Unreinforced-Brick-Masonry,Karnali,Mid-Western,Jumla,Haku
a7882,85.18882,27.58617,307.0,11340.0,1498.0,Unreinforced-Brick-Masonry,Narayani,Central,Makwanpur,Kulekhani
a7883,81.66382,29.46117,308.0,11340.0,1503.0,Unreinforced-Brick-Masonry,Seti,Far-Western,Bajura,Jagannath
a7884,82.33882,29.01117,308.0,11340.0,1503.0,Unreinforced-Brick-Masonry,Bheri,Mid-Western,Jajarkot,Sakala
a7885,82.41382,28.86117,308.0,11340.0,1503.0,Unreinforced-Brick-Masonry,Bheri,Mid-Western,Jajarkot,Ragda
a7886,81.81382,29.98617,308.0,11340.0,1503.0,Unreinforced-Brick-Masonry,Karnali,Mid-Western,Humla,Simikot
a7887,80.98882,29.61117,308.0,11340.0,1503.0,Unreinforced-Brick-Masonry,Seti,Far-Western,Bajhang,Dahabagar
a7888,83.83882,28.26117,309.0,11340.0,1508.0,Unreinforced-Brick-Masonry,Gandaki,West,Kaski,BhadaureTamagi
a7889,83.68882,27.73617,310.0,11340.0,1513.0,Unreinforced-Brick-Masonry,Lumbini,West,Palpa,Rahabas
a7890,81.51382,29.31117,310.0,11340.0,1513.0,Unreinforced-Brick-Masonry,Karnali,Mid-Western,Kalikot,Rupsha
a7891,80.91382,29.61117,311.0,11340.0,1518.0,Unreinforced-Brick-Masonry,Seti,Far-Western,Bajhang,Dahabagar
a7892,81.28882,28.78617,311.0,11340.0,1518.0,Unreinforced-Brick-Masonry,Bheri,Mid-Western,Surkhet,GhatGaun
a7893,82.33882,28.26117,311.0,11340.0,1518.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Salyan,Rim
a7894,86.38882,27.36117,311.0,11340.0,1518.0,Unreinforced-Brick-Masonry,Sagarmatha,East,Okhaldhunga,Harkapur
a7895,80.98882,29.31117,311.0,11340.0,1518.0,Unreinforced-Brick-Masonry,Seti,Far-Western,Doti,Wagalek
a7896,80.61382,29.83617,311.0,11340.0,1518.0,Unreinforced-Brick-Masonry,Mahakali,Far-Western,Darchula,Chhapari
a7897,85.33882,28.18617,312.0,11340.0,1523.0,Unreinforced-Brick-Masonry,Bagmati,Central,Rasuwa,Chilime
a7898,80.61382,29.76117,314.0,11340.0,1532.0,Unreinforced-Brick-Masonry,Mahakali,Far-Western,Darchula,Dhuligada
a7899,82.26382,27.96117,315.0,11340.0,1537.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Dang,Satbariya
a7900,86.38882,27.51117,315.0,11340.0,1537.0,Unreinforced-Brick-Masonry,Sagarmatha,East,Okhaldhunga,Bhussinga
a7901,81.06382,29.31117,315.0,11340.0,1537.0,Unreinforced-Brick-Masonry,Seti,Far-Western,Doti,Gaihragau
a7902,82.78882,28.26117,315.0,11340.0,1537.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Rolpa,Wadachaur
a7904,86.53882,26.98617,317.0,11340.0,1547.0,Unreinforced-Brick-Masonry,Sagarmatha,East,Udayapur,Barai
a7905,83.23882,28.48617,318.0,11340.0,1552.0,Unreinforced-Brick-Masonry,Dhaualagiri,West,Baglung,Nisi
a7906,85.03882,27.96117,318.0,11340.0,1552.0,Unreinforced-Brick-Masonry,Bagmati,Central,Nuwakot,Samari
a7907,82.78882,28.33617,318.0,11340.0,1552.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Rolpa,Jaimakasala
a7908,84.51382,27.51117,318.0,11340.0,1552.0,Unreinforced-Brick-Masonry,Narayani,Central,Chitawan,Royal Chitawan Natio
a7909,86.31382,26.91117,319.0,11340.0,1557.0,Unreinforced-Brick-Masonry,Sagarmatha,East,Udayapur,Tribeni
a7910,81.36382,28.93617,319.0,11340.0,1557.0,Unreinforced-Brick-Masonry,Seti,Far-Western,Achham,Nada
a7911,82.63882,28.11117,320.0,11340.0,1562.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Pyuthan,Kochiwang
a7912,85.03882,28.11117,320.0,11340.0,1562.0,Unreinforced-Brick-Masonry,Bagmati,Central,Dhading,Jharlang
a7913,81.88882,29.23617,321.0,11340.0,1566.0,Unreinforced-Brick-Masonry,Karnali,Mid-Western,Jumla,MahabePattharkhola
a7914,82.11382,28.18617,321.0,11340.0,1566.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Dang,Purandhara
a7915,81.81382,28.33617,321.0,11340.0,1566.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Salyan,Kabhrechaur
a7916,85.86382,27.88617,321.0,11340.0,1566.0,Unreinforced-Brick-Masonry,Bagmati,Central,Sindhupalchok,Listikot
a7917,86.68882,27.58617,321.0,11340.0,1566.0,Unreinforced-Brick-Masonry,Sagarmatha,East,Solukhumbu,Jubing
a7918,86.31382,27.28617,322.0,11340.0,1571.0,Unreinforced-Brick-Masonry,Sagarmatha,East,Okhaldhunga,Kalikadevi
a7919,81.43882,28.93617,322.0,11340.0,1571.0,Unreinforced-Brick-Masonry,Seti,Far-Western,Achham,Bhairabsthan
a7920,82.71382,28.48617,323.0,11340.0,1576.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Rolpa,Thawang
a7921,83.38882,27.88617,324.0,11340.0,1581.0,Unreinforced-Brick-Masonry,Lumbini,West,Palpa,Somadi
a7922,82.63882,28.56117,325.0,11340.0,1586.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Rukum,Mahat
a7923,85.78882,27.21117,325.0,11340.0,1586.0,Unreinforced-Brick-Masonry,Janakpur,Central,Sindhuli,Mahadevsthan
a7924,81.51382,28.86117,326.0,11340.0,1591.0,Unreinforced-Brick-Masonry,Seti,Far-Western,Achham,Rahaph
a7925,84.88882,27.66117,326.0,11340.0,1591.0,Unreinforced-Brick-Masonry,Narayani,Central,Makwanpur,Khairang
a7926,83.31382,28.33617,326.0,11340.0,1591.0,Unreinforced-Brick-Masonry,Dhaualagiri,West,Baglung,Tara
a7927,87.66382,26.98617,327.0,11340.0,1596.0,Unreinforced-Brick-Masonry,Mechi,East,Panchthar,Sarangdanda
a7928,85.03882,28.03617,327.0,11340.0,1596.0,Unreinforced-Brick-Masonry,Bagmati,Central,Dhading,Satyadevi
a7929,85.26382,27.43617,332.0,11340.0,1620.0,Unreinforced-Brick-Masonry,Narayani,Central,Makwanpur,Thingan
a7930,85.71382,27.43617,332.0,11340.0,1620.0,Unreinforced-Brick-Masonry,Bagmati,Central,Kavrepalanchok,Balting
a7931,87.81382,27.51117,333.0,11340.0,1625.0,Unreinforced-Brick-Masonry,Mechi,East,Taplejung,Tapethok
a7933,81.21382,29.46117,335.0,11340.0,1635.0,Unreinforced-Brick-Masonry,Seti,Far-Western,Bajhang,Patadewal
a7934,83.23882,28.26117,336.0,11340.0,1640.0,Unreinforced-Brick-Masonry,Dhaualagiri,West,Baglung,Tangram
a7935,81.81382,28.78617,338.0,11340.0,1649.0,Unreinforced-Brick-Masonry,Bheri,Mid-Western,Dailekh,Pagnath
a7936,80.46382,29.38617,338.0,11340.0,1649.0,Unreinforced-Brick-Masonry,Mahakali,Far-Western,Dadeldhura,DewalDibyapur
a7937,82.11382,28.48617,338.0,11340.0,1649.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Salyan,Chadekareni
a7938,81.96382,28.86117,340.0,11340.0,1659.0,Unreinforced-Brick-Masonry,Bheri,Mid-Western,Jajarkot,Kortrang
a7939,85.26382,28.03617,340.0,11340.0,1659.0,Unreinforced-Brick-Masonry,Bagmati,Central,Rasuwa,Yarsa
a7940,86.01382,27.73617,340.0,11340.0,1659.0,Unreinforced-Brick-Masonry,Janakpur,Central,Dolakha,BhimesworN.P.
a7941,85.41382,27.43617,341.0,11340.0,1664.0,Unreinforced-Brick-Masonry,Bagmati,Central,Lalitpur,Thuladurlung
a7942,87.36382,27.21117,343.0,11340.0,1674.0,Unreinforced-Brick-Masonry,Koshi,East,Sankhuwasabha,Tamafok
a7943,82.86382,28.71117,345.0,11340.0,1684.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Rukum,Ranmamaikot
a7944,85.78882,27.28617,345.0,11340.0,1684.0,Unreinforced-Brick-Masonry,Janakpur,Central,Sindhuli,Mahadevsthan
a7945,87.88882,27.28617,346.0,11340.0,1688.0,Unreinforced-Brick-Masonry,Mechi,East,Taplejung,Ankhop
a7946,83.16382,27.81117,346.0,11340.0,1688.0,Unreinforced-Brick-Masonry,Lumbini,West,Arghakhanchi,Simalapani
a7947,86.38882,27.43617,346.0,11340.0,1688.0,Unreinforced-Brick-Masonry,Sagarmatha,East,Okhaldhunga,Palte
a7948,81.88882,29.16117,347.0,11340.0,1693.0,Unreinforced-Brick-Masonry,Karnali,Mid-Western,Kalikot,Ranchuli
a7949,86.53882,26.83617,347.0,11340.0,1693.0,Unreinforced-Brick-Masonry,Sagarmatha,East,Udayapur,Valayadanda
a7950,87.81382,27.28617,348.0,11340.0,1698.0,Unreinforced-Brick-Masonry,Mechi,East,Taplejung,Thumbedin
a7951,83.98882,27.96117,348.0,11340.0,1698.0,Unreinforced-Brick-Masonry,Gandaki,West,Tanahu,Kihun
a7952,84.13882,27.96117,348.0,11340.0,1698.0,Unreinforced-Brick-Masonry,Gandaki,West,Tanahu,Ranipokhari(Resing)
a7953,80.38882,28.93617,348.0,11340.0,1698.0,Unreinforced-Brick-Masonry,Mahakali,Far-Western,Kanchanpur,Jhalari
a7954,81.13882,29.53617,349.0,11340.0,1703.0,Unreinforced-Brick-Masonry,Seti,Far-Western,Bajhang,Subeda
a7955,86.16382,27.21117,351.0,11340.0,1713.0,Unreinforced-Brick-Masonry,Janakpur,Central,Sindhuli,Dudbhanjyang
a7956,86.61382,27.36117,353.0,11340.0,1723.0,Unreinforced-Brick-Masonry,Sagarmatha,East,Solukhumbu,Nechabatase
a7957,81.73882,29.16117,356.0,11340.0,1737.0,Unreinforced-Brick-Masonry,Karnali,Mid-Western,Kalikot,Pakha
a7958,86.98882,26.61117,357.0,11340.0,1742.0,Unreinforced-Brick-Masonry,Sagarmatha,East,Saptari,Koshi Tappu Wildlife
a7959,83.23882,27.81117,358.0,11340.0,1747.0,Unreinforced-Brick-Masonry,Lumbini,West,Arghakhanchi,Simalapani
a7960,81.96382,28.56117,358.0,11340.0,1747.0,Unreinforced-Brick-Masonry,Bheri,Mid-Western,Surkhet,Bajedichaur
a7961,85.86382,27.58617,358.0,11340.0,1747.0,Unreinforced-Brick-Masonry,Janakpur,Central,Ramechhap,Lakhanpur
a7962,81.73882,28.71117,359.0,11340.0,1752.0,Unreinforced-Brick-Masonry,Bheri,Mid-Western,Dailekh,Awal Parajul
a7963,82.78882,28.48617,360.0,11340.0,1757.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Rolpa,Uwa
a7964,85.18882,27.13617,360.0,11340.0,1757.0,Unreinforced-Brick-Masonry,Narayani,Central,Bara,Sapahi
a7965,81.28882,29.23617,361.0,11340.0,1762.0,Unreinforced-Brick-Masonry,Seti,Far-Western,Achham,Nandegada
a7966,87.36382,26.83617,361.0,11340.0,1762.0,Unreinforced-Brick-Masonry,Koshi,East,Morang,Yangshila
a7967,82.18882,28.48617,362.0,11340.0,1767.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Salyan,Marmaparikanda
a7968,81.43882,29.23617,362.0,11340.0,1767.0,Unreinforced-Brick-Masonry,Seti,Far-Western,Achham,Ramarosan
a7969,86.46382,26.98617,363.0,11340.0,1771.0,Unreinforced-Brick-Masonry,Sagarmatha,East,Udayapur,Tawashree
a7970,86.31382,27.73617,363.0,11340.0,1771.0,Unreinforced-Brick-Masonry,Janakpur,Central,Dolakha,Chankhu
a7971,85.93882,27.43617,366.0,11340.0,1786.0,Unreinforced-Brick-Masonry,Janakpur,Central,Ramechhap,Bhirpani
a7972,87.96382,27.13617,368.0,11340.0,1796.0,Unreinforced-Brick-Masonry,Mechi,East,Panchthar,Prangbung
a7973,82.86382,28.18617,369.0,11340.0,1801.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Pyuthan,Phopli
a7974,81.51382,29.16117,369.0,11340.0,1801.0,Unreinforced-Brick-Masonry,Karnali,Mid-Western,Kalikot,Lalu
a7975,82.63882,27.88617,369.0,11340.0,1801.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Dang,Sisahaniya
a7976,82.18882,28.71117,369.0,11340.0,1801.0,Unreinforced-Brick-Masonry,Bheri,Mid-Western,Jajarkot,Khalanga
a7977,80.98882,29.08617,369.0,11340.0,1801.0,Unreinforced-Brick-Masonry,Seti,Far-Western,Doti,Satphari
a7978,81.06382,29.61117,370.0,11340.0,1806.0,Unreinforced-Brick-Masonry,Seti,Far-Western,Bajhang,Surma
a7979,80.98882,29.38617,372.0,11340.0,1815.0,Unreinforced-Brick-Masonry,Seti,Far-Western,Doti,Toleni
a7980,84.58882,27.36117,374.0,11340.0,1825.0,Unreinforced-Brick-Masonry,Narayani,Central,Parsa,Thori
a7981,80.61382,29.08617,374.0,11340.0,1825.0,Unreinforced-Brick-Masonry,Seti,Far-Western,Doti,Chhatiwan
a7982,81.58882,29.01117,374.0,11340.0,1825.0,Unreinforced-Brick-Masonry,Bheri,Mid-Western,Dailekh,Bisalla
a7983,83.23882,28.33617,374.0,11340.0,1825.0,Unreinforced-Brick-Masonry,Dhaualagiri,West,Baglung,Boharagaun
a7984,83.68882,28.33617,375.0,11340.0,1830.0,Unreinforced-Brick-Masonry,Dhaualagiri,West,Parbat,Kyang
a7985,85.18882,28.03617,376.0,11340.0,1835.0,Unreinforced-Brick-Masonry,Bagmati,Central,Rasuwa,Dandagoun
a7986,82.48882,28.33617,377.0,11340.0,1840.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Rolpa,Gairigaun
a7987,86.46382,26.83617,377.0,11340.0,1840.0,Unreinforced-Brick-Masonry,Sagarmatha,East,Siraha,Bishnupurkatti
a7988,82.93882,27.96117,378.0,11340.0,1845.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Pyuthan,Baraula
a7989,80.53882,29.08617,379.0,11340.0,1850.0,Unreinforced-Brick-Masonry,Seti,Far-Western,Doti,Chhatiwan
a7990,82.78882,28.03617,379.0,11340.0,1850.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Pyuthan,Tiram
a7991,86.23882,27.43617,379.0,11340.0,1850.0,Unreinforced-Brick-Masonry,Janakpur,Central,Ramechhap,Saipu
a7992,87.28882,27.21117,379.0,11340.0,1850.0,Unreinforced-Brick-Masonry,Koshi,East,Sankhuwasabha,Ankhibhui
a7993,84.58882,28.11117,380.0,11340.0,1854.0,Unreinforced-Brick-Masonry,Gandaki,West,Gorkha,Thalajung
a7994,87.58882,27.28617,381.0,11340.0,1859.0,Unreinforced-Brick-Masonry,Mechi,East,Taplejung,Hangpang
a7995,85.33882,27.96117,381.0,11340.0,1859.0,Unreinforced-Brick-Masonry,Bagmati,Central,Nuwakot,Ralukadevi
a7996,85.41382,27.88617,381.0,11340.0,1859.0,Unreinforced-Brick-Masonry,Bagmati,Central,Nuwakot,Betini
a7997,86.08882,27.73617,381.0,11340.0,1859.0,Unreinforced-Brick-Masonry,Janakpur,Central,Dolakha,Lapilang
a7998,80.76382,29.23617,383.0,11340.0,1869.0,Unreinforced-Brick-Masonry,Seti,Far-Western,Doti,Latamandau
a7999,87.13882,26.98617,384.0,11340.0,1874.0,Unreinforced-Brick-Masonry,Koshi,East,Bhojpur,Patlepani
a8000,82.26382,28.33617,385.0,11340.0,1879.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Salyan,Korbangjhimpe
a8001,81.06382,28.71117,388.0,11340.0,1893.0,Unreinforced-Brick-Masonry,Seti,Far-Western,Kailali,Dododhara
a8002,81.66382,28.63617,388.0,11340.0,1893.0,Unreinforced-Brick-Masonry,Bheri,Mid-Western,Surkhet,Jarbuta
a8003,86.01382,27.28617,389.0,11340.0,1898.0,Unreinforced-Brick-Masonry,Janakpur,Central,Sindhuli,Baseshwor
a8004,81.36382,29.31117,389.0,11340.0,1898.0,Unreinforced-Brick-Masonry,Seti,Far-Western,Bajura,Chhatara
a8005,82.48882,28.86117,389.0,11340.0,1898.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Rukum,Gautamkot
a8006,81.51382,28.56117,389.0,11340.0,1898.0,Unreinforced-Brick-Masonry,Bheri,Mid-Western,Surkhet,Hariharpur
a8007,81.28882,28.93617,392.0,11340.0,1913.0,Unreinforced-Brick-Masonry,Seti,Far-Western,Achham,Dhungachalna
a8008,82.33882,28.78617,394.0,11340.0,1923.0,Unreinforced-Brick-Masonry,Bheri,Mid-Western,Jajarkot,Khagenkot
a8009,85.71382,27.51117,394.0,11340.0,1923.0,Unreinforced-Brick-Masonry,Bagmati,Central,Kavrepalanchok,Kharpachok
a8010,83.53882,27.96117,394.0,11340.0,1923.0,Unreinforced-Brick-Masonry,Gandaki,West,Syangja,BiruwaArchale
a8011,85.48882,27.88617,397.0,11340.0,1937.0,Unreinforced-Brick-Masonry,Bagmati,Central,Sindhupalchok,Mahankal
a8012,84.21382,27.81117,397.0,11340.0,1937.0,Unreinforced-Brick-Masonry,Lumbini,West,Nawalparasi,DadajheriTadi
a8013,82.86382,28.03617,399.0,11340.0,1947.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Pyuthan,Dhuwang
a8014,81.43882,29.53617,400.0,11340.0,1952.0,Unreinforced-Brick-Masonry,Seti,Far-Western,Bajura,Dahakot
a8015,81.21382,29.01117,400.0,11340.0,1952.0,Unreinforced-Brick-Masonry,Seti,Far-Western,Achham,Hichma
a8016,85.11382,28.03617,404.0,11340.0,1972.0,Unreinforced-Brick-Masonry,Bagmati,Central,Nuwakot,Bhalche
a8017,84.73882,27.51117,408.0,11340.0,1991.0,Unreinforced-Brick-Masonry,Narayani,Central,Makwanpur,Parsa Wildlife Reser
a8018,83.46382,28.26117,408.0,11340.0,1991.0,Unreinforced-Brick-Masonry,Dhaualagiri,West,Baglung,Bhimpokhara
a8019,80.46382,28.86117,409.0,11340.0,1996.0,Unreinforced-Brick-Masonry,Mahakali,Far-Western,Kanchanpur,Krishnapur
a8020,85.71382,27.28617,410.0,11340.0,2001.0,Unreinforced-Brick-Masonry,Janakpur,Central,Sindhuli,Kapilakot
a8021,85.71382,26.98617,414.0,11340.0,2020.0,Unreinforced-Brick-Masonry,Janakpur,Central,Sarlahi,Gourishankar
a8022,83.46382,28.11117,414.0,11340.0,2020.0,Unreinforced-Brick-Masonry,Lumbini,West,Gulmi,Harewa
a8023,80.76382,29.76117,416.0,11340.0,2030.0,Unreinforced-Brick-Masonry,Mahakali,Far-Western,Darchula,Sitaula
a8024,83.83882,27.81117,418.0,11340.0,2040.0,Unreinforced-Brick-Masonry,Lumbini,West,Palpa,Siluwa
a8025,81.96382,28.26117,419.0,11340.0,2045.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Salyan,KalimatiRampur
a8026,85.48882,27.28617,420.0,11340.0,2050.0,Unreinforced-Brick-Masonry,Janakpur,Central,Sindhuli,Pipalmadi
a8027,87.58882,27.13617,420.0,11340.0,2050.0,Unreinforced-Brick-Masonry,Koshi,East,Terhathum,Simle
a8028,82.26382,28.56117,421.0,11340.0,2054.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Salyan,Badagaun
a8029,82.33882,28.41117,423.0,11340.0,2064.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Salyan,Damachaur
a8030,80.23882,29.08617,423.0,11340.0,2064.0,Unreinforced-Brick-Masonry,Mahakali,Far-Western,Dadeldhura,Jogbuda
a8031,85.48882,27.36117,424.0,11340.0,2069.0,Unreinforced-Brick-Masonry,Janakpur,Central,Sindhuli,HariharpurGadhi
a8032,84.06382,27.96117,426.0,11340.0,2079.0,Unreinforced-Brick-Masonry,Gandaki,West,Tanahu,Majhakot
a8033,82.93882,28.26117,426.0,11340.0,2079.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Pyuthan,Khawang
a8034,84.73882,27.96117,428.0,11340.0,2089.0,Unreinforced-Brick-Masonry,Gandaki,West,Gorkha,Borlang
a8035,86.08882,27.81117,430.0,11340.0,2098.0,Unreinforced-Brick-Masonry,Janakpur,Central,Dolakha,Khopachagu
a8036,81.81382,27.96117,431.0,11340.0,2103.0,Unreinforced-Brick-Masonry,Bheri,Mid-Western,Banke,Matahiya
a8037,84.66382,28.18617,432.0,11340.0,2108.0,Unreinforced-Brick-Masonry,Gandaki,West,Gorkha,Kharibot
a8038,81.96382,28.33617,433.0,11340.0,2113.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Salyan,KalimatiKalche
a8039,80.68882,29.76117,433.0,11340.0,2113.0,Unreinforced-Brick-Masonry,Mahakali,Far-Western,Darchula,Sipti
a8040,80.83882,29.23617,434.0,11340.0,2118.0,Unreinforced-Brick-Masonry,Seti,Far-Western,Doti,Pachanali
a8041,86.61382,27.58617,434.0,11340.0,2118.0,Unreinforced-Brick-Masonry,Sagarmatha,East,Solukhumbu,Takasindu
a8042,86.08882,27.58617,435.0,11340.0,2123.0,Unreinforced-Brick-Masonry,Janakpur,Central,Dolakha,Bhirkot
a8043,85.93882,27.73617,436.0,11340.0,2128.0,Unreinforced-Brick-Masonry,Bagmati,Central,Sindhupalchok,Piskar
a8044,84.66382,27.96117,436.0,11340.0,2128.0,Unreinforced-Brick-Masonry,Gandaki,West,Gorkha,Bunkot
a8045,82.63882,28.33617,437.0,11340.0,2133.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Rolpa,Bhawang
a8046,83.31382,27.96117,438.0,11340.0,2137.0,Unreinforced-Brick-Masonry,Lumbini,West,Gulmi,Kharjyang
a8047,82.03882,29.23617,438.0,11340.0,2137.0,Unreinforced-Brick-Masonry,Karnali,Mid-Western,Jumla,Tatopani
a8049,86.53882,27.58617,440.0,11340.0,2147.0,Unreinforced-Brick-Masonry,Sagarmatha,East,Solukhumbu,Beni
a8050,80.46382,29.76117,441.0,11340.0,2152.0,Unreinforced-Brick-Masonry,Mahakali,Far-Western,Darchula,Bhagawati
a8051,84.28882,28.18617,444.0,11340.0,2167.0,Unreinforced-Brick-Masonry,Gandaki,West,Lamjung,Sindure
a8052,84.43882,28.33617,445.0,11340.0,2172.0,Unreinforced-Brick-Masonry,Gandaki,West,Lamjung,Bahundanda
a8053,86.98882,27.21117,445.0,11340.0,2172.0,Unreinforced-Brick-Masonry,Koshi,East,Bhojpur,Annapurna
a8054,84.81382,27.81117,446.0,11340.0,2176.0,Unreinforced-Brick-Masonry,Bagmati,Central,Dhading,Benighat
a8055,86.23882,27.06117,446.0,11340.0,2176.0,Unreinforced-Brick-Masonry,Janakpur,Central,Sindhuli,Arunthakur
a8056,80.61382,29.68617,448.0,11340.0,2186.0,Unreinforced-Brick-Masonry,Mahakali,Far-Western,Baitadi,Rudreswor
a8057,86.46382,27.28617,449.0,11340.0,2191.0,Unreinforced-Brick-Masonry,Sagarmatha,East,Okhaldhunga,Betini
a8058,85.86382,27.21117,449.0,11340.0,2191.0,Unreinforced-Brick-Masonry,Janakpur,Central,Sindhuli,Dadiguranshe
a8059,85.93882,27.66117,449.0,11340.0,2191.0,Unreinforced-Brick-Masonry,Janakpur,Central,Dolakha,Bhusaphedi
a8060,82.26382,28.26117,450.0,11340.0,2196.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Salyan,Phalawang
a8061,82.86382,28.26117,451.0,11340.0,2201.0,Unreinforced-Brick-Masonry,Rapti,Mid-Western,Rolpa,Pang
