id,lon,lat,taxonomy,number,structural,nonstructural,contents,night,NAME_1,NAME_2,NAME_3,NAME_4
a271,84.28882,28.56117,Wood,10,11340,19845,5670,49,West,Gandaki,Manang,TachiBagarchhap
a272,85.48882,28.11117,Wood,10,11340,19845,5670,49,Central,Bagmati,Rasuwa,Syafru
a273,87.13882,27.58617,Wood,10,11340,19845,5670,49,East,Koshi,Sankhuwasabha,Yafu
a274,87.36382,27.81117,Wood,10,11340,19845,5670,49,East,Koshi,Sankhuwasabha,Hatiya
a275,81.36382,28.63617,Wood,11,11340,19845,5670,54,Mid-Western,Bheri,Surkhet,Taranga
a276,86.16382,28.03617,Wood,11,11340,19845,5670,54,Central,Janakpur,Dolakha,Lamabagar
a277,81.43882,29.98617,Wood,11,11340,19845,5670,54,Far-Western,Seti,Bajhang,Kanda
a278,82.63882,29.68617,Wood,11,11340,19845,5670,54,Mid-Western,Karnali,Mugu,Mugu
a279,82.78882,29.68617,Wood,11,11340,19845,5670,54,Mid-Western,Karnali,Mugu,Dolphu
a280,86.98882,27.51117,Wood,11,11340,19845,5670,54,East,Koshi,Sankhuwasabha,Sisuwakhola
a281,82.48882,29.83617,Wood,11,11340,19845,5670,54,Mid-Western,Karnali,Mugu,Mugu
a282,83.16382,28.71117,Wood,11,11340,19845,5670,54,West,Dhaualagiri,Myagdi,GurjaKhani
a283,86.98882,27.66117,Wood,11,11340,19845,5670,54,East,Sagarmatha,Solukhumbu,Chheskam
a284,81.66382,28.33617,Wood,11,11340,19845,5670,54,Mid-Western,Bheri,Bardiya,Royal Bardiya Nation
a285,82.48882,29.38617,Wood,11,11340,19845,5670,54,Mid-Western,Karnali,Jumla,Patarasi
a286,82.18882,29.76117,Wood,11,11340,19845,5670,54,Mid-Western,Karnali,Humla,Mimi
a287,83.16382,29.46117,Wood,11,11340,19845,5670,54,Mid-Western,Karnali,Dolpa,Tinje
a288,81.28882,29.68617,Wood,11,11340,19845,5670,54,Far-Western,Seti,Bajhang,Dhamena
a289,84.51382,28.41117,Wood,11,11340,19845,5670,54,West,Gandaki,Lamjung,Bhulbhule
a290,87.51382,27.73617,Wood,11,11340,19845,5670,54,East,Koshi,Sankhuwasabha,Chepuwa
a291,82.56382,29.83617,Wood,11,11340,19845,5670,54,Mid-Western,Karnali,Mugu,Mugu
a292,81.13882,29.31117,Wood,11,11340,19845,5670,54,Far-Western,Seti,Achham,Khaptad National Par
a293,82.48882,29.46117,Wood,11,11340,19845,5670,54,Mid-Western,Karnali,Jumla,Patarasi
a294,88.03882,27.81117,Wood,12,11340,19845,5670,59,East,Mechi,Taplejung,Lelep
a295,86.83882,27.66117,Wood,12,11340,19845,5670,59,East,Sagarmatha,Solukhumbu,Bung
a296,80.76382,28.93617,Wood,12,11340,19845,5670,59,Far-Western,Seti,Kailali,Nigali
a297,85.03882,28.63617,Wood,12,11340,19845,5670,59,West,Gandaki,Gorkha,Chhaikampar
a298,85.56382,28.11117,Wood,12,11340,19845,5670,59,Central,Bagmati,Sindhupalchok,Helumbu
a299,84.81382,28.33617,Wood,12,11340,19845,5670,59,West,Gandaki,Gorkha,Uhya
a300,82.26382,29.98617,Wood,12,11340,19845,5670,59,Mid-Western,Karnali,Humla,Shreemastha
a301,81.06382,30.13617,Wood,12,11340,19845,5670,59,Far-Western,Mahakali,Darchula,Byash
a302,84.58882,28.33617,Wood,12,11340,19845,5670,59,West,Gandaki,Lamjung,Faleni
a303,82.11382,29.91117,Wood,12,11340,19845,5670,59,Mid-Western,Karnali,Humla,Shreemastha
a304,85.71382,28.03617,Wood,12,11340,19845,5670,59,Central,Bagmati,Sindhupalchok,Motang
a305,82.93882,29.46117,Wood,12,11340,19845,5670,59,Mid-Western,Karnali,Dolpa,Bhijer
a306,82.56382,29.76117,Wood,13,11340,19845,5670,63,Mid-Western,Karnali,Mugu,Mugu
a307,84.88882,27.28617,Wood,13,11340,19845,5670,63,Central,Narayani,Parsa,Royal Chitawan Natio
a308,82.33882,29.46117,Wood,13,11340,19845,5670,63,Mid-Western,Karnali,Jumla,Dillichaur
a309,81.36382,29.98617,Wood,13,11340,19845,5670,63,Far-Western,Seti,Bajhang,Kanda
a310,83.31382,29.38617,Wood,13,11340,19845,5670,63,Mid-Western,Karnali,Dolpa,Tinje
a311,82.03882,29.98617,Wood,13,11340,19845,5670,63,Mid-Western,Karnali,Humla,Kharpunath
a312,84.28882,28.78617,Wood,13,11340,19845,5670,63,West,Gandaki,Manang,Fu
a313,81.81382,29.76117,Wood,13,11340,19845,5670,63,Mid-Western,Karnali,Humla,Kalika
a314,81.43882,30.21117,Wood,13,11340,19845,5670,63,Mid-Western,Karnali,Humla,Limi
a315,82.26382,29.68617,Wood,13,11340,19845,5670,63,Mid-Western,Karnali,Mugu,Mangri
a316,82.63882,29.61117,Wood,13,11340,19845,5670,63,Mid-Western,Karnali,Mugu,Dolphu
a317,82.78882,28.86117,Wood,13,11340,19845,5670,63,Mid-Western,Karnali,Dolpa,Majhfal
a318,83.91382,29.23617,Wood,13,11340,19845,5670,63,West,Dhaualagiri,Mustang,Lomanthang
a319,87.88882,27.73617,Wood,13,11340,19845,5670,63,East,Mechi,Taplejung,Olangchunggola
a320,82.03882,28.11117,Wood,13,11340,19845,5670,63,Mid-Western,Rapti,Dang,Panchakule
a321,82.86382,28.78617,Wood,13,11340,19845,5670,63,Mid-Western,Rapti,Rukum,Ranmamaikot
a322,84.21382,28.63617,Wood,13,11340,19845,5670,63,West,Gandaki,Manang,Nar
a323,82.78882,29.46117,Wood,14,11340,19845,5670,68,Mid-Western,Karnali,Dolpa,Bhijer
a324,85.86382,28.03617,Wood,14,11340,19845,5670,68,Central,Bagmati,Sindhupalchok,Gumba
a325,82.93882,28.78617,Wood,14,11340,19845,5670,68,Mid-Western,Rapti,Rukum,Ranmamaikot
a326,81.81382,28.18617,Wood,14,11340,19845,5670,68,Mid-Western,Bheri,Banke,Mahadevpuri
a327,85.11382,28.26117,Wood,14,11340,19845,5670,68,Central,Bagmati,Dhading,Sertung
a328,81.88882,29.76117,Wood,14,11340,19845,5670,68,Mid-Western,Karnali,Humla,Sarkeedeu
a329,81.73882,30.06117,Wood,14,11340,19845,5670,68,Mid-Western,Karnali,Humla,Khagalgaun
a330,81.88882,29.31117,Wood,14,11340,19845,5670,68,Mid-Western,Karnali,Kalikot,Khin
a331,84.81382,28.56117,Wood,14,11340,19845,5670,68,West,Gandaki,Gorkha,Prok
a332,82.03882,29.91117,Wood,14,11340,19845,5670,68,Mid-Western,Karnali,Humla,Kharpunath
a333,84.36382,28.41117,Wood,14,11340,19845,5670,68,West,Gandaki,Lamjung,Taghring
a334,80.46382,29.23617,Wood,14,11340,19845,5670,68,Far-Western,Mahakali,Dadeldhura,Sirsha
a335,81.73882,28.26117,Wood,14,11340,19845,5670,68,Mid-Western,Bheri,Banke,Kohalpur
a336,86.46382,27.73617,Wood,14,11340,19845,5670,68,Central,Janakpur,Ramechhap,Gumdel
a337,81.81382,29.46117,Wood,14,11340,19845,5670,68,Mid-Western,Karnali,Mugu,Sukhadhik
a338,87.58882,27.58617,Wood,14,11340,19845,5670,68,East,Mechi,Taplejung,Papung
a339,82.48882,29.01117,Wood,14,11340,19845,5670,68,Mid-Western,Bheri,Jajarkot,Bhagawatitol
a340,82.26382,29.76117,Wood,15,11340,19845,5670,73,Mid-Western,Karnali,Humla,Mimi
a341,81.21382,29.83617,Wood,15,11340,19845,5670,73,Far-Western,Seti,Bajhang,Kanda
a342,81.81382,30.06117,Wood,15,11340,19845,5670,73,Mid-Western,Karnali,Humla,Hepka
a343,81.28882,29.83617,Wood,15,11340,19845,5670,73,Far-Western,Seti,Bajhang,Kanda
a344,82.86382,29.16117,Wood,15,11340,19845,5670,73,Mid-Western,Karnali,Dolpa,Phoksundo
a345,81.21382,29.68617,Wood,15,11340,19845,5670,73,Far-Western,Seti,Bajhang,Daulichaur
a346,82.71382,29.01117,Wood,15,11340,19845,5670,73,Mid-Western,Karnali,Dolpa,Lahai
a347,81.51382,28.41117,Wood,15,11340,19845,5670,73,Mid-Western,Bheri,Bardiya,Royal Bardiya Nation
a348,81.51382,28.33617,Wood,15,11340,19845,5670,73,Mid-Western,Bheri,Bardiya,Royal Bardiya Nation
a349,82.63882,29.53617,Wood,15,11340,19845,5670,73,Mid-Western,Karnali,Mugu,Dolphu
a350,86.83882,27.88617,Wood,15,11340,19845,5670,73,East,Sagarmatha,Solukhumbu,Khumjung
a351,81.58882,29.68617,Wood,15,11340,19845,5670,73,Far-Western,Seti,Bajura,Bichhaiyan
a352,83.38882,28.63617,Wood,15,11340,19845,5670,73,West,Dhaualagiri,Myagdi,Mudi
a353,83.68882,28.56117,Wood,15,11340,19845,5670,73,West,Dhaualagiri,Myagdi,Narchyang
a354,84.43882,28.63617,Wood,15,11340,19845,5670,73,West,Gandaki,Manang,Thoche
a355,83.16382,28.86117,Wood,15,11340,19845,5670,73,Mid-Western,Karnali,Dolpa,Sahartara
a356,82.48882,29.91117,Wood,15,11340,19845,5670,73,Mid-Western,Karnali,Mugu,Mugu
a357,82.41382,29.68617,Wood,16,11340,19845,5670,78,Mid-Western,Karnali,Mugu,Pulu
a358,82.41382,29.53617,Wood,16,11340,19845,5670,78,Mid-Western,Karnali,Mugu,Pulu
a359,82.63882,28.86117,Wood,16,11340,19845,5670,78,Mid-Western,Rapti,Rukum,Gautamkot
a360,86.61382,27.66117,Wood,16,11340,19845,5670,78,East,Sagarmatha,Solukhumbu,Takasindu
a361,82.26382,29.91117,Wood,16,11340,19845,5670,78,Mid-Western,Karnali,Humla,Shreemastha
a362,82.63882,28.93617,Wood,16,11340,19845,5670,78,Mid-Western,Rapti,Rukum,Gautamkot
a363,81.96382,29.91117,Wood,16,11340,19845,5670,78,Mid-Western,Karnali,Humla,Kharpunath
a364,82.63882,29.08617,Wood,16,11340,19845,5670,78,Mid-Western,Karnali,Dolpa,Kaigaun
a365,87.66382,27.58617,Wood,16,11340,19845,5670,78,East,Mechi,Taplejung,Papung
a366,82.33882,29.91117,Wood,16,11340,19845,5670,78,Mid-Western,Karnali,Humla,Mimi
a367,81.21382,29.91117,Wood,16,11340,19845,5670,78,Far-Western,Seti,Bajhang,Kanda
a368,82.78882,28.78617,Wood,16,11340,19845,5670,78,Mid-Western,Rapti,Rukum,Ranmamaikot
a369,84.73882,27.36117,Wood,16,11340,19845,5670,78,Central,Narayani,Parsa,Royal Chitawan Natio
a370,81.73882,30.28617,Wood,16,11340,19845,5670,78,Mid-Western,Karnali,Humla,Limi
a371,82.56382,29.53617,Wood,16,11340,19845,5670,78,Mid-Western,Karnali,Mugu,Dolphu
a372,81.51382,28.48617,Wood,16,11340,19845,5670,78,Mid-Western,Bheri,Bardiya,Royal Bardiya Nation
a373,82.11382,29.98617,Wood,16,11340,19845,5670,78,Mid-Western,Karnali,Humla,Kharpunath
a374,81.51382,29.83617,Wood,16,11340,19845,5670,78,Far-Western,Seti,Bajhang,Kanda
a375,82.63882,29.01117,Wood,17,11340,19845,5670,83,Mid-Western,Karnali,Dolpa,Lahai
a376,87.88882,27.51117,Wood,17,11340,19845,5670,83,East,Mechi,Taplejung,Tapethok
a377,83.08882,28.86117,Wood,17,11340,19845,5670,83,Mid-Western,Karnali,Dolpa,Sahartara
a378,84.88882,28.56117,Wood,17,11340,19845,5670,83,West,Gandaki,Gorkha,Bihi
a379,84.81382,27.43617,Wood,17,11340,19845,5670,83,Central,Narayani,Makwanpur,Manahari
a380,84.28882,28.33617,Wood,17,11340,19845,5670,83,West,Gandaki,Lamjung,Ghanpokhara
a381,83.31382,28.86117,Wood,17,11340,19845,5670,83,Mid-Western,Karnali,Dolpa,Mukot
a382,82.03882,29.83617,Wood,17,11340,19845,5670,83,Mid-Western,Karnali,Humla,Shreemastha
a383,81.58882,29.98617,Wood,17,11340,19845,5670,83,Mid-Western,Karnali,Humla,Muchu
a384,81.81382,29.91117,Wood,17,11340,19845,5670,83,Mid-Western,Karnali,Humla,Raya
a385,81.21382,29.76117,Wood,17,11340,19845,5670,83,Far-Western,Seti,Bajhang,Kanda
a386,82.03882,29.68617,Wood,17,11340,19845,5670,83,Mid-Western,Karnali,Mugu,Photu
a387,84.21382,28.56117,Wood,17,11340,19845,5670,83,West,Gandaki,Manang,Pisang
a388,81.81382,29.68617,Wood,17,11340,19845,5670,83,Mid-Western,Karnali,Humla,Kalika
a389,81.88882,29.38617,Wood,17,11340,19845,5670,83,Mid-Western,Karnali,Kalikot,Khin
a390,82.48882,29.23617,Wood,17,11340,19845,5670,83,Mid-Western,Karnali,Jumla,Guthichaur
a391,87.28882,27.81117,Wood,17,11340,19845,5670,83,East,Koshi,Sankhuwasabha,Hatiya
a392,83.91382,27.66117,Wood,17,11340,19845,5670,83,West,Lumbini,Nawalparasi,Benimanipur
a393,85.33882,27.21117,Wood,18,11340,19845,5670,88,Central,Narayani,Rautahat,Chandranigahapur
a394,85.26382,28.26117,Wood,18,11340,19845,5670,88,Central,Bagmati,Rasuwa,Chilime
a395,81.21382,28.71117,Wood,18,11340,19845,5670,88,Far-Western,Seti,Kailali,Sugarkhal
a396,83.61382,28.71117,Wood,18,11340,19845,5670,88,West,Dhaualagiri,Mustang,Kowang
a397,81.43882,29.83617,Wood,19,11340,19845,5670,93,Far-Western,Seti,Bajhang,Kanda
a398,87.96382,27.43617,Wood,19,11340,19845,5670,93,East,Mechi,Taplejung,Khewang
a399,82.18882,29.61117,Wood,19,11340,19845,5670,93,Mid-Western,Karnali,Mugu,Ruga
a400,87.43882,27.81117,Wood,19,11340,19845,5670,93,East,Koshi,Sankhuwasabha,Chepuwa
a401,88.03882,27.43617,Wood,19,11340,19845,5670,93,East,Mechi,Taplejung,Yamfudin
a402,83.98882,28.71117,Wood,19,11340,19845,5670,93,West,Gandaki,Manang,TankiManang
a403,81.66382,30.28617,Wood,19,11340,19845,5670,93,Mid-Western,Karnali,Humla,Limi
a404,82.86382,29.46117,Wood,19,11340,19845,5670,93,Mid-Western,Karnali,Dolpa,Bhijer
a405,82.86382,28.93617,Wood,20,11340,19845,5670,98,Mid-Western,Karnali,Dolpa,Dunai
a406,81.96382,29.98617,Wood,20,11340,19845,5670,98,Mid-Western,Karnali,Humla,Thehe
a407,85.63882,28.03617,Wood,20,11340,19845,5670,98,Central,Bagmati,Sindhupalchok,Motang
a408,85.78882,28.03617,Wood,20,11340,19845,5670,98,Central,Bagmati,Sindhupalchok,Gumba
a409,82.93882,29.38617,Wood,20,11340,19845,5670,98,Mid-Western,Karnali,Dolpa,Bhijer
a410,82.41382,29.31117,Wood,20,11340,19845,5670,98,Mid-Western,Karnali,Jumla,Patarasi
a411,83.16382,29.16117,Wood,20,11340,19845,5670,98,Mid-Western,Karnali,Dolpa,Dho
a412,82.78882,28.93617,Wood,20,11340,19845,5670,98,Mid-Western,Karnali,Dolpa,Majhfal
a413,86.98882,27.43617,Wood,20,11340,19845,5670,98,East,Koshi,Bhojpur,Dobhane
a414,80.98882,29.83617,Wood,20,11340,19845,5670,98,Far-Western,Mahakali,Darchula,Khandeswori
a415,83.08882,29.38617,Wood,20,11340,19845,5670,98,Mid-Western,Karnali,Dolpa,Saldang
a416,87.81382,27.66117,Wood,20,11340,19845,5670,98,East,Mechi,Taplejung,Olangchunggola
a417,81.58882,28.41117,Wood,20,11340,19845,5670,98,Mid-Western,Bheri,Bardiya,Royal Bardiya Nation
a418,81.28882,28.56117,Wood,21,11340,19845,5670,102,Mid-Western,Bheri,Bardiya,Royal Bardiya Nation
a419,81.43882,29.68617,Wood,21,11340,19845,5670,102,Far-Western,Seti,Bajhang,Kanda
a420,86.53882,27.66117,Wood,21,11340,19845,5670,102,East,Sagarmatha,Solukhumbu,Beni
a421,81.13882,29.68617,Wood,21,11340,19845,5670,102,Far-Western,Seti,Bajhang,Daulichaur
a422,80.46382,29.01117,Wood,21,11340,19845,5670,102,Far-Western,Mahakali,Kanchanpur,Krishnapur
a423,80.98882,29.91117,Wood,21,11340,19845,5670,102,Far-Western,Mahakali,Darchula,Ghusa
a424,83.53882,28.56117,Wood,21,11340,19845,5670,102,West,Dhaualagiri,Myagdi,Kuinemangale
a425,82.18882,29.16117,Wood,21,11340,19845,5670,102,Mid-Western,Karnali,Jumla,Haku
a426,82.18882,27.88617,Wood,21,11340,19845,5670,102,Mid-Western,Rapti,Dang,Rajpur
a427,80.53882,29.23617,Wood,21,11340,19845,5670,102,Far-Western,Mahakali,Dadeldhura,AmargadhiN.P.
a428,84.36382,27.81117,Wood,21,11340,19845,5670,102,West,Gandaki,Tanahu,Kota
a429,82.56382,28.93617,Wood,22,11340,19845,5670,107,Mid-Western,Rapti,Rukum,Gautamkot
a431,80.68882,29.01117,Wood,22,11340,19845,5670,107,Far-Western,Seti,Kailali,Nigali
a432,80.91382,28.93617,Wood,22,11340,19845,5670,107,Far-Western,Seti,Doti,Dhanglagau
a433,84.06382,28.33617,Wood,22,11340,19845,5670,107,West,Gandaki,Kaski,Parche
a434,81.66382,29.76117,Wood,22,11340,19845,5670,107,Far-Western,Seti,Bajura,Bichhaiyan
a435,84.21382,28.71117,Wood,22,11340,19845,5670,107,West,Gandaki,Manang,Nar
a436,85.71382,27.96117,Wood,22,11340,19845,5670,107,Central,Bagmati,Sindhupalchok,Thanpalkot
a437,81.13882,29.91117,Wood,22,11340,19845,5670,107,Far-Western,Seti,Bajhang,Kanda
a438,81.73882,29.83617,Wood,22,11340,19845,5670,107,Far-Western,Seti,Bajura,Bichhaiyan
a439,83.08882,29.46117,Wood,22,11340,19845,5670,107,Mid-Western,Karnali,Dolpa,Saldang
a440,81.58882,29.61117,Wood,22,11340,19845,5670,107,Far-Western,Seti,Bajura,Kolti
a441,82.18882,29.08617,Wood,22,11340,19845,5670,107,Mid-Western,Karnali,Jumla,Haku
a442,84.28882,28.71117,Wood,22,11340,19845,5670,107,West,Gandaki,Manang,Fu
a443,81.51382,29.61117,Wood,22,11340,19845,5670,107,Far-Western,Seti,Bajura,Dahakot
a444,85.41382,28.03617,Wood,22,11340,19845,5670,107,Central,Bagmati,Nuwakot,Ghyangphedi
a445,87.88882,27.66117,Wood,22,11340,19845,5670,107,East,Mechi,Taplejung,Lelep
a446,81.96382,29.61117,Wood,23,11340,19845,5670,112,Mid-Western,Karnali,Mugu,RaraKalai
a447,82.93882,28.93617,Wood,23,11340,19845,5670,112,Mid-Western,Karnali,Dolpa,Dunai
a448,85.11382,28.48617,Wood,23,11340,19845,5670,112,West,Gandaki,Gorkha,Chhaikampar
a449,85.48882,28.03617,Wood,23,11340,19845,5670,112,Central,Bagmati,Nuwakot,Ghyangphedi
a450,83.83882,29.01117,Wood,23,11340,19845,5670,112,West,Dhaualagiri,Mustang,Dhami
a451,83.68882,28.86117,Wood,24,11340,19845,5670,117,West,Dhaualagiri,Mustang,Jomsom
a452,84.88882,28.48617,Wood,24,11340,19845,5670,117,West,Gandaki,Gorkha,Bihi
a453,82.71382,29.08617,Wood,24,11340,19845,5670,117,Mid-Western,Karnali,Dolpa,Pahada
a454,80.46382,28.93617,Wood,24,11340,19845,5670,117,Far-Western,Mahakali,Kanchanpur,Krishnapur
a455,84.21382,27.73617,Wood,24,11340,19845,5670,117,West,Lumbini,Nawalparasi,Dibyapuri
a456,81.73882,29.76117,Wood,24,11340,19845,5670,117,Mid-Western,Karnali,Humla,Madana
a457,83.83882,29.08617,Wood,24,11340,19845,5670,117,West,Dhaualagiri,Mustang,Dhami
a458,81.51382,30.21117,Wood,24,11340,19845,5670,117,Mid-Western,Karnali,Humla,Limi
a459,82.33882,29.38617,Wood,24,11340,19845,5670,117,Mid-Western,Karnali,Jumla,Dillichaur
a460,82.93882,29.01117,Wood,24,11340,19845,5670,117,Mid-Western,Karnali,Dolpa,Raha
a461,88.11382,26.98617,Wood,24,11340,19845,5670,117,East,Mechi,Ilam,Gorkhe
a462,80.61382,29.01117,Wood,25,11340,19845,5670,122,Far-Western,Seti,Kailali,Sahajpur
a463,81.51382,30.06117,Wood,25,11340,19845,5670,122,Mid-Western,Karnali,Humla,Muchu
a464,87.28882,27.66117,Wood,25,11340,19845,5670,122,East,Koshi,Sankhuwasabha,Makalu
a465,81.43882,29.76117,Wood,25,11340,19845,5670,122,Far-Western,Seti,Bajhang,Kanda
a466,81.88882,28.11117,Wood,25,11340,19845,5670,122,Mid-Western,Bheri,Banke,Kanchanapur
a467,82.93882,29.53617,Wood,25,11340,19845,5670,122,Mid-Western,Karnali,Dolpa,Bhijer
a468,83.98882,29.16117,Wood,25,11340,19845,5670,122,West,Dhaualagiri,Mustang,Lomanthang
a469,85.56382,28.03617,Wood,25,11340,19845,5670,122,Central,Bagmati,Sindhupalchok,Baruwa
a470,80.83882,29.98617,Wood,25,11340,19845,5670,122,Far-Western,Mahakali,Darchula,Rapla
a471,80.31382,29.23617,Wood,25,11340,19845,5670,122,Far-Western,Mahakali,Dadeldhura,Rupal
a472,87.73882,27.58617,Wood,25,11340,19845,5670,122,East,Mechi,Taplejung,Lelep
a473,81.36382,28.48617,Wood,26,11340,19845,5670,127,Mid-Western,Bheri,Bardiya,Royal Bardiya Nation
a474,80.83882,28.93617,Wood,26,11340,19845,5670,127,Far-Western,Seti,Kailali,Khairala
a475,82.56382,28.71117,Wood,26,11340,19845,5670,127,Mid-Western,Rapti,Rukum,Pipal
a476,81.81382,29.83617,Wood,26,11340,19845,5670,127,Mid-Western,Karnali,Humla,Raya
a477,83.38882,28.93617,Wood,26,11340,19845,5670,127,Mid-Western,Karnali,Dolpa,Chharka
a478,85.93882,27.96117,Wood,26,11340,19845,5670,127,Central,Bagmati,Sindhupalchok,Tatopani
a479,82.48882,29.76117,Wood,26,11340,19845,5670,127,Mid-Western,Karnali,Mugu,Mugu
a480,84.73882,27.66117,Wood,26,11340,19845,5670,127,Central,Narayani,Chitawan,Lothar
a481,87.51382,27.43617,Wood,26,11340,19845,5670,127,East,Mechi,Taplejung,Thinglabu
a482,82.18882,28.78617,Wood,26,11340,19845,5670,127,Mid-Western,Bheri,Jajarkot,Khalanga
a483,81.06382,29.68617,Wood,26,11340,19845,5670,127,Far-Western,Seti,Bajhang,Surma
a484,81.66382,29.61117,Wood,26,11340,19845,5670,127,Far-Western,Seti,Bajura,Bichhaiyan
a485,83.01382,28.86117,Wood,27,11340,19845,5670,132,Mid-Western,Karnali,Dolpa,Sahartara
a486,82.26382,29.83617,Wood,27,11340,19845,5670,132,Mid-Western,Karnali,Humla,Mimi
a487,80.91382,30.06117,Wood,27,11340,19845,5670,132,Far-Western,Mahakali,Darchula,Byash
a488,82.78882,27.73617,Wood,27,11340,19845,5670,132,West,Lumbini,Kapilbastu,Shivagadhi
a489,81.66382,28.41117,Wood,27,11340,19845,5670,132,Mid-Western,Bheri,Bardiya,Royal Bardiya Nation
a490,85.86382,27.96117,Wood,27,11340,19845,5670,132,Central,Bagmati,Sindhupalchok,Gumba
a491,80.38882,29.23617,Wood,27,11340,19845,5670,132,Far-Western,Mahakali,Dadeldhura,Sirsha
a492,88.03882,27.36117,Wood,27,11340,19845,5670,132,East,Mechi,Panchthar,Falaicha
a493,86.68882,27.88617,Wood,27,11340,19845,5670,132,East,Sagarmatha,Solukhumbu,Namche
a494,81.06382,29.76117,Wood,27,11340,19845,5670,132,Far-Western,Seti,Bajhang,Dahabagar
a495,80.91382,29.91117,Wood,28,11340,19845,5670,137,Far-Western,Mahakali,Darchula,Ghusa
a496,84.36382,28.48617,Wood,28,11340,19845,5670,137,West,Gandaki,Manang,Dharapani
a497,87.43882,27.58617,Wood,28,11340,19845,5670,137,East,Koshi,Sankhuwasabha,Pawakhola
a498,82.11382,27.88617,Wood,28,11340,19845,5670,137,Mid-Western,Rapti,Dang,Rajpur
a499,86.38882,27.81117,Wood,28,11340,19845,5670,137,Central,Janakpur,Dolakha,Marbu
a500,84.43882,28.41117,Wood,28,11340,19845,5670,137,West,Gandaki,Lamjung,Ghermu
a501,85.63882,28.18617,Wood,28,11340,19845,5670,137,Central,Bagmati,Rasuwa,Langtang
a502,82.86382,29.01117,Wood,28,11340,19845,5670,137,Mid-Western,Karnali,Dolpa,Tripurakot
a503,82.33882,29.61117,Wood,29,11340,19845,5670,142,Mid-Western,Karnali,Mugu,Mangri
a504,84.43882,28.56117,Wood,29,11340,19845,5670,142,West,Gandaki,Manang,Thoche
a505,82.03882,29.61117,Wood,29,11340,19845,5670,142,Mid-Western,Karnali,Mugu,Jima
a506,82.48882,29.53617,Wood,29,11340,19845,5670,142,Mid-Western,Karnali,Mugu,Kimari
a507,83.23882,28.63617,Wood,29,11340,19845,5670,142,West,Dhaualagiri,Myagdi,GurjaKhani
a508,81.73882,29.68617,Wood,29,11340,19845,5670,142,Mid-Western,Karnali,Humla,Madana
a509,82.48882,29.16117,Wood,29,11340,19845,5670,142,Mid-Western,Karnali,Dolpa,Rimi
a510,86.83882,27.58617,Wood,29,11340,19845,5670,142,East,Sagarmatha,Solukhumbu,Bung
a511,84.96382,28.48617,Wood,29,11340,19845,5670,142,West,Gandaki,Gorkha,Chumchet
a512,82.86382,27.73617,Wood,29,11340,19845,5670,142,West,Lumbini,Kapilbastu,Shivapur
a513,82.11382,29.68617,Wood,30,11340,19845,5670,146,Mid-Western,Karnali,Humla,Darma
a514,80.91382,28.78617,Wood,30,11340,19845,5670,146,Far-Western,Seti,Kailali,RamsikharJhala
a515,84.88882,27.36117,Wood,30,11340,19845,5670,146,Central,Narayani,Parsa,Royal Chitawan Natio
a516,86.76382,27.88617,Wood,30,11340,19845,5670,146,East,Sagarmatha,Solukhumbu,Khumjung
a517,81.21382,29.98617,Wood,30,11340,19845,5670,146,Far-Western,Seti,Bajhang,Kanda
a518,84.73882,28.33617,Wood,30,11340,19845,5670,146,West,Gandaki,Gorkha,Warpak
a519,84.73882,28.41117,Wood,30,11340,19845,5670,146,West,Gandaki,Gorkha,Sirdibas
a520,84.81382,28.26117,Wood,30,11340,19845,5670,146,West,Gandaki,Gorkha,Gumda
a521,83.91382,29.16117,Wood,30,11340,19845,5670,146,West,Dhaualagiri,Mustang,Lomanthang
a522,82.33882,28.86117,Wood,30,11340,19845,5670,146,Mid-Western,Bheri,Jajarkot,Sakala
a523,80.61382,28.86117,Wood,30,11340,19845,5670,146,Far-Western,Seti,Kailali,Godawari
a524,87.43882,27.43617,Wood,31,11340,19845,5670,151,East,Koshi,Sankhuwasabha,Sabhapokhari
a525,82.71382,29.53617,Wood,31,11340,19845,5670,151,Mid-Western,Karnali,Mugu,Dolphu
a526,81.06382,28.86117,Wood,31,11340,19845,5670,151,Far-Western,Seti,Kailali,Sugarkhal
a527,82.56382,28.86117,Wood,31,11340,19845,5670,151,Mid-Western,Rapti,Rukum,Gautamkot
a528,82.63882,28.41117,Wood,31,11340,19845,5670,151,Mid-Western,Rapti,Rolpa,Bhawang
a529,81.58882,30.36117,Wood,31,11340,19845,5670,151,Mid-Western,Karnali,Humla,Limi
a530,80.91382,29.98617,Wood,31,11340,19845,5670,151,Far-Western,Mahakali,Darchula,Byash
a531,81.66382,30.06117,Wood,32,11340,19845,5670,156,Mid-Western,Karnali,Humla,Khagalgaun
a532,82.11382,29.76117,Wood,32,11340,19845,5670,156,Mid-Western,Karnali,Humla,Mimi
a533,84.06382,27.73617,Wood,32,11340,19845,5670,156,West,Lumbini,Nawalparasi,Deurali
a534,84.81382,28.48617,Wood,32,11340,19845,5670,156,West,Gandaki,Gorkha,Bihi
a535,82.41382,29.16117,Wood,32,11340,19845,5670,156,Mid-Western,Karnali,Jumla,Guthichaur
a536,86.76382,27.66117,Wood,32,11340,19845,5670,156,East,Sagarmatha,Solukhumbu,Chaurikharka
a537,83.83882,28.86117,Wood,32,11340,19845,5670,156,West,Dhaualagiri,Mustang,Chhusang
