id,lon,lat,number,structural,night,taxonomy,NAME_3,NAME_2,NAME_1,NAME_4
a5643,83.38882,28.11117,127.0,11340.0,620.0,Stone-Masonry,Gulmi,Lumbini,West,Bisukharka
a5644,82.03882,28.78617,127.0,11340.0,620.0,Stone-Masonry,Jajarkot,Bheri,Mid-Western,Pajaru
a5645,81.13882,29.61117,127.0,11340.0,620.0,Stone-Masonry,Bajhang,Seti,Far-Western,Daulichaur
a5646,81.43882,28.78617,127.0,11340.0,620.0,Stone-Masonry,Surkhet,Bheri,Mid-Western,Salkot
a5647,87.36382,27.43617,127.0,11340.0,620.0,Stone-Masonry,Sankhuwasabha,Koshi,East,Bahrabise
a5648,80.31382,29.08617,128.0,11340.0,625.0,Stone-Masonry,Dadeldhura,Mahakali,Far-Western,Jogbuda
a5649,81.81382,28.71117,128.0,11340.0,625.0,Stone-Masonry,Dailekh,Bheri,Mid-Western,Lalikanda
a5650,86.46382,27.43617,128.0,11340.0,625.0,Stone-Masonry,Okhaldhunga,Sagarmatha,East,Jantarkhani
a5651,84.36382,28.33617,128.0,11340.0,625.0,Stone-Masonry,Lamjung,Gandaki,West,Khudi
a5652,81.66382,29.08617,129.0,11340.0,630.0,Stone-Masonry,Kalikot,Karnali,Mid-Western,Mugraha
a5653,80.76382,29.53617,129.0,11340.0,630.0,Stone-Masonry,Bajhang,Seti,Far-Western,Deulek
a5654,86.38882,26.91117,129.0,11340.0,630.0,Stone-Masonry,Udayapur,Sagarmatha,East,Katari
a5655,87.81382,26.83617,129.0,11340.0,630.0,Stone-Masonry,Ilam,Mechi,East,Siddhithumka
a5656,81.06382,29.46117,130.0,11340.0,634.0,Stone-Masonry,Bajhang,Seti,Far-Western,Koiralakot
a5657,82.78882,29.01117,130.0,11340.0,634.0,Stone-Masonry,Dolpa,Karnali,Mid-Western,Suhun
a5658,81.73882,27.96117,130.0,11340.0,634.0,Stone-Masonry,Banke,Bheri,Mid-Western,Holiya
a5659,87.58882,27.21117,130.0,11340.0,634.0,Stone-Masonry,Terhathum,Koshi,East,Eseebu
a5660,82.18882,29.23617,130.0,11340.0,634.0,Stone-Masonry,Jumla,Karnali,Mid-Western,Haku
a5661,85.18882,27.58617,130.0,11340.0,634.0,Stone-Masonry,Makwanpur,Narayani,Central,Kulekhani
a5662,81.66382,29.46117,130.0,11340.0,634.0,Stone-Masonry,Bajura,Seti,Far-Western,Jagannath
a5663,82.33882,29.01117,130.0,11340.0,634.0,Stone-Masonry,Jajarkot,Bheri,Mid-Western,Sakala
a5664,82.41382,28.86117,130.0,11340.0,634.0,Stone-Masonry,Jajarkot,Bheri,Mid-Western,Ragda
a5665,81.81382,29.98617,130.0,11340.0,634.0,Stone-Masonry,Humla,Karnali,Mid-Western,Simikot
a5666,80.98882,29.61117,130.0,11340.0,634.0,Stone-Masonry,Bajhang,Seti,Far-Western,Dahabagar
a5667,83.83882,28.26117,131.0,11340.0,639.0,Stone-Masonry,Kaski,Gandaki,West,BhadaureTamagi
a5668,83.68882,27.73617,131.0,11340.0,639.0,Stone-Masonry,Palpa,Lumbini,West,Rahabas
a5669,81.51382,29.31117,131.0,11340.0,639.0,Stone-Masonry,Kalikot,Karnali,Mid-Western,Rupsha
a5670,80.91382,29.61117,132.0,11340.0,644.0,Stone-Masonry,Bajhang,Seti,Far-Western,Dahabagar
a5671,81.28882,28.78617,132.0,11340.0,644.0,Stone-Masonry,Surkhet,Bheri,Mid-Western,GhatGaun
a5672,82.33882,28.26117,132.0,11340.0,644.0,Stone-Masonry,Salyan,Rapti,Mid-Western,Rim
a5673,86.38882,27.36117,132.0,11340.0,644.0,Stone-Masonry,Okhaldhunga,Sagarmatha,East,Harkapur
a5674,80.98882,29.31117,132.0,11340.0,644.0,Stone-Masonry,Doti,Seti,Far-Western,Wagalek
a5675,80.61382,29.83617,132.0,11340.0,644.0,Stone-Masonry,Darchula,Mahakali,Far-Western,Chhapari
a5676,85.33882,28.18617,132.0,11340.0,644.0,Stone-Masonry,Rasuwa,Bagmati,Central,Chilime
a5677,80.61382,29.76117,133.0,11340.0,649.0,Stone-Masonry,Darchula,Mahakali,Far-Western,Dhuligada
a5678,82.26382,27.96117,133.0,11340.0,649.0,Stone-Masonry,Dang,Rapti,Mid-Western,Satbariya
a5679,86.38882,27.51117,133.0,11340.0,649.0,Stone-Masonry,Okhaldhunga,Sagarmatha,East,Bhussinga
a5680,81.06382,29.31117,133.0,11340.0,649.0,Stone-Masonry,Doti,Seti,Far-Western,Gaihragau
a5681,82.78882,28.26117,133.0,11340.0,649.0,Stone-Masonry,Rolpa,Rapti,Mid-Western,Wadachaur
a5683,86.53882,26.98617,134.0,11340.0,654.0,Stone-Masonry,Udayapur,Sagarmatha,East,Barai
a5684,83.23882,28.48617,134.0,11340.0,654.0,Stone-Masonry,Baglung,Dhaualagiri,West,Nisi
a5685,85.03882,27.96117,134.0,11340.0,654.0,Stone-Masonry,Nuwakot,Bagmati,Central,Samari
a5686,82.78882,28.33617,135.0,11340.0,659.0,Stone-Masonry,Rolpa,Rapti,Mid-Western,Jaimakasala
a5687,84.51382,27.51117,135.0,11340.0,659.0,Stone-Masonry,Chitawan,Narayani,Central,Royal Chitawan Natio
a5688,86.31382,26.91117,135.0,11340.0,659.0,Stone-Masonry,Udayapur,Sagarmatha,East,Tribeni
a5689,81.36382,28.93617,135.0,11340.0,659.0,Stone-Masonry,Achham,Seti,Far-Western,Nada
a5690,82.63882,28.11117,135.0,11340.0,659.0,Stone-Masonry,Pyuthan,Rapti,Mid-Western,Kochiwang
a5691,85.03882,28.11117,135.0,11340.0,659.0,Stone-Masonry,Dhading,Bagmati,Central,Jharlang
a5692,81.88882,29.23617,136.0,11340.0,664.0,Stone-Masonry,Jumla,Karnali,Mid-Western,MahabePattharkhola
a5693,82.11382,28.18617,136.0,11340.0,664.0,Stone-Masonry,Dang,Rapti,Mid-Western,Purandhara
a5694,81.81382,28.33617,136.0,11340.0,664.0,Stone-Masonry,Salyan,Rapti,Mid-Western,Kabhrechaur
a5695,85.86382,27.88617,136.0,11340.0,664.0,Stone-Masonry,Sindhupalchok,Bagmati,Central,Listikot
a5696,86.68882,27.58617,136.0,11340.0,664.0,Stone-Masonry,Solukhumbu,Sagarmatha,East,Jubing
a5697,86.31382,27.28617,136.0,11340.0,664.0,Stone-Masonry,Okhaldhunga,Sagarmatha,East,Kalikadevi
a5698,81.43882,28.93617,136.0,11340.0,664.0,Stone-Masonry,Achham,Seti,Far-Western,Bhairabsthan
a5699,82.71382,28.48617,137.0,11340.0,669.0,Stone-Masonry,Rolpa,Rapti,Mid-Western,Thawang
a5700,83.38882,27.88617,137.0,11340.0,669.0,Stone-Masonry,Palpa,Lumbini,West,Somadi
a5701,82.63882,28.56117,137.0,11340.0,669.0,Stone-Masonry,Rukum,Rapti,Mid-Western,Mahat
a5702,85.78882,27.21117,138.0,11340.0,673.0,Stone-Masonry,Sindhuli,Janakpur,Central,Mahadevsthan
a5703,81.51382,28.86117,138.0,11340.0,673.0,Stone-Masonry,Achham,Seti,Far-Western,Rahaph
a5704,84.88882,27.66117,138.0,11340.0,673.0,Stone-Masonry,Makwanpur,Narayani,Central,Khairang
a5705,83.31382,28.33617,138.0,11340.0,673.0,Stone-Masonry,Baglung,Dhaualagiri,West,Tara
a5706,87.66382,26.98617,138.0,11340.0,673.0,Stone-Masonry,Panchthar,Mechi,East,Sarangdanda
a5707,85.03882,28.03617,138.0,11340.0,673.0,Stone-Masonry,Dhading,Bagmati,Central,Satyadevi
a5708,85.26382,27.43617,140.0,11340.0,683.0,Stone-Masonry,Makwanpur,Narayani,Central,Thingan
a5709,85.71382,27.43617,141.0,11340.0,688.0,Stone-Masonry,Kavrepalanchok,Bagmati,Central,Balting
a5710,87.81382,27.51117,141.0,11340.0,688.0,Stone-Masonry,Taplejung,Mechi,East,Tapethok
a5712,81.21382,29.46117,142.0,11340.0,693.0,Stone-Masonry,Bajhang,Seti,Far-Western,Patadewal
a5713,83.23882,28.26117,142.0,11340.0,693.0,Stone-Masonry,Baglung,Dhaualagiri,West,Tangram
a5714,81.81382,28.78617,143.0,11340.0,698.0,Stone-Masonry,Dailekh,Bheri,Mid-Western,Pagnath
a5715,80.46382,29.38617,143.0,11340.0,698.0,Stone-Masonry,Dadeldhura,Mahakali,Far-Western,DewalDibyapur
a5716,82.11382,28.48617,143.0,11340.0,698.0,Stone-Masonry,Salyan,Rapti,Mid-Western,Chadekareni
a5717,81.96382,28.86117,144.0,11340.0,703.0,Stone-Masonry,Jajarkot,Bheri,Mid-Western,Kortrang
a5718,85.26382,28.03617,144.0,11340.0,703.0,Stone-Masonry,Rasuwa,Bagmati,Central,Yarsa
a5719,86.01382,27.73617,144.0,11340.0,703.0,Stone-Masonry,Dolakha,Janakpur,Central,BhimesworN.P.
a5720,85.41382,27.43617,144.0,11340.0,703.0,Stone-Masonry,Lalitpur,Bagmati,Central,Thuladurlung
a5721,87.36382,27.21117,145.0,11340.0,708.0,Stone-Masonry,Sankhuwasabha,Koshi,East,Tamafok
a5722,82.86382,28.71117,146.0,11340.0,712.0,Stone-Masonry,Rukum,Rapti,Mid-Western,Ranmamaikot
a5723,85.78882,27.28617,146.0,11340.0,712.0,Stone-Masonry,Sindhuli,Janakpur,Central,Mahadevsthan
a5724,87.88882,27.28617,146.0,11340.0,712.0,Stone-Masonry,Taplejung,Mechi,East,Ankhop
a5725,83.16382,27.81117,146.0,11340.0,712.0,Stone-Masonry,Arghakhanchi,Lumbini,West,Simalapani
a5726,86.38882,27.43617,146.0,11340.0,712.0,Stone-Masonry,Okhaldhunga,Sagarmatha,East,Palte
a5727,81.88882,29.16117,147.0,11340.0,717.0,Stone-Masonry,Kalikot,Karnali,Mid-Western,Ranchuli
a5728,86.53882,26.83617,147.0,11340.0,717.0,Stone-Masonry,Udayapur,Sagarmatha,East,Valayadanda
a5729,87.81382,27.28617,147.0,11340.0,717.0,Stone-Masonry,Taplejung,Mechi,East,Thumbedin
a5730,83.98882,27.96117,147.0,11340.0,717.0,Stone-Masonry,Tanahu,Gandaki,West,Kihun
a5731,84.13882,27.96117,147.0,11340.0,717.0,Stone-Masonry,Tanahu,Gandaki,West,Ranipokhari(Resing)
a5732,80.38882,28.93617,147.0,11340.0,717.0,Stone-Masonry,Kanchanpur,Mahakali,Far-Western,Jhalari
a5733,81.13882,29.53617,148.0,11340.0,722.0,Stone-Masonry,Bajhang,Seti,Far-Western,Subeda
a5734,86.16382,27.21117,149.0,11340.0,727.0,Stone-Masonry,Sindhuli,Janakpur,Central,Dudbhanjyang
a5735,86.61382,27.36117,149.0,11340.0,727.0,Stone-Masonry,Solukhumbu,Sagarmatha,East,Nechabatase
a5736,81.73882,29.16117,150.0,11340.0,732.0,Stone-Masonry,Kalikot,Karnali,Mid-Western,Pakha
a5737,86.98882,26.61117,151.0,11340.0,737.0,Stone-Masonry,Saptari,Sagarmatha,East,Koshi Tappu Wildlife
a5738,83.23882,27.81117,151.0,11340.0,737.0,Stone-Masonry,Arghakhanchi,Lumbini,West,Simalapani
a5739,81.96382,28.56117,152.0,11340.0,742.0,Stone-Masonry,Surkhet,Bheri,Mid-Western,Bajedichaur
a5740,85.86382,27.58617,152.0,11340.0,742.0,Stone-Masonry,Ramechhap,Janakpur,Central,Lakhanpur
a5741,81.73882,28.71117,152.0,11340.0,742.0,Stone-Masonry,Dailekh,Bheri,Mid-Western,Awal Parajul
a5742,82.78882,28.48617,152.0,11340.0,742.0,Stone-Masonry,Rolpa,Rapti,Mid-Western,Uwa
a5743,85.18882,27.13617,152.0,11340.0,742.0,Stone-Masonry,Bara,Narayani,Central,Sapahi
a5744,81.28882,29.23617,153.0,11340.0,747.0,Stone-Masonry,Achham,Seti,Far-Western,Nandegada
a5745,87.36382,26.83617,153.0,11340.0,747.0,Stone-Masonry,Morang,Koshi,East,Yangshila
a5746,82.18882,28.48617,153.0,11340.0,747.0,Stone-Masonry,Salyan,Rapti,Mid-Western,Marmaparikanda
a5747,81.43882,29.23617,153.0,11340.0,747.0,Stone-Masonry,Achham,Seti,Far-Western,Ramarosan
a5748,86.46382,26.98617,153.0,11340.0,747.0,Stone-Masonry,Udayapur,Sagarmatha,East,Tawashree
a5749,86.31382,27.73617,154.0,11340.0,752.0,Stone-Masonry,Dolakha,Janakpur,Central,Chankhu
a5750,85.93882,27.43617,155.0,11340.0,756.0,Stone-Masonry,Ramechhap,Janakpur,Central,Bhirpani
a5751,87.96382,27.13617,156.0,11340.0,761.0,Stone-Masonry,Panchthar,Mechi,East,Prangbung
a5752,82.86382,28.18617,156.0,11340.0,761.0,Stone-Masonry,Pyuthan,Rapti,Mid-Western,Phopli
a5753,81.51382,29.16117,156.0,11340.0,761.0,Stone-Masonry,Kalikot,Karnali,Mid-Western,Lalu
a5754,82.63882,27.88617,156.0,11340.0,761.0,Stone-Masonry,Dang,Rapti,Mid-Western,Sisahaniya
a5755,82.18882,28.71117,156.0,11340.0,761.0,Stone-Masonry,Jajarkot,Bheri,Mid-Western,Khalanga
a5756,80.98882,29.08617,156.0,11340.0,761.0,Stone-Masonry,Doti,Seti,Far-Western,Satphari
a5757,81.06382,29.61117,156.0,11340.0,761.0,Stone-Masonry,Bajhang,Seti,Far-Western,Surma
a5758,80.98882,29.38617,158.0,11340.0,771.0,Stone-Masonry,Doti,Seti,Far-Western,Toleni
a5759,84.58882,27.36117,158.0,11340.0,771.0,Stone-Masonry,Parsa,Narayani,Central,Thori
a5760,80.61382,29.08617,158.0,11340.0,771.0,Stone-Masonry,Doti,Seti,Far-Western,Chhatiwan
a5761,81.58882,29.01117,158.0,11340.0,771.0,Stone-Masonry,Dailekh,Bheri,Mid-Western,Bisalla
a5762,83.23882,28.33617,158.0,11340.0,771.0,Stone-Masonry,Baglung,Dhaualagiri,West,Boharagaun
a5763,83.68882,28.33617,159.0,11340.0,776.0,Stone-Masonry,Parbat,Dhaualagiri,West,Kyang
a5764,85.18882,28.03617,159.0,11340.0,776.0,Stone-Masonry,Rasuwa,Bagmati,Central,Dandagoun
a5765,82.48882,28.33617,159.0,11340.0,776.0,Stone-Masonry,Rolpa,Rapti,Mid-Western,Gairigaun
a5766,86.46382,26.83617,160.0,11340.0,781.0,Stone-Masonry,Siraha,Sagarmatha,East,Bishnupurkatti
a5767,82.93882,27.96117,160.0,11340.0,781.0,Stone-Masonry,Pyuthan,Rapti,Mid-Western,Baraula
a5768,80.53882,29.08617,160.0,11340.0,781.0,Stone-Masonry,Doti,Seti,Far-Western,Chhatiwan
a5769,82.78882,28.03617,160.0,11340.0,781.0,Stone-Masonry,Pyuthan,Rapti,Mid-Western,Tiram
a5770,86.23882,27.43617,160.0,11340.0,781.0,Stone-Masonry,Ramechhap,Janakpur,Central,Saipu
a5771,87.28882,27.21117,160.0,11340.0,781.0,Stone-Masonry,Sankhuwasabha,Koshi,East,Ankhibhui
a5772,84.58882,28.11117,161.0,11340.0,786.0,Stone-Masonry,Gorkha,Gandaki,West,Thalajung
a5773,87.58882,27.28617,161.0,11340.0,786.0,Stone-Masonry,Taplejung,Mechi,East,Hangpang
a5774,85.33882,27.96117,161.0,11340.0,786.0,Stone-Masonry,Nuwakot,Bagmati,Central,Ralukadevi
a5775,85.41382,27.88617,161.0,11340.0,786.0,Stone-Masonry,Nuwakot,Bagmati,Central,Betini
a5776,86.08882,27.73617,161.0,11340.0,786.0,Stone-Masonry,Dolakha,Janakpur,Central,Lapilang
a5777,80.76382,29.23617,162.0,11340.0,791.0,Stone-Masonry,Doti,Seti,Far-Western,Latamandau
a5778,87.13882,26.98617,163.0,11340.0,795.0,Stone-Masonry,Bhojpur,Koshi,East,Patlepani
a5779,82.26382,28.33617,163.0,11340.0,795.0,Stone-Masonry,Salyan,Rapti,Mid-Western,Korbangjhimpe
a5780,81.06382,28.71117,164.0,11340.0,800.0,Stone-Masonry,Kailali,Seti,Far-Western,Dododhara
a5781,81.66382,28.63617,164.0,11340.0,800.0,Stone-Masonry,Surkhet,Bheri,Mid-Western,Jarbuta
a5782,86.01382,27.28617,164.0,11340.0,800.0,Stone-Masonry,Sindhuli,Janakpur,Central,Baseshwor
a5783,81.36382,29.31117,165.0,11340.0,805.0,Stone-Masonry,Bajura,Seti,Far-Western,Chhatara
a5784,82.48882,28.86117,165.0,11340.0,805.0,Stone-Masonry,Rukum,Rapti,Mid-Western,Gautamkot
a5785,81.51382,28.56117,165.0,11340.0,805.0,Stone-Masonry,Surkhet,Bheri,Mid-Western,Hariharpur
a5786,81.28882,28.93617,166.0,11340.0,810.0,Stone-Masonry,Achham,Seti,Far-Western,Dhungachalna
a5787,82.33882,28.78617,166.0,11340.0,810.0,Stone-Masonry,Jajarkot,Bheri,Mid-Western,Khagenkot
a5788,85.71382,27.51117,167.0,11340.0,815.0,Stone-Masonry,Kavrepalanchok,Bagmati,Central,Kharpachok
a5789,83.53882,27.96117,167.0,11340.0,815.0,Stone-Masonry,Syangja,Gandaki,West,BiruwaArchale
a5790,85.48882,27.88617,168.0,11340.0,820.0,Stone-Masonry,Sindhupalchok,Bagmati,Central,Mahankal
a5791,84.21382,27.81117,168.0,11340.0,820.0,Stone-Masonry,Nawalparasi,Lumbini,West,DadajheriTadi
a5792,82.86382,28.03617,169.0,11340.0,825.0,Stone-Masonry,Pyuthan,Rapti,Mid-Western,Dhuwang
a5793,81.43882,29.53617,169.0,11340.0,825.0,Stone-Masonry,Bajura,Seti,Far-Western,Dahakot
a5794,81.21382,29.01117,169.0,11340.0,825.0,Stone-Masonry,Achham,Seti,Far-Western,Hichma
a5795,85.11382,28.03617,171.0,11340.0,834.0,Stone-Masonry,Nuwakot,Bagmati,Central,Bhalche
a5796,84.73882,27.51117,173.0,11340.0,844.0,Stone-Masonry,Makwanpur,Narayani,Central,Parsa Wildlife Reser
a5797,83.46382,28.26117,173.0,11340.0,844.0,Stone-Masonry,Baglung,Dhaualagiri,West,Bhimpokhara
a5798,80.46382,28.86117,173.0,11340.0,844.0,Stone-Masonry,Kanchanpur,Mahakali,Far-Western,Krishnapur
a5799,85.71382,27.28617,173.0,11340.0,844.0,Stone-Masonry,Sindhuli,Janakpur,Central,Kapilakot
a5800,85.71382,26.98617,175.0,11340.0,854.0,Stone-Masonry,Sarlahi,Janakpur,Central,Gourishankar
a5801,83.46382,28.11117,175.0,11340.0,854.0,Stone-Masonry,Gulmi,Lumbini,West,Harewa
a5802,80.76382,29.76117,176.0,11340.0,859.0,Stone-Masonry,Darchula,Mahakali,Far-Western,Sitaula
a5803,83.83882,27.81117,177.0,11340.0,864.0,Stone-Masonry,Palpa,Lumbini,West,Siluwa
a5804,81.96382,28.26117,177.0,11340.0,864.0,Stone-Masonry,Salyan,Rapti,Mid-Western,KalimatiRampur
a5805,85.48882,27.28617,178.0,11340.0,869.0,Stone-Masonry,Sindhuli,Janakpur,Central,Pipalmadi
a5806,87.58882,27.13617,178.0,11340.0,869.0,Stone-Masonry,Terhathum,Koshi,East,Simle
a5807,82.26382,28.56117,178.0,11340.0,869.0,Stone-Masonry,Salyan,Rapti,Mid-Western,Badagaun
a5808,82.33882,28.41117,179.0,11340.0,874.0,Stone-Masonry,Salyan,Rapti,Mid-Western,Damachaur
a5809,80.23882,29.08617,179.0,11340.0,874.0,Stone-Masonry,Dadeldhura,Mahakali,Far-Western,Jogbuda
a5810,85.48882,27.36117,180.0,11340.0,878.0,Stone-Masonry,Sindhuli,Janakpur,Central,HariharpurGadhi
a5811,84.06382,27.96117,180.0,11340.0,878.0,Stone-Masonry,Tanahu,Gandaki,West,Majhakot
a5812,82.93882,28.26117,180.0,11340.0,878.0,Stone-Masonry,Pyuthan,Rapti,Mid-Western,Khawang
a5813,84.73882,27.96117,181.0,11340.0,883.0,Stone-Masonry,Gorkha,Gandaki,West,Borlang
a5814,86.08882,27.81117,182.0,11340.0,888.0,Stone-Masonry,Dolakha,Janakpur,Central,Khopachagu
a5815,81.81382,27.96117,182.0,11340.0,888.0,Stone-Masonry,Banke,Bheri,Mid-Western,Matahiya
a5816,84.66382,28.18617,183.0,11340.0,893.0,Stone-Masonry,Gorkha,Gandaki,West,Kharibot
a5817,81.96382,28.33617,183.0,11340.0,893.0,Stone-Masonry,Salyan,Rapti,Mid-Western,KalimatiKalche
a5818,80.68882,29.76117,183.0,11340.0,893.0,Stone-Masonry,Darchula,Mahakali,Far-Western,Sipti
a5819,80.83882,29.23617,184.0,11340.0,898.0,Stone-Masonry,Doti,Seti,Far-Western,Pachanali
a5820,86.61382,27.58617,184.0,11340.0,898.0,Stone-Masonry,Solukhumbu,Sagarmatha,East,Takasindu
a5821,86.08882,27.58617,184.0,11340.0,898.0,Stone-Masonry,Dolakha,Janakpur,Central,Bhirkot
a5822,85.93882,27.73617,184.0,11340.0,898.0,Stone-Masonry,Sindhupalchok,Bagmati,Central,Piskar
a5823,84.66382,27.96117,185.0,11340.0,903.0,Stone-Masonry,Gorkha,Gandaki,West,Bunkot
a5824,82.63882,28.33617,185.0,11340.0,903.0,Stone-Masonry,Rolpa,Rapti,Mid-Western,Bhawang
a5825,83.31382,27.96117,185.0,11340.0,903.0,Stone-Masonry,Gulmi,Lumbini,West,Kharjyang
a5826,82.03882,29.23617,185.0,11340.0,903.0,Stone-Masonry,Jumla,Karnali,Mid-Western,Tatopani
a5828,86.53882,27.58617,186.0,11340.0,908.0,Stone-Masonry,Solukhumbu,Sagarmatha,East,Beni
a5829,80.46382,29.76117,187.0,11340.0,913.0,Stone-Masonry,Darchula,Mahakali,Far-Western,Bhagawati
a5830,84.28882,28.18617,188.0,11340.0,917.0,Stone-Masonry,Lamjung,Gandaki,West,Sindure
a5831,84.43882,28.33617,188.0,11340.0,917.0,Stone-Masonry,Lamjung,Gandaki,West,Bahundanda
a5832,86.98882,27.21117,188.0,11340.0,917.0,Stone-Masonry,Bhojpur,Koshi,East,Annapurna
a5833,84.81382,27.81117,189.0,11340.0,922.0,Stone-Masonry,Dhading,Bagmati,Central,Benighat
a5834,86.23882,27.06117,189.0,11340.0,922.0,Stone-Masonry,Sindhuli,Janakpur,Central,Arunthakur
a5835,80.61382,29.68617,189.0,11340.0,922.0,Stone-Masonry,Baitadi,Mahakali,Far-Western,Rudreswor
a5836,86.46382,27.28617,190.0,11340.0,927.0,Stone-Masonry,Okhaldhunga,Sagarmatha,East,Betini
a5837,85.86382,27.21117,190.0,11340.0,927.0,Stone-Masonry,Sindhuli,Janakpur,Central,Dadiguranshe
a5838,85.93882,27.66117,190.0,11340.0,927.0,Stone-Masonry,Dolakha,Janakpur,Central,Bhusaphedi
a5839,82.26382,28.26117,191.0,11340.0,932.0,Stone-Masonry,Salyan,Rapti,Mid-Western,Phalawang
a5840,82.86382,28.26117,191.0,11340.0,932.0,Stone-Masonry,Rolpa,Rapti,Mid-Western,Pang
a5841,87.43882,27.13617,191.0,11340.0,932.0,Stone-Masonry,Terhathum,Koshi,East,Basantapur
a5842,85.33882,27.13617,191.0,11340.0,932.0,Stone-Masonry,Rautahat,Narayani,Central,Chandranigahapur
a5843,87.58882,26.76117,191.0,11340.0,932.0,Stone-Masonry,Morang,Koshi,East,Tandi
a5844,83.98882,27.81117,191.0,11340.0,932.0,Stone-Masonry,Palpa,Lumbini,West,Gadakot
a5845,87.73882,27.36117,191.0,11340.0,932.0,Stone-Masonry,Taplejung,Mechi,East,Tiringe
a5846,81.73882,28.56117,191.0,11340.0,932.0,Stone-Masonry,Surkhet,Bheri,Mid-Western,Satakhani
a5847,82.63882,28.18617,192.0,11340.0,937.0,Stone-Masonry,Rolpa,Rapti,Mid-Western,Ghodagaun
a5848,86.08882,27.43617,192.0,11340.0,937.0,Stone-Masonry,Ramechhap,Janakpur,Central,Gelu
a5849,80.91382,28.71117,192.0,11340.0,937.0,Stone-Masonry,Kailali,Seti,Far-Western,Pahalmanpur
a5850,80.98882,29.46117,193.0,11340.0,942.0,Stone-Masonry,Bajhang,Seti,Far-Western,Parakatne
a5851,83.61382,27.66117,193.0,11340.0,942.0,Stone-Masonry,Rupandehi,Lumbini,West,Devadaha
a5852,85.93882,27.13617,193.0,11340.0,942.0,Stone-Masonry,Sindhuli,Janakpur,Central,KamalamiN.P.
a5853,87.28882,26.91117,193.0,11340.0,942.0,Stone-Masonry,Dhankuta,Koshi,East,Mahabharat
a5854,84.73882,27.88617,194.0,11340.0,947.0,Stone-Masonry,Gorkha,Gandaki,West,Fujel
a5855,85.78882,26.98617,194.0,11340.0,947.0,Stone-Masonry,Mahottari,Janakpur,Central,Laximiniya
a5856,86.16382,27.43617,194.0,11340.0,947.0,Stone-Masonry,Ramechhap,Janakpur,Central,Khimti
a5857,87.81382,26.91117,194.0,11340.0,947.0,Stone-Masonry,Ilam,Mechi,East,Jitpur
a5858,81.21382,29.31117,195.0,11340.0,952.0,Stone-Masonry,Achham,Seti,Far-Western,Devisthan
a5859,82.41382,28.26117,195.0,11340.0,952.0,Stone-Masonry,Rolpa,Rapti,Mid-Western,Budagaun
a5860,82.11382,28.33617,196.0,11340.0,956.0,Stone-Masonry,Salyan,Rapti,Mid-Western,Laxmipur
a5861,86.68882,27.36117,196.0,11340.0,956.0,Stone-Masonry,Khotang,Sagarmatha,East,R.Maheswori
a5862,83.53882,28.33617,196.0,11340.0,956.0,Stone-Masonry,Myagdi,Dhaualagiri,West,Bhakilmi
a5863,81.73882,28.93617,196.0,11340.0,956.0,Stone-Masonry,Dailekh,Bheri,Mid-Western,Bhawani
a5864,81.21382,29.38617,196.0,11340.0,956.0,Stone-Masonry,Bajura,Seti,Far-Western,Kanda
a5865,88.03882,26.91117,197.0,11340.0,961.0,Stone-Masonry,Ilam,Mechi,East,PhikalBazar
a5866,80.53882,28.86117,198.0,11340.0,966.0,Stone-Masonry,Kailali,Seti,Far-Western,Malakheti
a5867,85.11382,27.51117,198.0,11340.0,966.0,Stone-Masonry,Makwanpur,Narayani,Central,Nibuwatar
a5868,83.61382,28.33617,198.0,11340.0,966.0,Stone-Masonry,Parbat,Dhaualagiri,West,Lekhfant
a5869,82.78882,27.88617,198.0,11340.0,966.0,Stone-Masonry,Dang,Rapti,Mid-Western,Lalmatiya
a5870,86.46382,26.91117,199.0,11340.0,971.0,Stone-Masonry,Udayapur,Sagarmatha,East,Risku
a5871,84.81382,28.11117,199.0,11340.0,971.0,Stone-Masonry,Gorkha,Gandaki,West,Thumi
a5872,84.36382,27.73617,199.0,11340.0,971.0,Stone-Masonry,Nawalparasi,Lumbini,West,Gaidakot
a5874,87.51382,26.98617,201.0,11340.0,981.0,Stone-Masonry,Panchthar,Mechi,East,Mauwa
a5875,87.06382,27.36117,201.0,11340.0,981.0,Stone-Masonry,Bhojpur,Koshi,East,Khartimchha
a5876,87.73882,26.98617,201.0,11340.0,981.0,Stone-Masonry,Ilam,Mechi,East,Amchok
a5877,85.33882,27.51117,202.0,11340.0,986.0,Stone-Masonry,Lalitpur,Bagmati,Central,Sankhu
a5878,86.61382,27.43617,202.0,11340.0,986.0,Stone-Masonry,Solukhumbu,Sagarmatha,East,Garma
a5879,87.58882,26.98617,203.0,11340.0,991.0,Stone-Masonry,Panchthar,Mechi,East,Mauwa
a5880,83.76382,27.96117,203.0,11340.0,991.0,Stone-Masonry,Syangja,Gandaki,West,WalingN.P.
a5881,82.78882,27.81117,203.0,11340.0,991.0,Stone-Masonry,Arghakhanchi,Lumbini,West,Juluke
a5882,81.81382,28.93617,206.0,11340.0,1005.0,Stone-Masonry,Dailekh,Bheri,Mid-Western,Odhari
a5883,87.51382,27.28617,206.0,11340.0,1005.0,Stone-Masonry,Terhathum,Koshi,East,ShreeJung
a5884,82.48882,27.96117,206.0,11340.0,1005.0,Stone-Masonry,Dang,Rapti,Mid-Western,Laxmipur
