ZTOR,Delta sigma,kappa,Geometric spreading,Q,Branch,Damping (%),Period,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10
1,2,3,2,2,50,5,4,-3.27602895,0.85861847,-0.2520819,-1.12183003,-0.00615042,0.00056642,0.08413838,0.76851459,0.50463748,0.26568917
1,2,3,2,3,51,5,4,-3.39162429,0.86384699,-0.24938617,-1.10425046,-0.00596129,0.00055602,0.07332968,0.78454113,0.50192243,0.2725581
1,2,3,3,1,52,5,4,-3.38374841,0.87565302,-0.25132752,-1.11649875,-0.00622489,0.00056238,0.07693291,0.78617955,1.26741021,-0.54030052
1,2,3,3,2,53,5,4,-3.4351854,0.87546515,-0.25002689,-1.10477712,-0.00606862,0.00056079,0.0715902,0.79379276,1.2663558,-0.53977228
1,2,3,3,3,54,5,4,-3.54717548,0.88038572,-0.24737892,-1.08758708,-0.00587944,0.00055041,0.06240522,0.80979489,1.26424054,-0.5331638
1,3,1,1,1,55,5,4,-4.5932378,1.11794381,-0.21806072,-1.18774706,-0.00653705,0.00062795,0.14777642,0.70004548,0.33219677,0.42004819
1,3,1,1,2,56,5,4,-4.69688426,1.11931913,-0.21572251,-1.16671955,-0.00641321,0.00063064,0.12940816,0.71507796,0.32518415,0.41887558
1,3,1,1,3,57,5,4,-4.90154871,1.12845912,-0.2111917,-1.13537565,-0.00626319,0.00062363,0.1012506,0.7444177,0.31523977,0.42514847
1,3,1,2,1,58,5,4,-4.54108592,1.1158949,-0.21846788,-1.200011,-0.00657805,0.00062719,0.16031071,0.68819296,0.55202159,0.23602252
1,3,1,2,2,59,5,4,-4.64782243,1.11749638,-0.21609118,-1.17860344,-0.00645441,0.0006299,0.14026416,0.70335771,0.54450897,0.23500994
1,3,1,2,3,60,5,4,-4.85696952,1.12695742,-0.21150461,-1.1466967,-0.00630479,0.00062294,0.10961873,0.73286873,0.53382017,0.24153644
1,3,1,3,1,61,5,4,-4.71945543,1.13414214,-0.21617803,-1.18053973,-0.00649747,0.00062168,0.13554818,0.71421883,1.31040794,-0.56826019
1,3,1,3,2,62,5,4,-4.82070555,1.13532313,-0.21386889,-1.15979342,-0.00637366,0.00062438,0.1187546,0.72921335,1.30381569,-0.56959306
1,3,1,3,3,63,5,4,-5.02189718,1.14417772,-0.20938061,-1.1288515,-0.0062237,0.00061741,0.092989,0.75848349,1.29447891,-0.56356333
1,3,2,1,1,64,5,4,-4.5585129,1.09922863,-0.22469772,-1.16082752,-0.00640054,0.00059845,0.11375781,0.73417312,0.31403908,0.43023764
1,3,2,1,2,65,5,4,-4.62536607,1.09840546,-0.22308721,-1.14457294,-0.00626227,0.00059908,0.10346373,0.74438885,0.31075326,0.4298446
1,3,2,1,3,66,5,4,-4.76715891,1.10322078,-0.21983248,-1.12044382,-0.00609398,0.00059024,0.08650368,0.76524827,0.30569947,0.43650091
1,3,2,2,1,67,5,4,-4.51119624,1.09748635,-0.22504752,-1.17242653,-0.00644212,0.00059777,0.12309539,0.72264588,0.53302071,0.24646584
1,3,2,2,2,68,5,4,-4.58008718,1.09682595,-0.22341034,-1.15594169,-0.00630395,0.00059841,0.11191903,0.73292618,0.52942144,0.24617845
1,3,2,2,3,69,5,4,-4.72491088,1.10187275,-0.22011659,-1.13145308,-0.0061359,0.00058959,0.09353027,0.75386785,0.52387372,0.25301972
1,3,2,3,1,70,5,4,-4.68093184,1.11516758,-0.22285907,-1.15413034,-0.00636069,0.00059215,0.10464053,0.74800865,1.29294779,-0.55831329
1,3,2,3,2,71,5,4,-4.74625031,1.11420559,-0.2212681,-1.13803662,-0.00622252,0.0005928,0.09516107,0.75825586,1.28992588,-0.55881759
1,3,2,3,3,72,5,4,-4.88571654,1.11881128,-0.21804316,-1.11415097,-0.00605435,0.000584,0.07956608,0.7791345,1.28526769,-0.55233786
1,3,3,1,1,73,5,4,-4.54476756,1.08666749,-0.22982099,-1.14081916,-0.00628424,0.0005736,0.09210497,0.76189993,0.30063078,0.43959672
1,3,3,1,2,74,5,4,-4.58871704,1.08456848,-0.22868322,-1.12766179,-0.0061359,0.00057299,0.08584317,0.76904736,0.29939729,0.43966935
1,3,3,1,3,75,5,4,-4.68963641,1.08660292,-0.22628019,-1.10824771,-0.00595642,0.00056343,0.07495952,0.78438828,0.29704103,0.44629805
1,3,3,2,1,76,5,4,-4.50041493,1.08511326,-0.23013531,-1.15201107,-0.00632619,0.00057298,0.09957334,0.75048378,0.5190989,0.25597324
1,3,3,2,2,77,5,4,-4.54583039,1.08313878,-0.22897784,-1.13869828,-0.00617789,0.00057236,0.09279365,0.75766632,0.51764599,0.25612342
1,3,3,2,3,78,5,4,-4.64901302,1.08535524,-0.22654454,-1.11903003,-0.00599857,0.00056281,0.08101195,0.77305673,0.51491813,0.26291202
1,3,3,3,1,79,5,4,-4.66494306,1.10245099,-0.22800834,-1.13442193,-0.00624425,0.0005673,0.08483297,0.77559538,1.27996115,-0.54911072
1,3,3,3,2,80,5,4,-4.70778794,1.10024207,-0.22688524,-1.1213666,-0.00609603,0.0005667,0.07903842,0.78280126,1.27890976,-0.54912452
1,3,3,3,3,81,5,4,-4.80701223,1.10211395,-0.22450468,-1.10211639,-0.00591668,0.00055718,0.06899889,0.79819854,1.27683948,-0.54263052
2,1,1,1,1,82,5,4,-0.36032267,0.34173775,-0.29729062,-1.11000891,-0.00632899,0.00058218,0.13157014,0.70500529,0.27773898,0.45946062
2,1,1,1,2,83,5,4,-0.46063379,0.3475222,-0.29504077,-1.09694116,-0.00616758,0.00058004,0.1147261,0.72143447,0.27407648,0.46005125
2,1,1,1,3,84,5,4,-0.64798911,0.36199664,-0.29087307,-1.07833142,-0.00597141,0.000569,0.09013512,0.75158486,0.26934008,0.46550809
2,1,1,2,1,85,5,4,-0.31294521,0.34182954,-0.29740455,-1.12510938,-0.00636912,0.00058099,0.14415275,0.69224801,0.50126388,0.27527801
2,1,1,2,2,86,5,4,-0.41568906,0.34776889,-0.29512549,-1.11171122,-0.00620802,0.0005789,0.12549567,0.7089102,0.497191,0.27599035
2,1,1,2,3,87,5,4,-0.60641704,0.36244825,-0.2909179,-1.09262732,-0.00601233,0.00056792,0.09837895,0.73936995,0.49187347,0.28160676
2,1,1,3,1,88,5,4,-0.47972443,0.35646618,-0.29561643,-1.10183091,-0.0062912,0.00057613,0.12212046,0.71750596,1.25446225,-0.52805209
2,1,1,3,2,89,5,4,-0.57859235,0.36213222,-0.29338417,-1.0889301,-0.00612981,0.00057401,0.10662563,0.73377076,1.25104857,-0.52755871
2,1,1,3,3,90,5,4,-0.76401074,0.37644896,-0.28924014,-1.07054551,-0.00593367,0.00056298,0.08394022,0.76366945,1.24664899,-0.52223672
2,1,2,1,1,91,5,4,-0.28022294,0.32434514,-0.30247886,-1.09797917,-0.00623642,0.000563,0.11238901,0.72558432,0.27131212,0.46408175
2,1,2,1,2,92,5,4,-0.36080198,0.32878603,-0.300635,-1.08716382,-0.00606831,0.00056,0.10080188,0.73840462,0.26923036,0.46500954
2,1,2,1,3,93,5,4,-0.51438024,0.34060155,-0.29717951,-1.07182576,-0.00586512,0.00054849,0.08303163,0.76244758,0.26642329,0.47059196
2,1,2,2,1,94,5,4,-0.23572116,0.32460401,-0.30255918,-1.11266425,-0.006277,0.00056188,0.12268619,0.71331445,0.49432754,0.28004312
2,1,2,2,2,95,5,4,-0.3180084,0.32915346,-0.30069474,-1.10161564,-0.00610913,0.00055891,0.10993749,0.72627355,0.49194916,0.28106788
2,1,2,2,3,96,5,4,-0.47408559,0.34112608,-0.29720928,-1.08593391,-0.00590627,0.00054745,0.09043699,0.75050918,0.48871601,0.28676419
2,1,2,3,1,97,5,4,-0.39802712,0.33896639,-0.30082334,-1.09001678,-0.00619851,0.00055694,0.10461172,0.73772588,1.24832284,-0.5235221
2,1,2,3,2,98,5,4,-0.47760175,0.34331872,-0.29899187,-1.07931058,-0.00603043,0.00055396,0.09388924,0.75046443,1.24641756,-0.52267693
2,1,2,3,3,99,5,4,-0.62975025,0.35501165,-0.29555429,-1.0641304,-0.00582729,0.00054247,0.07743395,0.77435547,1.24385521,-0.51719772
2,1,3,1,1,100,5,4,-0.21391102,0.3100565,-0.30692637,-1.08870978,-0.00615362,0.00054601,0.09928683,0.74186626,0.26654755,0.46858516
2,1,3,1,2,101,5,4,-0.27975467,0.31346608,-0.30539161,-1.07952957,-0.00598068,0.0005425,0.09092376,0.75202527,0.26547641,0.46967892
2,1,3,1,3,102,5,4,-0.40774131,0.32319564,-0.30248114,-1.06655459,-0.00577335,0.00053099,0.07756107,0.77154908,0.26385975,0.47512324
2,1,3,2,1,103,5,4,-0.17137648,0.31043025,-0.30698347,-1.10311167,-0.00619453,0.00054494,0.10812014,0.72991847,0.48921081,0.28464589
2,1,3,2,2,104,5,4,-0.23848785,0.31392041,-0.30543348,-1.09375736,-0.00602176,0.00054145,0.09896158,0.7401639,0.48791709,0.2858166
2,1,3,2,3,105,5,4,-0.36839865,0.32377122,-0.30249979,-1.08051788,-0.00581469,0.00052998,0.08434655,0.7598156,0.48596751,0.29135481
2,1,3,3,1,106,5,4,-0.33069541,0.32461022,-0.30528255,-1.08088776,-0.0061156,0.00053994,0.09258408,0.7537802,1.24375073,-0.51909121
2,1,3,3,2,107,5,4,-0.39575481,0.32794479,-0.30375799,-1.07178355,-0.00594272,0.00053644,0.08481554,0.763898,1.24280827,-0.51805946
2,1,3,3,3,108,5,4,-0.52264898,0.33757628,-0.30086126,-1.0589244,-0.00573546,0.00052496,0.07240535,0.78333205,1.2413802,-0.51269742
2,2,1,1,1,109,5,4,-3.52534241,0.89835699,-0.24064387,-1.12772199,-0.00651206,0.00061964,0.07271477,0.79270033,0.26946167,0.44499025
2,2,1,1,2,110,5,4,-3.62074865,0.90058232,-0.23843576,-1.11004355,-0.00637466,0.00062049,0.05969415,0.81656295,0.26468648,0.4440791
2,2,1,1,3,111,5,4,-3.80545733,0.91057358,-0.23420989,-1.08483677,-0.00620493,0.00061132,0.04246707,0.85902883,0.25928089,0.44927792
2,2,1,2,1,112,5,4,-3.47515956,0.898116,-0.24080938,-1.14298096,-0.00655206,0.00061846,0.08136385,0.77692759,0.493451,0.26043348
2,2,1,2,2,113,5,4,-3.57377554,0.90055639,-0.23856081,-1.12488515,-0.0064151,0.00061937,0.06669162,0.80102333,0.48815179,0.25968458
2,2,1,2,3,114,5,4,-3.76270975,0.91081423,-0.23428264,-1.0991015,-0.00624602,0.00061029,0.0473616,0.84375151,0.4820164,0.26510072
2,2,1,3,1,115,5,4,-3.64530891,0.91323851,-0.23895269,-1.11962867,-0.0064739,0.00061353,0.06741828,0.80537588,1.24611948,-0.54239811
2,2,1,3,2,116,5,4,-3.73909858,0.91532033,-0.23676511,-1.10212333,-0.00633658,0.0006144,0.05540317,0.829113,1.24162711,-0.54343223
2,2,1,3,3,117,5,4,-3.92171414,0.92512038,-0.23256669,-1.07712972,-0.00616693,0.00060526,0.03946726,0.87142094,1.23656989,-0.53838984
2,2,2,1,1,118,5,4,-3.44675409,0.87818218,-0.24719247,-1.10955135,-0.00638479,0.00059278,0.05581416,0.82734878,0.26043228,0.4514248
2,2,2,1,2,119,5,4,-3.51299038,0.87863214,-0.2455812,-1.09556257,-0.00623565,0.000592,0.04817877,0.8447127,0.25839689,0.45114238
2,2,2,1,3,120,5,4,-3.64938776,0.88514028,-0.24238192,-1.07555172,-0.0060525,0.00058163,0.03721544,0.87648611,0.25597087,0.45691465
2,2,2,2,1,121,5,4,-3.40059684,0.87817725,-0.24730935,-1.12423492,-0.00642552,0.00059172,0.06217766,0.81216436,0.48370768,0.26707962
2,2,2,2,2,122,5,4,-3.46892724,0.8787734,-0.24567115,-1.10998149,-0.00627664,0.00059097,0.05364558,0.82962015,0.48132658,0.26691471
2,2,2,2,3,123,5,4,-3.60820588,0.88546619,-0.24243585,-1.0895801,-0.00609394,0.00058066,0.04141439,0.8614966,0.47839152,0.27285625
2,2,2,3,1,124,5,4,-3.56481331,0.89292609,-0.24552455,-1.10170219,-0.00634649,0.00058667,0.05191061,0.83963,1.2374367,-0.53609612
2,2,2,3,2,125,5,4,-3.63001021,0.893273,-0.2439271,-1.08780987,-0.00619745,0.00058591,0.04481648,0.85698199,1.23557434,-0.5364607
2,2,2,3,3,126,5,4,-3.76499658,0.89964192,-0.24074667,-1.06793012,-0.00601444,0.00057557,0.03463041,0.88872472,1.23338309,-0.5308052
2,2,3,1,1,127,5,4,-3.39379794,0.86360892,-0.25241119,-1.09593351,-0.00627454,0.00056975,0.04511853,0.85540658,0.25389953,0.45767215
2,2,3,1,2,128,5,4,-3.44072232,0.86290969,-0.25120953,-1.0844121,-0.00611724,0.000568,0.04027921,0.86844363,0.25334017,0.45784253
2,2,3,1,3,129,5,4,-3.54355747,0.86697946,-0.24873506,-1.06797534,-0.00592578,0.00055726,0.03292371,0.89289629,0.25264337,0.46364113
2,2,3,2,1,130,5,4,-3.35012295,0.86374029,-0.25249851,-1.11024784,-0.00631574,0.00056876,0.05014924,0.84051692,0.47671885,0.27344946
2,2,3,2,2,131,5,4,-3.3985899,0.86315584,-0.25127645,-1.09854151,-0.00615861,0.00056703,0.04476669,0.85359149,0.47590878,0.27371499
2,2,3,2,3,132,5,4,-3.50356748,0.8673685,-0.24877474,-1.0818218,-0.00596749,0.00055632,0.03658876,0.87808117,0.474828,0.27966023
2,2,3,3,1,133,5,4,-3.51075865,0.87827375,-0.25075655,-1.08822628,-0.00623616,0.00056362,0.04203278,0.86748624,1.23110989,-0.52993264
2,2,3,3,2,134,5,4,-3.55691589,0.87749094,-0.24956552,-1.07676561,-0.00607898,0.0005619,0.03751705,0.88055686,1.23067326,-0.5298265
2,2,3,3,3,135,5,4,-3.65871154,0.88145061,-0.24710524,-1.06041572,-0.00588767,0.00055118,0.03066221,0.90503853,1.23014488,-0.52411433
2,3,1,1,1,136,5,4,-4.81927028,1.12734338,-0.21609515,-1.14710708,-0.00656696,0.00063222,0.08199888,0.77921445,0.27951908,0.43557031
2,3,1,1,2,137,5,4,-4.91730211,1.12789251,-0.21388788,-1.12604727,-0.00644314,0.00063492,0.06520997,0.80699464,0.27283022,0.43403092
2,3,1,1,3,138,5,4,-5.10497186,1.13533729,-0.20966383,-1.09594555,-0.0062909,0.00062757,0.04399336,0.85598694,0.26508894,0.43917521
2,3,1,2,1,139,5,4,-4.7649776,1.12683768,-0.21631253,-1.16291756,-0.00660632,0.00063095,0.0923427,0.76255228,0.50421284,0.25079987
2,3,1,2,2,140,5,4,-4.86707894,1.1276593,-0.21405421,-1.14133084,-0.00648302,0.00063373,0.07331351,0.79058497,0.49687824,0.24943887
2,3,1,2,3,141,5,4,-5.06006805,1.13544531,-0.20976385,-1.1105147,-0.00633158,0.00062649,0.04937147,0.83984938,0.48824609,0.25485132
2,3,1,3,1,142,5,4,-4.94095475,1.14237176,-0.2143816,-1.13882523,-0.0065288,0.00062611,0.07590279,0.79209014,1.25588251,-0.55169672
2,3,1,3,2,143,5,4,-5.03692633,1.14274402,-0.2122005,-1.11799153,-0.00640502,0.00062882,0.0604462,0.81969993,1.24954334,-0.55337674
2,3,1,3,3,144,5,4,-5.22199632,1.14995532,-0.20801026,-1.08816018,-0.00625288,0.00062151,0.04084615,0.86849862,1.24223649,-0.54842344
2,3,2,1,1,145,5,4,-4.75747624,1.10682107,-0.22306582,-1.12392006,-0.00642703,0.0006023,0.0586398,0.82313459,0.26705457,0.44327177
2,3,2,1,2,146,5,4,-4.81827531,1.10522088,-0.22159022,-1.10779457,-0.00628815,0.00060283,0.04975912,0.84249119,0.26422529,0.44253238
2,3,2,1,3,147,5,4,-4.94707006,1.10872137,-0.21858106,-1.08455441,-0.00611772,0.00059365,0.03728576,0.87784145,0.260779,0.44833028
2,3,2,2,1,148,5,4,-4.70869361,1.10664078,-0.22321656,-1.13895057,-0.00646734,0.00060118,0.06568202,0.80718804,0.49080787,0.25874804
2,3,2,2,2,149,5,4,-4.77196372,1.10521814,-0.22170896,-1.12252209,-0.00632872,0.00060174,0.05572293,0.82660389,0.48759302,0.25812321
2,3,2,2,3,150,5,4,-4.90415635,1.10894026,-0.21865699,-1.09882918,-0.00615881,0.00059263,0.04174594,0.86201284,0.48356173,0.26411471
2,3,2,3,1,151,5,4,-4.87650285,1.12166025,-0.22138469,-1.11598038,-0.00638866,0.00059617,0.05450837,0.83547873,1.24389349,-0.54416893
2,3,2,3,2,152,5,4,-4.93610808,1.1199434,-0.21992482,-1.0999682,-0.00624989,0.00059672,0.04625877,0.85483138,1.24126395,-0.54500377
2,3,2,3,3,153,5,4,-5.0632296,1.12327693,-0.21693824,-1.07687982,-0.00607962,0.00058758,0.03467223,0.8901634,1.23809027,-0.5393384
2,3,3,1,1,154,5,4,-4.72222245,1.09294257,-0.22845139,-1.10705013,-0.00630714,0.00057697,0.04492882,0.85824658,0.25836094,0.45062415
2,3,3,1,2,155,5,4,-4.76104668,1.09019706,-0.22742976,-1.09400525,-0.00615807,0.00057623,0.03967783,0.87247517,0.25749268,0.45041046
2,3,3,1,3,156,5,4,-4.85148151,1.09114439,-0.22523378,-1.07524146,-0.00597662,0.00056635,0.03183578,0.89898316,0.25633116,0.4563968
2,3,3,2,1,157,5,4,-4.6766214,1.09294207,-0.22856395,-1.12161698,-0.00634805,0.00057593,0.05021483,0.8425827,0.4815462,0.26625958
2,3,3,2,2,158,5,4,-4.71715643,1.09032445,-0.22751979,-1.10836824,-0.00619915,0.00057521,0.04435687,0.85680829,0.4804041,0.26614355
2,3,3,2,3,159,5,4,-4.81003447,1.09143969,-0.22529228,-1.0892913,-0.00601804,0.00056538,0.03560226,0.88330177,0.4788304,0.27226643
2,3,3,3,1,160,5,4,-4.83984106,1.10767963,-0.22678736,-1.09929069,-0.00626867,0.00057083,0.04184476,0.87035515,1.23545945,-0.53692046
2,3,3,3,2,161,5,4,-4.87782528,1.10484276,-0.22577725,-1.08631333,-0.00611974,0.00057011,0.03694201,0.88463643,1.2347259,-0.537202
2,3,3,3,3,162,5,4,-4.96706607,1.10566066,-0.22359777,-1.06764496,-0.00593847,0.00056027,0.02963167,0.91119835,1.23375774,-0.53132166
1,1,1,1,1,1,5,5,-2.24956299,0.56814466,-0.27254102,-1.15320621,-0.00642794,0.00064683,0.12473363,0.71503457,0.30872449,0.51073378
1,1,1,1,2,2,5,5,-2.36332121,0.57455739,-0.26999179,-1.13800602,-0.00629774,0.00064429,0.11053344,0.72939217,0.30350797,0.51291741
1,1,1,1,3,3,5,5,-2.57617064,0.59070002,-0.26528824,-1.1160999,-0.00613517,0.00063123,0.08912721,0.75623536,0.29602115,0.52117247
1,1,1,2,1,4,5,5,-2.20345849,0.56660236,-0.27286719,-1.16482289,-0.00646914,0.00064607,0.13489433,0.70368534,0.52763235,0.32706242
1,1,1,2,2,5,5,5,-2.31949722,0.57317702,-0.27028966,-1.14933342,-0.00633917,0.00064356,0.11942764,0.71817672,0.52202909,0.32938237
1,1,1,2,3,6,5,5,-2.53565275,0.58954881,-0.2655447,-1.12700144,-0.00617695,0.00063055,0.09617273,0.74520154,0.51397307,0.33782978
1,1,1,3,1,7,5,5,-2.37085931,0.58387523,-0.27072381,-1.14647384,-0.00638869,0.00064064,0.11459752,0.72899206,1.28773115,-0.47793139
1,1,1,3,2,8,5,5,-2.48284664,0.59014346,-0.26819641,-1.1314799,-0.0062585,0.00063811,0.1016151,0.74328267,1.28282863,-0.4758745
1,1,1,3,3,9,5,5,-2.69321411,0.60608707,-0.26352333,-1.10986802,-0.00609591,0.00062506,0.08202336,0.77001063,1.2757891,-0.46780504
1,1,2,1,1,10,5,5,-2.1878298,0.55181713,-0.27775204,-1.13765802,-0.00632972,0.00062631,0.10540438,0.73714348,0.29771981,0.51779062
1,1,2,1,2,11,5,5,-2.27947724,0.55671482,-0.27565259,-1.12500765,-0.00619245,0.00062289,0.09556472,0.74858513,0.29447922,0.5201436
1,1,2,1,3,12,5,5,-2.45431375,0.56987717,-0.27173672,-1.1068751,-0.00602243,0.00060938,0.08012633,0.77039291,0.28958643,0.52819081
1,1,2,2,1,13,5,5,-2.14453779,0.55045688,-0.27804425,-1.14889216,-0.00637129,0.0006256,0.11378431,0.72603069,0.51612712,0.33428787
1,1,2,2,2,14,5,5,-2.23791763,0.55548289,-0.27592255,-1.13603085,-0.00623416,0.0006222,0.10310094,0.73756339,0.51259909,0.33674007
1,1,2,2,3,15,5,5,-2.41525639,0.568822,-0.27197495,-1.11758036,-0.00606441,0.00060872,0.08637241,0.75949122,0.50727514,0.34494163
1,1,2,3,1,16,5,5,-2.30693927,0.56739384,-0.27596084,-1.13121313,-0.00629032,0.00062011,0.09702566,0.75086599,1.27713442,-0.47103039
1,1,2,3,2,17,5,5,-2.39727442,0.57217659,-0.27387807,-1.11870446,-0.00615309,0.00061671,0.08799203,0.76228462,1.27411888,-0.4687743
1,1,2,3,3,18,5,5,-2.57027416,0.58518643,-0.26998517,-1.10078222,-0.00598308,0.00060321,0.0738186,0.78403988,1.26955264,-0.46086388
1,1,3,1,1,19,5,5,-2.13754776,0.53851119,-0.28223289,-1.12531197,-0.00624112,0.000608,0.09156117,0.75574495,0.28905064,0.52437701
1,1,3,1,2,20,5,5,-2.21243569,0.54222949,-0.2804805,-1.11453854,-0.00609879,0.00060406,0.0844738,0.7649645,0.28710718,0.52678627
1,1,3,1,3,21,5,5,-2.35799572,0.55301621,-0.27717877,-1.09917253,-0.00592437,0.00059057,0.07296432,0.78293506,0.28387622,0.53452866
1,1,3,2,1,22,5,5,-2.09626893,0.53727935,-0.28250056,-1.13626979,-0.00628299,0.00060733,0.09872582,0.74478085,0.50709728,0.34099685
1,1,3,2,2,23,5,5,-2.17253346,0.54110476,-0.28073009,-1.12533617,-0.00614073,0.0006034,0.0910468,0.75406724,0.50492766,0.34349112
1,1,3,2,3,24,5,5,-2.320126,0.55204143,-0.27740172,-1.10972292,-0.00596654,0.00058994,0.07859461,0.77212669,0.50135461,0.35135663
1,1,3,3,1,25,5,5,-2.25513457,0.5539789,-0.28045998,-1.11906408,-0.00620161,0.00060179,0.084389,0.76931811,1.26874464,-0.46455126
1,1,3,3,2,26,5,5,-2.32900068,0.55760319,-0.27872089,-1.10839505,-0.00605933,0.00059787,0.07786251,0.77853871,1.26697665,-0.46222351
1,1,3,3,3,27,5,5,-2.47310389,0.56826369,-0.27543769,-1.09318938,-0.00588494,0.00058439,0.0672743,0.79648691,1.26400642,-0.45459867
1,2,1,1,1,28,5,5,-5.2084267,1.11713578,-0.2153193,-1.2225484,-0.00658101,0.00068038,0.16881053,0.68283288,0.35959669,0.48150556
1,2,1,1,2,29,5,5,-5.32527681,1.11978771,-0.21275633,-1.2005693,-0.00647901,0.00068133,0.14719143,0.69857993,0.35190553,0.48188725
1,2,1,1,3,30,5,5,-5.54922373,1.13116582,-0.20788852,-1.16843583,-0.00634966,0.00067096,0.11493676,0.72846572,0.34110793,0.48990277
1,2,1,2,1,31,5,5,-5.15599403,1.1151038,-0.21572411,-1.23490843,-0.006622,0.00067962,0.18225087,0.67166448,0.57948827,0.29750899
1,2,1,2,2,32,5,5,-5.2759406,1.11797392,-0.21312393,-1.21253388,-0.0065202,0.00068059,0.15879124,0.68752546,0.57128626,0.29804635
1,2,1,2,3,33,5,5,-5.5043692,1.1296635,-0.20820158,-1.17982294,-0.00639125,0.00067027,0.1238656,0.717562,0.55974347,0.30629525
1,2,1,3,1,34,5,5,-5.33500141,1.13332864,-0.21343798,-1.21523741,-0.00654139,0.00067411,0.15539771,0.6964415,1.33769758,-0.50679703
1,2,1,3,2,35,5,5,-5.44937681,1.1357886,-0.210904,-1.19356286,-0.00643941,0.00067507,0.13556579,0.71214556,1.33044913,-0.50657549
1,2,1,3,3,36,5,5,-5.66983516,1.14689286,-0.20607742,-1.16185392,-0.00631009,0.00066472,0.10594716,0.74195881,1.32027728,-0.49879888
1,2,2,1,1,37,5,5,-5.16621761,1.09886817,-0.22174671,-1.1980223,-0.00645004,0.00065236,0.13580328,0.71109543,0.3431334,0.49110874
1,2,2,1,2,38,5,5,-5.24862637,1.0994481,-0.21985473,-1.18048724,-0.00633544,0.00065158,0.12240245,0.72264136,0.33884135,0.49214072
1,2,2,1,3,39,5,5,-5.41442174,1.10677817,-0.21615441,-1.15494985,-0.00619086,0.00063985,0.10123982,0.74518337,0.33243092,0.500395
1,2,2,2,1,40,5,5,-5.11799634,1.0970989,-0.22210278,-1.20979462,-0.00649152,0.00065167,0.14631741,0.70018812,0.56228615,0.30733016
1,2,2,2,2,41,5,5,-5.20259714,1.09784594,-0.22018305,-1.19199928,-0.00637703,0.00065089,0.13183069,0.71179928,0.55764659,0.30847622
1,2,2,2,3,42,5,5,-5.37154596,1.10540484,-0.21644345,-1.16606928,-0.0062327,0.00063919,0.10898903,0.73441581,0.55071759,0.3169028
1,2,2,3,1,43,5,5,-5.28941921,1.11483937,-0.21990335,-1.19117875,-0.00641018,0.00064606,0.12530586,0.72442928,1.32186251,-0.49740283
1,2,2,3,2,44,5,5,-5.37013607,1.11527437,-0.21803211,-1.17383335,-0.00629566,0.0006453,0.11294498,0.73598885,1.31786899,-0.49649233
1,2,2,3,3,45,5,5,-5.53347996,1.12239631,-0.21436186,-1.14857204,-0.00615117,0.0006336,0.09343669,0.7585326,1.31188578,-0.48841387
1,2,3,1,1,46,5,5,-5.14269602,1.08585374,-0.22689292,-1.17917262,-0.0063358,0.00062823,0.11344758,0.73461188,0.33052179,0.49999972
1,2,3,1,2,47,5,5,-5.20180931,1.08508732,-0.22546988,-1.16471392,-0.00621226,0.00062636,0.10464716,0.74325339,0.32827021,0.50149787
1,2,3,1,3,48,5,5,-5.32712322,1.08958324,-0.22260032,-1.14372579,-0.0060581,0.00061414,0.09008712,0.76071097,0.32452553,0.50959349
1,2,3,2,1,49,5,5,-5.097146,1.08424532,-0.2272183,-1.19056335,-0.00637758,0.00062758,0.12213014,0.72380266,0.54920183,0.3163403
1,2,3,2,2,50,5,5,-5.15798325,1.08362174,-0.22577224,-1.17591751,-0.00625415,0.00062571,0.11263056,0.73249263,0.54668116,0.31795727
1,2,3,2,3,51,5,5,-5.28568923,1.08829883,-0.22287209,-1.1546429,-0.00610015,0.00061351,0.09694057,0.74999259,0.54254755,0.32618815
1,2,3,3,1,52,5,5,-5.26381471,1.10168848,-0.22507254,-1.17262153,-0.00629581,0.00062192,0.10479987,0.74782166,1.30965913,-0.4886708
1,2,3,3,2,53,5,5,-5.3216376,1.10080027,-0.22366628,-1.15829014,-0.00617238,0.00062007,0.09665422,0.75649922,1.30761544,-0.48724773
1,2,3,3,3,54,5,5,-5.44509879,1.10512896,-0.22082027,-1.13749655,-0.00601831,0.00060788,0.08319892,0.77399152,1.30418929,-0.47929612
1,3,1,1,1,55,5,5,-6.40218458,1.33666996,-0.19137455,-1.25523851,-0.00662413,0.0006911,0.19493557,0.66693309,0.38325531,0.46954648
1,3,1,1,2,56,5,5,-6.51349786,1.33686031,-0.1889362,-1.2305718,-0.0065354,0.00069381,0.17083888,0.68162801,0.3751302,0.46851869
1,3,1,1,3,57,5,5,-6.73120023,1.34466963,-0.184216,-1.19414213,-0.00642376,0.00068526,0.13416618,0.71008933,0.36380245,0.47536081
1,3,1,2,1,58,5,5,-6.34884416,1.33459156,-0.19178501,-1.26774924,-0.00666519,0.00069035,0.20948991,0.65638637,0.60329187,0.28554742
1,3,1,2,2,59,5,5,-6.46328887,1.33500046,-0.18930998,-1.24267724,-0.00657664,0.00069308,0.18349832,0.67116633,0.59466128,0.28465932
1,3,1,2,3,60,5,5,-6.6856653,1.34313642,-0.18453385,-1.20564535,-0.00646535,0.00068457,0.14399404,0.69974969,0.58255325,0.29174913
