ZTOR,Delta sigma,kappa,Geometric spreading,Q,Branch,Damping (%),Period,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10
1,2,3,1,3,48,5,4,-1.20482138,0.61955024,-0.28787187,-1.21432677,-0.00591444,0.0005612,5.04775158,0.18257369,0.44566716,0.40204712
1,2,3,2,1,49,5,4,-0.82926211,0.61660824,-0.29214308,-1.30145686,-0.00626795,0.00056734,5.29230502,0.18753734,0.71488468,0.20741373
1,2,3,2,2,50,5,4,-0.92656259,0.61670252,-0.29062598,-1.27919189,-0.0061214,0.00056741,5.30277476,0.18356611,0.70350699,0.2082294
1,2,3,2,3,51,5,4,-1.09031028,0.62022165,-0.28791144,-1.24727934,-0.00594824,0.00055984,5.32266096,0.17764708,0.68719874,0.21493065
1,2,3,3,1,52,5,4,-1.15988016,0.62480795,-0.29099105,-1.22485366,-0.00621669,0.00056603,4.60993515,0.20243836,1.40755172,-0.58460476
1,2,3,3,2,53,5,4,-1.25118711,0.62496358,-0.28948208,-1.20410689,-0.00606907,0.00056593,4.62080428,0.19832002,1.39740274,-0.58361528
1,2,3,3,3,54,5,4,-1.40656379,0.62858689,-0.28677812,-1.17434534,-0.0058943,0.00055811,4.64012461,0.19221136,1.38285297,-0.57668059
1,3,1,1,1,55,5,4,-2.29531934,0.88932549,-0.25533491,-1.35231386,-0.00646894,0.00062063,4.9012818,0.20817847,0.52868543,0.37421702
1,3,1,1,2,56,5,4,-2.44796862,0.88867786,-0.25306587,-1.31623093,-0.00635888,0.00062575,4.88557702,0.2032189,0.50830624,0.37195065
1,3,1,1,3,57,5,4,-2.70919442,0.8927129,-0.24891466,-1.26291672,-0.00623212,0.00062294,4.87187947,0.1951853,0.478791,0.37654761
1,3,1,2,1,58,5,4,-2.16859921,0.89020495,-0.25538963,-1.38840726,-0.00649996,0.00061882,5.16940497,0.20283746,0.7724187,0.18777946
1,3,1,2,2,59,5,4,-2.32496189,0.88951197,-0.25311645,-1.35139079,-0.00639057,0.00062404,5.15270911,0.19796719,0.75138118,0.18531684
1,3,1,2,3,60,5,4,-2.59194263,0.89345934,-0.24896017,-1.29659211,-0.00626496,0.00062141,5.13727222,0.19007924,0.72076339,0.18965851
1,3,1,3,1,61,5,4,-2.5164869,0.89818627,-0.25420727,-1.30745117,-0.00645246,0.00061811,4.50523273,0.21808592,1.46185826,-0.60503349
1,3,1,3,2,62,5,4,-2.66281189,0.89758678,-0.25194679,-1.27295612,-0.00634139,0.00062308,4.49227021,0.21304279,1.44280805,-0.6071586
1,3,1,3,3,63,5,4,-2.91509602,0.90169916,-0.24780744,-1.22190598,-0.00621317,0.00062005,4.48113087,0.20490529,1.41521382,-0.60237992
1,3,2,1,1,64,5,4,-2.25347164,0.86004854,-0.26313734,-1.31014889,-0.00635894,0.00059616,4.88277719,0.20282256,0.49968422,0.38019502
1,3,2,1,2,65,5,4,-2.37048815,0.8589016,-0.26137801,-1.28131017,-0.00623186,0.00059872,4.88232146,0.19821565,0.48443951,0.37973114
1,3,2,1,3,66,5,4,-2.56991949,0.86128705,-0.25817199,-1.23931179,-0.00608206,0.00059317,4.88803316,0.19107548,0.46253005,0.38604622
1,3,2,2,1,67,5,4,-2.13063046,0.86086277,-0.26318835,-1.34524602,-0.00639078,0.00059448,5.15108761,0.19754222,0.74273396,0.19353143
1,3,2,2,2,68,5,4,-2.25067088,0.85967574,-0.26142568,-1.3156398,-0.00626426,0.00059713,5.15005448,0.19302255,0.726939,0.19290844
1,3,2,2,3,69,5,4,-2.45467079,0.86198879,-0.25821558,-1.27245573,-0.00611542,0.00059172,5.15478395,0.18601579,0.70413111,0.19903493
1,3,2,3,1,70,5,4,-2.46824212,0.86898915,-0.2620173,-1.26692752,-0.00634126,0.00059346,4.48724616,0.21271909,1.43417778,-0.59884657
1,3,2,3,2,71,5,4,-2.58036477,0.86787757,-0.26026511,-1.23931653,-0.00621339,0.0005959,4.48799804,0.20803737,1.41997497,-0.59921247
1,3,2,3,3,72,5,4,-2.77294823,0.87031782,-0.25706922,-1.19904604,-0.00606246,0.00059017,4.49432061,0.20080676,1.39954579,-0.59277442
1,3,3,1,1,73,5,4,-2.228346,0.83964676,-0.26913018,-1.28031111,-0.00626194,0.00057502,4.8903964,0.19823175,0.47952195,0.38649807
1,3,3,1,2,74,5,4,-2.32098414,0.83818307,-0.26773,-1.25648059,-0.0061228,0.00057596,4.89845966,0.19398564,0.46766727,0.38702798
1,3,3,1,3,75,5,4,-2.47803384,0.83938973,-0.26518807,-1.22218196,-0.00595837,0.00056904,4.91502031,0.18759572,0.45068924,0.39401136
1,3,3,2,1,76,5,4,-2.10809901,0.84041441,-0.26917834,-1.31473879,-0.00629437,0.00057344,5.15980008,0.19300735,0.72211796,0.19966952
1,3,3,2,2,77,5,4,-2.20324713,0.83891294,-0.26777586,-1.29026232,-0.00615571,0.00057445,5.16754333,0.1888447,0.70979404,0.20006791
1,3,3,2,3,78,5,4,-2.36408786,0.84005937,-0.26522992,-1.25497883,-0.00599208,0.00056765,5.18359432,0.18257546,0.69204743,0.20691943
1,3,3,3,1,79,5,4,-2.4390155,0.84863929,-0.2680159,-1.23814053,-0.00624345,0.00057219,4.49314264,0.20811929,1.41486204,-0.59240977
1,3,3,3,2,80,5,4,-2.52769514,0.84720182,-0.26662187,-1.21530025,-0.00610366,0.00057303,4.50155386,0.20380409,1.4038532,-0.59180908
1,3,3,3,3,81,5,4,-2.67925106,0.84845155,-0.26408872,-1.18238673,-0.00593829,0.00056596,4.51766329,0.19733307,1.38807305,-0.5847351
2,1,1,1,1,82,5,4,2.20757575,0.17327423,-0.32561204,-1.44455876,-0.00620536,0.00056911,13.00304541,0.09031531,0.60995478,0.43303373
2,1,1,1,2,83,5,4,1.99179594,0.17701695,-0.32328504,-1.4009217,-0.00606759,0.0005708,12.91385312,0.08599579,0.58181745,0.42959042
2,1,1,1,3,84,5,4,1.67036835,0.18688101,-0.31922503,-1.34319887,-0.00590731,0.00056576,12.88336335,0.07881209,0.54518584,0.43028501
2,1,1,2,1,85,5,4,2.43682044,0.17459392,-0.3256213,-1.50587694,-0.00623147,0.00056708,13.65459878,0.08736927,0.87163581,0.25160284
2,1,1,2,2,86,5,4,2.21277945,0.17823703,-0.32329258,-1.46022634,-0.00609492,0.00056892,13.55664241,0.08319784,0.84249906,0.24738511
2,1,1,2,3,87,5,4,1.87976506,0.18793993,-0.31923085,-1.39962107,-0.00593645,0.00056414,13.51340546,0.07625502,0.80429102,0.24707986
2,1,1,3,1,88,5,4,1.66485744,0.17775507,-0.32473458,-1.31255226,-0.0062189,0.00057072,11.40987722,0.09915368,1.46046164,-0.54566189
2,1,1,3,2,89,5,4,1.48163245,0.18187008,-0.3224116,-1.2771569,-0.00607686,0.00057182,11.38639742,0.09436089,1.43814191,-0.54741357
2,1,1,3,3,90,5,4,1.19955023,0.19222448,-0.3183569,-1.22947792,-0.0059111,0.00056602,11.42943126,0.08654026,1.40876069,-0.5447856
2,1,2,1,1,91,5,4,2.21040342,0.15041198,-0.33111967,-1.40573062,-0.00614376,0.00055525,12.99541482,0.08585425,0.58252412,0.43360489
2,1,2,1,2,92,5,4,2.03398517,0.15367586,-0.32912642,-1.37036381,-0.00599538,0.00055545,12.9531926,0.08175779,0.5602708,0.43177764
2,1,2,1,3,93,5,4,1.76995437,0.1621959,-0.32567118,-1.32361552,-0.00582218,0.00054898,12.967811,0.07522635,0.53132959,0.43403125
2,1,2,2,1,94,5,4,2.43297964,0.1516385,-0.33112726,-1.4654108,-0.00617097,0.00055337,13.64224332,0.08305364,0.84340545,0.25153111
2,1,2,2,2,95,5,4,2.24960414,0.15480833,-0.3291331,-1.42832422,-0.00602367,0.00055372,13.59231662,0.07909734,0.82024694,0.24908652
2,1,2,2,3,96,5,4,1.97604123,0.16319223,-0.32567634,-1.37919282,-0.00585198,0.00054746,13.5963507,0.07278521,0.78996447,0.25053628
2,1,2,3,1,97,5,4,1.69438931,0.15523401,-0.33024615,-1.28052361,-0.0061535,0.00055632,11.44937758,0.0942598,1.43780229,-0.54365881
2,1,2,3,2,98,5,4,1.5430704,0.15879527,-0.32825591,-1.25153572,-0.00600174,0.00055606,11.45646472,0.08976365,1.4201071,-0.54422784
2,1,2,3,3,99,5,4,1.30979131,0.1677086,-0.32480546,-1.21265949,-0.00582414,0.00054897,11.52647061,0.08269642,1.396899,-0.54050086
2,1,3,1,1,100,5,4,2.22459839,0.13183874,-0.33580979,-1.37748562,-0.00608543,0.0005425,13.03082661,0.08200246,0.56265163,0.43543561
2,1,3,1,2,101,5,4,2.07679491,0.13466264,-0.33408175,-1.3479855,-0.00592925,0.00054172,13.01711365,0.07816318,0.54455311,0.43456644
2,1,3,1,3,102,5,4,1.85483536,0.14203124,-0.33110011,-1.30900831,-0.00574746,0.00053452,13.05721815,0.07222062,0.52095879,0.43758701
2,1,3,2,1,103,5,4,2.44231218,0.13299334,-0.33581583,-1.43596191,-0.00611349,0.00054074,13.67455525,0.07932859,0.82291565,0.2529082
2,1,3,2,2,104,5,4,2.28857031,0.13573036,-0.33408749,-1.40497872,-0.00595826,0.00054008,13.65406143,0.07562073,0.80401155,0.25152825
2,1,3,2,3,105,5,4,2.05855636,0.1429778,-0.33110465,-1.3639748,-0.00577778,0.00053307,13.6852324,0.06987567,0.7792488,0.25388948
2,1,3,3,1,106,5,4,1.72651836,0.13690561,-0.33493902,-1.25687184,-0.00609246,0.00054319,11.5135669,0.09007412,1.42118738,-0.54089532
2,1,3,3,2,107,5,4,1.59897399,0.13997261,-0.33321405,-1.23252839,-0.00593352,0.00054202,11.53865604,0.08588867,1.40680022,-0.54076682
2,1,3,3,3,108,5,4,1.40202526,0.14766884,-0.33023625,-1.1999705,-0.00574808,0.00053429,11.62259428,0.07948088,1.38791375,-0.53657066
2,2,1,1,1,109,5,4,-0.37416968,0.71021802,-0.27367254,-1.56658212,-0.00629386,0.00059167,12.96454924,0.10328377,0.6945928,0.42150736
2,2,1,1,2,110,5,4,-0.69124604,0.71001588,-0.27121824,-1.49274508,-0.00619462,0.00059847,12.67667475,0.09891112,0.64619836,0.41216277
2,2,1,1,3,111,5,4,-1.13734192,0.71515446,-0.26683107,-1.39796865,-0.00607957,0.00059817,12.44001291,0.090719,0.58484435,0.4084211
2,2,1,2,1,112,5,4,-0.12851494,0.71174098,-0.27368851,-1.63181934,-0.00631728,0.00058929,13.61894487,0.09991173,0.95780543,0.24192709
2,2,1,2,2,113,5,4,-0.45740652,0.71143036,-0.27123102,-1.5552,-0.00621962,0.00059627,13.32116049,0.09567323,0.90831139,0.23128784
2,2,1,2,3,114,5,4,-0.92117497,0.71635916,-0.26684082,-1.45611384,-0.00610711,0.0005963,13.06589123,0.08775253,0.8448034,0.22588816
2,2,1,3,1,115,5,4,-1.00315276,0.71366829,-0.27277801,-1.41280066,-0.00631941,0.00059493,11.22395794,0.11367939,1.53021489,-0.56204835
2,2,1,3,2,116,5,4,-1.25750552,0.71412819,-0.27033058,-1.35470481,-0.00621238,0.0006007,11.06843818,0.10855883,1.49260503,-0.5679106
2,2,1,3,3,117,5,4,-1.63326541,0.72007435,-0.26595245,-1.27773997,-0.00608807,0.00059914,10.97172883,0.09941668,1.44383909,-0.56801235
2,2,2,1,1,118,5,4,-0.48643709,0.68163378,-0.2806355,-1.49015461,-0.00621991,0.00057363,12.72048339,0.09837566,0.64088089,0.41850196
2,2,2,1,2,119,5,4,-0.7194164,0.68132983,-0.27866112,-1.43557321,-0.0060997,0.00057741,12.56646784,0.09393587,0.60602542,0.41330821
2,2,2,1,3,120,5,4,-1.05492904,0.6852719,-0.27514765,-1.3643535,-0.00595871,0.00057393,12.46459039,0.08632619,0.56117428,0.41366469
2,2,2,2,1,121,5,4,-0.25282597,0.68302971,-0.28064849,-1.5525273,-0.00624505,0.00057146,13.3663184,0.09514511,0.90291674,0.23762466
2,2,2,2,2,122,5,4,-0.4954643,0.68262072,-0.27867182,-1.4956196,-0.0061262,0.00057541,13.20283683,0.09085294,0.8669787,0.23147656
2,2,2,2,3,123,5,4,-0.84471251,0.68638276,-0.27515607,-1.4210062,-0.0059873,0.00057221,13.08634279,0.08349537,0.82031178,0.23063004
2,2,2,3,1,124,5,4,-1.05286675,0.68578811,-0.27974784,-1.35212837,-0.00623735,0.0005758,11.10546096,0.10802999,1.48729767,-0.56155879
2,2,2,3,2,125,5,4,-1.24417002,0.68594408,-0.27777891,-1.30805973,-0.00611177,0.00057886,11.03614188,0.10302512,1.45978884,-0.56453867
2,2,2,3,3,126,5,4,-1.53068354,0.69047455,-0.27427225,-1.2493073,-0.00596412,0.00057445,11.02723784,0.09467204,1.42388145,-0.56174286
2,2,3,1,1,127,5,4,-0.54555484,0.66083953,-0.28617775,-1.44031822,-0.00614744,0.00055699,12.63898334,0.09389611,0.60602283,0.41927796
2,2,3,1,2,128,5,4,-0.72682286,0.66034441,-0.28455753,-1.39736827,-0.00601321,0.00055889,12.55602671,0.0896217,0.57929403,0.4163633
2,2,3,1,3,129,5,4,-0.99105949,0.66324491,-0.2816866,-1.34087941,-0.00585571,0.00055371,12.52380254,0.08266924,0.54464697,0.41866658
2,2,3,2,1,130,5,4,-0.32020496,0.6621303,-0.2861889,-1.50068201,-0.00617384,0.00055499,13.27890736,0.09080389,0.86712493,0.23756316
2,2,3,2,2,131,5,4,-0.50944703,0.66154304,-0.28456657,-1.45579179,-0.00604078,0.00055704,13.18772721,0.08667486,0.83942329,0.23391039
2,2,3,2,3,132,5,4,-0.78480107,0.66429117,-0.28169357,-1.39653665,-0.00588504,0.0005521,13.14366431,0.0799526,0.80323123,0.23529408
2,2,3,3,1,133,5,4,-1.07622678,0.66542707,-0.28529476,-1.31135797,-0.00615997,0.00055848,11.09006199,0.10304969,1.45875826,-0.55885361
2,2,3,3,2,134,5,4,-1.22679479,0.66528019,-0.28367922,-1.27617809,-0.0060217,0.00055983,11.06748414,0.09831327,1.43753604,-0.5601937
2,2,3,3,3,135,5,4,-1.45397794,0.66863963,-0.28081383,-1.22914848,-0.00585903,0.00055393,11.10284646,0.09074616,1.40974394,-0.55609348
2,3,1,1,1,136,5,4,-1.48167522,0.93860966,-0.24973807,-1.62835858,-0.00631789,0.00059939,13.0694446,0.10763174,0.73641414,0.41950715
2,3,1,1,2,137,5,4,-1.8531128,0.93613344,-0.24728976,-1.53807832,-0.0062382,0.00060884,12.66581745,0.10350245,0.67729088,0.40640401
2,3,1,1,3,138,5,4,-2.3627134,0.93824936,-0.2428709,-1.42336199,-0.00614763,0.00061136,12.30452538,0.09516174,0.60267946,0.39961496
2,3,1,2,1,139,5,4,-1.22897508,0.94019654,-0.24975737,-1.69521394,-0.0063403,0.0005969,13.72306975,0.10413946,1.00007822,0.24083919
2,3,1,2,2,140,5,4,-1.61317736,0.93762112,-0.24730527,-1.60199103,-0.00626222,0.00060652,13.31128958,0.10011694,0.94000199,0.22619323
2,3,1,2,3,141,5,4,-2.14337892,0.93951399,-0.24288211,-1.48230225,-0.0061745,0.00060939,12.92903437,0.09204676,0.86302047,0.21741657
2,3,1,3,1,142,5,4,-2.16095773,0.94151209,-0.24883455,-1.46198269,-0.00635002,0.00060352,11.23532504,0.11874493,1.56359846,-0.5669817
2,3,1,3,2,143,5,4,-2.45045064,0.93987609,-0.2463955,-1.39219019,-0.00626029,0.00061167,11.00618859,0.11370612,1.51829761,-0.57538743
2,3,1,3,3,144,5,4,-2.87122742,0.94298208,-0.24198761,-1.29989903,-0.00615825,0.00061265,10.82506494,0.10424379,1.45938804,-0.57748286
2,3,2,1,1,145,5,4,-1.67530802,0.90749625,-0.25728929,-1.52827687,-0.00624236,0.00057996,12.66522811,0.10278879,0.66644247,0.41342421
2,3,2,1,2,146,5,4,-1.93302606,0.90521001,-0.25539517,-1.46456439,-0.0061354,0.00058545,12.45337382,0.09835211,0.62570643,0.4064221
2,3,2,1,3,147,5,4,-2.2981334,0.90640306,-0.25197724,-1.38172897,-0.0060106,0.00058364,12.28822758,0.09045763,0.57342197,0.40543023
2,3,2,2,1,148,5,4,-1.43720909,0.90894937,-0.25730458,-1.59171831,-0.00626674,0.00057769,13.30983929,0.0994147,0.92888055,0.23306262
2,3,2,2,2,149,5,4,-1.70554905,0.90655979,-0.25540762,-1.52547905,-0.00616119,0.00058335,13.0883594,0.09512106,0.8870524,0.22494786
2,3,2,2,3,150,5,4,-2.08625025,0.90755858,-0.25198691,-1.4388137,-0.00603871,0.00058185,12.90685792,0.0874864,0.83276594,0.22256618
2,3,2,3,1,151,5,4,-2.26609447,0.91135574,-0.25639514,-1.38410374,-0.0062633,0.00058262,11.01384275,0.11294775,1.50866333,-0.56801022
2,3,2,3,2,152,5,4,-2.47357017,0.90961207,-0.25450748,-1.33303281,-0.00614996,0.00058725,10.90499791,0.10786699,1.47668066,-0.5722912
2,3,2,3,3,153,5,4,-2.78050027,0.91148308,-0.25109807,-1.26495904,-0.00601738,0.00058438,10.85193947,0.0991345,1.43492507,-0.57034608
2,3,3,1,1,154,5,4,-1.78055594,0.88621593,-0.26309921,-1.46660385,-0.00616542,0.00056183,12.51252002,0.09815886,0.62345038,0.41329627
2,3,3,1,2,155,5,4,-1.97387995,0.88397485,-0.26158675,-1.41785506,-0.00604109,0.00056496,12.39744881,0.09379511,0.59313728,0.40932368
2,3,3,1,3,156,5,4,-2.25196534,0.8843233,-0.25887625,-1.35373709,-0.00589546,0.00056089,12.32967738,0.08653521,0.55379189,0.41111739
2,3,3,2,1,157,5,4,-1.55240634,0.88755679,-0.26311185,-1.52765449,-0.00619125,0.00055974,13.14999594,0.09492239,0.88482291,0.2319159
2,3,3,2,2,158,5,4,-1.75439742,0.8852179,-0.26159749,-1.47680621,-0.00606815,0.00056303,13.02638651,0.0907051,0.85349516,0.22711031
2,3,3,2,3,159,5,4,-2.04481184,0.88540421,-0.25888445,-1.40963591,-0.00592442,0.00055921,12.94574565,0.08368445,0.81248448,0.22784342
2,3,3,3,1,160,5,4,-2.32494021,0.89061621,-0.26221097,-1.33415638,-0.00618016,0.00056364,10.94992303,0.10772456,1.47378732,-0.56560256
2,3,3,3,2,161,5,4,-2.48290038,0.88876968,-0.2607038,-1.29434192,-0.00605122,0.00056615,10.90479845,0.10285042,1.44976619,-0.567733
2,3,3,3,3,162,5,4,-2.7185805,0.88962975,-0.258,-1.24102464,-0.00589977,0.00056126,10.9152104,0.09491339,1.41822253,-0.56387337
1,1,1,1,1,1,5,5,-0.18512294,0.34332996,-0.30896659,-1.26582219,-0.00637784,0.00064166,4.64893804,0.20260929,0.45007685,0.47152754
1,1,1,1,2,2,5,5,-0.31769384,0.34734465,-0.30660008,-1.24223135,-0.00625815,0.00064106,4.66063809,0.19814351,0.43752426,0.47284734
1,1,1,1,3,3,5,5,-0.5425668,0.3579128,-0.30243662,-1.20837616,-0.00611372,0.00063141,4.68200548,0.19145381,0.41980692,0.47955818
1,1,1,2,1,4,5,5,-0.07331895,0.34404371,-0.30901366,-1.29805755,-0.00641102,0.00064016,4.89453016,0.19753729,0.69053701,0.28480559
1,1,1,2,2,5,5,5,-0.20805154,0.34802085,-0.30664515,-1.27390451,-0.00629181,0.00063964,4.90655627,0.19314473,0.67757318,0.28602414
1,1,1,2,3,6,5,5,-0.43616372,0.35853037,-0.30247805,-1.23920132,-0.00614812,0.00063011,4.92848653,0.18655782,0.65921273,0.29259156
1,1,1,3,1,7,5,5,-0.38423623,0.35237446,-0.30785427,-1.2266481,-0.00635844,0.00063874,4.28684688,0.21222212,1.38847812,-0.50767446
1,1,1,3,2,8,5,5,-0.51348065,0.35641186,-0.30549371,-1.20388679,-0.00623818,0.00063805,4.29761644,0.20771201,1.37662766,-0.50628506
1,1,1,3,3,9,5,5,-0.73379535,0.36701964,-0.3013382,-1.17118135,-0.00609291,0.00062826,4.31665853,0.20097857,1.35988778,-0.49947907
1,1,2,1,1,10,5,5,-0.10504904,0.32057342,-0.31489822,-1.24441918,-0.00629501,0.00062413,4.6719332,0.1984639,0.43546774,0.4762461
1,1,2,1,2,11,5,5,-0.21828282,0.32398164,-0.3128615,-1.22418373,-0.00616709,0.00062241,4.68751885,0.19433421,0.42521563,0.47824173
1,1,2,1,3,12,5,5,-0.40903092,0.3330382,-0.30929881,-1.19556095,-0.00601294,0.00061185,4.71354887,0.18829179,0.410916,0.48541131
1,1,2,2,1,13,5,5,0.00526552,0.32125324,-0.31494356,-1.27626319,-0.00632861,0.0006227,4.91940308,0.19343684,0.67566984,0.28942757
1,1,2,2,2,14,5,5,-0.10988182,0.32462843,-0.31290465,-1.25553038,-0.00620111,0.00062105,4.93537681,0.18937584,0.66504933,0.29132945
1,1,2,2,3,15,5,5,-0.30337988,0.3336315,-0.30933909,-1.22618085,-0.00604761,0.00061059,4.96209697,0.1834281,0.650194,0.29838289
1,1,2,3,1,16,5,5,-0.30187051,0.32964666,-0.31379056,-1.20582558,-0.00627509,0.00062111,4.30647037,0.20807992,1.37432368,-0.50286689
1,1,2,3,2,17,5,5,-0.41229673,0.33307298,-0.31175911,-1.1862883,-0.00614668,0.00061932,4.32080258,0.20390848,1.36466144,-0.500812
1,1,2,3,3,18,5,5,-0.59927844,0.34216499,-0.30820321,-1.15861796,-0.0059918,0.00060864,4.34413007,0.19782755,1.35116702,-0.49355563
1,1,3,1,1,19,5,5,-0.03848561,0.30201905,-0.31996124,-1.22762448,-0.00621931,0.00060831,4.69817595,0.19490596,0.42408923,0.48100571
1,1,3,1,2,20,5,5,-0.13605413,0.30489894,-0.31818962,-1.21006362,-0.00608526,0.00060586,4.71686711,0.19106408,0.41562154,0.48337313
1,1,3,1,3,21,5,5,-0.29993034,0.31266049,-0.31510772,-1.18539077,-0.00592479,0.00059494,4.7452503,0.18557523,0.40373709,0.49068507
1,1,3,2,1,22,5,5,0.07069833,0.30267045,-0.320005,-1.2591686,-0.00625326,0.00060694,4.94751926,0.18991721,0.66409667,0.29411002
1,1,3,2,2,23,5,5,-0.02854996,0.30552175,-0.31823139,-1.24117108,-0.00611957,0.00060455,4.96665642,0.18614166,0.65530056,0.2964007
1,1,3,2,3,24,5,5,-0.19485221,0.31324038,-0.31514608,-1.21586452,-0.0059597,0.00059373,4.9958,0.18073974,0.6429265,0.30361082
1,1,3,3,1,25,5,5,-0.2336688,0.31111334,-0.31885743,-1.18944299,-0.00619898,0.00060523,4.32918293,0.20452588,1.36325463,-0.49802907
1,1,3,3,2,26,5,5,-0.32882156,0.31400895,-0.31709052,-1.17248314,-0.0060645,0.00060272,4.34641248,0.20064349,1.3552989,-0.49561555
1,1,3,3,3,27,5,5,-0.48945385,0.32179997,-0.31401473,-1.14862993,-0.0059034,0.00059169,4.37205222,0.19511607,1.34411536,-0.48823869
1,2,1,1,1,28,5,5,-3.13774606,0.88591621,-0.25256138,-1.32500401,-0.00654406,0.00067716,4.31865737,0.22120601,0.48730959,0.44706141
1,2,1,1,2,29,5,5,-3.28451308,0.88614065,-0.25017971,-1.29182881,-0.006453,0.0006801,4.31390392,0.21612686,0.46970368,0.44647584
1,2,1,1,3,30,5,5,-3.53600881,0.8918166,-0.24585918,-1.24366004,-0.0063426,0.00067326,4.31492488,0.20812519,0.4448279,0.45284955
1,2,1,2,1,31,5,5,-3.02505674,0.88663094,-0.25262017,-1.35738526,-0.00657662,0.00067556,4.54659577,0.21587347,0.72769475,0.26052867
1,2,1,2,2,32,5,5,-3.17476336,0.88681989,-0.25023481,-1.32346888,-0.00648611,0.00067858,4.54171541,0.21087128,0.70954505,0.25980664
1,2,1,2,3,33,5,5,-3.43074032,0.89243048,-0.24590883,-1.27414743,-0.00637665,0.00067189,4.54253691,0.20298833,0.68379204,0.26599738
1,2,1,3,1,34,5,5,-3.33959026,0.89502556,-0.25142467,-1.28533569,-0.00652543,0.00067436,3.98369717,0.23103681,1.42539295,-0.53226825
1,2,1,3,2,35,5,5,-3.48155871,0.89527396,-0.24905147,-1.25334866,-0.00643362,0.00067719,3.97945542,0.2259067,1.40880934,-0.53277368
1,2,1,3,3,36,5,5,-3.72641715,0.90099339,-0.24474229,-1.20684063,-0.00632212,0.00067018,3.97991798,0.21785162,1.38537352,-0.52629425
1,2,2,1,1,37,5,5,-3.07607791,0.85870523,-0.26001645,-1.29075369,-0.00643316,0.00065303,4.31188134,0.21644766,0.46440527,0.453325
1,2,2,1,2,38,5,5,-3.19301765,0.85837651,-0.25809984,-1.26339069,-0.00632783,0.00065389,4.31698104,0.21173156,0.45076928,0.45420934
1,2,2,1,3,39,5,5,-3.3923383,0.86238087,-0.25463663,-1.22427879,-0.00619889,0.00064502,4.33045491,0.2045642,0.43170693,0.4618866
1,2,2,2,1,40,5,5,-2.96603429,0.85937618,-0.26007211,-1.32245585,-0.00646633,0.00065152,4.54072119,0.21115446,0.70431101,0.26665279
1,2,2,2,2,41,5,5,-3.0854612,0.85901657,-0.25815204,-1.2944633,-0.00636147,0.00065245,4.54590559,0.20651321,0.69020558,0.26742526
1,2,2,2,3,42,5,5,-3.28839954,0.86296212,-0.25468486,-1.25440973,-0.00623331,0.00064371,4.55960845,0.19945516,0.67041919,0.27495769
1,2,2,3,1,43,5,5,-3.27374536,0.86786098,-0.25888636,-1.25214769,-0.00641372,0.0006501,3.97555187,0.22630182,1.40335672,-0.52587975
1,2,2,3,2,44,5,5,-3.38682122,0.86754949,-0.25697696,-1.22573943,-0.00630777,0.00065087,3.98036325,0.22153747,1.39055296,-0.52494154
1,2,2,3,3,45,5,5,-3.58090666,0.87158495,-0.25352351,-1.18793177,-0.00617795,0.00064186,3.99226639,0.21432187,1.37262385,-0.51718372
1,2,3,1,1,46,5,5,-3.0338033,0.83879529,-0.26595756,-1.26532577,-0.00633419,0.00063187,4.32006059,0.21234442,0.44764326,0.45967011
1,2,3,1,2,47,5,5,-3.12867069,0.83806379,-0.26438899,-1.24229092,-0.00621847,0.00063137,4.33131337,0.2079851,0.43684085,0.46147415
1,2,3,1,3,48,5,5,-3.29027452,0.84076798,-0.26156336,-1.20958235,-0.00607742,0.00062151,4.35124969,0.20153943,0.42168052,0.46962128
1,2,3,2,1,49,5,5,-2.92559196,0.83942604,-0.26601156,-1.2965438,-0.00636776,0.00063043,4.55022128,0.20708639,0.68721669,0.27287123
1,2,3,2,2,50,5,5,-3.02262464,0.83867226,-0.26443916,-1.27296705,-0.00625252,0.00063,4.5616883,0.20279956,0.67599368,0.27461097
1,2,3,2,3,51,5,5,-3.18726287,0.8413248,-0.26161018,-1.23946433,-0.00611214,0.00062025,4.58207219,0.19645419,0.66021547,0.28263935
1,2,3,3,1,52,5,5,-3.2286581,0.84798617,-0.2648319,-1.22744011,-0.00631417,0.00062885,3.98140532,0.22221609,1.38718766,-0.51946489
1,2,3,3,2,53,5,5,-3.32032189,0.84726384,-0.26327017,-1.20518788,-0.00619795,0.00062826,3.99184843,0.21781144,1.37706293,-0.51759915
1,2,3,3,3,54,5,5,-3.47760846,0.84999198,-0.26045318,-1.17355207,-0.00605613,0.00061829,4.00976253,0.21132066,1.36284202,-0.50939624
1,3,1,1,1,55,5,5,-4.34434665,1.10274536,-0.22878979,-1.34999868,-0.00660239,0.00069037,4.21169202,0.2276532,0.50172722,0.43754863
1,3,1,1,2,56,5,5,-4.49421706,1.10094367,-0.2264649,-1.31271041,-0.00652473,0.00069505,4.20042119,0.22236613,0.48206965,0.43585901
1,3,1,1,3,57,5,5,-4.75234393,1.10372304,-0.22218938,-1.25814045,-0.00643212,0.00068998,4.19288488,0.21384802,0.45419108,0.44158504
1,3,1,2,1,58,5,5,-4.23110214,1.10345939,-0.2288528,-1.38249228,-0.00663472,0.00068873,4.43374403,0.22223831,0.7421459,0.25107569
1,3,1,2,2,59,5,5,-4.38420113,1.1016206,-0.226524,-1.34439211,-0.00655765,0.0006935,4.42218535,0.21702842,0.7219071,0.24922276
