lon,lat,unit,susc_cat,gwd,vs30,cti
-76.46975594,3.428037614,Q5,h,0.2,270.0,6.8329105
-76.46440793,3.428136256,Q5,h,0.2,270.0,6.139764
-76.46598331,3.432659554,Q5,h,0.2,210.0,8.624667
-76.47048632,3.43262908,Q5,h,0.2,210.0,13.157315
-76.47381926,3.426057827,Q5,h,0.2,210.0,12.43876
-76.47001607,3.4283751989999995,Q5,h,0.2,270.0,6.8329105
-76.46952039,3.426220355,Q5,h,0.2,270.0,7.931529
-76.46562723,3.436764655,Q5,h,0.2,210.0,6.832901
-76.4658527,3.4222889160000003,Q5,h,0.2,270.0,6.83292
-76.4638751,3.426182727,Q5,h,0.2,270.0,6.1397686
-76.47344344,3.4263044430000003,Q5,h,0.2,210.0,12.43876
-76.46575121,3.429759855,Q5,h,0.2,210.0,7.5849514
-76.46799201,3.439255382,Q5,h,0.2,210.0,6.832901
-76.46849723,3.436709913,Q5,h,0.2,210.0,6.832901
-76.47306293,3.425716788,Q5,h,0.2,210.0,12.43876
-76.47386605,3.4269442000000003,Q5,h,0.2,210.0,12.43876
-76.46968138,3.432013397,Q5,h,0.2,210.0,13.157315
-76.47232791,3.432177794,Q5,h,0.2,210.0,13.157315
-76.46867868,3.436797244,Q5,h,0.2,210.0,6.832901
-76.47506421,3.430540517,Q5,h,0.2,210.0,13.144692
-76.47428179,3.426835164,Q5,h,0.2,210.0,12.43876
-76.4657757,3.4302445980000003,Q5,h,0.2,210.0,7.5849514
-76.46494545,3.4293832280000003,Q5,h,0.2,210.0,7.5849514
-76.4740735,3.430821041,Q5,h,0.2,210.0,13.144692
-76.47323783,3.426356649,Q5,h,0.2,210.0,12.43876
-76.4686443,3.424931588,Q5,h,0.2,270.0,6.832918
-76.46946743,3.420264604,Q5,h,0.2,210.0,13.117091
-76.47374673,3.431723224,Q5,h,0.2,210.0,7.5260534
-76.47200896,3.423664093,Q5,h,0.2,210.0,7.931529
-76.46599226,3.433435986,Q5,h,0.2,210.0,8.624667
-76.47089028,3.417570819,Q5,h,0.2,210.0,6.4274597
-76.50014112,3.447830209,Q2,h,0.3,270.0,8.373335
-76.49877539,3.44618916,Q2,h,0.3,270.0,8.373335
-76.49857728,3.446360126,Q2,h,0.3,270.0,8.373335
-76.49719509999998,3.4489566430000003,Q2,h,0.3,270.0,5.4465933
-76.49617645,3.448809584,Q2,h,0.3,270.0,5.4465933
-76.49763495,3.44984963,Q2,h,0.3,270.0,5.4465933
-76.50030051,3.44799681,Q2,h,0.3,270.0,6.8328876
-76.49885424,3.447126787,Q2,h,0.3,270.0,8.373335
-76.49953848,3.4479511460000003,Q2,h,0.3,270.0,6.8328876
-76.49912259999998,3.444973379,Q2,h,0.3,270.0,8.373335
-76.49817581,3.444954907,Q2,h,0.3,270.0,8.373335
-76.50023987,3.445356988,Q2,h,0.3,270.0,8.373335
-76.49945017,3.448797991,Q2,h,0.3,270.0,6.8328876
-76.49852890000003,3.448044272,Q2,h,0.3,270.0,6.8328876
-76.49854644,3.450119229,Q2,h,0.3,270.0,6.8328876
-76.49522551,3.4497792460000003,Q2,h,0.3,270.0,5.4465933
-76.49650042,3.450288187,Q2,h,0.3,270.0,5.4465933
-76.49764083,3.449531602,Q2,h,0.3,270.0,5.4465933
-76.50741659,3.425563483,Q2,h,0.3,210.0,6.8329153
-76.50881202,3.426875524,Q2,h,0.3,210.0,6.8329153
-76.50763411,3.424953394,Q2,h,0.3,210.0,6.8329153
-76.50967384,3.42654686,Q2,h,0.3,210.0,6.8329153
-76.51057134,3.423735344,Q2,h,0.3,210.0,5.7343035
-76.50867831,3.425275138,Q2,h,0.3,210.0,6.8329153
-76.50916161,3.426911629,Q2,h,0.3,210.0,6.8329153
-76.50956383,3.426964507,Q2,h,0.3,210.0,6.8329153
-76.51064852,3.421582588,Q2,h,0.3,210.0,12.650031
-76.50896668,3.423922876,Q2,h,0.3,210.0,6.8329153
-76.50897004,3.425772774,Q2,h,0.3,210.0,6.8329153
-76.51070742,3.4218777310000004,Q2,h,0.3,210.0,12.650031
-76.50898341,3.423205938,Q2,h,0.3,210.0,6.8329153
-76.50974798,3.425895449,Q2,h,0.3,210.0,6.8329153
-76.5105986,3.4221606560000004,Q2,h,0.3,210.0,12.650031
-76.5094957,3.423664721,Q2,h,0.3,210.0,6.8329153
-76.50982911,3.425423147,Q2,h,0.3,210.0,6.8329153
-76.50775808,3.39352284,Q5,h,0.2,270.0,7.749242
-76.49728368,3.436663452,Q5,h,0.2,210.0,6.427436
-76.51583819,3.406851473,Q5,h,0.2,270.0,6.8329344
-76.50797632,3.414867745,Q5,h,0.2,210.0,7.5260754
-76.52626646,3.412728589,Q5,h,0.2,270.0,6.4274645
-76.51842141,3.403274007,Q5,h,0.2,270.0,13.414985
-76.50003307,3.416553343,Q5,h,0.2,210.0,6.832925
-76.5324035,3.409580085,Q5,h,0.2,270.0,6.1397867
-76.50835602,3.399549429,Q5,h,0.2,210.0,8.704752
-76.48716716,3.443036154,Q5,h,0.2,210.0,8.704693
-76.49262961,3.438558927,Q5,h,0.2,210.0,7.93151
-76.48728259999999,3.4430080430000003,Q5,h,0.2,210.0,8.704693
-76.48686579999998,3.437748398,Q5,h,0.2,210.0,12.250487
-76.51569832,3.404593703,Q5,h,0.2,270.0,13.414985
-76.51170548,3.410890017,Q5,h,0.2,210.0,6.8329296
-76.52758601,3.407566985,Q5,h,0.2,270.0,6.8329344
-76.51162602,3.3969245210000003,Q5,h,0.2,210.0,7.015271
-76.50692217,3.397978654,Q5,h,0.2,210.0,8.704752
-76.50512212,3.3928130860000003,Q5,h,0.2,270.0,6.4274826
-76.50848836,3.397562255,Q5,h,0.2,210.0,7.708419
-76.51662813,3.406071215,Q5,h,0.2,270.0,13.414985
-76.49797073,3.425630678,Q5,h,0.2,210.0,8.219213
-76.52353243,3.412871022,Q5,h,0.2,270.0,6.4274645
-76.50397201,3.4253736760000004,Q5,h,0.2,210.0,12.151038
-76.49313912,3.441672912,Q5,h,0.2,210.0,6.832897
-76.5125637,3.3994422230000003,Q5,h,0.2,270.0,6.1397963
-76.52489179,3.409059459,Q5,h,0.2,270.0,5.7343216
-76.50119002,3.415858577,Q5,h,0.2,210.0,6.832925
-76.49080805,3.434020104,Q5,h,0.2,210.0,11.843551
-76.52666079,3.411665337,Q5,h,0.2,270.0,6.4274645
-76.51723220000002,3.411489779,Q5,h,0.2,270.0,6.8329296
-76.51795615,3.404851252,Q5,h,0.2,270.0,13.414985
-76.49980102,3.416755785,Q5,h,0.2,210.0,6.832925
-76.49993559,3.418773864,Q5,h,0.2,210.0,6.1397734
-76.48829696,3.441985755,Q5,h,0.2,210.0,8.704693
-76.5182946,3.407825395,Q5,h,0.2,270.0,6.8329344
-76.50482461,3.4253513910000004,Q5,h,0.2,210.0,12.151038
-76.50418666,3.424255868,Q5,h,0.2,210.0,12.151038
-76.50335745,3.398282994,Q5,h,0.2,210.0,12.780993
-76.49113588,3.4401042360000003,Q5,h,0.2,210.0,6.832897
-76.48982125,3.44385462,Q5,h,0.2,210.0,9.230785
-76.5256095,3.406216824,Q5,h,0.2,270.0,7.120619
-76.52352984,3.413835882,Q5,h,0.2,270.0,6.4274645
-76.52231354,3.4025015830000003,Q5,h,0.2,270.0,12.020345
-76.49484923,3.4389613910000003,Q5,h,0.2,210.0,6.427436
-76.50583593,3.397435174,Q5,h,0.2,210.0,6.139801
-76.51890588,3.403733872,Q5,h,0.2,270.0,12.020345
-76.50999669,3.411096348,Q5,h,0.2,210.0,6.8329296
-76.50593623,3.419996353,Q5,h,0.2,210.0,7.9315357
-76.50701041,3.416655559,Q5,h,0.2,210.0,7.5260754
-76.50584601,3.425397781,Q5,h,0.2,210.0,12.151038
-76.51369716,3.410037703,Q5,h,0.2,270.0,7.526081
-76.49040544,3.442965102,Q5,h,0.2,210.0,6.832897
-76.51400227,3.415529684,Q5,h,0.2,270.0,5.734312
-76.50852962,3.41253775,Q5,h,0.2,210.0,6.8329296
-76.49783194,3.40969552,Q5,h,0.2,210.0,5.7343216
-76.51263147,3.4143540710000004,Q5,h,0.2,270.0,6.8329296
-76.51594157,3.405608983,Q5,h,0.2,270.0,13.414985
-76.52077794,3.409553127,Q5,h,0.2,270.0,6.8329344
-76.51815194,3.4004994560000004,Q5,h,0.2,270.0,6.1397963
-76.50597457,3.424072907,Q5,h,0.2,210.0,12.151038
-76.49396233,3.425463802,Q5,h,0.2,210.0,5.7343035
-76.49380265,3.4326064310000004,Q5,h,0.2,210.0,11.095597
-76.52309112,3.40475197,Q5,h,0.2,270.0,7.120619
-76.52464208,3.40620524,Q5,h,0.2,270.0,7.120619
-76.5131147,3.401805454,Q5,h,0.2,270.0,6.1397963
-76.49192443,3.434492329,Q5,h,0.2,210.0,11.843551
-76.51987271,3.414759741,Q5,h,0.2,270.0,6.4274616
-76.52745593,3.409130325,Q5,h,0.2,270.0,6.8329344
-76.48988059,3.436511954,Q5,h,0.2,210.0,7.93151
-76.51993008,3.4033993710000003,Q5,h,0.2,270.0,12.020345
-76.52942351,3.406955239,Q5,h,0.2,270.0,6.8329344
-76.51699628,3.411472459,Q5,h,0.2,270.0,6.8329296
-76.50569611,3.416615927,Q5,h,0.2,210.0,7.1794987
-76.52265708,3.407727679,Q5,h,0.2,270.0,6.8329344
-76.4970404,3.426008523,Q5,h,0.2,210.0,5.7343035
-76.5156945,3.409099921,Q5,h,0.2,270.0,6.8329344
-76.50072967,3.403597963,Q5,h,0.2,210.0,7.526084
-76.49872661,3.4137512510000003,Q5,h,0.2,210.0,7.5260763
-76.50683484,3.418658825,Q5,h,0.2,210.0,7.5260754
-76.50795993,3.417005887,Q5,h,0.2,210.0,7.5260754
-76.52720052,3.412064994,Q5,h,0.2,270.0,7.526079
-76.52936533,3.389941616,Q5,h,0.2,330.0,5.4466543
-76.51125278,3.409967388,Q5,h,0.2,210.0,7.526081
-76.51959602,3.407693833,Q5,h,0.2,270.0,6.8329344
-76.49145039,3.4370121310000004,Q5,h,0.2,210.0,7.93151
-76.49129078,3.433269584,Q5,h,0.2,210.0,11.843551
-76.49758414,3.426587342,Q5,h,0.2,210.0,5.7343035
-76.49437962,3.429594367,Q5,h,0.2,210.0,8.219208
-76.51154323,3.410997342,Q5,h,0.2,210.0,6.8329296
-76.52614718,3.410450059,Q5,h,0.2,270.0,6.4274645
-76.50079289,3.412932838,Q5,h,0.2,210.0,7.5260763
-76.50242254,3.397269157,Q5,h,0.2,210.0,6.139801
-76.50687607,3.398665278,Q5,h,0.2,210.0,8.704752
-76.49570179,3.425700507,Q5,h,0.2,210.0,5.7343035
-76.51168936,3.395736621,Q5,h,0.2,270.0,7.015271
-76.51604066,3.399842376,Q5,h,0.2,270.0,6.1397963
-76.51133868,3.411142907,Q5,h,0.2,210.0,6.8329296
-76.52402955,3.4061755810000003,Q5,h,0.2,270.0,7.120619
-76.5065197,3.424484807,Q5,h,0.2,210.0,6.8329153
-76.51272479,3.417053625,Q5,h,0.2,270.0,5.734312
-76.52033698,3.402512737,Q5,h,0.2,270.0,12.020345
-76.49716074,3.435176337,Q5,h,0.2,210.0,11.095597
-76.52744938,3.393390494,Q5,h,0.2,330.0,5.4466543
-76.52734137,3.388605082,Q5,h,0.2,330.0,6.42749
-76.49075131,3.439310374,Q5,h,0.2,210.0,7.93151
-76.50949071,3.414307472,Q5,h,0.2,210.0,6.8329296
-76.51287672,3.398029008,Q5,h,0.2,270.0,6.1397963
-76.50717795,3.4188261360000003,Q5,h,0.2,210.0,12.003404
-76.5113073,3.394966134,Q5,h,0.2,270.0,7.015271
-76.5168954,3.4113010910000003,Q5,h,0.2,270.0,6.8329296
-76.5226225,3.408724732,Q5,h,0.2,270.0,6.8329344
-76.50258784,3.397676214,Q5,h,0.2,210.0,6.139801
-76.50986666,3.397432419,Q5,h,0.2,210.0,7.708419
-76.49154223,3.432084672,Q5,h,0.2,210.0,11.843551
-76.49589927,3.439776985,Q5,h,0.2,270.0,8.219192
-76.49263064,3.432349571,Q5,h,0.2,210.0,11.843551
-76.51849921,3.4001228130000003,Q5,h,0.2,270.0,6.1397963
-76.51807209999998,3.401737626,Q5,h,0.2,270.0,6.1397963
-76.52731089,3.4096054560000004,Q5,h,0.2,270.0,6.8329344
-76.50665861,3.398942117,Q5,h,0.2,210.0,8.704752
-76.50062908,3.418882786,Q5,h,0.2,210.0,6.1397734
-76.52769469,3.410312057,Q5,h,0.2,270.0,6.8329344
-76.48837705,3.437087698,Q5,h,0.2,210.0,12.250487
-76.50702641,3.394498366,Q5,h,0.2,270.0,7.708419
-76.49259592,3.424506597,Q5,h,0.2,210.0,6.8329153
-76.50425585,3.427004522,Q5,h,0.2,210.0,12.151038
-76.50750479,3.4130271810000004,Q5,h,0.2,210.0,6.8329296
-76.50645096,3.401889917,Q5,h,0.2,210.0,8.704752
-76.51782694,3.400799096,Q5,h,0.2,270.0,6.1397963
-76.49301829,3.422169713,Q5,h,0.2,210.0,6.83292
-76.53420191,3.3939623410000004,Q5,h,0.2,330.0,5.734336
-76.52456327,3.4100689510000004,Q5,h,0.2,270.0,5.7343216
-76.51630887,3.405866815,Q5,h,0.2,270.0,13.414985
-76.4951511,3.429369288,Q5,h,0.2,210.0,8.219208
-76.50132355,3.4167186380000003,Q5,h,0.2,210.0,6.832925
-76.51225928,3.396370811,Q5,h,0.2,210.0,7.015271
-76.52278119,3.4080884780000003,Q5,h,0.2,270.0,6.8329344
-76.52278602,3.412727841,Q5,h,0.2,270.0,6.4274645
-76.52649559999998,3.405887843,Q5,h,0.2,270.0,7.120619
-76.52104349,3.407751662,Q5,h,0.2,270.0,6.8329344
-76.52997225,3.405576682,Q5,h,0.2,270.0,5.7343264
-76.50767849,3.422889151,Q5,h,0.2,210.0,12.003404
-76.49358975,3.431856314,Q5,h,0.2,210.0,11.843551
-76.51671489,3.401861779,Q5,h,0.2,270.0,6.1397963
-76.51630902,3.406409593,Q5,h,0.2,270.0,6.8329344
-76.49263608,3.435782954,Q5,h,0.2,210.0,7.93151
-76.50342075,3.399938215,Q5,h,0.2,210.0,12.780993
-76.50139166,3.426425354,Q5,h,0.2,210.0,8.219213
-76.49993999,3.412293029,Q5,h,0.2,210.0,7.5260763
-76.51634194,3.408383469,Q5,h,0.2,270.0,6.8329344
-76.50379887,3.3996664830000003,Q5,h,0.2,210.0,12.780993
-76.51860465,3.407000633,Q5,h,0.2,270.0,6.8329344
-76.53191837,3.408388833,Q5,h,0.2,270.0,6.1397867
-76.4883066,3.4381713410000003,Q5,h,0.2,210.0,12.250487
-76.49363923,3.441399339,Q5,h,0.2,210.0,6.832897
-76.51697898,3.409063101,Q5,h,0.2,270.0,6.8329344
-76.51616555,3.4085503910000003,Q5,h,0.2,270.0,6.8329344
-76.49775452,3.431410744,Q5,h,0.2,210.0,11.095597
-76.49901244,3.4340538210000005,Q5,h,0.2,210.0,6.4274406
-76.50219294,3.417483944,Q5,h,0.2,210.0,7.1794987
-76.4953611,3.43657728,Q5,h,0.2,210.0,6.427436
-76.52073411,3.398562643,Q5,h,0.2,270.0,6.427478
-76.49968670000001,3.412518038,Q5,h,0.2,210.0,7.5260763
-76.50635846,3.416445141,Q5,h,0.2,210.0,7.5260754
-76.4879044,3.439388339,Q5,h,0.2,210.0,12.250487
-76.50109796,3.401751024,Q5,h,0.2,210.0,13.148238
-76.4915063,3.4353105530000003,Q5,h,0.2,210.0,11.843551
-76.52203074,3.413728788,Q5,h,0.2,270.0,6.4274645
-76.51001032,3.415608658,Q5,h,0.2,210.0,7.5260754
-76.51334511,3.397593179,Q5,h,0.2,270.0,7.015271
-76.50122001,3.411802932,Q5,h,0.2,210.0,7.5260763
-76.50030122,3.433126277,Q5,h,0.2,210.0,6.4274406
-76.50794642,3.421177058,Q5,h,0.2,210.0,12.003404
-76.49435193,3.432008553,Q5,h,0.2,210.0,11.095597
-76.53061555,3.390153942,Q5,h,0.2,330.0,5.4466543
-76.51552248,3.401100656,Q5,h,0.2,270.0,6.1397963
-76.49123608,3.435547287,Q5,h,0.2,210.0,7.93151
-76.50759544,3.396594793,Q5,h,0.2,210.0,7.708419
-76.5115625,3.418009137,Q5,h,0.2,210.0,5.734312
-76.52257918,3.391538386,Q5,h,0.2,330.0,5.0411882
-76.52101278,3.412691563,Q5,h,0.2,270.0,6.4274645
-76.49534277,3.428706961,Q5,h,0.2,210.0,8.219208
-76.52766886,3.409193391,Q5,h,0.2,270.0,6.8329344
-76.50635969,3.400839097,Q5,h,0.2,210.0,8.704752
-76.49650756,3.4364868630000003,Q5,h,0.2,210.0,6.427436
-76.5025066,3.397755023,Q5,h,0.2,210.0,6.139801
-76.49653128,3.423389847,Q5,h,0.2,210.0,5.7343035
-76.53215851,3.408606592,Q5,h,0.2,270.0,6.1397867
-76.52588029,3.4106189989999995,Q5,h,0.2,270.0,6.4274645
-76.51667176,3.403357754,Q5,h,0.2,270.0,13.414985
-76.50712261,3.421823293,Q5,h,0.2,210.0,12.003404
-76.50477844,3.423777181,Q5,h,0.2,210.0,12.151038
-76.53241145,3.407630515,Q5,h,0.2,270.0,6.1397867
-76.49389924,3.424593562,Q5,h,0.2,210.0,5.7343035
-76.50475845,3.427985784,Q5,h,0.2,210.0,6.139764
-76.50761064,3.4122259839999995,Q5,h,0.2,210.0,6.8329296
-76.50716919,3.3928628260000004,Q5,h,0.2,270.0,7.749242
-76.50950077,3.4150150960000003,Q5,h,0.2,210.0,7.5260754
-76.53051932,3.389508503,Q5,h,0.2,330.0,6.42749
-76.50965439,3.4114679110000004,Q5,h,0.2,210.0,6.8329296
-76.52239317,3.39741038,Q5,h,0.2,270.0,6.4274826
-76.50676081,3.39905672,Q5,h,0.2,210.0,8.704752
-76.50403581,3.425061174,Q5,h,0.2,210.0,12.151038
-76.51951726,3.397979994,Q5,h,0.2,270.0,6.427478
-76.50655697,3.400339687,Q5,h,0.2,210.0,8.704752
-76.50064990000001,3.416371019,Q5,h,0.2,210.0,6.832925
-76.52040375,3.413184238,Q5,h,0.2,270.0,6.4274645
-76.49572504,3.436001268,Q5,h,0.2,210.0,6.427436
-76.49856464,3.410300363,Q5,h,0.2,210.0,6.4274693
-76.48980179,3.444755947,Q5,h,0.2,210.0,9.230785
-76.5197504,3.414684688,Q5,h,0.2,270.0,6.4274616
-76.50795501,3.3911761030000003,Q5,h,0.2,270.0,7.749242
-76.4913898,3.434363782,Q5,h,0.2,210.0,11.843551
-76.51003261,3.393021351,Q5,h,0.2,270.0,7.749242
-76.50183845,3.3991825560000004,Q5,h,0.2,210.0,13.148238
-76.49210328,3.435425557,Q5,h,0.2,210.0,7.93151
-76.51979296,3.403264235,Q5,h,0.2,270.0,12.020345
-76.52711865,3.412329591,Q5,h,0.2,270.0,7.526079
-76.50763225,3.423077953,Q5,h,0.2,210.0,6.8329153
-76.51128649,3.413827556,Q5,h,0.2,210.0,6.8329296
-76.50493379,3.398185769,Q5,h,0.2,210.0,12.780993
-76.50000490000002,3.418037114,Q5,h,0.2,210.0,6.832925
-76.52324342,3.414951648,Q5,h,0.2,270.0,8.442367
-76.49452192,3.423491657,Q5,h,0.2,210.0,5.7343035
-76.48972486,3.438521395,Q5,h,0.2,210.0,7.93151
-76.5042552,3.4252256,Q5,h,0.2,210.0,12.151038
-76.4889563,3.438405749,Q5,h,0.2,210.0,12.250487
-76.51045258,3.400260594,Q5,h,0.2,210.0,6.1397963
-76.49240919,3.434845929,Q5,h,0.2,210.0,11.843551
-76.48907683,3.437667364,Q5,h,0.2,210.0,12.250487
-76.53223284,3.405735898,Q5,h,0.2,270.0,6.1397915
-76.49102677,3.434735175,Q5,h,0.2,210.0,11.843551
-76.49098786,3.444960175,Q5,h,0.2,210.0,9.230785
-76.49220843,3.445363144,Q5,h,0.2,210.0,9.230785
-76.52266305,3.40963357,Q5,h,0.2,270.0,6.8329344
-76.51315296,3.401358024,Q5,h,0.2,270.0,6.1397963
-76.5082885,3.397345726,Q5,h,0.2,210.0,7.708419
-76.51253627,3.410517112,Q5,h,0.2,270.0,6.8329296
-76.50080866,3.41013451,Q5,h,0.2,210.0,6.4274693
-76.50645706,3.397970023,Q5,h,0.2,210.0,8.704752
-76.50052559,3.4082057480000003,Q5,h,0.2,210.0,6.4274693
-76.52313005,3.411867348,Q5,h,0.2,270.0,6.4274645
-76.50679922,3.401595374,Q5,h,0.2,210.0,8.704752
-76.50505906,3.393797142,Q5,h,0.2,270.0,6.139801
-76.51495755,3.39974737,Q5,h,0.2,270.0,6.1397963
-76.49821982,3.431122706,Q5,h,0.2,210.0,12.170455
-76.49779158,3.410892207,Q5,h,0.2,210.0,6.8329296
-76.49956989,3.415908562,Q5,h,0.2,210.0,6.832925
-76.49092929,3.431833886,Q5,h,0.2,210.0,11.843551
-76.50489625,3.423486494,Q5,h,0.2,210.0,12.151038
-76.50831833,3.391977308,Q5,h,0.2,270.0,7.749242
-76.49441962,3.424448574,Q5,h,0.2,210.0,5.7343035
-76.51349955,3.399747805,Q5,h,0.2,270.0,6.1397963
-76.50595387,3.42291225,Q5,h,0.2,210.0,7.9315357
-76.4975303,3.426012327,Q5,h,0.2,210.0,5.7343035
-76.50243402,3.40171038,Q5,h,0.2,210.0,12.780993
-76.49463166,3.4403319960000003,Q5,h,0.2,210.0,8.219192
-76.49038026,3.436194008,Q5,h,0.2,210.0,7.93151
-76.52253376,3.40372027,Q5,h,0.2,270.0,12.020345
-76.51995059999999,3.402667429,Q5,h,0.2,270.0,12.020345
-76.50227055,3.418116191,Q5,h,0.2,210.0,7.1794987
-76.51145285,3.3959649560000003,Q5,h,0.2,210.0,7.015271
-76.50094209,3.411280289,Q5,h,0.2,210.0,7.5260763
-76.50092472,3.413164749,Q5,h,0.2,210.0,7.5260763
-76.50627841,3.397691683,Q5,h,0.2,210.0,7.708419
-76.50013343,3.4166055010000003,Q5,h,0.2,210.0,6.832925
-76.48255381,3.439511266,Q5,h,0.2,210.0,11.628705
-76.51043812,3.3917854430000003,Q5,h,0.2,270.0,5.9166574
-76.52517549,3.405302256,Q5,h,0.2,270.0,7.120619
-76.5311374,3.409880852,Q5,h,0.2,270.0,6.8329344
-76.51409425,3.401709815,Q5,h,0.2,270.0,6.1397963
-76.49538429,3.4263471360000004,Q5,h,0.2,210.0,5.7343035
-76.51233822,3.411536212,Q5,h,0.2,210.0,6.8329296
-76.51168636,3.4184635310000004,Q5,h,0.2,210.0,5.734312
-76.51572156,3.400153046,Q5,h,0.2,270.0,6.1397963
-76.51516516,3.408616688,Q5,h,0.2,270.0,6.8329344
-76.53275803,3.409844289,Q5,h,0.2,270.0,6.1397867
-76.51714907,3.3962982210000003,Q5,h,0.2,270.0,6.8329477
-76.51932288,3.402664052,Q5,h,0.2,270.0,12.020345
-76.50398375,3.402633305,Q5,h,0.2,210.0,6.832939
-76.52061413,3.414727074,Q5,h,0.2,270.0,6.4274616
-76.51837236,3.39791956,Q5,h,0.2,270.0,6.1397963
-76.49704774,3.426572549,Q5,h,0.2,210.0,5.7343035
-76.50494432,3.427934773,Q5,h,0.2,210.0,6.139764
-76.50886272,3.416153753,Q5,h,0.2,210.0,7.5260754
-76.50985999,3.4170084760000003,Q5,h,0.2,210.0,7.5260754
-76.51253341,3.41837403,Q5,h,0.2,270.0,5.734312
-76.52503756,3.410411201,Q5,h,0.2,270.0,5.7343216
-76.51682141,3.400407794,Q5,h,0.2,270.0,6.1397963
-76.52440822,3.413071803,Q5,h,0.2,270.0,6.4274645
-76.49816396,3.405827589,Q5,h,0.2,210.0,7.526084
-76.49068914,3.4338032710000004,Q5,h,0.2,210.0,11.843551
-76.49033351,3.438480578,Q5,h,0.2,210.0,7.93151
-76.4898353,3.442433561,Q5,h,0.2,210.0,6.832897
-76.52084549,3.408174191,Q5,h,0.2,270.0,6.8329344
-76.51734037,3.409575264,Q5,h,0.2,270.0,6.8329344
-76.50885534,3.4122206810000004,Q5,h,0.2,210.0,6.8329296
-76.52549075,3.408439722,Q5,h,0.2,270.0,5.7343216
-76.53333378,3.392331687,Q5,h,0.2,330.0,5.580185
-76.51798587,3.397433674,Q5,h,0.2,270.0,6.8329477
-76.50682005,3.400871667,Q5,h,0.2,210.0,8.704752
-76.49990679999998,3.430145019,Q5,h,0.2,210.0,12.170455
-76.52627179,3.41301775,Q5,h,0.2,270.0,6.4274645
-76.50158243,3.4284846210000004,Q5,h,0.2,210.0,12.170455
-76.51680983,3.410360905,Q5,h,0.2,270.0,6.8329344
-76.50638685,3.424788988,Q5,h,0.2,210.0,6.8329153
-76.51218604,3.4096539260000003,Q5,h,0.2,210.0,7.526081
-76.49530673,3.429656849,Q5,h,0.2,210.0,8.219208
-76.50242943,3.427411484,Q5,h,0.2,210.0,6.139764
-76.49248434,3.437634987,Q5,h,0.2,210.0,7.93151
-76.49600167,3.424208152,Q5,h,0.2,210.0,5.7343035
-76.51048764,3.414596425,Q5,h,0.2,210.0,5.734312
-76.50705482,3.401371083,Q5,h,0.2,210.0,8.704752
-76.48826111,3.43920338,Q5,h,0.2,210.0,12.250487
-76.49646572,3.4351959510000003,Q5,h,0.2,210.0,11.095597
-76.49838254,3.40842329,Q5,h,0.2,210.0,6.4274693
-76.51765373,3.402197363,Q5,h,0.2,270.0,13.414985
-76.52550366,3.411572206,Q5,h,0.2,270.0,6.4274645
-76.5037939,3.397068039,Q5,h,0.2,210.0,6.139801
-76.52548266,3.404965777,Q5,h,0.2,270.0,7.120619
-76.51560769,3.4059417360000004,Q5,h,0.2,270.0,13.414985
-76.49284214,3.424718566,Q5,h,0.2,210.0,6.8329153
-76.52683093,3.410915284,Q5,h,0.2,270.0,6.4274645
-76.50289282,3.431146465,Q5,h,0.2,210.0,6.139764
-76.50353808,3.3978306660000004,Q5,h,0.2,210.0,6.139801
-76.50130264,3.415785424,Q5,h,0.2,210.0,6.832925
-76.51065133,3.397825454,Q5,h,0.2,210.0,7.015271
-76.49287974,3.43661917,Q5,h,0.2,210.0,7.93151
-76.488161,3.446628957,Q5,h,0.2,270.0,5.7342796
-76.49186728,3.445865043,Q5,h,0.2,270.0,9.230785
-76.52053481,3.3958792410000003,Q5,h,0.2,270.0,6.4274826
-76.52084733,3.40864279,Q5,h,0.2,270.0,6.8329344
-76.5004301,3.408635632,Q5,h,0.2,210.0,6.4274693
-76.50500573,3.4232473260000003,Q5,h,0.2,210.0,12.151038
-76.52953796,3.391552828,Q5,h,0.2,330.0,5.4466543
-76.51886629,3.4129653710000003,Q5,h,0.2,270.0,6.4274645
-76.49627626,3.428001748,Q5,h,0.2,210.0,8.219208
-76.49070485,3.445995068,Q5,h,0.2,270.0,9.230785
-76.49067513,3.438141469,Q5,h,0.2,210.0,7.93151
-76.49224620000003,3.444414542,Q5,h,0.2,210.0,9.230785
-76.50997925,3.413762935,Q5,h,0.2,210.0,6.8329296
-76.52522884,3.396743645,Q5,h,0.2,270.0,6.8329515
-76.51028358,3.413479947,Q5,h,0.2,210.0,6.8329296
-76.50084879,3.42694524,Q5,h,0.2,210.0,8.219213
-76.52094394,3.416156088,Q5,h,0.2,270.0,6.4274616
-76.51555173,3.393931533,Q5,h,0.2,270.0,6.8329477
-76.52031834,3.408930465,Q5,h,0.2,270.0,6.8329344
-76.50127278,3.429087418,Q5,h,0.2,210.0,12.170455
-76.49098817,3.440314794,Q5,h,0.2,210.0,6.832897
-76.51264749,3.39825238,Q5,h,0.2,270.0,6.1397963
-76.50441413,3.420417294,Q5,h,0.2,210.0,7.9315357
-76.50596522,3.425552182,Q5,h,0.2,210.0,12.151038
-76.50194642,3.400715688,Q5,h,0.2,210.0,13.148238
-76.53604094,3.3866161760000004,Q5,h,0.2,330.0,5.5801897
-76.50860826,3.4205524960000004,Q5,h,0.2,210.0,12.003404
-76.50837675,3.4159971110000003,Q5,h,0.2,210.0,7.5260754
