rup_mag,rup_hypo_depth,dist_rrup,site_vs30,result_type,damping,pga,0.05,0.1,0.3,0.5,1.0,2.0,5.0
7.0,150.0,20.0,800.0,MEAN,5.0,1.40341858e+00,1.93373607e+00,2.46822173e+00,3.35533169e+00,2.38876071e+00,1.01736560e+00,3.62945646e-01,3.13510468e-02
7.0,150.0,50.0,800.0,MEAN,5.0,3.68598678e-01,4.96393322e-01,7.38219582e-01,9.56071329e-01,6.14916263e-01,2.70983715e-01,1.21080436e-01,1.27767010e-02
7.0,150.0,100.0,800.0,MEAN,5.0,1.05614604e-01,1.34596854e-01,2.14052903e-01,2.95161253e-01,1.88362234e-01,8.92821767e-02,4.78899867e-02,5.63694361e-03
7.0,150.0,200.0,800.0,MEAN,5.0,2.18805694e-02,2.48646079e-02,3.93662504e-02,6.73934809e-02,4.72894503e-02,2.57774946e-02,1.68173960e-02,2.13102781e-03
7.0,150.0,500.0,800.0,MEAN,5.0,1.02434933e-03,8.31319904e-04,1.06251970e-03,3.86488286e-03,4.21543214e-03,3.39155302e-03,2.96774458e-03,3.84629840e-04
7.5,5.0,5.0,200.0,MEAN,5.0,2.53237869e+00,2.78105958e+00,2.51151559e+00,7.59099805e+00,1.36368428e+01,8.51527632e+00,2.18959463e+00,1.38868403e-01
7.5,5.0,20.0,200.0,MEAN,5.0,6.78783775e-01,7.45709963e-01,8.75185785e-01,2.21772366e+00,3.15185409e+00,1.93211948e+00,6.64174799e-01,6.44526588e-02
7.5,5.0,50.0,200.0,MEAN,5.0,1.97702709e-01,2.13105721e-01,2.94687195e-01,6.89806199e-01,8.78281093e-01,5.53387087e-01,2.35196824e-01,2.88501993e-02
7.5,5.0,100.0,200.0,MEAN,5.0,5.96413946e-02,6.11177215e-02,9.15917992e-02,2.22296318e-01,2.78694104e-01,1.87925948e-01,9.52811041e-02,1.33033078e-02
7.5,5.0,200.0,200.0,MEAN,5.0,1.27435110e-02,1.16872871e-02,1.76327784e-02,5.20665342e-02,7.13781429e-02,5.51657485e-02,3.38948695e-02,5.16029169e-03
7.5,5.0,500.0,200.0,MEAN,5.0,6.08996996e-04,4.00009383e-04,4.91604163e-04,3.03676421e-03,6.44495038e-03,7.33467442e-03,6.02995449e-03,9.47194360e-04
7.5,5.0,5.0,360.0,MEAN,5.0,2.34704961e+00,2.72326628e+00,2.64821650e+00,6.95849405e+00,8.78262341e+00,4.26252524e+00,1.46919764e+00,1.07826854e-01
7.5,5.0,20.0,360.0,MEAN,5.0,6.29107803e-01,7.30213338e-01,9.22821837e-01,2.03293648e+00,2.02990883e+00,9.67168622e-01,4.45655114e-01,5.00454194e-02
7.5,5.0,50.0,360.0,MEAN,5.0,1.83234074e-01,2.08677164e-01,3.10726915e-01,6.32329543e-01,5.65645012e-01,2.77011143e-01,1.57814882e-01,2.24012531e-02
7.5,5.0,100.0,360.0,MEAN,5.0,5.52766111e-02,5.98476319e-02,9.65771084e-02,2.03773944e-01,1.79489153e-01,9.40708281e-02,6.39327349e-02,1.03295912e-02
7.5,5.0,200.0,360.0,MEAN,5.0,1.18108925e-02,1.14444132e-02,1.85925243e-02,4.77281993e-02,4.59701237e-02,2.76145350e-02,2.27431422e-02,4.00680076e-03
7.5,5.0,500.0,360.0,MEAN,5.0,5.64428285e-04,3.91696774e-04,5.18362003e-04,2.78373219e-03,4.15078278e-03,3.67154672e-03,4.04604339e-03,7.35465998e-04
7.5,5.0,5.0,570.0,MEAN,5.0,2.34704961e+00,2.72326628e+00,2.64821650e+00,6.95849405e+00,8.78262341e+00,4.26252524e+00,1.46919764e+00,1.07826854e-01
7.5,5.0,20.0,570.0,MEAN,5.0,6.29107803e-01,7.30213338e-01,9.22821837e-01,2.03293648e+00,2.02990883e+00,9.67168622e-01,4.45655114e-01,5.00454194e-02
7.5,5.0,50.0,570.0,MEAN,5.0,1.83234074e-01,2.08677164e-01,3.10726915e-01,6.32329543e-01,5.65645012e-01,2.77011143e-01,1.57814882e-01,2.24012531e-02
7.5,5.0,100.0,570.0,MEAN,5.0,5.52766111e-02,5.98476319e-02,9.65771084e-02,2.03773944e-01,1.79489153e-01,9.40708281e-02,6.39327349e-02,1.03295912e-02
7.5,5.0,200.0,570.0,MEAN,5.0,1.18108925e-02,1.14444132e-02,1.85925243e-02,4.77281993e-02,4.59701237e-02,2.76145350e-02,2.27431422e-02,4.00680076e-03
7.5,5.0,500.0,570.0,MEAN,5.0,5.64428285e-04,3.91696774e-04,5.18362003e-04,2.78373219e-03,4.15078278e-03,3.67154672e-03,4.04604339e-03,7.35465998e-04
7.5,5.0,5.0,800.0,MEAN,5.0,1.85922373e+00,2.44203571e+00,2.45932370e+00,4.17436845e+00,5.63374922e+00,2.92665978e+00,1.01381093e+00,8.02002587e-02
7.5,5.0,20.0,800.0,MEAN,5.0,4.98349995e-01,6.54804511e-01,8.56998518e-01,1.21954921e+00,1.30211632e+00,6.64060233e-01,3.07521612e-01,3.72231538e-02
7.5,5.0,50.0,800.0,MEAN,5.0,1.45149527e-01,1.87127160e-01,2.88563290e-01,3.79331573e-01,3.62841716e-01,1.90196497e-01,1.08899203e-01,1.66617704e-02
7.5,5.0,100.0,800.0,MEAN,5.0,4.37875650e-02,5.36671920e-02,8.96884268e-02,1.22243048e-01,1.15136085e-01,6.45892501e-02,4.41163964e-02,7.68302007e-03
7.5,5.0,200.0,800.0,MEAN,5.0,9.35604068e-03,1.02625534e-02,1.72663510e-02,2.86319264e-02,2.94882448e-02,1.89602041e-02,1.56937675e-02,2.98020803e-03
7.5,5.0,500.0,800.0,MEAN,5.0,4.47113883e-04,3.51246412e-04,4.81388119e-04,1.66994809e-03,2.66258362e-03,2.52089254e-03,2.79194773e-03,5.47030363e-04
7.5,20.0,5.0,200.0,MEAN,5.0,2.71762694e+00,2.99211950e+00,2.69672047e+00,8.16505186e+00,1.44179673e+01,8.95410212e+00,2.28271706e+00,1.42455083e-01
7.5,20.0,20.0,200.0,MEAN,5.0,7.28438084e-01,8.02303315e-01,9.39723976e-01,2.38543450e+00,3.33239372e+00,2.03168923e+00,6.92421841e-01,6.61173360e-02
7.5,20.0,50.0,200.0,MEAN,5.0,2.12165033e-01,2.29278721e-01,3.16418099e-01,7.41971391e-01,9.28589431e-01,5.81905307e-01,2.45199634e-01,2.95953395e-02
7.5,20.0,100.0,200.0,MEAN,5.0,6.40042747e-02,6.57560620e-02,9.83459869e-02,2.39107026e-01,2.94657828e-01,1.97610513e-01,9.93333646e-02,1.36469043e-02
7.5,20.0,200.0,200.0,MEAN,5.0,1.36757227e-02,1.25742576e-02,1.89330596e-02,5.60039601e-02,7.54667152e-02,5.80086573e-02,3.53364023e-02,5.29357122e-03
7.5,20.0,500.0,200.0,MEAN,5.0,6.53546270e-04,4.30366859e-04,5.27856172e-04,3.26641334e-03,6.81412005e-03,7.71265914e-03,6.28640562e-03,9.71658407e-04
7.5,20.0,5.0,360.0,MEAN,5.0,2.51874070e+00,2.92994016e+00,2.84350200e+00,7.48471603e+00,9.28569605e+00,4.48218999e+00,1.53168192e+00,1.10611796e-01
7.5,20.0,20.0,360.0,MEAN,5.0,6.75128222e-01,7.85630621e-01,9.90872818e-01,2.18667317e+00,2.14618293e+00,1.01701064e+00,4.64608617e-01,5.13379878e-02
7.5,20.0,50.0,360.0,MEAN,5.0,1.96637991e-01,2.24514072e-01,3.33640624e-01,6.80148180e-01,5.98045414e-01,2.91286620e-01,1.64526674e-01,2.29798306e-02
7.5,20.0,100.0,360.0,MEAN,5.0,5.93201991e-02,6.43895829e-02,1.03698924e-01,2.19183934e-01,1.89770373e-01,9.89186692e-02,6.66517640e-02,1.05963829e-02
7.5,20.0,200.0,360.0,MEAN,5.0,1.26748815e-02,1.23129515e-02,1.99635793e-02,5.13375475e-02,4.86033132e-02,2.90376209e-02,2.37103974e-02,4.11028803e-03
7.5,20.0,500.0,360.0,MEAN,5.0,6.05717275e-04,4.21423390e-04,5.56587197e-04,2.99424629e-03,4.38854149e-03,3.86075602e-03,4.21811972e-03,7.54461545e-04
7.5,20.0,5.0,570.0,MEAN,5.0,2.51874070e+00,2.92994016e+00,2.84350200e+00,7.48471603e+00,9.28569605e+00,4.48218999e+00,1.53168192e+00,1.10611796e-01
7.5,20.0,20.0,570.0,MEAN,5.0,6.75128222e-01,7.85630621e-01,9.90872818e-01,2.18667317e+00,2.14618293e+00,1.01701064e+00,4.64608617e-01,5.13379878e-02
7.5,20.0,50.0,570.0,MEAN,5.0,1.96637991e-01,2.24514072e-01,3.33640624e-01,6.80148180e-01,5.98045414e-01,2.91286620e-01,1.64526674e-01,2.29798306e-02
7.5,20.0,100.0,570.0,MEAN,5.0,5.93201991e-02,6.43895829e-02,1.03698924e-01,2.19183934e-01,1.89770373e-01,9.89186692e-02,6.66517640e-02,1.05963829e-02
7.5,20.0,200.0,570.0,MEAN,5.0,1.26748815e-02,1.23129515e-02,1.99635793e-02,5.13375475e-02,4.86033132e-02,2.90376209e-02,2.37103974e-02,4.11028803e-03
7.5,20.0,500.0,570.0,MEAN,5.0,6.05717275e-04,4.21423390e-04,5.56587197e-04,2.99424629e-03,4.38854149e-03,3.86075602e-03,4.21811972e-03,7.54461545e-04
7.5,20.0,5.0,800.0,MEAN,5.0,1.99522944e+00,2.62736646e+00,2.64067982e+00,4.49004659e+00,5.95645292e+00,3.07748211e+00,1.05692783e+00,8.22716634e-02
7.5,20.0,20.0,800.0,MEAN,5.0,5.34805233e-01,7.04498875e-01,9.20195539e-01,1.31177514e+00,1.37670213e+00,6.98281877e-01,3.20600361e-01,3.81845499e-02
7.5,20.0,50.0,800.0,MEAN,5.0,1.55767487e-01,2.01328598e-01,3.09842604e-01,4.08017753e-01,3.83625453e-01,1.99998073e-01,1.13530635e-01,1.70921091e-02
7.5,20.0,100.0,800.0,MEAN,5.0,4.69907077e-02,5.77400976e-02,9.63022555e-02,1.31487430e-01,1.21731132e-01,6.79177891e-02,4.59926460e-02,7.88145639e-03
7.5,20.0,200.0,800.0,MEAN,5.0,1.00404526e-02,1.10413982e-02,1.85396110e-02,3.07971577e-02,3.11773448e-02,1.99372983e-02,1.63612161e-02,3.05718056e-03
7.5,20.0,500.0,800.0,MEAN,5.0,4.79821104e-04,3.77903172e-04,5.16886775e-04,1.79623453e-03,2.81509761e-03,2.65080409e-03,2.91068795e-03,5.61159012e-04
7.5,100.0,5.0,200.0,MEAN,5.0,8.40947505e+00,9.64444401e+00,8.41853980e+00,2.62131994e+01,3.51517765e+01,2.00075913e+01,4.44494025e+00,2.14224973e-01
7.5,100.0,20.0,200.0,MEAN,5.0,2.25409227e+00,2.58604959e+00,2.93360168e+00,7.65823309e+00,8.12455438e+00,4.53973018e+00,1.34829400e+00,9.94277234e-02
7.5,100.0,50.0,200.0,MEAN,5.0,6.56527401e-01,7.39029905e-01,9.87784383e-01,2.38203558e+00,2.26395077e+00,1.30024467e+00,4.77456335e-01,4.45056835e-02
7.5,100.0,100.0,200.0,MEAN,5.0,1.98056011e-01,2.11950311e-01,3.07013506e-01,7.67632620e-01,7.18391567e-01,4.41552970e-01,1.93423389e-01,2.05223125e-02
7.5,100.0,200.0,200.0,MEAN,5.0,4.23184092e-02,4.05303743e-02,5.91046488e-02,1.79795915e-01,1.83991894e-01,1.29618078e-01,6.88075625e-02,7.96051030e-03
7.5,100.0,500.0,200.0,MEAN,5.0,2.02234566e-03,1.38719362e-03,1.64784532e-03,1.04865401e-02,1.66131897e-02,1.72336354e-02,1.22409815e-02,1.46118687e-03
7.5,100.0,5.0,360.0,MEAN,5.0,7.79403777e+00,9.44402248e+00,8.87675793e+00,2.40290395e+01,2.26390243e+01,1.00152784e+01,2.98251358e+00,1.66338811e-01
7.5,100.0,20.0,360.0,MEAN,5.0,2.08912925e+00,2.53230880e+00,3.09327658e+00,7.02012687e+00,5.23250893e+00,2.27247053e+00,9.04692735e-01,7.72024338e-02
7.5,100.0,50.0,360.0,MEAN,5.0,6.08480235e-01,7.23672098e-01,1.04154914e+00,2.18355746e+00,1.45806675e+00,6.50868570e-01,3.20368761e-01,3.45572338e-02
7.5,100.0,100.0,360.0,MEAN,5.0,1.83561521e-01,2.07545764e-01,3.23724142e-01,7.03671241e-01,4.62670334e-01,2.21029901e-01,1.29785296e-01,1.59349165e-02
7.5,100.0,200.0,360.0,MEAN,5.0,3.92213875e-02,3.96881112e-02,6.23216938e-02,1.64814798e-01,1.18497481e-01,6.48834292e-02,4.61692346e-02,6.18108057e-03
7.5,100.0,500.0,360.0,MEAN,5.0,1.87434273e-03,1.35836630e-03,1.73753695e-03,9.61277116e-03,1.06994992e-02,8.62670844e-03,8.21358478e-03,1.13456467e-03
7.5,100.0,5.0,570.0,MEAN,5.0,7.79403777e+00,9.44402248e+00,8.87675793e+00,2.40290395e+01,2.26390243e+01,1.00152784e+01,2.98251358e+00,1.66338811e-01
7.5,100.0,20.0,570.0,MEAN,5.0,2.08912925e+00,2.53230880e+00,3.09327658e+00,7.02012687e+00,5.23250893e+00,2.27247053e+00,9.04692735e-01,7.72024338e-02
7.5,100.0,50.0,570.0,MEAN,5.0,6.08480235e-01,7.23672098e-01,1.04154914e+00,2.18355746e+00,1.45806675e+00,6.50868570e-01,3.20368761e-01,3.45572338e-02
7.5,100.0,100.0,570.0,MEAN,5.0,1.83561521e-01,2.07545764e-01,3.23724142e-01,7.03671241e-01,4.62670334e-01,2.21029901e-01,1.29785296e-01,1.59349165e-02
7.5,100.0,200.0,570.0,MEAN,5.0,3.92213875e-02,3.96881112e-02,6.23216938e-02,1.64814798e-01,1.18497481e-01,6.48834292e-02,4.61692346e-02,6.18108057e-03
7.5,100.0,500.0,570.0,MEAN,5.0,1.87434273e-03,1.35836630e-03,1.73753695e-03,9.61277116e-03,1.06994992e-02,8.62670844e-03,8.21358478e-03,1.13456467e-03
7.5,100.0,5.0,800.0,MEAN,5.0,6.17407487e+00,8.46874222e+00,8.24359383e+00,1.44149099e+01,1.45221513e+01,6.87651350e+00,2.05806543e+00,1.23720717e-01
7.5,100.0,20.0,800.0,MEAN,5.0,1.65491120e+00,2.27079833e+00,2.87263840e+00,4.21134170e+00,3.35647354e+00,1.56028357e+00,6.24277741e-01,5.74221996e-02
7.5,100.0,50.0,800.0,MEAN,5.0,4.82009793e-01,6.48938783e-01,9.67257201e-01,1.30990604e+00,9.35299402e-01,4.46887879e-01,2.21068523e-01,2.57032360e-02
7.5,100.0,100.0,800.0,MEAN,5.0,1.45408914e-01,1.86112600e-01,3.00633447e-01,4.22129129e-01,2.96787020e-01,1.51759645e-01,8.95575570e-02,1.18521906e-02
7.5,100.0,200.0,800.0,MEAN,5.0,3.10693623e-02,3.55895365e-02,5.78763930e-02,9.88716362e-02,7.60120364e-02,4.45491139e-02,3.18588007e-02,4.59741002e-03
7.5,100.0,500.0,800.0,MEAN,5.0,1.48476729e-03,1.21808838e-03,1.61360139e-03,5.76665704e-03,6.86335876e-03,5.92311814e-03,5.66773441e-03,8.43874941e-04
7.5,150.0,5.0,200.0,MEAN,5.0,1.19694677e+01,1.39033803e+01,1.20153667e+01,3.77416054e+01,4.64406502e+01,2.57223886e+01,5.47403732e+00,2.43356328e-01
7.5,150.0,20.0,200.0,MEAN,5.0,3.20831973e+00,3.72803564e+00,4.18698503e+00,1.10262775e+01,1.07337274e+01,5.83641990e+00,1.66045239e+00,1.12948389e-01
7.5,150.0,50.0,200.0,MEAN,5.0,9.34455896e-01,1.06538167e+00,1.40981594e+00,3.42964037e+00,2.99101087e+00,1.67163544e+00,5.87997509e-01,5.05577830e-02
7.5,150.0,100.0,200.0,MEAN,5.0,2.81899288e-01,3.05546466e-01,4.38185238e-01,1.10523279e+00,9.49100580e-01,5.67674386e-01,2.38204968e-01,2.33130364e-02
7.5,150.0,200.0,200.0,MEAN,5.0,6.02331098e-02,5.84283769e-02,8.43571508e-02,2.58869068e-01,2.43080266e-01,1.66641078e-01,8.47379590e-02,9.04301925e-03
7.5,150.0,500.0,200.0,MEAN,5.0,2.87846756e-03,1.99977110e-03,2.35188837e-03,1.50984569e-02,2.19484591e-02,2.21561038e-02,1.50750259e-02,1.65988618e-03
7.5,150.0,5.0,360.0,MEAN,5.0,1.10934967e+01,1.36144537e+01,1.26693589e+01,3.45968652e+01,2.99094701e+01,1.28759569e+01,3.67302814e+00,1.88958373e-01
7.5,150.0,20.0,360.0,MEAN,5.0,2.97352272e+00,3.65056320e+00,4.41488113e+00,1.01075361e+01,6.91291140e+00,2.92155958e+00,1.11414811e+00,8.77007965e-02
7.5,150.0,50.0,360.0,MEAN,5.0,8.66068869e-01,1.04324193e+00,1.48655172e+00,3.14387277e+00,1.92631994e+00,8.36777105e-01,3.94540861e-01,3.92564947e-02
7.5,150.0,100.0,360.0,MEAN,5.0,2.61268829e-01,2.99196894e-01,4.62035505e-01,1.01314158e+00,6.11255341e-01,2.84162992e-01,1.59833319e-01,1.81018240e-02
7.5,150.0,200.0,360.0,MEAN,5.0,5.58250223e-02,5.72141747e-02,8.89486806e-02,2.37299345e-01,1.56552545e-01,8.34161773e-02,5.68583825e-02,7.02161400e-03
7.5,150.0,500.0,360.0,MEAN,5.0,2.66781038e-03,1.95821379e-03,2.47990082e-03,1.38404096e-02,1.41356071e-02,1.10907677e-02,1.01152022e-02,1.28884830e-03
7.5,150.0,5.0,570.0,MEAN,5.0,1.10934967e+01,1.36144537e+01,1.26693589e+01,3.45968652e+01,2.99094701e+01,1.28759569e+01,3.67302814e+00,1.88958373e-01
7.5,150.0,20.0,570.0,MEAN,5.0,2.97352272e+00,3.65056320e+00,4.41488113e+00,1.01075361e+01,6.91291140e+00,2.92155958e+00,1.11414811e+00,8.77007965e-02
7.5,150.0,50.0,570.0,MEAN,5.0,8.66068869e-01,1.04324193e+00,1.48655172e+00,3.14387277e+00,1.92631994e+00,8.36777105e-01,3.94540861e-01,3.92564947e-02
7.5,150.0,100.0,570.0,MEAN,5.0,2.61268829e-01,2.99196894e-01,4.62035505e-01,1.01314158e+00,6.11255341e-01,2.84162992e-01,1.59833319e-01,1.81018240e-02
7.5,150.0,200.0,570.0,MEAN,5.0,5.58250223e-02,5.72141747e-02,8.89486806e-02,2.37299345e-01,1.56552545e-01,8.34161773e-02,5.68583825e-02,7.02161400e-03
7.5,150.0,500.0,570.0,MEAN,5.0,2.66781038e-03,1.95821379e-03,2.47990082e-03,1.38404096e-02,1.41356071e-02,1.10907677e-02,1.01152022e-02,1.28884830e-03
7.5,150.0,5.0,800.0,MEAN,5.0,8.78775305e+00,1.22084947e+01,1.17656750e+01,2.07544997e+01,1.91858908e+01,8.84066204e+00,2.53455081e+00,1.40544862e-01
7.5,150.0,20.0,800.0,MEAN,5.0,2.35548665e+00,3.27357106e+00,4.09997514e+00,6.06346422e+00,4.43439362e+00,2.00594963e+00,7.68811154e-01,6.52307499e-02
7.5,150.0,50.0,800.0,MEAN,5.0,6.86059549e-01,9.35506774e-01,1.38051851e+00,1.88599476e+00,1.23566763e+00,5.74533112e-01,2.72250531e-01,2.91984872e-02
7.5,150.0,100.0,800.0,MEAN,5.0,2.06965037e-01,2.68298956e-01,4.29079295e-01,6.07778958e-01,3.92099165e-01,1.95106973e-01,1.10292013e-01,1.34639091e-02
7.5,150.0,200.0,800.0,MEAN,5.0,4.42219909e-02,5.13056908e-02,8.26041218e-02,1.42354782e-01,1.00423044e-01,5.72737420e-02,3.92347824e-02,5.22258822e-03
7.5,150.0,500.0,800.0,MEAN,5.0,2.11331553e-03,1.75598987e-03,2.30301369e-03,8.30279781e-03,9.06750313e-03,7.61494698e-03,6.97993402e-03,9.58629164e-04
8.0,5.0,5.0,200.0,MEAN,5.0,3.67602148e+00,4.20249841e+00,3.82293248e+00,1.22547899e+01,2.14390383e+01,1.32964448e+01,3.65295188e+00,2.32526659e-01
8.0,5.0,20.0,200.0,MEAN,5.0,1.14765602e+00,1.29725961e+00,1.50310355e+00,4.10950346e+00,5.82456085e+00,3.62698751e+00,1.31918073e+00,1.26774979e-01
8.0,5.0,50.0,200.0,MEAN,5.0,3.76353372e-01,4.17235665e-01,5.70498825e-01,1.41347230e+00,1.79188686e+00,1.14619258e+00,5.07390050e-01,6.35074368e-02
8.0,5.0,100.0,200.0,MEAN,5.0,1.21782655e-01,1.28828016e-01,1.93128327e-01,4.82158774e-01,5.97896004e-01,4.07718775e-01,2.13238696e-01,3.11566658e-02
8.0,5.0,200.0,200.0,MEAN,5.0,2.72579175e-02,2.59140357e-02,3.96458700e-02,1.17144332e-01,1.57862647e-01,1.22964875e-01,7.74485495e-02,1.25700075e-02
8.0,5.0,500.0,200.0,MEAN,5.0,1.34638924e-03,9.20274257e-04,1.16215437e-03,7.00936351e-03,1.45479077e-02,1.66410075e-02,1.39635319e-02,2.37082808e-03
8.0,5.0,5.0,360.0,MEAN,5.0,3.40699628e+00,4.11516614e+00,4.03101334e+00,1.12336853e+01,1.38075215e+01,6.65585349e+00,2.45109674e+00,1.80549482e-01
8.0,5.0,20.0,360.0,MEAN,5.0,1.06366620e+00,1.27030121e+00,1.58491694e+00,3.76708769e+00,3.75122933e+00,1.81557536e+00,8.85158002e-01,9.84366991e-02
8.0,5.0,50.0,360.0,MEAN,5.0,3.48810405e-01,4.08565075e-01,6.01550874e-01,1.29569768e+00,1.15404040e+00,5.73754111e-01,3.40454006e-01,4.93114849e-02
8.0,5.0,100.0,360.0,MEAN,5.0,1.12870138e-01,1.26150837e-01,2.03640233e-01,4.41983904e-01,3.85066802e-01,2.04093385e-01,1.43081182e-01,2.41921503e-02
8.0,5.0,200.0,360.0,MEAN,5.0,2.52630797e-02,2.53755152e-02,4.18037806e-02,1.07383526e-01,1.01669294e-01,6.15530094e-02,5.19672566e-02,9.76020713e-03
8.0,5.0,500.0,360.0,MEAN,5.0,1.24785537e-03,9.01150005e-04,1.22541002e-03,6.42532299e-03,9.36938243e-03,8.33005437e-03,9.36940007e-03,1.84087186e-03
8.0,5.0,5.0,570.0,MEAN,5.0,3.40699628e+00,4.11516614e+00,4.03101334e+00,1.12336853e+01,1.38075215e+01,6.65585349e+00,2.45109674e+00,1.80549482e-01
8.0,5.0,20.0,570.0,MEAN,5.0,1.06366620e+00,1.27030121e+00,1.58491694e+00,3.76708769e+00,3.75122933e+00,1.81557536e+00,8.85158002e-01,9.84366991e-02
8.0,5.0,50.0,570.0,MEAN,5.0,3.48810405e-01,4.08565075e-01,6.01550874e-01,1.29569768e+00,1.15404040e+00,5.73754111e-01,3.40454006e-01,4.93114849e-02
8.0,5.0,100.0,570.0,MEAN,5.0,1.12870138e-01,1.26150837e-01,2.03640233e-01,4.41983904e-01,3.85066802e-01,2.04093385e-01,1.43081182e-01,2.41921503e-02
8.0,5.0,200.0,570.0,MEAN,5.0,2.52630797e-02,2.53755152e-02,4.18037806e-02,1.07383526e-01,1.01669294e-01,6.15530094e-02,5.19672566e-02,9.76020713e-03
8.0,5.0,500.0,570.0,MEAN,5.0,1.24785537e-03,9.01150005e-04,1.22541002e-03,6.42532299e-03,9.36938243e-03,8.33005437e-03,9.36940007e-03,1.84087186e-03
8.0,5.0,5.0,800.0,MEAN,5.0,2.69886428e+00,3.69019465e+00,3.74348798e+00,6.73903592e+00,8.85704757e+00,4.56992453e+00,1.69136446e+00,1.34290435e-01
8.0,5.0,20.0,800.0,MEAN,5.0,8.42586980e-01,1.13911774e+00,1.47186750e+00,2.25985852e+00,2.40628390e+00,1.24657827e+00,6.10797917e-01,7.32159792e-02
8.0,5.0,50.0,800.0,MEAN,5.0,2.76311409e-01,3.66372731e-01,5.58643269e-01,7.77283058e-01,7.40277010e-01,3.93940911e-01,2.34928224e-01,3.66772625e-02
8.0,5.0,100.0,800.0,MEAN,5.0,8.94104832e-02,1.13123292e-01,1.89114920e-01,2.65144104e-01,2.47007038e-01,1.40130995e-01,9.87323031e-02,1.79938173e-02
8.0,5.0,200.0,800.0,MEAN,5.0,2.00122389e-02,2.27549964e-02,3.88219877e-02,6.44188813e-02,6.52173365e-02,4.22624399e-02,3.58596906e-02,7.25951936e-03
8.0,5.0,500.0,800.0,MEAN,5.0,9.88493088e-04,8.08088620e-04,1.13800360e-03,3.85452160e-03,6.01013484e-03,5.71943476e-03,6.46529776e-03,1.36921734e-03
8.0,20.0,5.0,200.0,MEAN,5.0,3.94492936e+00,4.52143404e+00,4.10484422e+00,1.31815336e+01,2.26670761e+01,1.39816631e+01,3.80831020e+00,2.38532336e-01
8.0,20.0,20.0,200.0,MEAN,5.0,1.23160921e+00,1.39571112e+00,1.61394582e+00,4.42027631e+00,6.15819433e+00,3.81390050e+00,1.37528486e+00,1.30049311e-01
8.0,20.0,50.0,200.0,MEAN,5.0,4.03884329e-01,4.48900476e-01,6.12568707e-01,1.52036327e+00,1.89452695e+00,1.20526041e+00,5.28969111e-01,6.51477009e-02
8.0,20.0,100.0,200.0,MEAN,5.0,1.30691285e-01,1.38605020e-01,2.07370049e-01,5.18621052e-01,6.32143757e-01,4.28730133e-01,2.22307638e-01,3.19613773e-02
8.0,20.0,200.0,200.0,MEAN,5.0,2.92518854e-02,2.78807014e-02,4.25694466e-02,1.26003134e-01,1.66905091e-01,1.29301740e-01,8.07423999e-02,1.28946645e-02
8.0,20.0,500.0,200.0,MEAN,5.0,1.44488014e-03,9.90115627e-04,1.24785428e-03,7.53943240e-03,1.53812185e-02,1.74985843e-02,1.45573944e-02,2.43206161e-03
8.0,20.0,5.0,360.0,MEAN,5.0,3.65622446e+00,4.42747395e+00,4.32826943e+00,1.20832099e+01,1.45984225e+01,6.99885589e+00,2.55534073e+00,1.85212698e-01
8.0,20.0,20.0,360.0,MEAN,5.0,1.14147538e+00,1.36670680e+00,1.70179232e+00,4.05196605e+00,3.96610144e+00,1.90913912e+00,9.22803356e-01,1.00979113e-01
8.0,20.0,50.0,360.0,MEAN,5.0,3.74326541e-01,4.39571859e-01,6.45910604e-01,1.39368219e+00,1.22014435e+00,6.03321925e-01,3.54933355e-01,5.05850973e-02
8.0,20.0,100.0,360.0,MEAN,5.0,1.21126801e-01,1.35724665e-01,2.18657127e-01,4.75408039e-01,4.07123603e-01,2.14611123e-01,1.49166358e-01,2.48169829e-02
8.0,20.0,200.0,360.0,MEAN,5.0,2.71111215e-02,2.73013115e-02,4.48864865e-02,1.15504187e-01,1.07492957e-01,6.47250789e-02,5.41773996e-02,1.00122928e-02
8.0,20.0,500.0,360.0,MEAN,5.0,1.33913833e-03,9.69539999e-04,1.31577454e-03,6.91122499e-03,9.90606489e-03,8.75933495e-03,9.76787625e-03,1.88841772e-03
8.0,20.0,5.0,570.0,MEAN,5.0,3.65622446e+00,4.42747395e+00,4.32826943e+00,1.20832099e+01,1.45984225e+01,6.99885589e+00,2.55534073e+00,1.85212698e-01
8.0,20.0,20.0,570.0,MEAN,5.0,1.14147538e+00,1.36670680e+00,1.70179232e+00,4.05196605e+00,3.96610144e+00,1.90913912e+00,9.22803356e-01,1.00979113e-01
8.0,20.0,50.0,570.0,MEAN,5.0,3.74326541e-01,4.39571859e-01,6.45910604e-01,1.39368219e+00,1.22014435e+00,6.03321925e-01,3.54933355e-01,5.05850973e-02
8.0,20.0,100.0,570.0,MEAN,5.0,1.21126801e-01,1.35724665e-01,2.18657127e-01,4.75408039e-01,4.07123603e-01,2.14611123e-01,1.49166358e-01,2.48169829e-02
8.0,20.0,200.0,570.0,MEAN,5.0,2.71111215e-02,2.73013115e-02,4.48864865e-02,1.15504187e-01,1.07492957e-01,6.47250789e-02,5.41773996e-02,1.00122928e-02
8.0,20.0,500.0,570.0,MEAN,5.0,1.33913833e-03,9.69539999e-04,1.31577454e-03,6.91122499e-03,9.90606489e-03,8.75933495e-03,9.76787625e-03,1.88841772e-03
