rup_mag,rup_hypo_depth,dist_rhypo,dist_rrup,site_vs30,result_type,damping,pga,0.04,0.05,0.07,0.10,0.20,0.30,0.40,0.50,0.75,1.00,1.50,2.00,3.00,4.00,5.00,pgv
8.0,150,500,500,760,MEAN,5,0.00598562,0.00607428,0.00855164,0.01031561,0.01134855,0.00757315,0.00762374,0.01140847,0.01175219,0.01297208,0.01399267,0.00906455,0.00580486,0.00536432,0.00452103,0.00363881,0.76170574
8.0,200,0,0,760,MEAN,5,2.34482363,3.86766608,7.41966990,7.36968915,6.67595188,1.76078544,1.07111386,0.81200894,0.50546373,0.37828457,0.24657411,0.12274727,0.05835474,0.04950037,0.03829487,0.02829260,32.76110805
8.0,200,10,10,760,MEAN,5,2.31763572,3.82025152,7.32673978,7.27934254,6.59588367,1.74107162,1.05969149,0.80410623,0.50081372,0.37500621,0.24456872,0.12178171,0.05791128,0.04913081,0.03801407,0.02808893,32.45972268
8.0,200,50,50,760,MEAN,5,1.80779626,2.93563956,5.59659818,5.59374842,5.09895496,1.37030443,0.84406268,0.65403294,0.41224675,0.31240236,0.20619189,0.10328807,0.04941158,0.04204536,0.03262927,0.02418226,26.71934617
8.0,200,75,75,760,MEAN,5,1.39314449,2.22431461,4.21188331,4.23834606,3.88969849,1.06678194,0.66606382,0.52848813,0.33765673,0.25936719,0.17352212,0.08751343,0.04214970,0.03598774,0.02802299,0.02083889,21.88487135
8.0,200,150,150,760,MEAN,5,0.56250135,0.83914921,1.54641312,1.59896659,1.50783109,0.44863559,0.29574776,0.25805903,0.17407916,0.14118025,0.09972437,0.05167910,0.02557576,0.02213530,0.01747198,0.01317041,11.28276028
8.0,200,200,200,760,MEAN,5,0.30775956,0.43600525,0.78705279,0.83079125,0.79979633,0.25318792,0.17394785,0.16316474,0.11471029,0.09695672,0.07137623,0.03776082,0.01907784,0.01668297,0.01330507,0.01013354,7.43482871
8.0,200,250,250,760,MEAN,5,0.17198658,0.23089525,0.40792775,0.43996203,0.43275947,0.14613082,0.10481072,0.10600261,0.07780015,0.06865050,0.05276030,0.02851930,0.01472213,0.01301327,0.01049065,0.00807641,5.04253586
8.0,200,300,300,760,MEAN,5,0.09805954,0.12460661,0.21535831,0.23743310,0.23873733,0.08611100,0.06453835,0.07049294,0.05406359,0.04984981,0.04003339,0.02212085,0.01167296,0.01043208,0.00850277,0.00661836,3.50407525
8.0,200,400,400,760,MEAN,5,0.03343601,0.03799399,0.06279357,0.07239609,0.07612275,0.03139884,0.02573436,0.03287094,0.02756842,0.02779785,0.02441241,0.01410621,0.00778413,0.00711393,0.00592938,0.00471965,1.78681885
8.0,200,500,500,760,MEAN,5,0.01194288,0.01211978,0.01914473,0.02309378,0.02540623,0.01200264,0.01076882,0.01611489,0.01479513,0.01633088,0.01570003,0.00949174,0.00548014,0.00512288,0.00436754,0.00355598,0.95893072
8.0,250,0,0,760,MEAN,5,4.67853825,7.71700841,16.61057226,16.49867929,14.94559496,2.79065691,1.51298855,1.14699312,0.63634114,0.47623207,0.27666070,0.12853217,0.05509043,0.04727249,0.03699479,0.02764859,41.24379189
8.0,250,10,10,760,MEAN,5,4.62429124,7.62240394,16.40252763,16.29641842,14.76634456,2.75941262,1.49685402,1.13583025,0.63048713,0.47210485,0.27441062,0.12752111,0.05467178,0.04691956,0.03672353,0.02744955,40.86437019
8.0,250,50,50,760,MEAN,5,3.60702777,5.85737102,12.52922296,12.52284315,11.41513853,2.17178621,1.19227023,0.92384609,0.51898792,0.39329128,0.23135111,0.10815589,0.04664753,0.04015301,0.03152153,0.02363180,33.63766425
8.0,250,75,75,760,MEAN,5,2.77968871,4.43809115,9.42923244,9.48847514,8.70795044,1.69073547,0.94084016,0.74650933,0.42508465,0.32652395,0.19469503,0.09163781,0.03979189,0.03436803,0.02707163,0.02036454,27.55142098
8.0,250,150,150,760,MEAN,5,1.12233776,1.67432281,3.46198784,3.57964039,3.37561342,0.71103951,0.41775481,0.36451807,0.21915268,0.17773541,0.11189258,0.05411466,0.02414507,0.02113905,0.01687882,0.01287061,14.20415379
8.0,250,200,200,760,MEAN,5,0.61406106,0.86994484,1.76199177,1.85990998,1.79052098,0.40127581,0.24570787,0.23047632,0.14441170,0.12206128,0.08008545,0.03954044,0.01801064,0.01593211,0.01285337,0.00990287,9.35989490
8.0,250,250,250,760,MEAN,5,0.34315835,0.46069659,0.91323650,0.98495232,0.96882780,0.23160175,0.14804908,0.14973266,0.09794458,0.08642586,0.05919803,0.02986338,0.01389858,0.01242758,0.01013450,0.00789257,6.34817660
8.0,250,300,300,760,MEAN,5,0.19565450,0.24862287,0.48212721,0.53154651,0.53446633,0.13647674,0.09116285,0.09957392,0.06806202,0.06275719,0.04491820,0.02316337,0.01101999,0.00996256,0.00821411,0.00646771,4.41136942
8.0,250,400,400,760,MEAN,5,0.06671361,0.07580798,0.14057730,0.16207466,0.17041762,0.04976381,0.03635075,0.04643144,0.03470659,0.03499542,0.02739117,0.01477101,0.00734869,0.00679375,0.00572809,0.00461222,2.24947168
8.0,250,500,500,760,MEAN,5,0.02382917,0.02418215,0.04285972,0.05170054,0.05687747,0.01902290,0.01521137,0.02276288,0.01862596,0.02055936,0.01761572,0.00993908,0.00517358,0.00489231,0.00421927,0.00347504,1.20722227
8.5,0,0,0,760,MEAN,5,0.09400143,0.14677671,0.17221315,0.17244767,0.15931174,0.18366242,0.19063490,0.16876022,0.18132268,0.14949739,0.17612269,0.12630080,0.09705029,0.08458481,0.06879988,0.05103678,12.30610702
8.5,0,10,10,760,MEAN,5,0.09354761,0.14601320,0.17129156,0.17155062,0.15850685,0.18281697,0.18981443,0.16812236,0.18069167,0.14902195,0.17561538,0.12595595,0.09679986,0.08437289,0.06863267,0.05091657,12.26328167
8.5,0,50,50,760,MEAN,5,0.08364000,0.12940595,0.15127613,0.15203880,0.14097363,0.16431961,0.17181359,0.15406382,0.16675110,0.13849566,0.16436293,0.11830080,0.09123709,0.07966425,0.06491653,0.04824445,11.31715501
8.5,0,75,75,760,MEAN,5,0.07306565,0.11182446,0.13015662,0.13138234,0.12235088,0.14448362,0.15239126,0.13874155,0.15147743,0.12690793,0.15192519,0.10982476,0.08506887,0.07443994,0.06079127,0.04527689,10.28055359
8.5,0,150,150,760,MEAN,5,0.04038465,0.05876253,0.06702769,0.06903999,0.06560645,0.08231618,0.09040201,0.08833638,0.10042283,0.08760416,0.10919863,0.08054960,0.06366629,0.05627723,0.04642541,0.03492843,6.81555168
8.5,0,200,200,760,MEAN,5,0.02516997,0.03507443,0.03932184,0.04120888,0.03984255,0.05265229,0.05985924,0.06214117,0.07312960,0.06603991,0.08521576,0.06395531,0.05143198,0.04585764,0.03815838,0.02895799,4.96320003
8.5,0,250,250,760,MEAN,5,0.01535553,0.02040447,0.02244448,0.02397317,0.02362331,0.03305125,0.03903190,0.04330861,0.05294269,0.04966349,0.06656847,0.05091952,0.04173495,0.03756711,0.03155844,0.02417818,3.59314387
8.5,0,300,300,760,MEAN,5,0.00930602,0.01175961,0.01267782,0.01381634,0.01389124,0.02064363,0.02537951,0.03021358,0.03845025,0.03754876,0.05239530,0.04089222,0.03419707,0.03109304,0.02638379,0.02041792,2.60956272
8.5,0,400,400,760,MEAN,5,0.00342729,0.00389787,0.00402882,0.00457960,0.00480260,0.00809886,0.01083235,0.01494497,0.02069159,0.02198327,0.03337266,0.02716690,0.02369678,0.02200463,0.01906947,0.01507174,1.40430847
8.5,0,500,500,760,MEAN,5,0.00128114,0.00130666,0.00129296,0.00153519,0.00168165,0.00323190,0.00471637,0.00757910,0.01144897,0.01327135,0.02198183,0.01869124,0.01702991,0.01616217,0.01431485,0.01156310,0.77702531
8.5,5,0,0,760,MEAN,5,0.10072435,0.15727408,0.18666647,0.18692067,0.17268228,0.19231816,0.19733423,0.17469082,0.18554623,0.15297963,0.17816209,0.12688378,0.09649323,0.08419618,0.06856267,0.05091940,12.59275309
8.5,5,10,10,760,MEAN,5,0.10023807,0.15645596,0.18566753,0.18594834,0.17180985,0.19143286,0.19648493,0.17403054,0.18490052,0.15249311,0.17764891,0.12653733,0.09624424,0.08398523,0.06839603,0.05079946,12.54893021
8.5,5,50,50,760,MEAN,5,0.08962188,0.13866098,0.16397227,0.16479895,0.15280511,0.17206375,0.17785149,0.15947795,0.17063523,0.14172164,0.16626616,0.11884685,0.09071340,0.07929822,0.06469270,0.04813349,11.58076543
8.5,5,75,75,760,MEAN,5,0.07829126,0.11982207,0.14108027,0.14240885,0.13261941,0.15129292,0.15774662,0.14361723,0.15500580,0.12986399,0.15368440,0.11033169,0.08458058,0.07409792,0.06058166,0.04517276,10.52001846
8.5,5,150,150,760,MEAN,5,0.04327293,0.06296519,0.07265312,0.07483430,0.07111260,0.08619562,0.09357894,0.09144072,0.10276198,0.08964472,0.11046309,0.08092140,0.06330085,0.05601866,0.04626534,0.03484809,6.97430628
8.5,5,200,200,760,MEAN,5,0.02697010,0.03758293,0.04262201,0.04466741,0.04318641,0.05513372,0.06196282,0.06432494,0.07483301,0.06757817,0.08620251,0.06425051,0.05113676,0.04564694,0.03802681,0.02889139,5.07880782
8.5,5,250,250,760,MEAN,5,0.01645374,0.02186378,0.02432818,0.02598516,0.02560594,0.03460890,0.04040356,0.04483057,0.05417589,0.05082030,0.06733930,0.05115455,0.04149539,0.03739451,0.03144963,0.02412257,3.67683895
8.5,5,300,300,760,MEAN,5,0.00997158,0.01260065,0.01374183,0.01497591,0.01505709,0.02161654,0.02627140,0.03127535,0.03934587,0.03842339,0.05300201,0.04108097,0.03400078,0.03095018,0.02629283,0.02037096,2.67034725
8.5,5,400,400,760,MEAN,5,0.00367240,0.00417664,0.00436694,0.00496395,0.00520566,0.00848055,0.01121303,0.01547017,0.02117356,0.02249533,0.03375910,0.02729230,0.02356076,0.02190353,0.01900372,0.01503708,1.43701902
8.5,5,500,500,760,MEAN,5,0.00137277,0.00140011,0.00140148,0.00166403,0.00182278,0.00338422,0.00488211,0.00784544,0.01171566,0.01358048,0.02223637,0.01877752,0.01693216,0.01608792,0.01426550,0.01153650,0.79512455
8.5,10,0,0,760,MEAN,5,0.10792808,0.16852222,0.20233281,0.20260835,0.18717497,0.20138184,0.20426898,0.18082983,0.18986815,0.15654298,0.18022511,0.12746945,0.09593937,0.08380933,0.06832627,0.05080229,12.88607600
8.5,10,10,10,760,MEAN,5,0.10740703,0.16764559,0.20125003,0.20155441,0.18622932,0.20045482,0.20338983,0.18014635,0.18920741,0.15604514,0.17970599,0.12712140,0.09569180,0.08359935,0.06816020,0.05068263,12.84123236
8.5,10,50,50,760,MEAN,5,0.09603157,0.14857791,0.17773395,0.17863001,0.16562957,0.18017287,0.18410158,0.16508235,0.17460983,0.14502276,0.16819143,0.11939542,0.09019271,0.07893388,0.06446964,0.04802279,11.85051612
8.5,10,75,75,760,MEAN,5,0.08389059,0.12839166,0.15292070,0.15436079,0.14374975,0.15842314,0.16329018,0.14866425,0.15861635,0.13288891,0.15546398,0.11084096,0.08409510,0.07375747,0.06037278,0.04506886,10.76506118
8.5,10,150,150,760,MEAN,5,0.04636778,0.06746842,0.07875067,0.08111491,0.07708086,0.09025790,0.09686750,0.09465414,0.10515561,0.09173281,0.11174219,0.08129492,0.06293750,0.05576128,0.04610582,0.03476795,7.13675875
8.5,10,200,200,760,MEAN,5,0.02889899,0.04027083,0.04619914,0.04841621,0.04681092,0.05773209,0.06414033,0.06658546,0.07657610,0.06915227,0.08720069,0.06454708,0.05084324,0.04543721,0.03789570,0.02882494,5.19710845
8.5,10,250,250,760,MEAN,5,0.01763050,0.02342747,0.02636997,0.02816602,0.02775497,0.03623997,0.04182343,0.04640602,0.05543781,0.05200406,0.06811905,0.05139067,0.04125721,0.03722270,0.03134120,0.02406709,3.76248353
8.5,10,300,300,760,MEAN,5,0.01068474,0.01350184,0.01489514,0.01623279,0.01632079,0.02263529,0.02719463,0.03237443,0.04026236,0.03931838,0.05361574,0.04127059,0.03380562,0.03080798,0.02620217,0.02032411,2.73254763
8.5,10,400,400,760,MEAN,5,0.00393505,0.00447535,0.00473345,0.00538056,0.00564256,0.00888022,0.01160708,0.01601382,0.02166676,0.02301931,0.03415001,0.02741827,0.02342552,0.02180289,0.01893820,0.01500249,1.47049149
8.5,10,500,500,760,MEAN,5,0.00147095,0.00150024,0.00151910,0.00180369,0.00197576,0.00354371,0.00505368,0.00812115,0.01198855,0.01389681,0.02249385,0.01886419,0.01683498,0.01601400,0.01421631,0.01150997,0.81364538
8.5,25,0,0,760,MEAN,5,0.13278055,0.20732762,0.25767146,0.25802236,0.23836791,0.23121729,0.22657001,0.20057189,0.20344739,0.16773883,0.18655861,0.12924273,0.09429678,0.08265942,0.06762195,0.05045257,13.80767925
8.5,25,10,10,760,MEAN,5,0.13213951,0.20624913,0.25629254,0.25668016,0.23716361,0.23015293,0.22559488,0.19981380,0.20273939,0.16720538,0.18602125,0.12888984,0.09405345,0.08245232,0.06745760,0.05033373,13.75962842
8.5,25,50,50,760,MEAN,5,0.11814465,0.18279077,0.22634474,0.22748587,0.21092977,0.20686613,0.20420083,0.18310519,0.18709781,0.15539469,0.17410204,0.12105638,0.08864851,0.07785087,0.06380508,0.04769220,12.69805685
8.5,25,75,75,760,MEAN,5,0.10320798,0.15795625,0.19474499,0.19657894,0.18306575,0.18189410,0.18111735,0.16489464,0.16996048,0.14239304,0.16092732,0.11238291,0.08265529,0.07274548,0.05975045,0.04475861,11.53497091
8.5,25,150,150,760,MEAN,5,0.05704483,0.08300429,0.10028922,0.10330009,0.09816271,0.10362993,0.10744300,0.10498799,0.11267627,0.09829348,0.11566905,0.08242584,0.06185994,0.05499621,0.04563055,0.03452860,7.64717481
8.5,25,200,200,760,MEAN,5,0.03555352,0.04954395,0.05883475,0.06165820,0.05961385,0.06628531,0.07114284,0.07385491,0.08205276,0.07409799,0.09026511,0.06544502,0.04997275,0.04481379,0.03750507,0.02862651,5.56880206
8.5,25,250,250,760,MEAN,5,0.02169026,0.02882208,0.03358223,0.03586951,0.03534604,0.04160905,0.04638950,0.05147238,0.05940268,0.05572335,0.07051291,0.05210559,0.04055084,0.03671198,0.03101813,0.02390141,4.03157375
8.5,25,300,300,760,MEAN,5,0.01314510,0.01661089,0.01896901,0.02067251,0.02078457,0.02598879,0.03016360,0.03590890,0.04314189,0.04213041,0.05549992,0.04184472,0.03322683,0.03038528,0.02593207,0.02018420,2.92797755
8.5,25,400,400,760,MEAN,5,0.00484117,0.00550588,0.00602806,0.00685215,0.00718582,0.01019586,0.01287428,0.01776213,0.02321635,0.02466564,0.03535012,0.02779970,0.02302445,0.02150374,0.01874298,0.01489921,1.57566003
8.5,25,500,500,760,MEAN,5,0.00180966,0.00184570,0.00193458,0.00229700,0.00251614,0.00406872,0.00560541,0.00900777,0.01284596,0.01489070,0.02328434,0.01912662,0.01654674,0.01579428,0.01406977,0.01143074,0.87183674
8.5,50,0,0,760,MEAN,5,0.18755751,0.29285805,0.38553722,0.38606226,0.35665457,0.29108533,0.26927896,0.23838014,0.22827173,0.18820606,0.19761290,0.13225318,0.09162138,0.08077787,0.06646419,0.04987504,15.49247101
8.5,50,10,10,760,MEAN,5,0.18665202,0.29133464,0.38347404,0.38405401,0.35485265,0.28974537,0.26812002,0.23747914,0.22747734,0.18760752,0.19704370,0.13189207,0.09138496,0.08057548,0.06630265,0.04975757,15.43855710
8.5,50,50,50,760,MEAN,5,0.16688375,0.25819882,0.33866507,0.34037248,0.31560064,0.26042903,0.24269314,0.21762092,0.20992720,0.17435571,0.18441824,0.12387615,0.08613337,0.07607876,0.06271267,0.04714627,14.24745419
8.5,50,75,75,760,MEAN,5,0.14578514,0.22311913,0.29138439,0.29412842,0.27390950,0.22899111,0.21525838,0.19597765,0.19069879,0.15976762,0.17046286,0.11500064,0.08031019,0.07108959,0.05872745,0.04424626,12.94245030
8.5,50,150,150,760,MEAN,5,0.08057796,0.11724667,0.15005631,0.15456128,0.14687455,0.13046236,0.12769624,0.12477846,0.12642485,0.11028710,0.12252288,0.08434579,0.06010485,0.05374434,0.04484931,0.03413336,8.58027130
8.5,50,200,200,760,MEAN,5,0.05022069,0.06998269,0.08803065,0.09225519,0.08919636,0.08344826,0.08455342,0.08777673,0.09206472,0.08313932,0.09561365,0.06696943,0.04855492,0.04379370,0.03686294,0.02829883,6.24829871
8.5,50,250,250,760,MEAN,5,0.03063830,0.04071227,0.05024694,0.05366924,0.05288601,0.05238270,0.05513402,0.06117504,0.06665090,0.06252263,0.07469106,0.05331928,0.03940033,0.03587631,0.03048706,0.02362782,4.52350018
8.5,50,300,300,760,MEAN,5,0.01856795,0.02346351,0.02838210,0.03093094,0.03109862,0.03271795,0.03584951,0.04267781,0.04840600,0.04727109,0.05878849,0.04281941,0.03228412,0.02969362,0.02548809,0.01995316,3.28524486
8.5,50,400,400,760,MEAN,5,0.00683833,0.00777727,0.00901940,0.01025244,0.01075167,0.01283583,0.01530111,0.02111033,0.02604917,0.02767530,0.03744474,0.02844724,0.02237120,0.02101426,0.01842208,0.01472867,1.76791964
8.5,50,500,500,760,MEAN,5,0.00255621,0.00260712,0.00289459,0.00343686,0.00376474,0.00512222,0.00666204,0.01070576,0.01441341,0.01670764,0.02466402,0.01957214,0.01607728,0.01543476,0.01382888,0.01129989,0.97821691
8.5,75,0,0,760,MEAN,5,0.26493203,0.41367299,0.57685455,0.57764012,0.53363928,0.36645472,0.32003864,0.28331533,0.25612509,0.21117067,0.20932221,0.13533375,0.08902190,0.07893914,0.06532625,0.04930413,17.38283847
8.5,75,10,10,760,MEAN,5,0.26365299,0.41152112,0.57376753,0.57463531,0.53094320,0.36476782,0.31866124,0.28224449,0.25523378,0.21049910,0.20871927,0.13496423,0.08879218,0.07874136,0.06516747,0.04918800,17.32234607
8.5,75,50,50,760,MEAN,5,0.23572956,0.36471553,0.50672276,0.50927745,0.47221294,0.32786073,0.28844134,0.25864295,0.23554219,0.19563033,0.19534571,0.12676159,0.08368959,0.07434700,0.06163895,0.04660659,15.98590662
8.5,75,75,75,760,MEAN,5,0.20592699,0.31516415,0.43597973,0.44008544,0.40983317,0.28828273,0.25583506,0.23291988,0.21396757,0.17926221,0.18056342,0.11767935,0.07803163,0.06947140,0.05772197,0.04373978,14.52166816
8.5,75,150,150,760,MEAN,5,0.11381940,0.16561532,0.22451961,0.23126010,0.21975894,0.16424238,0.15176727,0.14829948,0.14185102,0.12374416,0.12978281,0.08631045,0.05839955,0.05252097,0.04408144,0.03374264,9.62722280
8.5,75,200,200,760,MEAN,5,0.07093860,0.09885318,0.13171459,0.13803551,0.13345878,0.10505514,0.10049193,0.10432284,0.10329831,0.09328385,0.10127912,0.06852935,0.04717731,0.04279684,0.03623180,0.02797490,7.01070650
8.5,75,250,250,760,MEAN,5,0.04327776,0.05750761,0.07518126,0.08030184,0.07912993,0.06594591,0.06552691,0.07270668,0.07478355,0.07015154,0.07911678,0.05456125,0.03828246,0.03505967,0.02996509,0.02335735,5.07545070
8.5,75,300,300,760,MEAN,5,0.02622793,0.03314309,0.04246632,0.04627998,0.04653086,0.04118946,0.04260722,0.05072267,0.05431242,0.05303904,0.06227193,0.04381680,0.03136815,0.02901771,0.02505170,0.01972475,3.68610538
8.5,75,400,400,760,MEAN,5,0.00965940,0.01098568,0.01349515,0.01534006,0.01608704,0.01615935,0.01818540,0.02508967,0.02922765,0.03105220,0.03966348,0.02910986,0.02173648,0.02053591,0.01810667,0.01456007,1.98363847
8.5,75,500,500,760,MEAN,5,0.00361075,0.00368266,0.00433098,0.00514235,0.00563294,0.00644849,0.00791785,0.01272382,0.01617211,0.01874628,0.02612545,0.02002803,0.01562113,0.01508342,0.01359211,0.01117054,1.09757744
8.5,100,0,0,760,MEAN,5,0.37422644,0.58432863,0.86311035,0.86428576,0.79845013,0.46133916,0.38036664,0.33672090,0.28737708,0.23693740,0.22172533,0.13848608,0.08649616,0.07714226,0.06420779,0.04873975,19.50386566
8.5,100,10,10,760,MEAN,5,0.37241974,0.58128903,0.85849145,0.85978986,0.79441615,0.45921548,0.37872959,0.33544820,0.28637701,0.23618388,0.22108667,0.13810795,0.08627296,0.07694899,0.06405173,0.04862494,19.43599207
8.5,100,50,50,760,MEAN,5,0.33297686,0.51517438,0.75817667,0.76199909,0.70654185,0.41275221,0.34281318,0.30739773,0.26428268,0.21950084,0.20692067,0.12971425,0.08131514,0.07265466,0.06058363,0.04607309,17.93648233
8.5,100,75,75,760,MEAN,5,0.29087961,0.44518119,0.65232842,0.65847153,0.61320701,0.36292646,0.30406054,0.27682579,0.24007556,0.20113551,0.19126248,0.12042045,0.07581771,0.06789003,0.05673371,0.04323910,16.29357976
8.5,100,150,150,760,MEAN,5,0.16077418,0.23393786,0.33593425,0.34601961,0.32881116,0.20676891,0.18037573,0.17625426,0.15915946,0.13884323,0.13747293,0.08832088,0.05674264,0.05132545,0.04332671,0.03335639,10.80192170
8.5,100,200,200,760,MEAN,5,0.10020344,0.13963383,0.19707607,0.20653365,0.19968579,0.13225659,0.11943488,0.12398793,0.11590261,0.10466620,0.10728028,0.07012560,0.04583880,0.04182266,0.03561147,0.02765467,7.86614211
8.5,100,250,250,760,MEAN,5,0.06113146,0.08123166,0.11248888,0.12015048,0.11839703,0.08302098,0.07787887,0.08641205,0.08390852,0.07871133,0.08380475,0.05583214,0.03719631,0.03426161,0.02945205,0.02308998,5.69474938
8.5,100,300,300,760,MEAN,5,0.03704794,0.04681585,0.06353962,0.06924575,0.06962114,0.05185446,0.05063878,0.06028401,0.06093954,0.05951078,0.06596178,0.04483743,0.03047817,0.02835719,0.02462279,0.01949897,4.13587828
8.5,100,400,400,760,MEAN,5,0.01364427,0.01551769,0.02019192,0.02295235,0.02407000,0.02034342,0.02161339,0.02981913,0.03279397,0.03484114,0.04201369,0.02978792,0.02111978,0.02006846,0.01779666,0.01439340,2.22567898
8.5,100,500,500,760,MEAN,5,0.00510032,0.00520189,0.00648017,0.00769416,0.00842821,0.00811817,0.00941039,0.01512229,0.01814540,0.02103367,0.02767349,0.02049454,0.01517793,0.01474008,0.01335940,0.01104267,1.23150214
8.5,150,0,0,760,MEAN,5,0.74667991,1.16588890,1.93226344,1.93489485,1.78750724,0.73117331,0.53728217,0.47563091,0.36178632,0.29828651,0.24877991,0.14501272,0.08165764,0.07367029,0.06202799,0.04763030,24.55391238
8.5,150,10,10,760,MEAN,5,0.74307508,1.15982410,1.92192301,1.92482978,1.77847628,0.72780750,0.53496977,0.47383318,0.36052730,0.29733789,0.24806332,0.14461678,0.08144693,0.07348571,0.06187723,0.04751811,24.46846458
8.5,150,50,50,760,MEAN,5,0.66437618,1.02790804,1.69734619,1.70590350,1.58175021,0.65416818,0.48423649,0.43421083,0.33271219,0.27633519,0.23216881,0.13582749,0.07676644,0.06938466,0.05852687,0.04502434,22.58069365
8.5,150,75,75,760,MEAN,5,0.58038112,0.88825326,1.46038146,1.47413417,1.37279953,0.57519969,0.42949694,0.39102683,0.30223722,0.25321461,0.21460003,0.12609570,0.07157653,0.06483448,0.05480765,0.04225485,20.51240183
8.5,150,150,150,760,MEAN,5,0.32078666,0.46676741,0.75206312,0.77464143,0.73611651,0.32770664,0.25478750,0.24896576,0.20036989,0.17479328,0.15424716,0.09248331,0.05356850,0.04901542,0.04185581,0.03259710,13.59881387
8.5,150,200,200,760,MEAN,5,0.19993215,0.27860611,0.44119838,0.46237127,0.44704081,0.20961257,0.16870625,0.17513760,0.14591275,0.13176694,0.12037046,0.07343052,0.04327462,0.03994033,0.03440250,0.02702517,9.90288631
8.5,150,250,250,760,MEAN,5,0.12197329,0.16207846,0.25183124,0.26898342,0.26505794,0.13157939,0.11000683,0.12206026,0.10563457,0.09909169,0.09403047,0.05846343,0.03511558,0.03271959,0.02845218,0.02256439,7.16926479
8.5,150,300,300,760,MEAN,5,0.07392035,0.09340991,0.14224748,0.15502193,0.15586231,0.08218378,0.07152918,0.08515343,0.07671834,0.07491964,0.07401033,0.04695055,0.02877325,0.02708091,0.02378687,0.01905512,5.20676232
8.5,150,400,400,760,MEAN,5,0.02722390,0.03096185,0.04520408,0.05138391,0.05388601,0.03224214,0.03052972,0.04212065,0.04128516,0.04386239,0.04714014,0.03119178,0.01993835,0.01916523,0.01719248,0.01406577,2.80196386
8.5,150,500,500,760,MEAN,5,0.01017647,0.01037913,0.01450730,0.01722508,0.01886841,0.01286644,0.01329253,0.02136080,0.02284371,0.02647983,0.03105016,0.02146042,0.01432889,0.01407666,0.01290586,0.01079131,1.55036936
8.5,200,0,0,760,MEAN,5,1.48982229,2.32625421,4.32579912,4.33169011,4.00173034,1.15883163,0.75893123,0.67184653,0.45546199,0.37552047,0.27913565,0.15184696,0.07708979,0.07035458,0.05992219,0.04654610,30.91154459
8.5,200,10,10,760,MEAN,5,1.48262972,2.31415333,4.30264978,4.30915721,3.98151254,1.15349718,0.75566488,0.66930716,0.45387698,0.37432622,0.27833163,0.15143235,0.07689086,0.07017831,0.05977655,0.04643646,30.80397219
8.5,200,50,50,760,MEAN,5,1.32560477,2.05094618,3.79988488,3.81904233,3.54109772,1.03678672,0.68400222,0.61333911,0.41885984,0.34788539,0.26049769,0.14222884,0.07247220,0.06626183,0.05653993,0.04399946,28.42740937
8.5,200,75,75,760,MEAN,5,1.15801259,1.77229827,3.26938692,3.30017540,3.07331540,0.91163009,0.60668055,0.55234008,0.38049413,0.31877831,0.24078520,0.13203840,0.06757261,0.06191645,0.05294698,0.04129302,25.82358420
8.5,200,150,150,760,MEAN,5,0.64005353,0.93132342,1.68365965,1.73420619,1.64795963,0.51938003,0.35989691,0.35167348,0.25225075,0.22005170,0.17306816,0.09684192,0.05057193,0.04680936,0.04043484,0.03185510,17.11989254
8.5,200,200,200,760,MEAN,5,0.39891709,0.55589228,0.98772017,1.03512035,1.00079973,0.33221354,0.23830392,0.24738844,0.18369327,0.16588475,0.13505787,0.07689119,0.04085387,0.03814272,0.03323456,0.02641000,12.46699536
8.5,200,250,250,760,MEAN,5,0.24336871,0.32338905,0.56377994,0.60217888,0.59339082,0.20853929,0.15538879,0.17241470,0.13298604,0.12474905,0.10550393,0.06121872,0.03315125,0.03124696,0.02748625,0.02205076,9.02556973
8.5,200,300,300,760,MEAN,5,0.14749049,0.18637727,0.31845246,0.34705089,0.34893226,0.13025252,0.10103765,0.12028241,0.09658267,0.09431824,0.08304096,0.04916326,0.02716370,0.02586206,0.02297932,0.01862137,6.55492547
8.5,200,400,400,760,MEAN,5,0.05431882,0.06177702,0.10119933,0.11503425,0.12063576,0.05110035,0.04312438,0.05949699,0.05197494,0.05521948,0.05289211,0.03266180,0.01882302,0.01830265,0.01660881,0.01374559,3.52746355
8.5,200,500,500,760,MEAN,5,0.02030473,0.02070909,0.03247780,0.03856215,0.04224111,0.02039193,0.01877619,0.03017293,0.02875853,0.03333613,0.03483885,0.02247182,0.01352734,0.01344311,0.01246771,0.01054567,1.95179941
8.5,250,0,0,760,MEAN,5,2.97258630,4.64148739,9.68425817,9.69744647,8.95875852,1.83662440,1.07201886,0.94900845,0.57339268,0.47275227,0.31319535,0.15900329,0.07277745,0.06718810,0.05788789,0.04548658,38.91532943
8.5,250,10,10,760,MEAN,5,2.95823522,4.61734296,9.63243325,9.64700158,8.91349651,1.82816986,1.06740502,0.94542150,0.57139727,0.47124880,0.31229323,0.15856914,0.07258965,0.06701977,0.05774719,0.04537944,38.77990380
8.5,250,50,50,760,MEAN,5,2.64492926,4.09217565,8.50688283,8.54977101,7.92753052,1.64319625,0.96617882,0.86636452,0.52731330,0.43796177,0.29228322,0.14893188,0.06841816,0.06327956,0.05462045,0.04299791,35.78798844
