PGA,SA0.2,SA0.5,SA1.0,SA2.0
0.459480766,0.334917417,0.207155082,0.079268215,0.090625901
0.418468611,0.27479405,0.109378173,0.026399304,0.050515518
0.415411038,0.301702293,0.075359756,0.015079814,0.055225961
0.439346107,0.390929071,0.094682071,0.045111424,0.102716296
0.472887944,0.485316528,0.12761126,0.081529651,0.154388117
0.469114368,0.431736863,0.096005491,0.03740025,0.109433117
0.3886955,0.285146716,0.027750743,-0.061387942,0.009554468
0.265198051,0.139940588,-0.034392989,-0.159025305,-0.082694921
0.185846577,0.064766056,-0.05384334,-0.206740591,-0.124505325
0.166588382,0.070395775,-0.021052018,-0.194283425,-0.107432926
0.185432281,0.119525457,0.028538944,-0.149531951,-0.062992317
0.222941729,0.183079632,0.069851844,-0.096438717,-0.016367749
0.272207988,0.253675252,0.098456766,-0.043527667,0.024875953
0.332197535,0.334544744,0.116522175,0.008549098,0.061091754
0.399017372,0.428668155,0.117078431,0.059527554,0.091114773
0.505927016,0.512993904,0.242480134,0.113382353,0.158996354
0.51711236,0.456587951,0.197668975,0.090511011,0.142576739
0.531503488,0.423652714,0.155465648,0.071891453,0.12758847
0.561724756,0.425678559,0.138385341,0.066292552,0.126353437
0.596785708,0.446892605,0.137023082,0.070874018,0.134540193
0.600659162,0.440124727,0.137173984,0.074209487,0.13609783
0.580482658,0.411556209,0.138114411,0.076783169,0.132817419
0.569158969,0.397677057,0.144595427,0.085288328,0.136101414
0.570759199,0.397929902,0.152932702,0.096810029,0.144048378
0.578942109,0.401071653,0.158337025,0.106409929,0.15148708
0.584939582,0.398024537,0.158645235,0.111463917,0.154952975
0.580965002,0.386275356,0.155413757,0.11291246,0.154268079
0.564792351,0.369168973,0.15187211,0.113499895,0.151589581
0.541200523,0.351655577,0.149898709,0.115102081,0.149094451
0.517211465,0.337182441,0.149677073,0.118180852,0.147838154
0.496590904,0.326953476,0.150796892,0.122536571,0.147863348
0.47857859,0.320182617,0.152751415,0.127698044,0.148532752
0.460118688,0.314865895,0.154970674,0.133031064,0.148930089
0.438717985,0.309017905,0.15693127,0.138030219,0.148404426
0.414056368,0.301728598,0.158343864,0.142649043,0.146968768
0.387913295,0.293373565,0.159225515,0.147320154,0.145255474
0.362904101,0.285028772,0.159823843,0.152672753,0.144117762
0.340950869,0.277634811,0.160475205,0.15922144,0.14420038
0.322529472,0.271532884,0.161505559,0.167250141,0.145773424
0.30704465,0.266593825,0.163235542,0.17689947,0.148876844
0.293625993,0.262565545,0.166034028,0.188284391,0.153537722
0.281660655,0.259278027,0.170312219,0.20146965,0.159829716
0.271076292,0.256733651,0.176331884,0.216218188,0.167702658
0.26266866,0.255267705,0.183662142,0.23150577,0.176585714
0.258449901,0.255794455,0.190376581,0.24504885,0.184945453
0.261112905,0.259624517,0.193301269,0.253811114,0.190605628
0.271751814,0.267281046,0.190930319,0.25630277,0.192597042
0.288472243,0.277770547,0.18542279,0.254049326,0.192367718
0.308347608,0.289727795,0.179991922,0.249784552,0.192273
0.329478787,0.30255712,0.176480375,0.245489785,0.194029424
0.35123242,0.316532092,0.175540157,0.242162161,0.198653021
0.373715481,0.332485992,0.177491749,0.24025873,0.206869169
0.397153485,0.351327364,0.182732802,0.240005076,0.219195146
0.421062463,0.373007536,0.191391952,0.241351889,0.235280674
0.442908121,0.394368844,0.201835885,0.243539154,0.252108825
0.457008796,0.406992987,0.208648485,0.244648862,0.262110305
0.458043999,0.402428002,0.205831055,0.242874553,0.257723026
0.448414077,0.384131839,0.195574189,0.239274526,0.241866121
0.435441661,0.362930351,0.184864127,0.236700863,0.223937159
0.424310575,0.345826834,0.177559821,0.237127795,0.209986623
0.417166865,0.335130442,0.174449336,0.241299916,0.201967249
0.414415664,0.330868653,0.175256937,0.249160104,0.199845456
0.415513141,0.332110502,0.179476568,0.260023968,0.202737172
0.419210876,0.337290708,0.186331579,0.272500591,0.209159838
0.423589346,0.344125401,0.194367565,0.284363339,0.216931786
0.426229212,0.349663784,0.201207659,0.292693199,0.223217327
0.424840055,0.350994051,0.204163585,0.294654546,0.225197654
0.418265684,0.346562013,0.201787953,0.288783378,0.22132486
0.407093937,0.337005024,0.194933257,0.275788063,0.212126311
0.39322883,0.324548702,0.185979363,0.2580259,0.199656757
0.378886805,0.311646569,0.177193354,0.238236853,0.186222109
0.365871994,0.300088157,0.169850131,0.218624684,0.173520518
0.355371047,0.290851557,0.164304492,0.200593802,0.162472294
0.348043964,0.284324334,0.160398019,0.184862949,0.153402851
0.34418142,0.280562997,0.1577928,0.171673097,0.146279474
0.343823527,0.279466069,0.156149173,0.160965195,0.140888249
0.346815115,0.280846699,0.155192404,0.152502663,0.136940033
0.352807927,0.284425806,0.154724006,0.145953111,0.134127209
0.361245591,0.289785525,0.154618365,0.14096284,0.132163512
0.371408032,0.296364482,0.15484114,0.137279582,0.130853242
0.382644154,0.303646195,0.15553911,0.135001225,0.130256138
0.394909574,0.31170821,0.157261498,0.134999886,0.13100353
0.409494313,0.322068545,0.161320678,0.139388762,0.134695892
0.429379894,0.338252707,0.170146621,0.151569395,0.144055731
0.458535539,0.365293182,0.187380517,0.175329083,0.162415982
0.500129933,0.408036371,0.21756248,0.21311176,0.192549805
0.553892826,0.468208151,0.264632286,0.263922684,0.234917649
0.609629199,0.535579746,0.323182527,0.318407408,0.282330004
0.631805202,0.56509071,0.350998779,0.346427542,0.305546328
0.593638219,0.52124561,0.311896445,0.325205637,0.281618491
0.532233261,0.453853722,0.257321032,0.284860696,0.242212559
0.474111748,0.39586933,0.216795637,0.246777643,0.208274416
0.425212709,0.352166302,0.190908283,0.215494272,0.182892613
0.385541546,0.320597229,0.175186304,0.190831967,0.164737347
0.353807001,0.298174464,0.165839397,0.171669079,0.151972615
0.32859248,0.282367598,0.160340028,0.156856638,0.143060856
0.308647742,0.271265688,0.157122817,0.145425672,0.13685475
0.292937966,0.263485791,0.155247908,0.136607966,0.132534448
0.280624093,0.258045122,0.154159307,0.129808387,0.129525257
0.271028107,0.254250277,0.153530385,0.124569103,0.127427738
0.263600435,0.251612762,0.153169732,0.120537668,0.125964994
0.25789397,0.249788039,0.152965187,0.117441682,0.124944944
0.253544586,0.248532678,0.152850987,0.115069693,0.124234017
0.250256537,0.247674556,0.152788598,0.113257054,0.123739063
0.247791133,0.247092099,0.152755513,0.111875434,0.123394964
0.245957437,0.246699703,0.152738686,0.110824909,0.123156135
0.244604313,0.246437402,0.152730644,0.110027886,0.122990657
0.24361345,0.246263458,0.152727183,0.109424328,0.122876194
0.242893258,0.246149045,0.15272599,0.10896798,0.122797142
0.242373589,0.246074412,0.152725835,0.108623351,0.122742622
0.242001257,0.246026143,0.152726093,0.10836332,0.122705064
0.241736313,0.245995199,0.152726461,0.108167233,0.122679216
0.241549018,0.245975545,0.152726811,0.108019413,0.122661441
0.241417412,0.245963182,0.152727098,0.107907986,0.122649222
0.241325413,0.245955484,0.152727315,0.10782398,0.122640827
0.241261334,0.245950741,0.152727471,0.107760625,0.122635059
0.24121675,0.245947849,0.152727579,0.107712821,0.122631096
0.241185641,0.245946103,0.152727653,0.107676724,0.122628371
0.241163742,0.245945056,0.152727701,0.107649444,0.122626498
0.241148062,0.245944428,0.152727733,0.107628806,0.122625208
0.24113653,0.245944048,0.152727754,0.107613175,0.12262432
0.241127732,0.245943809,0.152727767,0.107601319,0.122623707
0.241120716,0.245943652,0.152727775,0.107592311,0.122623283
0.241114859,0.245943538,0.15272778,0.107585457,0.122622989
0.241109758,0.245943449,0.152727783,0.10758023,0.122622784
0.241105167,0.245943373,0.152727785,0.107576235,0.122622642
0.24110094,0.245943306,0.152727786,0.107573175,0.122622542
0.241096995,0.245943244,0.152727787,0.107570825,0.122622471
0.241093293,0.245943187,0.152727787,0.107569014,0.122622421
0.241089818,0.245943135,0.152727788,0.107567616,0.122622386
0.241086566,0.245943087,0.152727788,0.107566532,0.12262236
0.241083539,0.245943045,0.152727788,0.10756569,0.122622342
0.24108074,0.245943007,0.152727788,0.107565033,0.122622329
0.241078169,0.245942974,0.152727788,0.107564519,0.122622319
0.241075827,0.245942946,0.152727788,0.107564115,0.122622312
0.241073706,0.245942922,0.152727788,0.107563797,0.122622306
0.241071801,0.245942901,0.152727788,0.107563546,0.122622302
0.2410701,0.245942884,0.152727788,0.107563347,0.122622299
0.241068591,0.24594287,0.152727788,0.107563189,0.122622297
0.241067262,0.245942859,0.152727788,0.107563063,0.122622295
0.241066097,0.245942849,0.152727788,0.107562963,0.122622294
0.241065081,0.245942842,0.152727788,0.107562882,0.122622293
0.2410642,0.245942835,0.152727788,0.107562818,0.122622292
0.24106344,0.245942831,0.152727788,0.107562766,0.122622292
0.241062787,0.245942827,0.152727788,0.107562725,0.122622291
0.241062229,0.245942824,0.152727788,0.107562691,0.122622291
0.240703066,0.245927482,0.152727725,0.107518567,0.122619783
0.240623707,0.245922153,0.152727689,0.107507995,0.122618897
0.240528486,0.245915113,0.152727634,0.10749514,0.122617723
0.240414878,0.245905883,0.152727552,0.107479607,0.122616177
0.240280184,0.24589388,0.152727429,0.107460972,0.122614159
0.240121621,0.245878413,0.152727246,0.107438793,0.122611552
0.239936444,0.245858689,0.152726981,0.107412637,0.122608218
0.239722128,0.245833824,0.152726599,0.107382113,0.122604007
0.239476608,0.245802884,0.152726061,0.107346915,0.122598758
0.239198587,0.245764945,0.152725317,0.107306888,0.12259232
0.238887904,0.245719191,0.15272431,0.107262097,0.122584559
0.238545946,0.245665042,0.152722979,0.107212922,0.122575394
0.238176079,0.245602317,0.15272127,0.107160145,0.122564821
0.237784044,0.245531424,0.152719143,0.107105045,0.122552953
0.237378237,0.245453542,0.152716588,0.107049472,0.122540059
0.236969808,0.245370767,0.152713642,0.106995889,0.122526588
0.236572462,0.245286183,0.152710407,0.106947358,0.122513194
0.236201904,0.245203787,0.152707049,0.106907459,0.122500721
0.235874889,0.245128262,0.152703803,0.10688014,0.122490166
0.235607914,0.245064562,0.152700944,0.106869489,0.122482615
0.235415687,0.245017375,0.152698754,0.106879484,0.122479149
0.235309575,0.244990525,0.152697478,0.106913748,0.122480755
0.235296284,0.244986451,0.152697275,0.106975387,0.122488262
0.235377029,0.245005879,0.152698197,0.107066968,0.122502334
0.235547344,0.245047764,0.152700182,0.107190681,0.122523542
0.235797576,0.245109542,0.152703086,0.107348737,0.122552548
0.236113961,0.245187611,0.15270674,0.107543968,0.122590388
0.236480051,0.245277962,0.152711018,0.107780653,0.122638891
0.236878258,0.245376815,0.152715932,0.108065531,0.12270123
0.237291238,0.245481164,0.152721739,0.108409017,0.122782662
0.237702953,0.245589159,0.152729084,0.108826641,0.122891526
0.238099312,0.245700306,0.152739231,0.109340805,0.123040643
0.238468359,0.245815485,0.152754439,0.109982954,0.12324929
0.238800035,0.245936816,0.152778622,0.110796333,0.12354607
0.23908558,0.246067378,0.152818484,0.11183955,0.123973053
0.239316601,0.246210775,0.1528855,0.113191195,0.12459181
0.239483858,0.246370534,0.152999337,0.114955846,0.125492159
0.239575798,0.246549297,0.153193772,0.117271829,0.126804816
0.239576857,0.246747804,0.153526893,0.120321173,0.128719621
0.23946559,0.246963718,0.154098668,0.124342201,0.131511627
0.239212701,0.247190417,0.155080997,0.129645069,0.135578068
0.238779012,0.247415993,0.156768664,0.136630051,0.141489726
0.238113126,0.247622567,0.159663943,0.145806309,0.150059154
0.237147504,0.247785462,0.164610477,0.157801676,0.162420207
0.235787573,0.247869089,0.172975079,0.173324569,0.180073156
0.233868937,0.247803865,0.186717921,0.192890386,0.204630452
0.230921497,0.247341667,0.206854911,0.215066613,0.235399159
0.224660379,0.245097072,0.219096237,0.224818335,0.251935786
0.212058812,0.239100868,0.200379393,0.201769456,0.224886445
0.195915941,0.230778208,0.17915773,0.171233817,0.190944637
0.176902114,0.220038207,0.163258523,0.142825514,0.162862823
0.154291713,0.205716651,0.150002909,0.11651388,0.139599368
0.127009144,0.186111529,0.135817146,0.090919164,0.118587931
0.093782519,0.158928387,0.116623172,0.06445533,0.097185672
0.053281878,0.12124451,0.087121723,0.035565851,0.072771347
0.004745557,0.070151368,0.040543915,0.003117867,0.043006799
-0.048074621,0.008488635,-0.024857731,-0.031085573,0.008788968
-0.073153946,-0.017916207,-0.052450071,-0.046897096,-0.005973866
-0.046040445,0.027461609,0.006833452,-0.028842611,0.017843546
-0.012536524,0.076161016,0.06181819,-0.006652265,0.043627011
0.015025076,0.112190271,0.096702309,0.011728018,0.062767175
0.036598053,0.137477498,0.11752264,0.026297594,0.076199409
0.053450885,0.155155258,0.129841717,0.037931464,0.085531642
0.066566945,0.167480361,0.137196079,0.047389838,0.091968076
0.076388308,0.17567739,0.14159682,0.055170046,0.096233372
0.082900935,0.180161163,0.144083295,0.061548621,0.098674307
0.085836166,0.180832608,0.145115764,0.066678895,0.099390053
0.084899446,0.177353571,0.144816983,0.070695234,0.098353719
0.080029824,0.169434457,0.143126641,0.073817228,0.095542119
0.071786845,0.157300908,0.139979286,0.076482349,0.091143251
0.062014671,0.142605251,0.13567355,0.079555317,0.085952765
0.054709362,0.129782857,0.131535847,0.084603849,0.081968024
0.055820727,0.126141312,0.130234459,0.093902175,0.082500099
0.069590447,0.137094336,0.134040655,0.10950568,0.090364757
0.094419181,0.160442729,0.142507351,0.13221755,0.105754791
0.125352394,0.18971224,0.154005935,0.16239858,0.127880975
0.158820006,0.220394529,0.168410504,0.201395653,0.157873511
0.193761381,0.251171045,0.187675358,0.251866702,0.199554865
0.230562769,0.282694344,0.215715874,0.317104885,0.258641448
0.2696514,0.316404732,0.258247788,0.39922215,0.340598889
0.310355201,0.352649173,0.318902138,0.493332841,0.443643934
0.349700999,0.383013104,0.37051101,0.559808464,0.523319073
0.382004861,0.386663726,0.336186863,0.515095179,0.477177073
0.403889205,0.374541567,0.266205028,0.412967774,0.371619412
0.409454584,0.356596693,0.208712454,0.313571195,0.276757335
0.386498514,0.327309222,0.163707629,0.227779796,0.199216688
0.320359434,0.277506736,0.127675794,0.158800416,0.135564605
0.226479464,0.218457208,0.105189097,0.111826796,0.088983577
0.175398881,0.197870156,0.103523121,0.087859958,0.06837085
0.188939238,0.226563366,0.115126693,0.077354628,0.067645186
0.228433132,0.274754702,0.126845408,0.069036784,0.071605789
0.268603572,0.325231134,0.132958499,0.056621235,0.071908542
0.302473958,0.373866662,0.132825762,0.038480078,0.066523295
0.333920485,0.418976108,0.129095129,0.018981938,0.05903142
0.384306982,0.450471648,0.133562636,0.0184437,0.06715342
0.472274468,0.461478576,0.158089879,0.054348041,0.106743709
0.572900875,0.471323373,0.193735409,0.104441369,0.158579203
0.648491028,0.480515712,0.236711384,0.152803757,0.205314549
0.622787076,0.456523393,0.279504323,0.183791237,0.219497076
0.493674685,0.393264418,0.31042924,0.192373028,0.198365782
0.359756106,0.319963941,0.28816854,0.178849506,0.167561483
0.263145036,0.245252532,0.192691562,0.14769106,0.139413467
0.329629429,0.316063154,0.203475162,0.131256356,0.136132802
0.471395214,0.442239547,0.283517808,0.134274119,0.150085392
0.526161471,0.430478982,0.273918967,0.108157508,0.125960738
0.468000855,0.273301073,0.147718639,0.039918961,0.054510843
0.427001588,0.233897789,0.092003494,0.012055835,0.037720402
0.419628705,0.298726282,0.094600393,0.022534137,0.067926971
0.43070531,0.403597387,0.120310308,0.056397382,0.122144174
0.447140721,0.527691326,0.156818535,0.098585805,0.187140019
0.388517384,0.40064754,0.085256819,0.007265794,0.093242887
0.277348482,0.193149768,-0.031519847,-0.134957428,-0.054767024
0.14509749,-0.004829128,-0.160601795,-0.275070252,-0.19902064
0.072614606,-0.094737873,-0.203809477,-0.335482855,-0.257702217
0.101191002,-0.028501736,-0.108126941,-0.278685174,-0.190602732
0.160943414,0.070839301,-0.00999652,-0.196306501,-0.104632867
0.226870201,0.164004966,0.05730568,-0.120959497,-0.033935429
0.298193044,0.253053375,0.103814241,-0.054608079,0.022697852
0.380015966,0.347971023,0.147515634,0.007450983,0.073711504
0.483174835,0.459439894,0.225954811,0.07289352,0.134604254
0.568062106,0.522118553,0.295402969,0.112056637,0.179343763
0.566911207,0.470972674,0.223274704,0.088217825,0.151654445
0.563688668,0.427083452,0.171050977,0.067676965,0.128253723
0.566651239,0.404116591,0.146158873,0.059610024,0.1169922
0.570908078,0.394525061,0.137981751,0.061558803,0.114775795
0.569936866,0.387477942,0.138609805,0.069283556,0.11749352
0.565848666,0.382309482,0.144306271,0.080703382,0.123743653
0.565816216,0.384363481,0.153128792,0.095008255,0.133431368
0.57081438,0.392017994,0.162383568,0.10993359,0.144422214
0.576359091,0.398752806,0.169298875,0.122759661,0.153786222
0.576335912,0.398516161,0.172268901,0.131914929,0.15953442
0.566446208,0.389247622,0.17168847,0.137633871,0.161480034
0.546729043,0.37343941,0.169483158,0.141349968,0.160962321
0.521425716,0.355772383,0.167522562,0.144430279,0.159674125
0.496243857,0.340361307,0.166589526,0.147453159,0.158682651
0.475291376,0.329418262,0.166536949,0.150329964,0.158220701
0.459574706,0.323117125,0.166914303,0.152765136,0.157985791
0.447390385,0.320090941,0.167390227,0.154644342,0.157556691
0.435846882,0.318260243,0.167797656,0.156213648,0.156697266
0.42242653,0.315667514,0.167999045,0.158043315,0.155463993
0.405914182,0.311086506,0.167859771,0.160830924,0.154159883
0.386594095,0.304333825,0.167393582,0.16514658,0.153220891
0.365811113,0.296151635,0.166863376,0.171252072,0.153075989
0.345175167,0.287670557,0.166666276,0.179078549,0.154015535
0.325932864,0.279847969,0.167131909,0.188331111,0.156136445
0.308811821,0.273240314,0.168431515,0.198616029,0.159382206
0.294213739,0.268088856,0.170597413,0.209500142,0.163606582
0.282526669,0.264533264,0.17350897,0.220452265,0.168569312
0.274417012,0.262823273,0.176738477,0.230681742,0.173833356
0.270926535,0.263418541,0.179390404,0.239052131,0.178687483
0.273084696,0.266814688,0.180388671,0.24441148,0.182379165
0.281083939,0.273107174,0.179350414,0.246348052,0.184694659
0.293880549,0.281763563,0.177044558,0.245560176,0.18624048
0.309786867,0.2919306,0.174712837,0.243297831,0.187990309
0.327315745,0.302893486,0.173234528,0.240603366,0.190710206
0.345538346,0.314314852,0.172990883,0.238069706,0.194832287
0.363987211,0.326237209,0.174150165,0.23600172,0.200607929
0.382301235,0.338793548,0.176831386,0.234586946,0.208099745
0.399675852,0.351487779,0.180846707,0.233850727,0.216725315
0.414295948,0.362244348,0.18508567,0.233450814,0.224513017
0.423464397,0.367388346,0.187318362,0.232670008,0.228113512
0.425347059,0.36418361,0.185710298,0.231028941,0.2250242
0.421012759,0.353999865,0.180926629,0.229043796,0.216359529
0.413729816,0.341268228,0.175432253,0.227970474,0.205930438
0.406616371,0.329978426,0.171248712,0.228928803,0.197173363
0.401514115,0.322209049,0.169229713,0.232468159,0.191861726
0.399074432,0.318486414,0.169469564,0.238553365,0.190408819
0.399093767,0.318388301,0.171692938,0.246608093,0.19237127
0.400738047,0.320865024,0.175340483,0.255507384,0.196698119
0.402697484,0.324376447,0.179495066,0.263600806,0.201826839
0.403422577,0.327094019,0.182905177,0.268923499,0.205866909
0.401543559,0.32735129,0.184326618,0.269698728,0.207050997
0.39637673,0.324248311,0.183107101,0.264990042,0.204360498
0.38821197,0.318003845,0.179542763,0.255090387,0.197915229
0.378160357,0.309749264,0.174638426,0.241341326,0.188799012
0.367697711,0.300952517,0.169512098,0.225543842,0.178481291
0.3582294,0.292910893,0.164951067,0.209382845,0.168271159
0.350861751,0.28653661,0.161312346,0.194116709,0.159053862
0.346361011,0.28237889,0.158637443,0.180518659,0.151279379
0.345201122,0.280738369,0.156808048,0.168950003,0.145068651
0.347616433,0.281768204,0.155658237,0.159464183,0.14033319
0.35361023,0.285507794,0.155030198,0.151889206,0.136859814
0.362896002,0.291822674,0.154786655,0.145873224,0.134349914
0.374776858,0.300246071,0.154797721,0.14090785,0.132426227
0.388038572,0.309787908,0.154932026,0.136391815,0.130654843
0.401094092,0.318973602,0.15513174,0.131892631,0.128706009
0.412809697,0.326654131,0.155741231,0.127861396,0.126871307
0.424193785,0.333928278,0.158245812,0.126850454,0.127033128
0.439858178,0.346045735,0.166157317,0.13434504,0.133468961
0.467118314,0.371808942,0.185213568,0.157431311,0.152106849
0.512700015,0.420341316,0.222882652,0.201345083,0.188183026
0.580513904,0.499188904,0.289254963,0.267639714,0.245192457
0.671197032,0.614209643,0.398760997,0.354964592,0.325593081
0.736445609,0.704135868,0.494884276,0.422127657,0.389511949
0.644984113,0.585498431,0.371651831,0.359392358,0.319245706
0.557038758,0.482421806,0.280274336,0.299175605,0.258120468
0.487381833,0.409825539,0.226414781,0.253102393,0.215597481
0.432844223,0.359419891,0.195205739,0.218257785,0.186434353
0.390197563,0.324512219,0.177193328,0.191898055,0.166473508
0.356834603,0.300341701,0.166809943,0.171910122,0.15280405
0.330721661,0.283596016,0.160826097,0.156711927,0.143429827
0.310284852,0.27198541,0.157377586,0.145125296,0.136989383
0.294305907,0.263930237,0.155390305,0.136272456,0.132555564
0.281837811,0.258340761,0.154245715,0.129497527,0.129496959
0.272139497,0.254464185,0.153587495,0.124308167,0.127383118
0.264626691,0.251779208,0.153210144,0.120332657,0.12592001
0.258835633,0.249923753,0.152994948,0.117288595,0.124906245
0.254396518,0.248645577,0.152873206,0.114960169,0.124203433
0.251013965,0.24776855,0.152805113,0.113181666,0.123716161
0.248452351,0.247169546,0.152767613,0.111825431,0.123378442
0.24652446,0.246762523,0.152747385,0.110792977,0.12314453
0.245082411,0.24648747,0.152736772,0.11000832,0.122982662
0.244010231,0.246302665,0.152731414,0.109412909,0.122870759
0.243217676,0.246179231,0.152728857,0.108961719,0.122793479
0.242635084,0.246097285,0.152727746,0.108620212,0.122740163
0.24220911,0.246043215,0.152727346,0.108361964,0.122703414
0.24189921,0.246007758,0.152727272,0.108166817,0.122678104
0.241674798,0.245984653,0.152727329,0.108019424,0.122660686
0.241512961,0.245969691,0.152727425,0.107908132,0.122648704
0.241396642,0.245960062,0.152727519,0.107824108,0.122640466
0.241313235,0.245953904,0.152727597,0.107760666,0.122634803
0.241253472,0.245949988,0.152727657,0.107712754,0.12263091
0.241210591,0.24594751,0.1527277,0.107676555,0.122628235
0.241179687,0.245945947,0.15272773,0.107649191,0.122626395
0.241157228,0.245944962,0.15272775,0.107628491,0.122625129
0.241140688,0.245944337,0.152727764,0.107612818,0.122624258
0.241128278,0.245943937,0.152727773,0.10760094,0.122623657
0.241118738,0.245943676,0.152727779,0.107591927,0.122623243
0.241111196,0.245943499,0.152727782,0.107585079,0.122622956
0.24110505,0.245943374,0.152727784,0.107579867,0.122622758
0.24109989,0.245943281,0.152727786,0.107575894,0.12262262
0.241095444,0.245943208,0.152727787,0.10757286,0.122622524
0.241091531,0.245943148,0.152727787,0.107570537,0.122622457
0.241088033,0.245943098,0.152727788,0.107568755,0.12262241
0.241084874,0.245943055,0.152727788,0.107567384,0.122622376
0.241082005,0.245943018,0.152727788,0.107566327,0.122622353
0.241079396,0.245942985,0.152727788,0.10756551,0.122622336
0.241077023,0.245942957,0.152727788,0.107564876,0.122622323
0.241074871,0.245942932,0.152727788,0.107564383,0.122622315
0.241072926,0.245942912,0.152727788,0.107563998,0.122622308
0.241071177,0.245942894,0.152727788,0.107563698,0.122622304
0.241069611,0.245942879,0.152727788,0.107563461,0.1226223
0.241068217,0.245942866,0.152727788,0.107563275,0.122622298
0.241066982,0.245942856,0.152727788,0.107563129,0.122622296
0.241065893,0.245942847,0.152727788,0.107563012,0.122622294
0.241064939,0.24594284,0.152727788,0.10756292,0.122622293
0.241064106,0.245942835,0.152727788,0.107562847,0.122622293
0.241063382,0.24594283,0.152727788,0.107562789,0.122622292
0.241062757,0.245942826,0.152727788,0.107562742,0.122622291
0.241062219,0.245942824,0.152727788,0.107562705,0.122622291
0.241061758,0.245942821,0.152727788,0.107562675,0.122622291
0.240647261,0.245923881,0.152727701,0.107510727,0.122619176
0.240553262,0.24591713,0.152727651,0.107497962,0.122618047
0.240439802,0.245908139,0.152727573,0.107482338,0.122616537
0.240303579,0.245896246,0.152727455,0.107463325,0.122614531
0.240140996,0.245880637,0.152727274,0.107440342,0.12261189
0.239948258,0.24586033,0.152727005,0.107412767,0.122608442
0.239721504,0.24583417,0.152726606,0.107379969,0.122603986
0.239457033,0.245800842,0.152726025,0.107341339,0.122598294
0.239151599,0.245758912,0.152725193,0.107296357,0.122591118
0.238802815,0.245706908,0.152724023,0.107244664,0.122582207
0.238409658,0.245643448,0.152722414,0.107186169,0.12257133
0.237973056,0.245567434,0.152720252,0.107121167,0.122558312
0.237496537,0.245478298,0.152717429,0.107050482,0.122543088
0.236986866,0.245376313,0.152713854,0.10697561,0.122525755
0.236454569,0.245262907,0.152709488,0.106898843,0.122506641
0.235914217,0.245140949,0.152704374,0.10682335,0.12248636
0.235384303,0.245014918,0.15269867,0.106753188,0.122465844
0.234886588,0.244890862,0.152692666,0.106693197,0.122446347
0.234444813,0.244776075,0.152686786,0.106648771,0.122429382
0.234082812,0.24467845,0.152681549,0.106625512,0.122416609
0.233822191,0.244605579,0.152677498,0.106628794,0.122409669
0.233679918,0.244563716,0.152675104,0.106663326,0.122410006
0.233666229,0.24455685,0.152674676,0.106732803,0.122418716
0.233783298,0.244586105,0.152676297,0.106839761,0.122436477
0.234024947,0.244649634,0.152679815,0.106985698,0.122463609
0.234377473,0.244743049,0.152684897,0.107171516,0.122500272
0.2348214,0.244860292,0.152691124,0.107398252,0.122546822
0.235333778,0.244994717,0.15269812,0.107668059,0.12260429
0.235890596,0.245140175,0.152705684,0.107985372,0.122675004
0.236468893,0.245291898,0.152713917,0.108358226,0.122763351
0.23704832,0.245447092,0.15272338,0.10879974,0.122876767
0.237612011,0.245605218,0.152735295,0.109329814,0.123027054
0.238146785,0.245767993,0.152751892,0.109977158,0.123232212
0.238642738,0.245939183,0.152776997,0.110781786,0.123519058
0.239092323,0.246124192,0.152817063,0.111798174,0.123926963
0.239488967,0.246329445,0.152882927,0.113099249,0.12451322
0.239825248,0.246561492,0.152992806,0.114781404,0.125360665
0.240090603,0.246825713,0.153177358,0.116970637,0.126588373
0.240268477,0.247124515,0.15348813,0.119829732,0.128366357
0.240332846,0.247454921,0.154011488,0.123565911,0.130935146
0.240243948,0.247805582,0.154890964,0.128437274,0.134630261
0.239942866,0.248153208,0.156361298,0.134753526,0.139908677
0.239343774,0.24845814,0.158794421,0.142859133,0.147364894
0.238319941,0.248657113,0.162740833,0.15306649,0.1576951
0.236671431,0.248645776,0.168881847,0.165445224,0.171475698
0.234038196,0.248226983,0.17756467,0.179189595,0.188336201
0.229676013,0.246967227,0.186993741,0.190925713,0.204506184
0.222214891,0.244015654,0.190482918,0.192870845,0.209816953
0.210593723,0.238605238,0.18328037,0.180098983,0.19763806
0.195104689,0.230626992,0.171319112,0.158768169,0.176584719
0.175940017,0.219709326,0.159539196,0.135184475,0.154979985
0.152551567,0.204773395,0.147908006,0.111238974,0.134809384
0.123885898,0.184053679,0.134062057,0.086608791,0.115118068
0.088510988,0.154977651,0.114155236,0.060111531,0.093883699
0.04462678,0.113889977,0.082216964,0.030145842,0.068470564
-0.009942376,0.055671116,0.028562599,-0.005197008,0.035559251
-0.077438338,-0.02630387,-0.062301474,-0.047931595,-0.00889263
-0.121193367,-0.079614004,-0.125871118,-0.074905193,-0.037429142
-0.072795892,0.0005142,-0.014797606,-0.042142911,0.005456268
-0.035286823,0.056720562,0.052172862,-0.016511856,0.03576257
-0.007422947,0.094293869,0.090488028,0.002800466,0.056173132
0.013871826,0.119867187,0.112481637,0.017743342,0.070057039
0.030877023,0.138031742,0.125423958,0.029799328,0.079747013
0.044825905,0.151434871,0.1333745,0.039902832,0.086656563
0.055960012,0.161114465,0.138412488,0.048497841,0.091468258
0.063820718,0.16700488,0.14146222,0.055691314,0.094359621
