id,lon,lat,number,nonstructural,structural,night,taxonomy,NAME_1,NAME_2,NAME_3,NAME_4,policy
a253,87.21382,27.66117,10,19845,11340,49,Wood,East,Koshi,Sankhuwasabha,Makalu,p_East
a254,83.01382,28.78617,10,19845,11340,49,Wood,Mid-Western,Rapti,Rukum,Ranmamaikot,p_Mid-Western
a255,81.66382,30.21117,10,19845,11340,49,Wood,Mid-Western,Karnali,Humla,Limi,p_Mid-Western
a256,82.63882,29.23617,10,19845,11340,49,Wood,Mid-Western,Karnali,Dolpa,Kaigaun,p_Mid-Western
a257,84.58882,28.63617,10,19845,11340,49,Wood,West,Gandaki,Gorkha,Samagaun,p_West
a258,82.26382,29.16117,10,19845,11340,49,Wood,Mid-Western,Karnali,Jumla,Guthichaur,p_Mid-Western
a259,83.08882,28.93617,10,19845,11340,49,Wood,Mid-Western,Karnali,Dolpa,Mukot,p_Mid-Western
a260,82.41382,29.01117,10,19845,11340,49,Wood,Mid-Western,Karnali,Dolpa,Sarmi,p_Mid-Western
a261,87.96382,27.51117,10,19845,11340,49,Wood,East,Mechi,Taplejung,Yamfudin,p_East
a262,87.96382,27.73617,10,19845,11340,49,Wood,East,Mechi,Taplejung,Lelep,p_East
a263,87.43882,27.51117,10,19845,11340,49,Wood,East,Koshi,Sankhuwasabha,Num,p_East
a264,82.41382,29.38617,10,19845,11340,49,Wood,Mid-Western,Karnali,Jumla,Patarasi,p_Mid-Western
a265,80.98882,29.98617,10,19845,11340,49,Wood,Far-Western,Mahakali,Darchula,Ghusa,p_Far-Western
a266,87.43882,27.36117,10,19845,11340,49,Wood,East,Koshi,Sankhuwasabha,Siddhapokhari,p_East
a267,82.71382,29.61117,10,19845,11340,49,Wood,Mid-Western,Karnali,Mugu,Dolphu,p_Mid-Western
a268,84.51382,28.33617,10,19845,11340,49,Wood,West,Gandaki,Lamjung,Bhulbhule,p_West
a269,87.96382,27.58617,10,19845,11340,49,Wood,East,Mechi,Taplejung,Tapethok,p_East
a270,83.23882,28.86117,10,19845,11340,49,Wood,Mid-Western,Karnali,Dolpa,Mukot,p_Mid-Western
a271,84.28882,28.56117,10,19845,11340,49,Wood,West,Gandaki,Manang,TachiBagarchhap,p_West
a272,85.48882,28.11117,10,19845,11340,49,Wood,Central,Bagmati,Rasuwa,Syafru,p_Central_Rasuwa
a273,87.13882,27.58617,10,19845,11340,49,Wood,East,Koshi,Sankhuwasabha,Yafu,p_East
a274,87.36382,27.81117,10,19845,11340,49,Wood,East,Koshi,Sankhuwasabha,Hatiya,p_East
a275,81.36382,28.63617,11,19845,11340,54,Wood,Mid-Western,Bheri,Surkhet,Taranga,p_Mid-Western
a276,86.16382,28.03617,11,19845,11340,54,Wood,Central,Janakpur,Dolakha,Lamabagar,p_Central_Dolakha
a277,81.43882,29.98617,11,19845,11340,54,Wood,Far-Western,Seti,Bajhang,Kanda,p_Far-Western
a278,82.63882,29.68617,11,19845,11340,54,Wood,Mid-Western,Karnali,Mugu,Mugu,p_Mid-Western
a279,82.78882,29.68617,11,19845,11340,54,Wood,Mid-Western,Karnali,Mugu,Dolphu,p_Mid-Western
a280,86.98882,27.51117,11,19845,11340,54,Wood,East,Koshi,Sankhuwasabha,Sisuwakhola,p_East
a281,82.48882,29.83617,11,19845,11340,54,Wood,Mid-Western,Karnali,Mugu,Mugu,p_Mid-Western
a282,83.16382,28.71117,11,19845,11340,54,Wood,West,Dhaualagiri,Myagdi,GurjaKhani,p_West
a283,86.98882,27.66117,11,19845,11340,54,Wood,East,Sagarmatha,Solukhumbu,Chheskam,p_East
a284,81.66382,28.33617,11,19845,11340,54,Wood,Mid-Western,Bheri,Bardiya,Royal Bardiya Nation,p_Mid-Western
a285,82.48882,29.38617,11,19845,11340,54,Wood,Mid-Western,Karnali,Jumla,Patarasi,p_Mid-Western
a286,82.18882,29.76117,11,19845,11340,54,Wood,Mid-Western,Karnali,Humla,Mimi,p_Mid-Western
a287,83.16382,29.46117,11,19845,11340,54,Wood,Mid-Western,Karnali,Dolpa,Tinje,p_Mid-Western
a288,81.28882,29.68617,11,19845,11340,54,Wood,Far-Western,Seti,Bajhang,Dhamena,p_Far-Western
a289,84.51382,28.41117,11,19845,11340,54,Wood,West,Gandaki,Lamjung,Bhulbhule,p_West
a290,87.51382,27.73617,11,19845,11340,54,Wood,East,Koshi,Sankhuwasabha,Chepuwa,p_East
a291,82.56382,29.83617,11,19845,11340,54,Wood,Mid-Western,Karnali,Mugu,Mugu,p_Mid-Western
a292,81.13882,29.31117,11,19845,11340,54,Wood,Far-Western,Seti,Achham,Khaptad National Par,p_Far-Western
a293,82.48882,29.46117,11,19845,11340,54,Wood,Mid-Western,Karnali,Jumla,Patarasi,p_Mid-Western
a294,88.03882,27.81117,12,19845,11340,59,Wood,East,Mechi,Taplejung,Lelep,p_East
a295,86.83882,27.66117,12,19845,11340,59,Wood,East,Sagarmatha,Solukhumbu,Bung,p_East
a296,80.76382,28.93617,12,19845,11340,59,Wood,Far-Western,Seti,Kailali,Nigali,p_Far-Western
a297,85.03882,28.63617,12,19845,11340,59,Wood,West,Gandaki,Gorkha,Chhaikampar,p_West
a298,85.56382,28.11117,12,19845,11340,59,Wood,Central,Bagmati,Sindhupalchok,Helumbu,p_Central_Sindhupalchok
a299,84.81382,28.33617,12,19845,11340,59,Wood,West,Gandaki,Gorkha,Uhya,p_West
a300,82.26382,29.98617,12,19845,11340,59,Wood,Mid-Western,Karnali,Humla,Shreemastha,p_Mid-Western
a301,81.06382,30.13617,12,19845,11340,59,Wood,Far-Western,Mahakali,Darchula,Byash,p_Far-Western
a302,84.58882,28.33617,12,19845,11340,59,Wood,West,Gandaki,Lamjung,Faleni,p_West
a303,82.11382,29.91117,12,19845,11340,59,Wood,Mid-Western,Karnali,Humla,Shreemastha,p_Mid-Western
a304,85.71382,28.03617,12,19845,11340,59,Wood,Central,Bagmati,Sindhupalchok,Motang,p_Central_Sindhupalchok
a305,82.93882,29.46117,12,19845,11340,59,Wood,Mid-Western,Karnali,Dolpa,Bhijer,p_Mid-Western
a306,82.56382,29.76117,13,19845,11340,63,Wood,Mid-Western,Karnali,Mugu,Mugu,p_Mid-Western
a307,84.88882,27.28617,13,19845,11340,63,Wood,Central,Narayani,Parsa,Royal Chitawan Natio,p_Central_Parsa
a308,82.33882,29.46117,13,19845,11340,63,Wood,Mid-Western,Karnali,Jumla,Dillichaur,p_Mid-Western
a309,81.36382,29.98617,13,19845,11340,63,Wood,Far-Western,Seti,Bajhang,Kanda,p_Far-Western
a310,83.31382,29.38617,13,19845,11340,63,Wood,Mid-Western,Karnali,Dolpa,Tinje,p_Mid-Western
a311,82.03882,29.98617,13,19845,11340,63,Wood,Mid-Western,Karnali,Humla,Kharpunath,p_Mid-Western
a312,84.28882,28.78617,13,19845,11340,63,Wood,West,Gandaki,Manang,Fu,p_West
a313,81.81382,29.76117,13,19845,11340,63,Wood,Mid-Western,Karnali,Humla,Kalika,p_Mid-Western
a314,81.43882,30.21117,13,19845,11340,63,Wood,Mid-Western,Karnali,Humla,Limi,p_Mid-Western
a315,82.26382,29.68617,13,19845,11340,63,Wood,Mid-Western,Karnali,Mugu,Mangri,p_Mid-Western
a316,82.63882,29.61117,13,19845,11340,63,Wood,Mid-Western,Karnali,Mugu,Dolphu,p_Mid-Western
a317,82.78882,28.86117,13,19845,11340,63,Wood,Mid-Western,Karnali,Dolpa,Majhfal,p_Mid-Western
a318,83.91382,29.23617,13,19845,11340,63,Wood,West,Dhaualagiri,Mustang,Lomanthang,p_West
a319,87.88882,27.73617,13,19845,11340,63,Wood,East,Mechi,Taplejung,Olangchunggola,p_East
a320,82.03882,28.11117,13,19845,11340,63,Wood,Mid-Western,Rapti,Dang,Panchakule,p_Mid-Western
a321,82.86382,28.78617,13,19845,11340,63,Wood,Mid-Western,Rapti,Rukum,Ranmamaikot,p_Mid-Western
a322,84.21382,28.63617,13,19845,11340,63,Wood,West,Gandaki,Manang,Nar,p_West
a323,82.78882,29.46117,14,19845,11340,68,Wood,Mid-Western,Karnali,Dolpa,Bhijer,p_Mid-Western
a324,85.86382,28.03617,14,19845,11340,68,Wood,Central,Bagmati,Sindhupalchok,Gumba,p_Central_Sindhupalchok
a325,82.93882,28.78617,14,19845,11340,68,Wood,Mid-Western,Rapti,Rukum,Ranmamaikot,p_Mid-Western
a326,81.81382,28.18617,14,19845,11340,68,Wood,Mid-Western,Bheri,Banke,Mahadevpuri,p_Mid-Western
a327,85.11382,28.26117,14,19845,11340,68,Wood,Central,Bagmati,Dhading,Sertung,p_Central_Dhading
a328,81.88882,29.76117,14,19845,11340,68,Wood,Mid-Western,Karnali,Humla,Sarkeedeu,p_Mid-Western
a329,81.73882,30.06117,14,19845,11340,68,Wood,Mid-Western,Karnali,Humla,Khagalgaun,p_Mid-Western
a330,81.88882,29.31117,14,19845,11340,68,Wood,Mid-Western,Karnali,Kalikot,Khin,p_Mid-Western
a331,84.81382,28.56117,14,19845,11340,68,Wood,West,Gandaki,Gorkha,Prok,p_West
a332,82.03882,29.91117,14,19845,11340,68,Wood,Mid-Western,Karnali,Humla,Kharpunath,p_Mid-Western
a333,84.36382,28.41117,14,19845,11340,68,Wood,West,Gandaki,Lamjung,Taghring,p_West
a334,80.46382,29.23617,14,19845,11340,68,Wood,Far-Western,Mahakali,Dadeldhura,Sirsha,p_Far-Western
a335,81.73882,28.26117,14,19845,11340,68,Wood,Mid-Western,Bheri,Banke,Kohalpur,p_Mid-Western
a336,86.46382,27.73617,14,19845,11340,68,Wood,Central,Janakpur,Ramechhap,Gumdel,p_Central_Ramechhap
a337,81.81382,29.46117,14,19845,11340,68,Wood,Mid-Western,Karnali,Mugu,Sukhadhik,p_Mid-Western
a338,87.58882,27.58617,14,19845,11340,68,Wood,East,Mechi,Taplejung,Papung,p_East
a339,82.48882,29.01117,14,19845,11340,68,Wood,Mid-Western,Bheri,Jajarkot,Bhagawatitol,p_Mid-Western
a340,82.26382,29.76117,15,19845,11340,73,Wood,Mid-Western,Karnali,Humla,Mimi,p_Mid-Western
a341,81.21382,29.83617,15,19845,11340,73,Wood,Far-Western,Seti,Bajhang,Kanda,p_Far-Western
a342,81.81382,30.06117,15,19845,11340,73,Wood,Mid-Western,Karnali,Humla,Hepka,p_Mid-Western
a343,81.28882,29.83617,15,19845,11340,73,Wood,Far-Western,Seti,Bajhang,Kanda,p_Far-Western
a344,82.86382,29.16117,15,19845,11340,73,Wood,Mid-Western,Karnali,Dolpa,Phoksundo,p_Mid-Western
a345,81.21382,29.68617,15,19845,11340,73,Wood,Far-Western,Seti,Bajhang,Daulichaur,p_Far-Western
a346,82.71382,29.01117,15,19845,11340,73,Wood,Mid-Western,Karnali,Dolpa,Lahai,p_Mid-Western
a347,81.51382,28.41117,15,19845,11340,73,Wood,Mid-Western,Bheri,Bardiya,Royal Bardiya Nation,p_Mid-Western
a348,81.51382,28.33617,15,19845,11340,73,Wood,Mid-Western,Bheri,Bardiya,Royal Bardiya Nation,p_Mid-Western
a349,82.63882,29.53617,15,19845,11340,73,Wood,Mid-Western,Karnali,Mugu,Dolphu,p_Mid-Western
a350,86.83882,27.88617,15,19845,11340,73,Wood,East,Sagarmatha,Solukhumbu,Khumjung,p_East
a351,81.58882,29.68617,15,19845,11340,73,Wood,Far-Western,Seti,Bajura,Bichhaiyan,p_Far-Western
a352,83.38882,28.63617,15,19845,11340,73,Wood,West,Dhaualagiri,Myagdi,Mudi,p_West
a353,83.68882,28.56117,15,19845,11340,73,Wood,West,Dhaualagiri,Myagdi,Narchyang,p_West
a354,84.43882,28.63617,15,19845,11340,73,Wood,West,Gandaki,Manang,Thoche,p_West
a355,83.16382,28.86117,15,19845,11340,73,Wood,Mid-Western,Karnali,Dolpa,Sahartara,p_Mid-Western
a356,82.48882,29.91117,15,19845,11340,73,Wood,Mid-Western,Karnali,Mugu,Mugu,p_Mid-Western
a357,82.41382,29.68617,16,19845,11340,78,Wood,Mid-Western,Karnali,Mugu,Pulu,p_Mid-Western
a358,82.41382,29.53617,16,19845,11340,78,Wood,Mid-Western,Karnali,Mugu,Pulu,p_Mid-Western
a359,82.63882,28.86117,16,19845,11340,78,Wood,Mid-Western,Rapti,Rukum,Gautamkot,p_Mid-Western
a360,86.61382,27.66117,16,19845,11340,78,Wood,East,Sagarmatha,Solukhumbu,Takasindu,p_East
a361,82.26382,29.91117,16,19845,11340,78,Wood,Mid-Western,Karnali,Humla,Shreemastha,p_Mid-Western
a362,82.63882,28.93617,16,19845,11340,78,Wood,Mid-Western,Rapti,Rukum,Gautamkot,p_Mid-Western
a363,81.96382,29.91117,16,19845,11340,78,Wood,Mid-Western,Karnali,Humla,Kharpunath,p_Mid-Western
a364,82.63882,29.08617,16,19845,11340,78,Wood,Mid-Western,Karnali,Dolpa,Kaigaun,p_Mid-Western
a365,87.66382,27.58617,16,19845,11340,78,Wood,East,Mechi,Taplejung,Papung,p_East
a366,82.33882,29.91117,16,19845,11340,78,Wood,Mid-Western,Karnali,Humla,Mimi,p_Mid-Western
a367,81.21382,29.91117,16,19845,11340,78,Wood,Far-Western,Seti,Bajhang,Kanda,p_Far-Western
a368,82.78882,28.78617,16,19845,11340,78,Wood,Mid-Western,Rapti,Rukum,Ranmamaikot,p_Mid-Western
a369,84.73882,27.36117,16,19845,11340,78,Wood,Central,Narayani,Parsa,Royal Chitawan Natio,p_Central_Parsa
a370,81.73882,30.28617,16,19845,11340,78,Wood,Mid-Western,Karnali,Humla,Limi,p_Mid-Western
a371,82.56382,29.53617,16,19845,11340,78,Wood,Mid-Western,Karnali,Mugu,Dolphu,p_Mid-Western
a372,81.51382,28.48617,16,19845,11340,78,Wood,Mid-Western,Bheri,Bardiya,Royal Bardiya Nation,p_Mid-Western
a373,82.11382,29.98617,16,19845,11340,78,Wood,Mid-Western,Karnali,Humla,Kharpunath,p_Mid-Western
a374,81.51382,29.83617,16,19845,11340,78,Wood,Far-Western,Seti,Bajhang,Kanda,p_Far-Western
a375,82.63882,29.01117,17,19845,11340,83,Wood,Mid-Western,Karnali,Dolpa,Lahai,p_Mid-Western
a376,87.88882,27.51117,17,19845,11340,83,Wood,East,Mechi,Taplejung,Tapethok,p_East
a377,83.08882,28.86117,17,19845,11340,83,Wood,Mid-Western,Karnali,Dolpa,Sahartara,p_Mid-Western
a378,84.88882,28.56117,17,19845,11340,83,Wood,West,Gandaki,Gorkha,Bihi,p_West
a379,84.81382,27.43617,17,19845,11340,83,Wood,Central,Narayani,Makwanpur,Manahari,p_Central_Makwanpur
a380,84.28882,28.33617,17,19845,11340,83,Wood,West,Gandaki,Lamjung,Ghanpokhara,p_West
a381,83.31382,28.86117,17,19845,11340,83,Wood,Mid-Western,Karnali,Dolpa,Mukot,p_Mid-Western
a382,82.03882,29.83617,17,19845,11340,83,Wood,Mid-Western,Karnali,Humla,Shreemastha,p_Mid-Western
a383,81.58882,29.98617,17,19845,11340,83,Wood,Mid-Western,Karnali,Humla,Muchu,p_Mid-Western
a384,81.81382,29.91117,17,19845,11340,83,Wood,Mid-Western,Karnali,Humla,Raya,p_Mid-Western
a385,81.21382,29.76117,17,19845,11340,83,Wood,Far-Western,Seti,Bajhang,Kanda,p_Far-Western
a386,82.03882,29.68617,17,19845,11340,83,Wood,Mid-Western,Karnali,Mugu,Photu,p_Mid-Western
a387,84.21382,28.56117,17,19845,11340,83,Wood,West,Gandaki,Manang,Pisang,p_West
a388,81.81382,29.68617,17,19845,11340,83,Wood,Mid-Western,Karnali,Humla,Kalika,p_Mid-Western
a389,81.88882,29.38617,17,19845,11340,83,Wood,Mid-Western,Karnali,Kalikot,Khin,p_Mid-Western
a390,82.48882,29.23617,17,19845,11340,83,Wood,Mid-Western,Karnali,Jumla,Guthichaur,p_Mid-Western
a391,87.28882,27.81117,17,19845,11340,83,Wood,East,Koshi,Sankhuwasabha,Hatiya,p_East
a392,83.91382,27.66117,17,19845,11340,83,Wood,West,Lumbini,Nawalparasi,Benimanipur,p_West
a393,85.33882,27.21117,18,19845,11340,88,Wood,Central,Narayani,Rautahat,Chandranigahapur,p_Central_Rautahat
a394,85.26382,28.26117,18,19845,11340,88,Wood,Central,Bagmati,Rasuwa,Chilime,p_Central_Rasuwa
a395,81.21382,28.71117,18,19845,11340,88,Wood,Far-Western,Seti,Kailali,Sugarkhal,p_Far-Western
a396,83.61382,28.71117,18,19845,11340,88,Wood,West,Dhaualagiri,Mustang,Kowang,p_West
a397,81.43882,29.83617,19,19845,11340,93,Wood,Far-Western,Seti,Bajhang,Kanda,p_Far-Western
a398,87.96382,27.43617,19,19845,11340,93,Wood,East,Mechi,Taplejung,Khewang,p_East
a399,82.18882,29.61117,19,19845,11340,93,Wood,Mid-Western,Karnali,Mugu,Ruga,p_Mid-Western
a400,87.43882,27.81117,19,19845,11340,93,Wood,East,Koshi,Sankhuwasabha,Chepuwa,p_East
a401,88.03882,27.43617,19,19845,11340,93,Wood,East,Mechi,Taplejung,Yamfudin,p_East
a402,83.98882,28.71117,19,19845,11340,93,Wood,West,Gandaki,Manang,TankiManang,p_West
a403,81.66382,30.28617,19,19845,11340,93,Wood,Mid-Western,Karnali,Humla,Limi,p_Mid-Western
a404,82.86382,29.46117,19,19845,11340,93,Wood,Mid-Western,Karnali,Dolpa,Bhijer,p_Mid-Western
a405,82.86382,28.93617,20,19845,11340,98,Wood,Mid-Western,Karnali,Dolpa,Dunai,p_Mid-Western
a406,81.96382,29.98617,20,19845,11340,98,Wood,Mid-Western,Karnali,Humla,Thehe,p_Mid-Western
a407,85.63882,28.03617,20,19845,11340,98,Wood,Central,Bagmati,Sindhupalchok,Motang,p_Central_Sindhupalchok
a408,85.78882,28.03617,20,19845,11340,98,Wood,Central,Bagmati,Sindhupalchok,Gumba,p_Central_Sindhupalchok
a409,82.93882,29.38617,20,19845,11340,98,Wood,Mid-Western,Karnali,Dolpa,Bhijer,p_Mid-Western
a410,82.41382,29.31117,20,19845,11340,98,Wood,Mid-Western,Karnali,Jumla,Patarasi,p_Mid-Western
a411,83.16382,29.16117,20,19845,11340,98,Wood,Mid-Western,Karnali,Dolpa,Dho,p_Mid-Western
a412,82.78882,28.93617,20,19845,11340,98,Wood,Mid-Western,Karnali,Dolpa,Majhfal,p_Mid-Western
a413,86.98882,27.43617,20,19845,11340,98,Wood,East,Koshi,Bhojpur,Dobhane,p_East
a414,80.98882,29.83617,20,19845,11340,98,Wood,Far-Western,Mahakali,Darchula,Khandeswori,p_Far-Western
a415,83.08882,29.38617,20,19845,11340,98,Wood,Mid-Western,Karnali,Dolpa,Saldang,p_Mid-Western
a416,87.81382,27.66117,20,19845,11340,98,Wood,East,Mechi,Taplejung,Olangchunggola,p_East
a417,81.58882,28.41117,20,19845,11340,98,Wood,Mid-Western,Bheri,Bardiya,Royal Bardiya Nation,p_Mid-Western
a418,81.28882,28.56117,21,19845,11340,102,Wood,Mid-Western,Bheri,Bardiya,Royal Bardiya Nation,p_Mid-Western
a419,81.43882,29.68617,21,19845,11340,102,Wood,Far-Western,Seti,Bajhang,Kanda,p_Far-Western
a420,86.53882,27.66117,21,19845,11340,102,Wood,East,Sagarmatha,Solukhumbu,Beni,p_East
a421,81.13882,29.68617,21,19845,11340,102,Wood,Far-Western,Seti,Bajhang,Daulichaur,p_Far-Western
a422,80.46382,29.01117,21,19845,11340,102,Wood,Far-Western,Mahakali,Kanchanpur,Krishnapur,p_Far-Western
a423,80.98882,29.91117,21,19845,11340,102,Wood,Far-Western,Mahakali,Darchula,Ghusa,p_Far-Western
a424,83.53882,28.56117,21,19845,11340,102,Wood,West,Dhaualagiri,Myagdi,Kuinemangale,p_West
a425,82.18882,29.16117,21,19845,11340,102,Wood,Mid-Western,Karnali,Jumla,Haku,p_Mid-Western
a426,82.18882,27.88617,21,19845,11340,102,Wood,Mid-Western,Rapti,Dang,Rajpur,p_Mid-Western
a427,80.53882,29.23617,21,19845,11340,102,Wood,Far-Western,Mahakali,Dadeldhura,AmargadhiN.P.,p_Far-Western
a428,84.36382,27.81117,21,19845,11340,102,Wood,West,Gandaki,Tanahu,Kota,p_West
a429,82.56382,28.93617,22,19845,11340,107,Wood,Mid-Western,Rapti,Rukum,Gautamkot,p_Mid-Western
a431,80.68882,29.01117,22,19845,11340,107,Wood,Far-Western,Seti,Kailali,Nigali,p_Far-Western
a432,80.91382,28.93617,22,19845,11340,107,Wood,Far-Western,Seti,Doti,Dhanglagau,p_Far-Western
a433,84.06382,28.33617,22,19845,11340,107,Wood,West,Gandaki,Kaski,Parche,p_West
a434,81.66382,29.76117,22,19845,11340,107,Wood,Far-Western,Seti,Bajura,Bichhaiyan,p_Far-Western
a435,84.21382,28.71117,22,19845,11340,107,Wood,West,Gandaki,Manang,Nar,p_West
a436,85.71382,27.96117,22,19845,11340,107,Wood,Central,Bagmati,Sindhupalchok,Thanpalkot,p_Central_Sindhupalchok
a437,81.13882,29.91117,22,19845,11340,107,Wood,Far-Western,Seti,Bajhang,Kanda,p_Far-Western
a438,81.73882,29.83617,22,19845,11340,107,Wood,Far-Western,Seti,Bajura,Bichhaiyan,p_Far-Western
a439,83.08882,29.46117,22,19845,11340,107,Wood,Mid-Western,Karnali,Dolpa,Saldang,p_Mid-Western
a440,81.58882,29.61117,22,19845,11340,107,Wood,Far-Western,Seti,Bajura,Kolti,p_Far-Western
a441,82.18882,29.08617,22,19845,11340,107,Wood,Mid-Western,Karnali,Jumla,Haku,p_Mid-Western
a442,84.28882,28.71117,22,19845,11340,107,Wood,West,Gandaki,Manang,Fu,p_West
a443,81.51382,29.61117,22,19845,11340,107,Wood,Far-Western,Seti,Bajura,Dahakot,p_Far-Western
a444,85.41382,28.03617,22,19845,11340,107,Wood,Central,Bagmati,Nuwakot,Ghyangphedi,p_Central_Nuwakot
a445,87.88882,27.66117,22,19845,11340,107,Wood,East,Mechi,Taplejung,Lelep,p_East
a446,81.96382,29.61117,23,19845,11340,112,Wood,Mid-Western,Karnali,Mugu,RaraKalai,p_Mid-Western
a447,82.93882,28.93617,23,19845,11340,112,Wood,Mid-Western,Karnali,Dolpa,Dunai,p_Mid-Western
a448,85.11382,28.48617,23,19845,11340,112,Wood,West,Gandaki,Gorkha,Chhaikampar,p_West
a449,85.48882,28.03617,23,19845,11340,112,Wood,Central,Bagmati,Nuwakot,Ghyangphedi,p_Central_Nuwakot
a450,83.83882,29.01117,23,19845,11340,112,Wood,West,Dhaualagiri,Mustang,Dhami,p_West
a451,83.68882,28.86117,24,19845,11340,117,Wood,West,Dhaualagiri,Mustang,Jomsom,p_West
a452,84.88882,28.48617,24,19845,11340,117,Wood,West,Gandaki,Gorkha,Bihi,p_West
a453,82.71382,29.08617,24,19845,11340,117,Wood,Mid-Western,Karnali,Dolpa,Pahada,p_Mid-Western
a454,80.46382,28.93617,24,19845,11340,117,Wood,Far-Western,Mahakali,Kanchanpur,Krishnapur,p_Far-Western
a455,84.21382,27.73617,24,19845,11340,117,Wood,West,Lumbini,Nawalparasi,Dibyapuri,p_West
a456,81.73882,29.76117,24,19845,11340,117,Wood,Mid-Western,Karnali,Humla,Madana,p_Mid-Western
a457,83.83882,29.08617,24,19845,11340,117,Wood,West,Dhaualagiri,Mustang,Dhami,p_West
a458,81.51382,30.21117,24,19845,11340,117,Wood,Mid-Western,Karnali,Humla,Limi,p_Mid-Western
a459,82.33882,29.38617,24,19845,11340,117,Wood,Mid-Western,Karnali,Jumla,Dillichaur,p_Mid-Western
a460,82.93882,29.01117,24,19845,11340,117,Wood,Mid-Western,Karnali,Dolpa,Raha,p_Mid-Western
a461,88.11382,26.98617,24,19845,11340,117,Wood,East,Mechi,Ilam,Gorkhe,p_East
a462,80.61382,29.01117,25,19845,11340,122,Wood,Far-Western,Seti,Kailali,Sahajpur,p_Far-Western
a463,81.51382,30.06117,25,19845,11340,122,Wood,Mid-Western,Karnali,Humla,Muchu,p_Mid-Western
a464,87.28882,27.66117,25,19845,11340,122,Wood,East,Koshi,Sankhuwasabha,Makalu,p_East
a465,81.43882,29.76117,25,19845,11340,122,Wood,Far-Western,Seti,Bajhang,Kanda,p_Far-Western
a466,81.88882,28.11117,25,19845,11340,122,Wood,Mid-Western,Bheri,Banke,Kanchanapur,p_Mid-Western
a467,82.93882,29.53617,25,19845,11340,122,Wood,Mid-Western,Karnali,Dolpa,Bhijer,p_Mid-Western
a468,83.98882,29.16117,25,19845,11340,122,Wood,West,Dhaualagiri,Mustang,Lomanthang,p_West
a469,85.56382,28.03617,25,19845,11340,122,Wood,Central,Bagmati,Sindhupalchok,Baruwa,p_Central_Sindhupalchok
a470,80.83882,29.98617,25,19845,11340,122,Wood,Far-Western,Mahakali,Darchula,Rapla,p_Far-Western
a471,80.31382,29.23617,25,19845,11340,122,Wood,Far-Western,Mahakali,Dadeldhura,Rupal,p_Far-Western
a472,87.73882,27.58617,25,19845,11340,122,Wood,East,Mechi,Taplejung,Lelep,p_East
a473,81.36382,28.48617,26,19845,11340,127,Wood,Mid-Western,Bheri,Bardiya,Royal Bardiya Nation,p_Mid-Western
a474,80.83882,28.93617,26,19845,11340,127,Wood,Far-Western,Seti,Kailali,Khairala,p_Far-Western
a475,82.56382,28.71117,26,19845,11340,127,Wood,Mid-Western,Rapti,Rukum,Pipal,p_Mid-Western
a476,81.81382,29.83617,26,19845,11340,127,Wood,Mid-Western,Karnali,Humla,Raya,p_Mid-Western
a477,83.38882,28.93617,26,19845,11340,127,Wood,Mid-Western,Karnali,Dolpa,Chharka,p_Mid-Western
a478,85.93882,27.96117,26,19845,11340,127,Wood,Central,Bagmati,Sindhupalchok,Tatopani,p_Central_Sindhupalchok
a479,82.48882,29.76117,26,19845,11340,127,Wood,Mid-Western,Karnali,Mugu,Mugu,p_Mid-Western
a480,84.73882,27.66117,26,19845,11340,127,Wood,Central,Narayani,Chitawan,Lothar,p_Central_Chitawan
a481,87.51382,27.43617,26,19845,11340,127,Wood,East,Mechi,Taplejung,Thinglabu,p_East
a482,82.18882,28.78617,26,19845,11340,127,Wood,Mid-Western,Bheri,Jajarkot,Khalanga,p_Mid-Western
a483,81.06382,29.68617,26,19845,11340,127,Wood,Far-Western,Seti,Bajhang,Surma,p_Far-Western
a484,81.66382,29.61117,26,19845,11340,127,Wood,Far-Western,Seti,Bajura,Bichhaiyan,p_Far-Western
a485,83.01382,28.86117,27,19845,11340,132,Wood,Mid-Western,Karnali,Dolpa,Sahartara,p_Mid-Western
a486,82.26382,29.83617,27,19845,11340,132,Wood,Mid-Western,Karnali,Humla,Mimi,p_Mid-Western
a487,80.91382,30.06117,27,19845,11340,132,Wood,Far-Western,Mahakali,Darchula,Byash,p_Far-Western
a488,82.78882,27.73617,27,19845,11340,132,Wood,West,Lumbini,Kapilbastu,Shivagadhi,p_West
a489,81.66382,28.41117,27,19845,11340,132,Wood,Mid-Western,Bheri,Bardiya,Royal Bardiya Nation,p_Mid-Western
a490,85.86382,27.96117,27,19845,11340,132,Wood,Central,Bagmati,Sindhupalchok,Gumba,p_Central_Sindhupalchok
a491,80.38882,29.23617,27,19845,11340,132,Wood,Far-Western,Mahakali,Dadeldhura,Sirsha,p_Far-Western
a492,88.03882,27.36117,27,19845,11340,132,Wood,East,Mechi,Panchthar,Falaicha,p_East
a493,86.68882,27.88617,27,19845,11340,132,Wood,East,Sagarmatha,Solukhumbu,Namche,p_East
a494,81.06382,29.76117,27,19845,11340,132,Wood,Far-Western,Seti,Bajhang,Dahabagar,p_Far-Western
a495,80.91382,29.91117,28,19845,11340,137,Wood,Far-Western,Mahakali,Darchula,Ghusa,p_Far-Western
a496,84.36382,28.48617,28,19845,11340,137,Wood,West,Gandaki,Manang,Dharapani,p_West
a497,87.43882,27.58617,28,19845,11340,137,Wood,East,Koshi,Sankhuwasabha,Pawakhola,p_East
