rup_mag,rup_rake,dist_rjb,site_vs30,result_type,damping,0.04,0.07,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.6,0.7,0.8,0.9,1,1.25,1.5,1.75,2,2.5,2.75,4,pga,pgv
6.5000000E+00,0.0000000E+00,1.6000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689745E-01,7.4603998E-01,7.5525012E-01,7.3221892E-01,7.3682457E-01,7.0919749E-01,6.6774794E-01,6.5163187E-01,6.4242203E-01,6.5393519E-01,6.5163482E-01,6.5162821E-01,6.5163355E-01,6.5393719E-01,6.5854211E-01,6.5163433E-01,6.6775105E-01,6.9768143E-01,7.0228487E-01,7.0919554E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775171E-01,6.2169950E-01
6.9000000E+00,0.0000000E+00,1.6000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689489E-01,7.4604068E-01,7.5524799E-01,7.3222245E-01,7.3682891E-01,7.0919311E-01,6.6775041E-01,6.5163224E-01,6.4242033E-01,6.5393178E-01,6.5163137E-01,6.5163107E-01,6.5162984E-01,6.5393276E-01,6.5853712E-01,6.5163183E-01,6.6774804E-01,6.9768434E-01,7.0229025E-01,7.0919815E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774458E-01,6.2169606E-01
4.0000000E+00,0.0000000E+00,2.0000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689250E-01,7.4603654E-01,7.5525003E-01,7.3222102E-01,7.3682549E-01,7.0920044E-01,6.6775034E-01,6.5163156E-01,6.4242117E-01,6.5393521E-01,6.5163105E-01,6.5163223E-01,6.5163088E-01,6.5393392E-01,6.5854085E-01,6.5163109E-01,6.6775085E-01,6.9768173E-01,7.0228941E-01,7.0919605E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774920E-01,6.2169890E-01
4.5000000E+00,0.0000000E+00,2.0000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689325E-01,7.4603970E-01,7.5524846E-01,7.3222676E-01,7.3682700E-01,7.0919297E-01,6.6774960E-01,6.5163113E-01,6.4242162E-01,6.5393681E-01,6.5163330E-01,6.5163176E-01,6.5163094E-01,6.5392989E-01,6.5853893E-01,6.5163062E-01,6.6774480E-01,6.9768380E-01,7.0228738E-01,7.0919884E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774799E-01,6.2169597E-01
5.0000000E+00,0.0000000E+00,2.0000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689218E-01,7.4603727E-01,7.5524814E-01,7.3222318E-01,7.3682618E-01,7.0919550E-01,6.6775018E-01,6.5163200E-01,6.4242090E-01,6.5393444E-01,6.5163235E-01,6.5163236E-01,6.5163017E-01,6.5393614E-01,6.5854031E-01,6.5163239E-01,6.6775266E-01,6.9768136E-01,7.0229114E-01,7.0919521E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775208E-01,6.2169763E-01
5.5000000E+00,0.0000000E+00,2.0000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689571E-01,7.4603815E-01,7.5525103E-01,7.3222197E-01,7.3682753E-01,7.0919896E-01,6.6774743E-01,6.5163022E-01,6.4242481E-01,6.5393635E-01,6.5163179E-01,6.5163613E-01,6.5163328E-01,6.5393762E-01,6.5853656E-01,6.5163381E-01,6.6775012E-01,6.9768053E-01,7.0228866E-01,7.0919643E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774969E-01,6.2170121E-01
6.0000000E+00,0.0000000E+00,2.0000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689392E-01,7.4603651E-01,7.5524881E-01,7.3222061E-01,7.3682898E-01,7.0919623E-01,6.6775166E-01,6.5163077E-01,6.4242121E-01,6.5393466E-01,6.5163081E-01,6.5163218E-01,6.5163280E-01,6.5393357E-01,6.5854040E-01,6.5163244E-01,6.6774728E-01,6.9768455E-01,7.0228782E-01,7.0919541E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775276E-01,6.2169493E-01
6.5000000E+00,0.0000000E+00,2.0000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689518E-01,7.4603843E-01,7.5524710E-01,7.3222151E-01,7.3682909E-01,7.0919753E-01,6.6774847E-01,6.5163066E-01,6.4242295E-01,6.5393430E-01,6.5163368E-01,6.5163364E-01,6.5163188E-01,6.5393290E-01,6.5853876E-01,6.5163057E-01,6.6774742E-01,6.9768632E-01,7.0228466E-01,7.0919539E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774881E-01,6.2170056E-01
6.9000000E+00,0.0000000E+00,2.0000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689096E-01,7.4603673E-01,7.5525011E-01,7.3222446E-01,7.3683056E-01,7.0919176E-01,6.6774846E-01,6.5163232E-01,6.4242304E-01,6.5393582E-01,6.5163291E-01,6.5163052E-01,6.5162935E-01,6.5393554E-01,6.5853980E-01,6.5163359E-01,6.6774667E-01,6.9768198E-01,7.0228652E-01,7.0919423E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774931E-01,6.2170158E-01
4.0000000E+00,0.0000000E+00,0.0000000E+00,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689788E-01,7.4603777E-01,7.5525174E-01,7.3222189E-01,7.3682623E-01,7.0919503E-01,6.6775116E-01,6.5163048E-01,6.4242039E-01,6.5393420E-01,6.5163045E-01,6.5163204E-01,6.5162847E-01,6.5393422E-01,6.5854271E-01,6.5162725E-01,6.6775048E-01,6.9768198E-01,7.0229043E-01,7.0919654E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775038E-01,6.2170123E-01
4.5000000E+00,0.0000000E+00,0.0000000E+00,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689324E-01,7.4603984E-01,7.5524441E-01,7.3222012E-01,7.3682406E-01,7.0919674E-01,6.6774927E-01,6.5162992E-01,6.4242126E-01,6.5393336E-01,6.5163097E-01,6.5163148E-01,6.5163190E-01,6.5393345E-01,6.5854050E-01,6.5163362E-01,6.6774985E-01,6.9768194E-01,7.0228798E-01,7.0919453E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774995E-01,6.2169690E-01
5.0000000E+00,0.0000000E+00,0.0000000E+00,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689415E-01,7.4603632E-01,7.5524739E-01,7.3222209E-01,7.3682763E-01,7.0919810E-01,6.6774954E-01,6.5163311E-01,6.4241995E-01,6.5393668E-01,6.5163696E-01,6.5163386E-01,6.5163207E-01,6.5393383E-01,6.5853959E-01,6.5163272E-01,6.6774842E-01,6.9768442E-01,7.0228669E-01,7.0919829E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774869E-01,6.2169698E-01
5.5000000E+00,0.0000000E+00,0.0000000E+00,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689365E-01,7.4603732E-01,7.5524749E-01,7.3222247E-01,7.3682739E-01,7.0919556E-01,6.6775131E-01,6.5162969E-01,6.4242240E-01,6.5393707E-01,6.5163301E-01,6.5163269E-01,6.5162931E-01,6.5393308E-01,6.5854151E-01,6.5163030E-01,6.6774705E-01,6.9768235E-01,7.0228757E-01,7.0919455E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775081E-01,6.2170105E-01
6.0000000E+00,0.0000000E+00,0.0000000E+00,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689410E-01,7.4603755E-01,7.5525084E-01,7.3221857E-01,7.3682479E-01,7.0919644E-01,6.6775344E-01,6.5163186E-01,6.4242129E-01,6.5393521E-01,6.5163099E-01,6.5163190E-01,6.5163220E-01,6.5393298E-01,6.5854031E-01,6.5162878E-01,6.6774693E-01,6.9768573E-01,7.0228605E-01,7.0919541E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775102E-01,6.2169788E-01
6.5000000E+00,0.0000000E+00,0.0000000E+00,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689399E-01,7.4603609E-01,7.5524740E-01,7.3222544E-01,7.3682918E-01,7.0919669E-01,6.6775076E-01,6.5163185E-01,6.4241907E-01,6.5393493E-01,6.5163198E-01,6.5162814E-01,6.5163222E-01,6.5393355E-01,6.5853904E-01,6.5163071E-01,6.6774986E-01,6.9768497E-01,7.0229116E-01,7.0919838E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774867E-01,6.2169811E-01
6.9000000E+00,0.0000000E+00,0.0000000E+00,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689487E-01,7.4603824E-01,7.5524717E-01,7.3221703E-01,7.3682704E-01,7.0919498E-01,6.6774950E-01,6.5162926E-01,6.4242342E-01,6.5393629E-01,6.5163466E-01,6.5162812E-01,6.5163230E-01,6.5393228E-01,6.5854123E-01,6.5163360E-01,6.6775079E-01,6.9768289E-01,7.0228912E-01,7.0919573E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774929E-01,6.2169809E-01
4.0000000E+00,0.0000000E+00,1.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689504E-01,7.4603707E-01,7.5525155E-01,7.3222295E-01,7.3682660E-01,7.0919715E-01,6.6775128E-01,6.5163199E-01,6.4241932E-01,6.5393661E-01,6.5163246E-01,6.5163362E-01,6.5163147E-01,6.5393564E-01,6.5853736E-01,6.5163237E-01,6.6775246E-01,6.9768087E-01,7.0228775E-01,7.0919522E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775147E-01,6.2169763E-01
4.5000000E+00,0.0000000E+00,1.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689228E-01,7.4603531E-01,7.5524716E-01,7.3222508E-01,7.3683098E-01,7.0919335E-01,6.6774912E-01,6.5163035E-01,6.4242081E-01,6.5393255E-01,6.5163216E-01,6.5163301E-01,6.5163265E-01,6.5393273E-01,6.5853789E-01,6.5163424E-01,6.6775052E-01,6.9768604E-01,7.0228650E-01,7.0919563E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774911E-01,6.2169894E-01
5.0000000E+00,0.0000000E+00,1.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689074E-01,7.4603955E-01,7.5525011E-01,7.3222165E-01,7.3682437E-01,7.0919693E-01,6.6775170E-01,6.5163014E-01,6.4241982E-01,6.5393798E-01,6.5163053E-01,6.5162972E-01,6.5163227E-01,6.5393104E-01,6.5853837E-01,6.5163553E-01,6.6774849E-01,6.9768192E-01,7.0228919E-01,7.0919601E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774692E-01,6.2169745E-01
5.5000000E+00,0.0000000E+00,1.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689382E-01,7.4603577E-01,7.5524902E-01,7.3222330E-01,7.3682852E-01,7.0919337E-01,6.6775097E-01,6.5163234E-01,6.4242091E-01,6.5393292E-01,6.5163396E-01,6.5163076E-01,6.5163334E-01,6.5393287E-01,6.5853970E-01,6.5163014E-01,6.6775065E-01,6.9768477E-01,7.0229224E-01,7.0919489E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774882E-01,6.2169778E-01
6.0000000E+00,0.0000000E+00,1.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689206E-01,7.4603509E-01,7.5524744E-01,7.3222260E-01,7.3682616E-01,7.0919528E-01,6.6774894E-01,6.5163011E-01,6.4242239E-01,6.5393520E-01,6.5162897E-01,6.5163176E-01,6.5163088E-01,6.5393289E-01,6.5854433E-01,6.5163023E-01,6.6775359E-01,6.9768387E-01,7.0228851E-01,7.0919657E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774960E-01,6.2169717E-01
6.5000000E+00,0.0000000E+00,1.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689190E-01,7.4603924E-01,7.5524786E-01,7.3221926E-01,7.3682904E-01,7.0919279E-01,6.6774896E-01,6.5163070E-01,6.4242247E-01,6.5393470E-01,6.5163177E-01,6.5163226E-01,6.5163245E-01,6.5393327E-01,6.5853960E-01,6.5163163E-01,6.6775157E-01,6.9768827E-01,7.0228959E-01,7.0919677E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774694E-01,6.2169995E-01
6.9000000E+00,0.0000000E+00,1.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689451E-01,7.4603622E-01,7.5525124E-01,7.3222127E-01,7.3682736E-01,7.0919409E-01,6.6775252E-01,6.5163181E-01,6.4241805E-01,6.5393461E-01,6.5162802E-01,6.5162800E-01,6.5163114E-01,6.5393484E-01,6.5853874E-01,6.5162980E-01,6.6775069E-01,6.9768496E-01,7.0228729E-01,7.0919630E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774810E-01,6.2169774E-01
4.0000000E+00,0.0000000E+00,3.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689202E-01,7.4603599E-01,7.5524542E-01,7.3222018E-01,7.3682410E-01,7.0919569E-01,6.6774926E-01,6.5163285E-01,6.4242134E-01,6.5393381E-01,6.5163287E-01,6.5163406E-01,6.5163149E-01,6.5393444E-01,6.5853722E-01,6.5163406E-01,6.6774804E-01,6.9768344E-01,7.0228958E-01,7.0920119E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774849E-01,6.2170341E-01
4.5000000E+00,0.0000000E+00,3.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689165E-01,7.4603642E-01,7.5524780E-01,7.3222200E-01,7.3682853E-01,7.0919510E-01,6.6774830E-01,6.5163184E-01,6.4241784E-01,6.5393340E-01,6.5163327E-01,6.5163129E-01,6.5163136E-01,6.5393579E-01,6.5853748E-01,6.5163080E-01,6.6774653E-01,6.9768065E-01,7.0228813E-01,7.0919601E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774994E-01,6.2169555E-01
5.0000000E+00,0.0000000E+00,3.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689398E-01,7.4603722E-01,7.5524910E-01,7.3222256E-01,7.3682686E-01,7.0919779E-01,6.6775246E-01,6.5162893E-01,6.4242340E-01,6.5393160E-01,6.5163003E-01,6.5163334E-01,6.5163278E-01,6.5393721E-01,6.5853413E-01,6.5163071E-01,6.6774921E-01,6.9768375E-01,7.0229055E-01,7.0919791E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774656E-01,6.2169585E-01
5.5000000E+00,0.0000000E+00,3.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689351E-01,7.4603837E-01,7.5524829E-01,7.3221806E-01,7.3682698E-01,7.0919529E-01,6.6775211E-01,6.5163068E-01,6.4242133E-01,6.5393441E-01,6.5163003E-01,6.5163286E-01,6.5163244E-01,6.5393714E-01,6.5854063E-01,6.5163057E-01,6.6775200E-01,6.9768406E-01,7.0228792E-01,7.0919608E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775037E-01,6.2169626E-01
6.0000000E+00,0.0000000E+00,3.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689372E-01,7.4603485E-01,7.5524885E-01,7.3222226E-01,7.3682545E-01,7.0919502E-01,6.6775455E-01,6.5163184E-01,6.4242238E-01,6.5393305E-01,6.5163185E-01,6.5163447E-01,6.5163152E-01,6.5393432E-01,6.5853908E-01,6.5163091E-01,6.6775153E-01,6.9768551E-01,7.0229274E-01,7.0919595E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774969E-01,6.2169937E-01
6.5000000E+00,0.0000000E+00,3.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689483E-01,7.4603660E-01,7.5524756E-01,7.3221933E-01,7.3682704E-01,7.0919878E-01,6.6774869E-01,6.5163285E-01,6.4242342E-01,6.5393381E-01,6.5163186E-01,6.5162954E-01,6.5163234E-01,6.5393547E-01,6.5853805E-01,6.5163381E-01,6.6774799E-01,6.9767948E-01,7.0228789E-01,7.0919547E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775041E-01,6.2169974E-01
6.9000000E+00,0.0000000E+00,3.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689841E-01,7.4603819E-01,7.5525033E-01,7.3222259E-01,7.3682624E-01,7.0919734E-01,6.6775025E-01,6.5163086E-01,6.4242048E-01,6.5393301E-01,6.5162998E-01,6.5163295E-01,6.5162861E-01,6.5393318E-01,6.5854038E-01,6.5163066E-01,6.6775505E-01,6.9768099E-01,7.0228889E-01,7.0919362E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775353E-01,6.2169527E-01
4.0000000E+00,0.0000000E+00,6.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689083E-01,7.4603961E-01,7.5524759E-01,7.3222374E-01,7.3682555E-01,7.0919838E-01,6.6775092E-01,6.5163127E-01,6.4242519E-01,6.5393622E-01,6.5163093E-01,6.5163059E-01,6.5163191E-01,6.5393447E-01,6.5853728E-01,6.5163210E-01,6.6774792E-01,6.9768023E-01,7.0228442E-01,7.0919491E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775202E-01,6.2169618E-01
4.5000000E+00,0.0000000E+00,6.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689716E-01,7.4603843E-01,7.5524893E-01,7.3222263E-01,7.3682845E-01,7.0919551E-01,6.6775108E-01,6.5163267E-01,6.4241980E-01,6.5393288E-01,6.5163321E-01,6.5163312E-01,6.5163204E-01,6.5393292E-01,6.5853903E-01,6.5163496E-01,6.6774924E-01,6.9768469E-01,7.0228721E-01,7.0919839E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774910E-01,6.2169672E-01
5.0000000E+00,0.0000000E+00,6.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689328E-01,7.4603445E-01,7.5524916E-01,7.3222182E-01,7.3682807E-01,7.0919442E-01,6.6774966E-01,6.5163418E-01,6.4241815E-01,6.5393873E-01,6.5163118E-01,6.5163039E-01,6.5163282E-01,6.5393367E-01,6.5854020E-01,6.5163120E-01,6.6774784E-01,6.9768100E-01,7.0228538E-01,7.0919346E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774968E-01,6.2170065E-01
5.5000000E+00,0.0000000E+00,6.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689585E-01,7.4603888E-01,7.5524835E-01,7.3222360E-01,7.3682911E-01,7.0919843E-01,6.6775083E-01,6.5163018E-01,6.4242205E-01,6.5393146E-01,6.5163005E-01,6.5163070E-01,6.5163349E-01,6.5393184E-01,6.5853954E-01,6.5163383E-01,6.6774972E-01,6.9768355E-01,7.0229032E-01,7.0919431E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775231E-01,6.2169942E-01
6.0000000E+00,0.0000000E+00,6.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689165E-01,7.4603495E-01,7.5524872E-01,7.3222203E-01,7.3682842E-01,7.0919768E-01,6.6774923E-01,6.5163051E-01,6.4241985E-01,6.5393344E-01,6.5163229E-01,6.5163218E-01,6.5163114E-01,6.5393708E-01,6.5853846E-01,6.5162951E-01,6.6775028E-01,6.9768238E-01,7.0228747E-01,7.0919557E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775152E-01,6.2169867E-01
6.5000000E+00,0.0000000E+00,6.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689377E-01,7.4603787E-01,7.5524605E-01,7.3222185E-01,7.3682894E-01,7.0919732E-01,6.6775135E-01,6.5162915E-01,6.4242065E-01,6.5393348E-01,6.5163364E-01,6.5162805E-01,6.5163215E-01,6.5393133E-01,6.5853870E-01,6.5163089E-01,6.6774932E-01,6.9768359E-01,7.0228917E-01,7.0919695E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774827E-01,6.2169898E-01
6.9000000E+00,0.0000000E+00,6.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0688979E-01,7.4604029E-01,7.5524614E-01,7.3221974E-01,7.3682463E-01,7.0920015E-01,6.6774777E-01,6.5163291E-01,6.4242228E-01,6.5393296E-01,6.5163137E-01,6.5162822E-01,6.5163350E-01,6.5393421E-01,6.5853973E-01,6.5163177E-01,6.6775040E-01,6.9768465E-01,7.0228733E-01,7.0919684E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775007E-01,6.2169865E-01
4.0000000E+00,0.0000000E+00,1.0000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0688989E-01,7.4603739E-01,7.5524800E-01,7.3222131E-01,7.3682363E-01,7.0919270E-01,6.6774936E-01,6.5163081E-01,6.4242206E-01,6.5393446E-01,6.5163220E-01,6.5163299E-01,6.5163002E-01,6.5393390E-01,6.5854020E-01,6.5163431E-01,6.6775048E-01,6.9768283E-01,7.0228817E-01,7.0919503E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774879E-01,6.2170361E-01
4.5000000E+00,0.0000000E+00,1.0000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689334E-01,7.4603739E-01,7.5524761E-01,7.3222177E-01,7.3682300E-01,7.0919834E-01,6.6774645E-01,6.5163240E-01,6.4242183E-01,6.5393924E-01,6.5163048E-01,6.5163026E-01,6.5162802E-01,6.5393436E-01,6.5853841E-01,6.5163296E-01,6.6774784E-01,6.9768277E-01,7.0228892E-01,7.0919655E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774918E-01,6.2169837E-01
5.0000000E+00,0.0000000E+00,1.0000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689369E-01,7.4603925E-01,7.5524676E-01,7.3222292E-01,7.3682801E-01,7.0919798E-01,6.6775020E-01,6.5163125E-01,6.4242015E-01,6.5393294E-01,6.5162965E-01,6.5162984E-01,6.5163400E-01,6.5393310E-01,6.5853474E-01,6.5163253E-01,6.6775143E-01,6.9768142E-01,7.0228814E-01,7.0919609E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775186E-01,6.2169817E-01
5.5000000E+00,0.0000000E+00,1.0000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689447E-01,7.4603819E-01,7.5524726E-01,7.3222050E-01,7.3682797E-01,7.0919594E-01,6.6774668E-01,6.5163431E-01,6.4241971E-01,6.5393614E-01,6.5163104E-01,6.5162838E-01,6.5163028E-01,6.5393315E-01,6.5853878E-01,6.5163223E-01,6.6775152E-01,6.9768280E-01,7.0229134E-01,7.0919440E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774842E-01,6.2169926E-01
6.0000000E+00,0.0000000E+00,1.0000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689141E-01,7.4603524E-01,7.5525130E-01,7.3222004E-01,7.3682955E-01,7.0919299E-01,6.6775038E-01,6.5163001E-01,6.4242449E-01,6.5393285E-01,6.5163511E-01,6.5163408E-01,6.5163009E-01,6.5393139E-01,6.5853679E-01,6.5163194E-01,6.6775225E-01,6.9768310E-01,7.0229042E-01,7.0919597E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775098E-01,6.2170045E-01
6.5000000E+00,0.0000000E+00,1.0000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689384E-01,7.4603650E-01,7.5524897E-01,7.3222241E-01,7.3682783E-01,7.0919607E-01,6.6774899E-01,6.5163265E-01,6.4242044E-01,6.5393446E-01,6.5163005E-01,6.5163022E-01,6.5163048E-01,6.5393234E-01,6.5854078E-01,6.5163233E-01,6.6775098E-01,6.9768320E-01,7.0229199E-01,7.0919838E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775052E-01,6.2169759E-01
6.9000000E+00,0.0000000E+00,1.0000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689332E-01,7.4603846E-01,7.5524758E-01,7.3222262E-01,7.3682421E-01,7.0919781E-01,6.6774667E-01,6.5163278E-01,6.4242344E-01,6.5393458E-01,6.5162877E-01,6.5163349E-01,6.5163252E-01,6.5393629E-01,6.5854366E-01,6.5163231E-01,6.6774995E-01,6.9768393E-01,7.0228773E-01,7.0919642E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774914E-01,6.2169671E-01
4.0000000E+00,0.0000000E+00,1.3000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689436E-01,7.4603880E-01,7.5524746E-01,7.3222261E-01,7.3682805E-01,7.0919755E-01,6.6774829E-01,6.5162986E-01,6.4242008E-01,6.5393564E-01,6.5162999E-01,6.5163439E-01,6.5163359E-01,6.5393028E-01,6.5853810E-01,6.5163396E-01,6.6774979E-01,6.9768255E-01,7.0228617E-01,7.0919460E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774690E-01,6.2169415E-01
4.5000000E+00,0.0000000E+00,1.3000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689472E-01,7.4603696E-01,7.5524520E-01,7.3221880E-01,7.3682459E-01,7.0919518E-01,6.6774809E-01,6.5163238E-01,6.4241968E-01,6.5393085E-01,6.5162806E-01,6.5163319E-01,6.5163260E-01,6.5393337E-01,6.5854017E-01,6.5162983E-01,6.6774739E-01,6.9768466E-01,7.0229094E-01,7.0919519E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775064E-01,6.2170030E-01
5.0000000E+00,0.0000000E+00,1.3000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689318E-01,7.4603920E-01,7.5524457E-01,7.3222375E-01,7.3682871E-01,7.0919395E-01,6.6775145E-01,6.5163186E-01,6.4241816E-01,6.5393324E-01,6.5162990E-01,6.5162814E-01,6.5163412E-01,6.5393552E-01,6.5853837E-01,6.5162856E-01,6.6775155E-01,6.9768346E-01,7.0228704E-01,7.0919690E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775193E-01,6.2169767E-01
5.5000000E+00,0.0000000E+00,1.3000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689633E-01,7.4603730E-01,7.5524825E-01,7.3222126E-01,7.3682812E-01,7.0919558E-01,6.6775067E-01,6.5163049E-01,6.4242203E-01,6.5393363E-01,6.5163054E-01,6.5163211E-01,6.5163167E-01,6.5393303E-01,6.5853969E-01,6.5163025E-01,6.6775137E-01,6.9768455E-01,7.0229315E-01,7.0919694E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774769E-01,6.2169823E-01
